,TSPYL6 (388951)
ACH-000004,-0.329385720137
ACH-000007,-0.09872210966060001
ACH-000009,0.0443490909792
ACH-000011,0.134868716662
ACH-000012,-0.128209301849
ACH-000013,-0.08438807781680001
ACH-000014,0.302949184274
ACH-000015,0.026479246921900002
ACH-000017,-0.022527054566099998
ACH-000018,-0.10994549562999999
ACH-000019,-0.0115389244102
ACH-000021,0.0766333972209
ACH-000022,-0.050685365210499995
ACH-000025,0.0436888225407
ACH-000028,0.14326594852900001
ACH-000030,0.0227088163912
ACH-000035,-0.006739811462399999
ACH-000036,-0.13996245011
ACH-000037,-0.210149468744
ACH-000039,-0.035229327592599995
ACH-000040,0.051303223735699996
ACH-000041,-0.140901293934
ACH-000042,0.158816793755
ACH-000045,-8.05240863269e-05
ACH-000047,0.000675837751722
ACH-000052,-0.222779088431
ACH-000053,0.035739978046300004
ACH-000054,0.0211324508438
ACH-000055,-0.000277915623292
ACH-000060,-0.0946254176114
ACH-000067,0.10754813581499999
ACH-000070,-0.06747547926780001
ACH-000075,0.013581839600799998
ACH-000078,0.113147289517
ACH-000082,0.044334737686400005
ACH-000085,0.246635536263
ACH-000086,0.117286929199
ACH-000087,0.280016350094
ACH-000092,-0.175722969606
ACH-000095,0.0353844119636
ACH-000097,0.0780839978846
ACH-000098,0.022621087774799997
ACH-000099,0.0831576060207
ACH-000108,0.236565458222
ACH-000113,0.0505104629954
ACH-000115,0.07616126807960001
ACH-000116,-0.08732229248410002
ACH-000118,0.126072583144
ACH-000120,0.197851228052
ACH-000123,0.14539010642
ACH-000127,0.05173837024590001
ACH-000128,0.0960048809928
ACH-000132,0.00394100977499
ACH-000133,-0.0635169052351
ACH-000137,0.052973928448599994
ACH-000138,0.321311880354
ACH-000142,-0.0247874884478
ACH-000143,-0.0327278028928
ACH-000146,0.0127993038901
ACH-000148,0.000910423803597
ACH-000150,0.0287644591055
ACH-000152,-0.159831545681
ACH-000153,0.00803557354415
ACH-000159,-0.109326568069
ACH-000160,0.19546291621800002
ACH-000163,-0.0756328359419
ACH-000167,-0.08755432664419999
ACH-000168,0.140265148174
ACH-000169,0.175739037683
ACH-000178,0.201260088274
ACH-000182,0.0741037582849
ACH-000183,-0.139703649353
ACH-000188,-0.121038181841
ACH-000189,-0.131927275204
ACH-000190,0.220278504906
ACH-000198,0.0104787680327
ACH-000204,0.08775688601569999
ACH-000206,0.0341572821243
ACH-000207,-0.104237475132
ACH-000211,0.0949276779132
ACH-000215,0.041087614836699995
ACH-000221,-0.008332009902550001
ACH-000222,0.35009425095700003
ACH-000223,0.0414046784086
ACH-000226,-0.059254601233099995
ACH-000227,-0.270339126519
ACH-000228,0.243305922203
ACH-000231,-0.143128007348
ACH-000232,0.0828839308758
ACH-000233,-0.132605755371
ACH-000234,0.0767447141517
ACH-000235,-0.00134360294392
ACH-000237,-0.047755799459699995
ACH-000238,-0.19244551367600002
ACH-000243,0.134305111206
ACH-000244,0.113134116077
ACH-000246,0.0738486569236
ACH-000248,-0.186700719949
ACH-000250,0.006874418507439999
ACH-000251,-0.06351594636130001
ACH-000253,0.0377735638357
ACH-000255,-0.0418274008079
ACH-000256,-0.154664594989
ACH-000257,-0.0579175773652
ACH-000258,0.327346578331
ACH-000259,0.06503367087169999
ACH-000260,0.062007112681900005
ACH-000261,-0.0600950509075
ACH-000262,0.121775674515
ACH-000263,0.210265437513
ACH-000264,-0.014215341499999999
ACH-000265,0.127801854568
ACH-000266,0.134945247298
ACH-000272,0.0699967439573
ACH-000273,0.0175563763624
ACH-000274,0.069845595491
ACH-000277,-0.108013850381
ACH-000278,0.10329539059699999
ACH-000279,-0.0202888105838
ACH-000280,0.183616423015
ACH-000281,0.0497005488332
ACH-000288,0.13937940241900001
ACH-000291,0.05641931468309999
ACH-000293,-0.031052305525
ACH-000294,0.15138737432
ACH-000295,-0.127397138872
ACH-000296,0.065583227487
ACH-000302,0.107519430064
ACH-000304,-0.29946757671199997
ACH-000307,0.1400912883
ACH-000308,0.00175070932275
ACH-000310,0.13670348647299999
ACH-000311,0.284026850678
ACH-000312,0.317699712615
ACH-000315,-0.07723686228280001
ACH-000316,-0.0869551272764
ACH-000317,0.216646490086
ACH-000318,-0.12445017667700001
ACH-000319,-0.0259767725509
ACH-000320,0.402915499374
ACH-000322,-0.00268318157307
ACH-000323,-0.131761427056
ACH-000324,-0.11984315035700001
ACH-000329,-0.021507097143599996
ACH-000330,0.0236182973997
ACH-000331,-0.022813251296599998
ACH-000332,0.156656770409
ACH-000334,-0.123468714106
ACH-000335,-0.17887091149700002
ACH-000336,0.0210390960336
ACH-000337,0.20338938386100003
ACH-000339,0.0641267894547
ACH-000341,0.129066969352
ACH-000348,0.148629079128
ACH-000350,0.0414496833247
ACH-000352,-0.005251799751529999
ACH-000356,0.0946429371064
ACH-000361,0.10870399737500001
ACH-000362,0.117400479147
ACH-000363,-0.110817580732
ACH-000364,0.23403841101
ACH-000365,0.102364312886
ACH-000366,0.104872227829
ACH-000368,-0.29338295451499996
ACH-000374,0.047598349918499996
ACH-000375,-0.015048629354100002
ACH-000376,0.029391493166200003
ACH-000381,-0.27283674895
ACH-000383,0.18130285568
ACH-000387,0.037721165495800006
ACH-000389,-0.019034918084200003
ACH-000390,0.08485244225569999
ACH-000393,-0.00845343391978
ACH-000395,-0.0617901410859
ACH-000397,-0.010298320889
ACH-000401,-0.16440390513800002
ACH-000402,0.205586974294
ACH-000403,0.047382029541899996
ACH-000404,-0.605915379829
ACH-000406,0.00579978733646
ACH-000407,0.09991793960789999
ACH-000408,-0.027269155715900002
ACH-000410,0.0919691529756
ACH-000411,0.111081351609
ACH-000414,0.187800300875
ACH-000415,0.042892796421300006
ACH-000416,0.0295724181802
ACH-000420,0.24213975199999999
ACH-000421,0.045642805558599994
ACH-000424,0.304284293521
ACH-000425,0.13000641616
ACH-000426,0.125772571768
ACH-000427,-0.0952740438088
ACH-000433,0.148575943964
ACH-000436,-0.23939889757599997
ACH-000444,0.060214660725699996
ACH-000445,0.195112653302
ACH-000448,-0.0593958839829
ACH-000450,0.0714547678044
ACH-000452,0.0423869472804
ACH-000454,-0.238453663764
ACH-000458,-0.08559514293649999
ACH-000459,0.18498417423900002
ACH-000460,0.05883775893069999
ACH-000461,-0.066948575976
ACH-000463,-0.06910102521660001
ACH-000464,-0.0773445926698
ACH-000466,0.0850737503366
ACH-000467,0.260213731115
ACH-000468,-0.00696582401161
ACH-000469,-4.51473214045e-05
ACH-000470,-0.219711428012
ACH-000471,-0.056458902783900006
ACH-000472,0.053520016447
ACH-000473,0.0807512302365
ACH-000475,-0.007086949643560001
ACH-000476,-0.00152991091283
ACH-000477,0.0034414481182
ACH-000480,-0.00326161856123
ACH-000481,0.278785104151
ACH-000483,-0.011499270641700001
ACH-000484,0.0751822895563
ACH-000485,-0.0828995634882
ACH-000486,0.111497297523
ACH-000487,-0.0352747198753
ACH-000488,0.06399607206130001
ACH-000490,-0.12812595460999998
ACH-000491,-0.0557962213971
ACH-000495,-0.214214607824
ACH-000496,0.0194736994943
ACH-000499,0.0149069769839
ACH-000500,-0.27023564554699997
ACH-000502,0.16265748337400002
ACH-000503,-0.122376678381
ACH-000505,0.0603280787946
ACH-000507,-0.00811180743323
ACH-000510,0.107698007951
ACH-000511,-0.040893368565400004
ACH-000512,0.0
ACH-000516,-0.100782282739
ACH-000517,-0.0281175981544
ACH-000518,0.00939331956071
ACH-000520,0.04337016721919999
ACH-000521,0.140277296202
ACH-000522,-0.017015744551799997
ACH-000524,0.0552919490264
ACH-000527,-0.0494848146076
ACH-000528,0.0481013529775
ACH-000537,-0.00534627774053
ACH-000541,0.07678770408480001
ACH-000542,0.08194047423560001
ACH-000544,0.0889185844144
ACH-000545,-0.04500934161859999
ACH-000547,0.0024187715308
ACH-000548,-0.159778446406
ACH-000549,-0.192275024017
ACH-000550,0.07608408476
ACH-000552,-0.0707758776185
ACH-000556,-0.10566322207
ACH-000557,0.023843317848099996
ACH-000570,-0.09835103762700001
ACH-000571,-0.09521519120089998
ACH-000573,0.0213673365302
ACH-000576,0.061736496228599995
ACH-000580,-0.17531136711
ACH-000584,0.0601186396796
ACH-000585,0.0794921986362
ACH-000588,-0.014356106489600002
ACH-000589,0.118731185655
ACH-000591,-0.043021358824199996
ACH-000593,-0.07554308772030001
ACH-000600,0.0369141481392
ACH-000601,0.126418926584
ACH-000604,-0.0729288683931
ACH-000605,0.06982339409189998
ACH-000606,-0.101953520822
ACH-000608,0.0571442789598
ACH-000614,0.0664203636868
ACH-000616,-0.0043461260412500004
ACH-000618,-0.0610318291131
ACH-000619,-0.021069452239599995
ACH-000620,0.0930071999597
ACH-000621,0.034213102708700004
ACH-000622,-0.0990518918334
ACH-000623,-0.121956758487
ACH-000624,-0.045528431766699996
ACH-000627,0.104403071595
ACH-000630,0.007229703742749999
ACH-000632,0.0209174010492
ACH-000633,-0.185779074274
ACH-000637,-0.055169783151599996
ACH-000638,0.223438004006
ACH-000646,0.0342149735648
ACH-000647,0.0840940594136
ACH-000648,-0.125440218719
ACH-000649,-0.116620357621
ACH-000651,-0.020818614111099996
ACH-000652,0.024349771221699998
ACH-000653,0.0740010274015
ACH-000657,0.0567969157751
ACH-000658,0.072406334087
ACH-000661,-0.12441651366699999
ACH-000662,-0.18738817042
ACH-000663,0.139671567386
ACH-000665,-0.101726279061
ACH-000671,0.0581451365049
ACH-000673,0.07613813672160001
ACH-000676,0.180639912528
ACH-000677,0.19029848971000002
ACH-000681,0.070806078537
ACH-000682,0.112290121657
ACH-000683,-0.08013620494410001
ACH-000684,-0.125506124907
ACH-000688,0.018133004503099997
ACH-000693,-0.0678809639284
ACH-000694,0.021588978519700004
ACH-000695,-0.13498312928
ACH-000696,0.125489356172
