,TPO (7173)
ACH-000004,0.18586909072000002
ACH-000007,-0.194243188461
ACH-000009,-0.276717089242
ACH-000011,-0.0936154899519
ACH-000012,0.024298975779900003
ACH-000013,-0.0027850662844299996
ACH-000014,0.08608918756560001
ACH-000015,0.012808961667599999
ACH-000017,0.0578249587483
ACH-000018,0.10239128749
ACH-000019,-0.0157820550953
ACH-000021,0.0228372812333
ACH-000022,-0.051453513046500005
ACH-000025,0.20414927052200002
ACH-000028,0.118334054253
ACH-000030,-0.0540619880529
ACH-000035,0.131976895055
ACH-000036,0.0432410977715
ACH-000037,-0.08781393779680001
ACH-000039,0.139507205102
ACH-000040,-0.16858972406300002
ACH-000041,-0.07893048157860001
ACH-000042,-0.11175553463099999
ACH-000045,0.09159986854010001
ACH-000047,-0.0725114174702
ACH-000052,-0.161611227652
ACH-000053,-0.0038487727546700004
ACH-000054,0.040703499662
ACH-000055,0.115673553566
ACH-000060,-0.029553681712400002
ACH-000067,0.0845149869586
ACH-000070,-0.0319574478297
ACH-000075,-0.057344197378099995
ACH-000078,-0.0448590935079
ACH-000082,0.14162499737700002
ACH-000085,0.0759923720952
ACH-000086,-0.0206623850338
ACH-000087,0.0315776455419
ACH-000092,0.0889498605707
ACH-000095,0.0354016660094
ACH-000097,0.120988682241
ACH-000098,0.0465072867203
ACH-000099,-0.187688870255
ACH-000108,-0.0478141786264
ACH-000113,-0.0318821617018
ACH-000115,0.0280445587117
ACH-000116,0.103563428101
ACH-000118,0.0886319703505
ACH-000120,0.042370735291599994
ACH-000123,-0.0611444178109
ACH-000127,-0.0863007749332
ACH-000128,0.134572545382
ACH-000132,0.048984234413999996
ACH-000133,0.11746118054400001
ACH-000137,-0.008159102304899999
ACH-000138,-0.06640503357040001
ACH-000142,0.0733207776662
ACH-000143,0.0139237627969
ACH-000146,-0.0396079851229
ACH-000148,-0.08426423586449999
ACH-000150,-0.0584428194231
ACH-000152,0.172600928444
ACH-000153,0.20700619448199997
ACH-000159,0.12474790370100002
ACH-000160,0.104459569015
ACH-000163,-0.127243141016
ACH-000167,0.252985496714
ACH-000168,0.351054537968
ACH-000169,0.0169704414499
ACH-000178,-0.006335955160020001
ACH-000182,-0.17491198170699998
ACH-000183,0.029146598256099998
ACH-000188,0.158942930518
ACH-000189,0.172310187228
ACH-000190,0.196248550575
ACH-000198,-0.0445154315802
ACH-000204,-0.06958833928180001
ACH-000206,-0.0719518678227
ACH-000207,-0.0348548504173
ACH-000211,-0.0502105620792
ACH-000215,-0.04795308434219999
ACH-000221,0.0135874858078
ACH-000222,0.21981208562899998
ACH-000223,-0.019384375389
ACH-000226,-0.08162407325149999
ACH-000227,-0.245655991773
ACH-000228,0.035239208262699995
ACH-000231,0.0633363412055
ACH-000232,-0.006731716363960001
ACH-000233,-0.0738098826316
ACH-000234,0.117878232899
ACH-000235,-0.031962979330599994
ACH-000237,-0.0309001345529
ACH-000238,-0.080128012227
ACH-000243,0.0801145453994
ACH-000244,0.0774685617506
ACH-000246,-0.0837894480645
ACH-000248,0.007079131884550001
ACH-000250,-0.08353900982269999
ACH-000251,0.12939229138299999
ACH-000253,-0.0195785837518
ACH-000255,0.0244060610552
ACH-000256,-0.118734770823
ACH-000257,-0.175181052674
ACH-000258,-0.159728950199
ACH-000259,-0.101015313554
ACH-000260,-0.0855679434721
ACH-000261,0.060545272511599996
ACH-000262,0.0373575487295
ACH-000263,-0.21244352287700002
ACH-000264,0.164359213424
ACH-000265,0.00887093923765
ACH-000266,-0.05825616464919999
ACH-000272,-0.150585064284
ACH-000273,0.0708278421648
ACH-000274,-0.009930855815600001
ACH-000277,0.129840221486
ACH-000278,0.17461431998500002
ACH-000279,0.010851931962299999
ACH-000280,-0.058180985334400005
ACH-000281,-0.256854651373
ACH-000288,-0.0552653726171
ACH-000291,0.0593636958469
ACH-000293,-0.00529566060438
ACH-000294,-0.15575453992000002
ACH-000295,-0.0838095198222
ACH-000296,-0.024730782389299998
ACH-000302,0.0580117663225
ACH-000304,0.185723261906
ACH-000307,0.08923712772389998
ACH-000308,0.0710339897912
ACH-000310,-0.13506679087600001
ACH-000311,0.0242513785874
ACH-000312,-0.17746357835700002
ACH-000315,0.022336260587900003
ACH-000316,0.00147240379071
ACH-000317,0.121820449609
ACH-000318,0.16379412892200002
ACH-000319,-0.0828718014152
ACH-000320,-0.0693666569785
ACH-000322,0.142298696748
ACH-000323,0.111160175419
ACH-000324,-0.140584552537
ACH-000329,-0.023706898604099996
ACH-000330,0.0323533277564
ACH-000331,-0.0167441523107
ACH-000332,-0.043763495755099996
ACH-000334,-0.122015625898
ACH-000335,0.045379056567599996
ACH-000336,0.11344946290300001
ACH-000337,-0.31091380185
ACH-000339,-0.0320561243743
ACH-000341,0.281770600733
ACH-000348,0.141842359467
ACH-000350,-0.0488977782842
ACH-000352,0.022747201872400005
ACH-000356,0.24764345378199998
ACH-000361,-0.16122165286100001
ACH-000362,-0.018742734013900003
ACH-000363,0.035148605322199995
ACH-000364,-0.00299929853367
ACH-000365,0.0596370763437
ACH-000366,-0.0529845417268
ACH-000368,0.100560316946
ACH-000374,0.08472638602150001
ACH-000375,-0.316100810239
ACH-000376,-0.027710585841799997
ACH-000381,0.0737026724372
ACH-000383,-0.024860461441599997
ACH-000387,-0.05769305845980001
ACH-000389,-0.0779248311868
ACH-000390,0.0202832083449
ACH-000393,0.0380253887772
ACH-000395,-0.023603400885099997
ACH-000397,0.0348706797118
ACH-000401,-0.07184103237549999
ACH-000402,-0.12419837530300001
ACH-000403,0.0352341565509
ACH-000404,-0.126526516827
ACH-000406,0.0138719582234
ACH-000407,-0.14604168622400002
ACH-000408,-0.225376477247
ACH-000410,0.0935671617815
ACH-000411,-0.09034067134360001
ACH-000414,0.0218866864079
