,SVOPL (136306)
ACH-000004,-0.129746332297
ACH-000007,0.11360615154
ACH-000009,0.026326885145200003
ACH-000011,-0.08317281040680001
ACH-000012,0.149119078222
ACH-000013,0.00258728809491
ACH-000014,-0.263496319262
ACH-000015,-0.0420173343012
ACH-000017,-0.0551286836634
ACH-000018,0.0708475571777
ACH-000019,-0.050667255217900005
ACH-000021,-0.260044826032
ACH-000022,-0.106553920809
ACH-000025,-0.1291637633
ACH-000028,-0.0657486582157
ACH-000030,-0.0508167416658
ACH-000035,-0.0525036289345
ACH-000036,-0.0919754553098
ACH-000037,0.0855217277995
ACH-000039,-0.0619500224844
ACH-000040,-0.0739792614309
ACH-000041,-0.10507118730699999
ACH-000042,-0.08524920053989998
ACH-000045,0.29628962828899996
ACH-000047,-0.062134407485300004
ACH-000052,0.038116933428300005
ACH-000053,0.048241778315000004
ACH-000054,0.0594478188575
ACH-000055,-0.018783522022400002
ACH-000060,0.00223636260167
ACH-000067,-0.0486151713248
ACH-000070,0.210075452287
ACH-000075,-0.237988440726
ACH-000078,-0.15829288427899998
ACH-000082,-0.0765968571599
ACH-000085,0.161907696756
ACH-000086,0.040098849466199994
ACH-000087,0.133283820572
ACH-000092,-0.06956307652539999
ACH-000095,0.024138342417200004
ACH-000097,0.0581468222547
ACH-000098,-0.0050618610200699994
ACH-000099,-0.00318670005625
ACH-000108,0.0236869460429
ACH-000113,0.0557678794534
ACH-000115,-0.139566032776
ACH-000116,-0.228899488992
ACH-000118,-0.005860298706390001
ACH-000120,0.05105080791180001
ACH-000123,0.014339177846799998
ACH-000127,-0.0916540915164
ACH-000128,-0.166597616298
ACH-000132,0.059200924329999995
ACH-000133,-0.259995694112
ACH-000137,-0.0289508443103
ACH-000138,-0.09978365757089999
ACH-000142,-0.09992246997680002
ACH-000143,0.114556005728
ACH-000146,0.0824873967671
ACH-000148,-0.010561955763700002
ACH-000150,0.0166251228523
ACH-000152,-0.130711426533
ACH-000153,-0.309533826803
ACH-000159,0.052523926887499996
ACH-000160,0.128191068964
ACH-000163,0.182700103525
ACH-000167,0.13571692746300001
ACH-000168,-0.062335287603699996
ACH-000169,0.275052778732
ACH-000178,-0.0981738899366
ACH-000182,-0.150808592701
ACH-000183,-0.12536935909299998
ACH-000188,-0.0150481786745
ACH-000189,0.138859659863
ACH-000190,0.321500835727
ACH-000198,-0.04065049922819999
ACH-000204,-0.004875036738600001
ACH-000206,0.0362488157894
ACH-000207,-0.09262779757339999
ACH-000211,-0.05794362723450001
ACH-000215,-0.0845731308166
ACH-000221,-0.0080523898528
ACH-000222,0.0896598965021
ACH-000223,0.24535810549000003
ACH-000226,0.00264521379125
ACH-000227,-0.195200021174
ACH-000228,0.0952399052722
ACH-000231,-0.0333342070522
ACH-000232,-0.20218166821400002
ACH-000233,-0.052208878242
ACH-000234,0.288197012189
ACH-000235,0.009493359845850001
ACH-000237,0.0248015884472
ACH-000238,-0.00392433606988
ACH-000243,0.116669956995
ACH-000244,-0.023477111027799997
ACH-000246,-0.292952688958
ACH-000248,0.156796763983
ACH-000250,0.00926211570153
ACH-000251,-0.030000255947500002
ACH-000253,-0.022741046823400002
ACH-000255,-0.0717859540664
ACH-000256,-0.126111271435
ACH-000257,-0.179814447501
ACH-000258,-0.028656637790299998
ACH-000259,-0.09515181796460001
ACH-000260,-0.0946370008165
ACH-000261,-0.284708726769
ACH-000262,0.048932077013900004
ACH-000263,-0.175858131022
ACH-000264,0.0399426045752
ACH-000265,0.148368361642
ACH-000266,0.13717249109000001
ACH-000272,-0.19135926141800003
ACH-000273,-0.134057468497
ACH-000274,-0.157064752373
ACH-000277,-0.0935539212713
ACH-000278,-0.33218871358
ACH-000279,0.119078222903
ACH-000280,-0.040265984786099995
ACH-000281,0.021523544816000002
ACH-000288,-0.175214813717
ACH-000291,-0.113585441048
ACH-000293,-0.028043447045400002
ACH-000294,0.028457957010900002
ACH-000295,-0.132443673218
ACH-000296,0.0694116550679
ACH-000302,-0.16154016719699998
ACH-000304,-0.628725400603
ACH-000307,-0.0141458870663
ACH-000308,-0.011467393356200001
ACH-000310,-0.228072558278
ACH-000311,-0.17098589889899998
ACH-000312,-0.024400773077099997
ACH-000315,-0.056054483043300005
ACH-000316,0.00114005786146
ACH-000317,0.12419212413200001
ACH-000318,0.05726312505199999
ACH-000319,0.0657766577672
ACH-000320,0.0432379784979
ACH-000322,0.20512694979899998
ACH-000323,-0.104625553454
ACH-000324,-0.1048937841
ACH-000329,-0.229574858726
ACH-000330,0.208514843951
ACH-000331,-0.057338687504199994
ACH-000332,0.006356753317399999
ACH-000334,-0.132489410138
ACH-000335,0.234840311754
ACH-000336,-0.103010173189
ACH-000337,0.139052192697
ACH-000339,0.054922676778300004
ACH-000341,-0.125293965022
ACH-000348,0.16877644068
ACH-000350,-0.197701262648
ACH-000352,0.13896544292500002
ACH-000356,-0.12122183513
ACH-000361,-0.110403696203
ACH-000362,-0.24348801853799998
ACH-000363,-0.10083294493999999
ACH-000364,-0.0944046147033
ACH-000365,0.015068891046400001
ACH-000366,-0.0811657135245
ACH-000368,0.050237393858900005
ACH-000374,-0.0329379184267
ACH-000375,0.0288462301761
ACH-000376,-0.20905556392000002
ACH-000381,-0.0558024561089
ACH-000383,0.031718671831799994
ACH-000387,-0.149607691957
ACH-000389,-0.166799016282
ACH-000390,0.035929491710099994
ACH-000393,0.010044144569200001
ACH-000395,0.172316036754
ACH-000397,-0.09513846570779999
ACH-000401,-0.0300762543093
ACH-000402,-0.00335689346444
ACH-000403,-0.0791529590791
ACH-000404,-0.0286545581721
ACH-000406,-0.026608540648099997
ACH-000407,0.00621251568454
ACH-000408,0.0024767164929200003
ACH-000410,-0.058758830134
ACH-000411,-0.07671462514289999
ACH-000414,0.0565157918649
ACH-000415,-0.0393198201838
ACH-000416,-0.009488278222629999
ACH-000420,-0.11334310839000002
ACH-000421,-0.19653800877799998
ACH-000424,-0.246855948701
ACH-000425,-0.091029540597
ACH-000426,-0.089936448216
ACH-000427,0.20454091469
ACH-000433,-0.132389068209
ACH-000436,-0.18141844875399998
ACH-000444,0.034164983268499996
ACH-000445,0.013765023107
ACH-000448,0.030189777850799997
ACH-000450,-0.202773174642
ACH-000452,-0.08199451662160001
ACH-000454,0.32151243765799997
