,FAM171A2 (284069)
ACH-000004,0.0792561262156
ACH-000007,0.112993940798
ACH-000009,-0.0872626132546
ACH-000011,-0.38269420932099996
ACH-000012,-0.178896187428
ACH-000013,-0.23023930724599997
ACH-000014,-0.150148419668
ACH-000015,-0.10095672090199999
ACH-000017,-0.36330565301600004
ACH-000018,-0.0355315199772
ACH-000019,0.00219345250342
ACH-000021,0.00198454515604
ACH-000022,-0.139243628438
ACH-000025,0.013363612111200001
ACH-000028,-0.197437117506
ACH-000030,-0.196489665295
ACH-000035,-0.326410928669
ACH-000036,-0.22732158976
ACH-000037,-0.00332718157745
ACH-000039,-0.277513877964
ACH-000040,-0.384844446593
ACH-000041,-0.188649078616
ACH-000042,-0.10395923442
ACH-000045,-0.10351302203400001
ACH-000047,-0.100700406676
ACH-000052,-0.26977717137699997
ACH-000053,-0.145042494479
ACH-000054,-0.0739938750799
ACH-000055,-0.227594527165
ACH-000060,-0.175907288807
ACH-000067,-0.19742012589299998
ACH-000070,0.0317337757904
ACH-000075,0.0479631326716
ACH-000078,-0.304437388646
ACH-000082,-0.213738484634
ACH-000085,-0.22174225348499998
ACH-000086,-0.166130030718
ACH-000087,-0.12384683149
ACH-000092,-0.148591978354
ACH-000095,-0.10194833565
ACH-000097,-0.198030347681
ACH-000098,-0.0534939498216
ACH-000099,-0.19700706925500003
ACH-000108,-0.056783355567199996
ACH-000113,-0.16087032785299998
ACH-000115,-0.21018472757800002
ACH-000116,-0.146027922873
ACH-000118,-0.201212467399
ACH-000120,-0.267955849345
ACH-000123,-0.242603446222
ACH-000127,-0.0387947717819
ACH-000128,-0.24266205448199998
ACH-000132,0.044940264714800005
ACH-000133,-0.108384154872
ACH-000137,-0.0087168261804
ACH-000138,-0.167579437656
ACH-000142,-0.37885233379
ACH-000143,-0.184392467617
ACH-000146,-0.06823590612660001
ACH-000148,-0.187881713057
ACH-000150,-0.273344814933
ACH-000152,-0.181730756709
ACH-000153,0.328582305465
ACH-000159,-0.191272468842
ACH-000160,-0.0162665016074
ACH-000163,-0.049145556830400006
ACH-000167,-0.125530677064
ACH-000168,-0.104330671587
ACH-000169,-0.176078834307
ACH-000178,-0.15881333041200002
ACH-000182,-0.145899650549
ACH-000183,0.00161794906094
ACH-000188,-0.295325740305
ACH-000189,-0.0217156483912
ACH-000190,-0.319937847647
ACH-000198,-0.0200174551828
ACH-000204,-0.0995664490792
ACH-000206,0.118589988821
ACH-000207,-0.411018113934
ACH-000211,-0.18263890968600002
ACH-000215,-0.015292509357600001
ACH-000221,-0.042723149308199995
ACH-000222,-0.054241700183300004
ACH-000223,-0.00362643670946
ACH-000226,-0.142185927441
ACH-000227,-0.19596523055
ACH-000228,-0.138161359205
ACH-000231,-0.21557932229200003
ACH-000232,0.059132113448
ACH-000233,-0.115378227963
ACH-000234,-0.20858582395599998
ACH-000235,-0.18863301950199998
ACH-000237,-0.100237588638
ACH-000238,-0.42174374745399995
ACH-000243,-0.100394176072
ACH-000244,-0.265608638555
ACH-000246,-0.142268831076
ACH-000248,-0.221873957685
ACH-000250,-0.229669565167
ACH-000251,0.13891061048
ACH-000253,-0.0154189026859
ACH-000255,-0.33072233199
ACH-000256,-0.238221201382
ACH-000257,-0.104327536172
ACH-000258,-0.158608764695
ACH-000259,-0.187613454985
ACH-000260,-0.199580927195
ACH-000261,0.0242602958588
ACH-000262,-0.0669483743618
ACH-000263,-0.439983957523
ACH-000264,-0.159365996801
ACH-000265,-0.229706692434
ACH-000266,-0.137800144351
ACH-000272,-0.0728685370118
ACH-000273,-0.24751471563000002
ACH-000274,-0.291500331201
ACH-000277,0.09561762178300001
ACH-000278,-0.15270406135
ACH-000279,-0.129324416137
ACH-000280,-0.158895016337
ACH-000281,-0.109616600272
ACH-000288,-0.335182607851
ACH-000291,0.0460936172616
ACH-000293,-0.0410416063975
ACH-000294,-0.199929298638
ACH-000295,0.167404759294
ACH-000296,-0.247054066179
ACH-000302,-0.10056119075600001
ACH-000304,-0.322335750859
ACH-000307,-0.009403418570370001
ACH-000308,-0.17948807828299998
ACH-000310,0.09390563645710001
ACH-000311,-0.190082602428
ACH-000312,-0.238569644813
ACH-000315,-0.259135365025
ACH-000316,-0.339066201221
ACH-000317,-0.1651958866
