,NADSYN1 (55191)
ACH-000004,0.133957782578
ACH-000007,0.0913312230455
ACH-000009,0.06466742808090001
ACH-000011,0.0874801431878
ACH-000012,0.0135977516932
ACH-000013,0.00122515917445
ACH-000014,0.149729508189
ACH-000015,0.09909330069240001
ACH-000017,-0.20890770606400003
ACH-000018,0.0663867714384
ACH-000019,-0.144228081102
ACH-000021,-0.00449271030211
ACH-000022,0.0350865760329
ACH-000025,0.187383657141
ACH-000028,0.019958429913599997
ACH-000030,-0.021819452566
ACH-000035,0.0672434868156
ACH-000036,-0.025369103132700004
ACH-000037,0.12829484561899998
ACH-000039,0.07120480189600001
ACH-000040,0.07311643693139999
ACH-000041,-0.029435655973
ACH-000042,0.0193879767993
ACH-000045,-0.04322694373409999
ACH-000047,0.04593928693799999
ACH-000052,-0.15243564114
ACH-000053,0.0625895705763
ACH-000054,0.149155336734
ACH-000055,0.020446128578900002
ACH-000060,0.179956160449
ACH-000067,0.11270620301100001
ACH-000070,-0.152027355209
ACH-000075,-0.10281252451799999
ACH-000078,0.15853135436899998
ACH-000082,-0.0422143764078
ACH-000085,-0.0378493358425
ACH-000086,-0.11280185656899999
ACH-000087,-0.0836514047415
ACH-000092,0.11343779963600001
ACH-000095,0.107483649528
ACH-000097,-0.025507202423200002
ACH-000098,0.0725900158135
ACH-000099,0.13090991277
ACH-000108,0.11750688566800001
ACH-000113,0.020190673149400002
ACH-000115,0.16321144991800002
ACH-000116,-0.118745116235
ACH-000118,-0.0625597803437
ACH-000120,0.0995363951513
ACH-000123,0.00679839572217
ACH-000127,0.101237572181
ACH-000128,0.110251558988
ACH-000132,-0.0489543701334
ACH-000133,-0.021518218251299997
ACH-000137,0.103938920406
ACH-000138,-0.12500541563200002
ACH-000142,-0.056035590435
ACH-000143,0.122794426217
ACH-000146,0.0808302834782
ACH-000148,-0.014907560906499999
ACH-000150,-0.0687727984678
ACH-000152,0.227035655561
ACH-000153,-0.0947258869091
ACH-000159,0.0283301109014
ACH-000160,-0.158699801645
ACH-000163,0.24396040593199997
ACH-000167,0.0230116727725
ACH-000168,0.14252607106100001
ACH-000169,0.0155968842771
ACH-000178,0.073443520995
ACH-000182,0.09176828408939998
ACH-000183,-0.10386786078400001
ACH-000188,-0.235132118505
ACH-000189,-0.07501584491510001
ACH-000190,0.00428616487691
ACH-000198,0.073761477221
ACH-000204,-0.285920452903
ACH-000206,0.133368888859
ACH-000207,-0.356830299984
ACH-000211,0.103160669681
ACH-000215,0.0930065250743
ACH-000221,0.0159183076985
ACH-000222,0.271355361541
ACH-000223,-0.0334451008467
ACH-000226,-0.00501012623842
ACH-000227,-0.186806994098
ACH-000228,-0.1410908933
ACH-000231,0.039904639544900006
ACH-000232,-0.0011849182048399999
ACH-000233,0.06872161913210001
ACH-000234,0.057603029842
ACH-000235,-0.0622313022341
ACH-000237,0.0568073552315
ACH-000238,-0.04924974708530001
ACH-000243,0.107535127796
ACH-000244,0.0379442102907
ACH-000246,0.043597666580499995
ACH-000248,-0.0659865962846
ACH-000250,0.069045083263
ACH-000251,0.21248819576900002
ACH-000253,-0.0045899485425500005
ACH-000255,-0.153993109517
ACH-000256,-0.0211331265413
ACH-000257,-0.106056655416
ACH-000258,0.20344554500300002
ACH-000259,0.0683215439856
ACH-000260,0.111270701438
ACH-000261,0.0287208009064
ACH-000262,-0.10911694992799999
ACH-000263,0.25368516596
ACH-000264,0.0578636171088
ACH-000265,0.180327343316
ACH-000266,0.025969566659400003
ACH-000272,0.0691426459002
ACH-000273,-0.0993909769733
ACH-000274,0.146625603104
ACH-000277,-0.004838183784310001
ACH-000278,0.00378307022948
ACH-000279,0.142648548965
ACH-000280,0.17684640959000003
ACH-000281,-0.122735686163
ACH-000288,0.06855412355740001
ACH-000291,0.10728589690500001
ACH-000293,0.123377767687
ACH-000294,0.0312496038824
ACH-000295,-0.0305301711065
ACH-000296,-0.159488892007
ACH-000302,0.0593998579696
ACH-000304,0.10580923704
ACH-000307,0.0516396042875
ACH-000308,-0.0602490127056
ACH-000310,0.130558946353
ACH-000311,0.191700757513
ACH-000312,-0.0266449043341
ACH-000315,-0.118508870923
ACH-000316,0.0191967278641
ACH-000317,0.176926308557
ACH-000318,-0.160610011607
ACH-000319,-0.0515232591842
ACH-000320,0.24137918354200003
ACH-000322,0.14435654857000002
ACH-000323,0.0900061428448
ACH-000324,0.0352407279936
ACH-000329,0.110474015749
ACH-000330,0.11821579565
ACH-000331,0.148180903431
ACH-000332,-0.019923462240000002
ACH-000334,-0.0747718488391
ACH-000335,0.104346513071
ACH-000336,0.42068874268399997
ACH-000337,-0.024649955828299996
ACH-000339,0.09884644880039999
ACH-000341,0.126151454585
ACH-000348,0.156382094012
ACH-000350,0.0523931709492
ACH-000352,-0.0382820292491
ACH-000356,0.00684644038176
ACH-000361,0.07860836463569999
ACH-000362,0.179002420775
ACH-000363,0.00559825868516
ACH-000364,0.107889990962
ACH-000365,0.021312552786
ACH-000366,-0.101225753648
ACH-000368,0.17613820535
ACH-000374,-0.17367232840500002
ACH-000375,0.027132302335700003
ACH-000376,-0.165565348517
ACH-000381,-0.20416221511100002
ACH-000383,-0.05466898544419999
ACH-000387,0.141188986437
ACH-000389,0.0340870454311
ACH-000390,0.056138205120099996
ACH-000393,0.0138916248589
ACH-000395,-0.064215399769
ACH-000397,0.0793635660712
ACH-000401,-0.186218252133
ACH-000402,-0.0521889037589
ACH-000403,-0.0586574767594
ACH-000404,-0.0034877688908200003
ACH-000406,0.06506144518330001
ACH-000407,-0.138583424856
ACH-000408,-0.18029394848000002
ACH-000410,0.0019387681046800001
ACH-000411,0.07405804728189999
ACH-000414,0.0375775917554
ACH-000415,-0.0659906871203
ACH-000416,0.0431571084438
ACH-000420,0.07666559024439999
ACH-000421,0.0388849065003
ACH-000424,0.188333651036
ACH-000425,0.0450419817704
ACH-000426,0.0855719986629
ACH-000427,-0.132176165945
ACH-000433,-0.292750469015
ACH-000436,-0.0432333076181
ACH-000444,0.0442477740698
ACH-000445,-0.0650191783454
ACH-000448,-0.0743865930017
ACH-000450,0.048699024642199995
ACH-000452,0.0556050877965
ACH-000454,0.10034012249600001
ACH-000458,0.00646208111596
ACH-000459,0.278781071269
ACH-000460,-0.014233883193299999
ACH-000461,-0.351247557272
ACH-000463,0.12928268351
ACH-000464,-0.0772046009908
ACH-000466,0.09215440627869999
ACH-000467,0.10431806033800001
ACH-000468,0.14108819098099998
ACH-000469,0.0366220751479
ACH-000470,0.0288903055833
ACH-000471,-0.051707676427600005
ACH-000472,-0.0627956114294
ACH-000473,0.13250563499
ACH-000475,0.0417541567381
ACH-000476,0.23315019042
ACH-000477,-0.245329909855
ACH-000480,0.0138733023886
ACH-000481,0.07989867988549999
ACH-000483,-0.0531031079818
ACH-000484,-0.0307621013912
ACH-000485,0.0462970675744
ACH-000486,-0.15310044911499998
ACH-000487,-0.165973474687
ACH-000488,0.09889893505030001
ACH-000490,-0.0150289231808
ACH-000491,-0.0889747114372
ACH-000495,-0.26327484912
ACH-000496,-0.054959293935699996
ACH-000499,-0.10188148549900002
ACH-000500,-0.326615793277
ACH-000502,0.0188724921192
ACH-000503,-0.162200417979
ACH-000505,-0.0593939872674
ACH-000507,-0.157435640367
ACH-000510,-0.0156276614531
ACH-000511,0.109383181601
ACH-000512,0.107267548654
ACH-000516,0.07321968390860001
ACH-000517,-0.0013454969628499999
ACH-000518,0.20888099754500003
ACH-000520,-0.08973578278439999
ACH-000521,0.0693938870561
ACH-000522,0.142155174221
ACH-000524,-0.0190537162485
ACH-000527,-0.0759878076883
ACH-000528,0.0856274948483
ACH-000537,0.0033944803913
ACH-000541,-0.0726709596834
ACH-000542,0.0596458577473
ACH-000544,-0.214055271502
ACH-000545,-0.134592371004
ACH-000547,-0.176015068523
