,ZHX2 (22882)
ACH-000004,-0.0690179489075
ACH-000007,0.13462619551899999
ACH-000009,0.0954363557518
ACH-000011,-0.17676884348400002
ACH-000012,0.0629137852797
ACH-000013,0.00880742604324
ACH-000014,-0.214124925736
ACH-000015,0.0938673876504
ACH-000017,0.252585093761
ACH-000018,-0.0765175653372
ACH-000019,0.17685156703299998
ACH-000021,0.09458790825930001
ACH-000022,0.194810454323
ACH-000025,0.0690311888785
ACH-000028,-0.0839736622481
ACH-000030,0.00943428231627
ACH-000035,0.007713021255449999
ACH-000036,-0.10302881506599999
ACH-000037,-0.0975531016509
ACH-000039,0.149002410203
ACH-000040,-0.140222590932
ACH-000041,-0.25145560895799995
ACH-000042,0.21641668553399998
ACH-000045,0.0851331553363
ACH-000047,0.059047191216199994
ACH-000052,-0.220851264852
ACH-000053,0.0125904593891
ACH-000054,0.008673433905569999
ACH-000055,-0.188403153814
ACH-000060,-0.11002067748500001
ACH-000067,0.15276087750999998
ACH-000070,0.19961897203600001
ACH-000075,-0.348522683287
ACH-000078,0.066562574958
ACH-000082,0.150235117345
ACH-000085,0.009437827309899999
ACH-000086,-0.0622911524935
ACH-000087,0.0018589899506400002
ACH-000092,-0.0239109396128
ACH-000095,0.11708840341099999
ACH-000097,0.00910909540929
ACH-000098,0.0121566169025
ACH-000099,0.13717957654100002
ACH-000108,0.0739712333598
ACH-000113,-0.015116301407000002
ACH-000115,0.10218807184499999
ACH-000116,0.0455401742865
ACH-000118,0.168419952927
ACH-000120,-0.031213066497299997
ACH-000123,-0.09270008102160002
ACH-000127,-0.0230215139037
ACH-000128,-0.226100070361
ACH-000132,-0.188646468698
ACH-000133,0.10073223850299999
ACH-000137,0.218459451367
ACH-000138,0.177905012737
ACH-000142,0.110079885221
ACH-000143,-0.00171430292112
ACH-000146,0.0970462727248
ACH-000148,-0.0433558585626
ACH-000150,-0.345225516895
ACH-000152,0.079007982393
ACH-000153,-0.21139231738699998
ACH-000159,0.18354185436700002
ACH-000160,-0.0686055795045
ACH-000163,0.040325374423800006
ACH-000167,-0.133758674982
ACH-000168,0.0350324568225
ACH-000169,0.10298628194000001
ACH-000178,-0.10192883105100001
ACH-000182,0.0514834502159
ACH-000183,-0.0565241579158
ACH-000188,0.280974680867
ACH-000189,0.24220360715599998
ACH-000190,-0.13188903951199998
ACH-000198,0.147407854976
ACH-000204,0.348880601717
ACH-000206,0.0820518859513
ACH-000207,0.0981526697
ACH-000211,0.156219685436
ACH-000215,0.0347435548261
ACH-000221,0.066128610753
ACH-000222,0.11116940110300001
ACH-000223,0.144332039149
ACH-000226,0.000387505249633
ACH-000227,-0.0393763841121
ACH-000228,0.145221092699
ACH-000231,0.14197677978499998
ACH-000232,0.0747612430753
ACH-000233,-0.00579249651922
ACH-000234,0.121186004707
ACH-000235,0.0870111775173
ACH-000237,-0.09147536322630001
ACH-000238,0.0863453478902
ACH-000243,0.0782213285459
ACH-000244,-0.28691241660100003
ACH-000246,-0.0432669637096
ACH-000248,-0.218567651834
ACH-000250,-0.0345291226466
ACH-000251,0.264605825731
ACH-000253,-0.137557688709
ACH-000255,-0.20216678998100002
ACH-000256,-0.112439325657
ACH-000257,0.0635229849847
ACH-000258,-0.168161356615
ACH-000259,0.22218582240899998
ACH-000260,-0.020264090336
ACH-000261,0.09075723302750001
ACH-000262,0.138792446904
ACH-000263,-0.508396239504
ACH-000264,-0.0250590835044
ACH-000265,-0.147492106475
ACH-000266,0.10201338779300001
ACH-000272,0.0904062496455
ACH-000273,0.0961147212394
ACH-000274,-0.04595664128219999
ACH-000277,-0.10744519340299999
ACH-000278,0.269329300125
ACH-000279,0.0459770617882
ACH-000280,-0.138191626518
ACH-000281,-0.054220215933099995
ACH-000288,0.236532226538
ACH-000291,0.009525390982270001
ACH-000293,0.126716011603
ACH-000294,-0.011238200304399999
ACH-000295,0.102223208691
ACH-000296,0.0176651313868
ACH-000302,0.042300004172099996
ACH-000304,-0.291660000427
ACH-000307,-0.061796475002300004
ACH-000308,0.0718478294918
ACH-000310,0.13842378854
ACH-000311,0.171806791127
ACH-000312,0.0499348684435
ACH-000315,0.198624180865
ACH-000316,-0.19058016008499998
ACH-000317,0.012408841930499999
ACH-000318,0.0754063227326
