,AGA (175)
ACH-000004,0.19008105583
ACH-000007,0.285097933022
ACH-000009,0.06125714361819999
ACH-000011,0.128565844537
ACH-000012,0.186848904392
ACH-000013,0.147911102284
ACH-000014,0.102855395288
ACH-000015,0.09311949999260001
ACH-000017,0.195886370936
ACH-000018,0.12987041640900002
ACH-000019,0.24103530176100002
ACH-000021,0.210413037978
ACH-000022,0.26832927967799997
ACH-000025,0.139875928187
ACH-000028,0.13434859990999998
ACH-000030,0.10965268797399999
ACH-000035,0.162990865164
ACH-000036,0.00238221529564
ACH-000037,0.0354589818184
ACH-000039,0.05602000765100001
ACH-000040,0.257168140283
ACH-000041,0.160261900464
ACH-000042,0.17692341765
ACH-000045,0.150664089164
ACH-000047,0.11601699812699999
ACH-000052,0.35962382922200004
ACH-000053,0.005378366134479999
ACH-000054,0.0334937614124
ACH-000055,0.0159379020223
ACH-000060,0.209977819215
ACH-000067,0.11353138520600001
ACH-000070,0.0579142048752
ACH-000075,0.00927622459727
ACH-000078,0.00175870065678
ACH-000082,0.08185490042989998
ACH-000085,0.226150721578
ACH-000086,0.220101820009
ACH-000087,0.014830433638500002
ACH-000092,0.108159053879
ACH-000095,0.0717093957179
ACH-000097,0.07349427900069999
ACH-000098,0.112019894218
ACH-000099,0.0702751970345
ACH-000108,0.272352088198
ACH-000113,0.09146031596410001
ACH-000115,0.183817058729
ACH-000116,0.191520849044
ACH-000118,0.29209713950800004
ACH-000120,0.167423711949
ACH-000123,0.140559009868
ACH-000127,0.0615420513219
ACH-000128,0.23217046254999998
ACH-000132,0.0552404455219
ACH-000133,0.174696851215
ACH-000137,0.13012739388
ACH-000138,0.186069631407
ACH-000142,0.14993444801
ACH-000143,0.292021623144
ACH-000146,-0.0263644395884
ACH-000148,0.08881977305439999
ACH-000150,0.157355870688
ACH-000152,0.0712583106752
ACH-000153,0.200362415207
ACH-000159,0.149594860168
ACH-000160,0.266152704552
ACH-000163,0.11562303165200001
ACH-000167,0.06561623096540001
ACH-000168,0.007371880854129999
ACH-000169,0.18062706395599998
ACH-000178,0.20820093275600002
ACH-000182,0.102972457437
ACH-000183,0.06950430370239999
ACH-000188,0.0668525765877
ACH-000189,-0.155870289712
ACH-000190,0.37694918348300005
ACH-000198,0.07269948232260001
ACH-000204,0.23484211844300001
ACH-000206,-0.046358254229300004
ACH-000207,0.180193984861
ACH-000211,0.00469817973811
ACH-000215,0.134783476716
ACH-000221,0.222592494359
ACH-000222,0.24073225480500002
ACH-000223,-0.072650540444
ACH-000226,0.215403698556
ACH-000227,0.179627847523
ACH-000228,0.10530009358999999
ACH-000231,0.0928261627429
ACH-000232,0.0208762652272
ACH-000233,0.0758892781268
ACH-000234,-0.0988880755514
ACH-000235,0.08303524358850001
ACH-000237,-0.0193265250927
ACH-000238,0.167599501564
ACH-000243,0.134827858654
ACH-000244,0.12372298875
ACH-000246,0.024028511044200004
ACH-000248,0.12222549756100001
ACH-000250,0.03879186740769999
ACH-000251,0.10739407078600001
ACH-000253,0.15309761000299998
ACH-000255,0.162888340475
ACH-000256,0.319634594188
ACH-000257,0.252045357606
ACH-000258,0.23809486457600001
ACH-000259,0.24523787535500002
ACH-000260,-0.0157971138645
ACH-000261,0.07518410410460001
ACH-000262,0.12058768277899999
ACH-000263,0.0038735275735799998
ACH-000264,0.195132356687
ACH-000265,0.06264408341819999
ACH-000266,0.148700094744
ACH-000272,-0.012857924901100002
ACH-000273,0.0009101353847130001
ACH-000274,0.0328327875104
ACH-000277,0.013999790618799999
ACH-000278,0.023354393819900003
ACH-000279,0.16301097444499998
ACH-000280,0.10828566737199999
ACH-000281,0.205280308464
ACH-000288,0.0371650232673
ACH-000291,-0.030134008377400004
ACH-000293,0.131501086505
ACH-000294,0.16790840656199998
ACH-000295,-0.0169744488892
ACH-000296,0.213876236989
ACH-000302,0.184940352112
ACH-000304,0.312550101225
ACH-000307,0.144828690189
ACH-000308,0.060191689378000006
ACH-000310,0.12421529228700001
ACH-000311,0.147109836476
ACH-000312,0.263573254974
ACH-000315,0.234063044052
ACH-000316,0.0140924727285
ACH-000317,0.16906046985800002
ACH-000318,0.12432972960000001
ACH-000319,0.0891713094853
ACH-000320,0.024209864728599997
ACH-000322,0.34964254780500004
ACH-000323,-0.0909614057305
ACH-000324,0.0493581377686
ACH-000329,0.013812868183899998
ACH-000330,0.249336174169
ACH-000331,0.051152514142800004
ACH-000332,0.19226608500999998
ACH-000334,0.242050497729
ACH-000335,0.0888165294582
ACH-000336,-0.0887682919786
ACH-000337,0.101680613174
ACH-000339,0.13190033274000001
ACH-000341,0.314601063749
ACH-000348,0.110000724703
ACH-000350,0.230971774857
ACH-000352,0.0625877389832
ACH-000356,0.11595832418299999
ACH-000361,0.284758738316
ACH-000362,0.034388843896800005
ACH-000363,0.19522588164500002
ACH-000364,0.290203674837
ACH-000365,0.0743798935121
ACH-000366,0.13344088340500002
ACH-000368,0.140545466186
ACH-000374,0.0273919871046
ACH-000375,0.22817563396200002
ACH-000376,0.051621746628
ACH-000381,0.252758655539
ACH-000383,0.021789332583400003
ACH-000387,0.101206027655
ACH-000389,0.00772738260194
ACH-000390,0.150472486262
ACH-000393,0.0939339901542
ACH-000395,0.13724970483100002
ACH-000397,0.0378331654723
ACH-000401,0.213412010583
ACH-000402,0.0263669681327
ACH-000403,0.168669644236
ACH-000404,0.244857516568
ACH-000406,0.110506211191
ACH-000407,0.30880046313000004
ACH-000408,0.156615981648
ACH-000410,0.101055746355
ACH-000411,0.0999417848321
ACH-000414,0.0856210573863
ACH-000415,0.144887075909
ACH-000416,0.140565326946
ACH-000420,0.210076495457
ACH-000421,0.133555300503
ACH-000424,-0.183385631311
ACH-000425,0.074388876817
ACH-000426,0.401741827218
ACH-000427,0.19207083092799998
ACH-000433,0.206546024747
ACH-000436,0.20037236154100002
ACH-000444,0.17871624953200002
ACH-000445,0.0142150546682
ACH-000448,0.08054864324660001
ACH-000450,0.459920524529
ACH-000452,0.0999054326375
ACH-000454,0.020794126626099998
ACH-000458,0.188420593265
ACH-000459,0.13851701096
ACH-000460,0.144163880867
ACH-000461,0.13437198123299998
ACH-000463,0.23071777539299998
ACH-000464,0.11190609742799999
ACH-000466,0.20766719691
ACH-000467,0.17394435055799998
ACH-000468,0.0834502165047
ACH-000469,0.164260488636
ACH-000470,0.10337307700300001
ACH-000471,0.252250296237
ACH-000472,0.14825071901200002
ACH-000473,0.114878134997
ACH-000475,0.15002920347100002
ACH-000476,0.0314539732477
ACH-000477,0.17146049671900002
ACH-000480,-0.0668269073632
ACH-000481,0.14748524455
ACH-000483,0.10065857750900001
ACH-000484,-0.0353704242669
ACH-000485,0.04514393751950001
ACH-000486,0.16109532918400002
ACH-000487,0.24673014494399997
ACH-000488,0.10885459714000001
ACH-000490,0.20416678298799998
ACH-000491,0.14681893884400002
ACH-000495,0.04887115696830001
ACH-000496,0.111849668461
ACH-000499,0.36995250906599997
ACH-000500,0.20161053432300002
ACH-000502,0.168783950396
ACH-000503,0.33096883392299997
ACH-000505,0.04343317872269999
ACH-000507,0.18895932588300002
ACH-000510,0.103997157869
ACH-000511,0.0951404913517
ACH-000512,0.061422107264800005
ACH-000516,0.013498635050099999
ACH-000517,0.12137049511800001
ACH-000518,0.166290430807
ACH-000520,0.101806748957
ACH-000521,0.18101293274900002
ACH-000522,0.175069744347
ACH-000524,0.0454952243507
ACH-000527,0.155776839724
ACH-000528,0.0353208726345
ACH-000537,0.254155854511
ACH-000541,0.11364148111899999
ACH-000542,0.06271833015480001
ACH-000544,0.0849700066088
ACH-000545,0.18152078750999998
ACH-000547,0.255185371891
ACH-000548,0.07859535183369999
ACH-000549,0.166008792411
ACH-000550,0.147293342571
ACH-000552,0.030522207907699998
ACH-000556,0.09815811813719999
ACH-000557,0.149282523195
ACH-000570,0.106464688333
ACH-000571,0.0761383676275
ACH-000573,0.103017093952
ACH-000576,0.20051599480300003
ACH-000580,0.0794691227417
ACH-000584,0.195873617244
ACH-000585,0.130296004871
ACH-000588,0.199084072053
ACH-000589,0.189100091453
ACH-000591,0.0623020814455
ACH-000593,0.09433730083789998
ACH-000600,0.0785773559738
ACH-000601,0.124864917761
ACH-000604,0.138394449347
ACH-000605,0.0528231558774
ACH-000606,0.10278887072899999
ACH-000608,0.0694240798234
ACH-000614,0.13524223520099998
ACH-000616,0.14058810824100001
ACH-000618,0.21605108840999998
ACH-000619,0.251743370553
ACH-000620,0.169354628843
ACH-000621,0.157261728565
ACH-000622,0.0199648400664
ACH-000623,0.127173232541
ACH-000624,0.0940296861287
ACH-000627,0.143482084686
ACH-000630,0.12197657266100001
ACH-000632,0.029364907916599996
ACH-000633,0.09529906377419999
ACH-000637,0.256012053913
ACH-000638,0.170289730702
ACH-000646,0.080997795706
ACH-000647,0.08693104444569999
ACH-000648,0.051225375335599996
ACH-000649,0.012457667768899998
ACH-000651,0.225875298755
ACH-000652,0.128641457083
ACH-000653,0.10696520587099999
ACH-000657,0.129131288644
ACH-000658,0.120698053476
ACH-000661,0.177596068289
ACH-000662,-0.0185688504282
ACH-000663,0.115146331922
ACH-000665,0.06829520663840001
ACH-000671,0.23922013393000002
ACH-000673,0.0963832938064
ACH-000676,0.16253010694800002
ACH-000677,0.185935382293
ACH-000681,0.174421295911
ACH-000682,0.07153741105480001
ACH-000683,0.106935582524
ACH-000684,0.15848160454000002
ACH-000688,0.322010644206
ACH-000693,0.179560092282
ACH-000694,0.10979297294000001
ACH-000695,0.0121044651122
ACH-000696,0.008038832804760001
ACH-000697,0.196634802923
ACH-000699,0.14703558110200002
ACH-000701,0.0395893230837
ACH-000706,0.14252594747000003
ACH-000711,0.133013534055
ACH-000713,0.102444770088
ACH-000714,0.283308915184
ACH-000718,0.15902982051200001
ACH-000720,0.204259339933
ACH-000721,0.0685345063594
ACH-000724,0.0875321467662
ACH-000725,0.0370994993532
ACH-000732,0.008585428652139999
ACH-000734,0.20992767583500002
ACH-000735,0.038862976245
ACH-000736,0.118888320257
ACH-000738,0.18729961273200002
ACH-000746,0.162396070064
ACH-000747,0.229465938747
ACH-000748,0.0981570300331
ACH-000753,0.124961565485
ACH-000756,0.117083908178
ACH-000757,0.41321856854999994
ACH-000758,0.18698637076699998
ACH-000760,0.114387462085
ACH-000763,-0.114526564866
ACH-000764,0.17415449301
ACH-000765,0.221148629157
ACH-000766,0.0793915203952
ACH-000767,0.057419985226999995
ACH-000768,-0.053826579527000006
ACH-000769,0.150422392603
ACH-000770,0.13507416521600002
ACH-000771,0.0853511210923
ACH-000773,0.0848745923267
ACH-000776,-0.0382697207921
ACH-000777,0.177750580102
ACH-000778,0.00187588929093
ACH-000781,0.180882794527
ACH-000782,0.0596728140917
ACH-000783,0.0555069669079
ACH-000784,0.254465728221
ACH-000785,0.22915645334399998
ACH-000787,0.09597117212999999
ACH-000788,0.172117482146
