,CENPP (401541)
ACH-000334,-0.298276653655
ACH-000335,-0.690689209548
ACH-000336,-0.34832354944
ACH-000337,-0.9708533916500001
ACH-000339,-0.651578220497
ACH-000341,-0.625479571627
ACH-000348,-0.443719940392
ACH-000350,-0.5001678175859999
ACH-000352,-0.19365598360599998
ACH-000356,-0.419769822509
ACH-000361,-0.574272347209
ACH-000362,-0.512060925285
ACH-000363,-0.11858483345000001
ACH-000364,-0.342647817975
ACH-000365,-0.09513015402889999
ACH-000366,-0.8959023055959999
ACH-000368,-0.304636757429
ACH-000374,-0.374167098184
ACH-000375,-0.60846654024
ACH-000376,-0.882373709252
ACH-000381,-0.840247696284
ACH-000383,-0.387772313007
ACH-000387,-0.381790887481
ACH-000389,-0.904821899934
ACH-000390,-0.6807329829209999
ACH-000393,-0.467754795935
ACH-000395,-0.36427634651100005
ACH-000397,-0.912484553215
ACH-000401,-0.985601894734
ACH-000402,-0.195317557163
ACH-000403,-0.418367259812
ACH-000404,-0.9224044373639999
ACH-000406,-0.231810931945
ACH-000407,-0.425301697173
ACH-000408,-0.41178489563299997
ACH-000410,-0.321206722123
ACH-000411,-0.7873028203300001
ACH-000414,-0.612749980568
ACH-000415,-0.786050898676
ACH-000416,-0.5225618359049999
ACH-000420,-0.5222316263669999
ACH-000421,-0.285170689272
ACH-000424,-0.509518374521
ACH-000425,-0.6390430277629999
ACH-000426,-0.308642873463
ACH-000427,-0.335681384631
ACH-000433,-0.6944918082520001
ACH-000436,-0.528255675325
ACH-000444,-0.519207995858
ACH-000445,-1.00550090848
ACH-000448,-0.730249985244
ACH-000450,-0.616378714076
ACH-000452,-0.49141793634099995
ACH-000454,-0.9083650653650001
ACH-000458,-0.29914578345
ACH-000459,-0.45207208798299997
ACH-000460,-0.337837229087
ACH-000461,-0.214804515352
ACH-000463,-0.521727130378
ACH-000464,-0.496373613758
ACH-000466,-0.568844507643
ACH-000467,-0.734644427302
ACH-000468,-0.33797672723899996
ACH-000469,-0.256638350475
ACH-000470,-0.6120689413889999
ACH-000471,-0.39779903908500003
ACH-000472,-0.6591386285059999
ACH-000473,-0.152415089895
ACH-000475,-0.213709588363
ACH-000476,-0.487222938199
ACH-000477,-0.19797606754099997
ACH-000480,-0.551212325067
ACH-000481,-0.258009906065
ACH-000483,-0.46220762325099995
ACH-000484,-1.0421038424200002
ACH-000485,-0.23489815328299998
ACH-000486,-0.29290682317
ACH-000487,-0.772124062569
ACH-000488,-0.46340369935000003
ACH-000490,-0.619590127636
ACH-000491,-0.242078096164
ACH-000495,-0.847397594207
ACH-000496,-0.7594452467880001
ACH-000499,-0.43374035999300004
ACH-000500,-1.00024519106
ACH-000502,-0.717370161374
ACH-000503,-1.13365664419
ACH-000505,-0.22891276454700002
ACH-000507,-0.498964241846
ACH-000510,-0.199171791268
ACH-000511,-0.25540114723900004
ACH-000512,-0.454627673579
ACH-000516,-0.521053077854
ACH-000517,-0.135232791551
ACH-000518,-0.518176384476
ACH-000520,-0.706618973946
ACH-000521,-0.601094433841
ACH-000522,-0.27965976332
ACH-000524,-0.620407485977
ACH-000527,-0.42712533390199997
ACH-000528,-0.844164847435
ACH-000537,-0.190290938312
ACH-000541,-0.560797029969
ACH-000542,-0.6593905563620001
ACH-000544,-0.284963397218
ACH-000545,-0.49015028566299995
ACH-000547,-0.535269249485
ACH-000548,-1.05186092375
ACH-000549,-0.5514531453329999
ACH-000550,-0.112403395416
ACH-000552,-0.155162381899
ACH-000556,-0.399179144951
ACH-000557,-0.07018349534530001
ACH-000570,-0.818456960422
ACH-000571,-0.490386547682
ACH-000573,-0.27730106386500003
ACH-000576,-0.486039323442
ACH-000580,-0.345924009033
ACH-000584,-0.7027031028290001
ACH-000585,-0.5402586025630001
ACH-000588,-0.402460602011
ACH-000589,-0.364429054751
ACH-000591,-0.589153705588
ACH-000593,-0.656939163121
ACH-000600,-0.5744282916800001
ACH-000601,-0.149417424464
ACH-000604,-0.544724254551
ACH-000605,-0.617713557301
ACH-000606,-0.938386208414
ACH-000608,-0.313432603686
ACH-000614,-0.317784468159
ACH-000616,-0.660637639043
ACH-000618,-0.650368148418
ACH-000619,-0.7387779196780001
ACH-000620,-0.20046747906399998
ACH-000621,-0.531985321827
ACH-000622,-0.5897005311069999
ACH-000623,-0.392949380444
ACH-000624,-0.314465343297
ACH-000627,-0.46587993350400003
ACH-000630,-0.393907999792
ACH-000632,-0.714405726614
ACH-000633,-0.339300867011
ACH-000637,-0.265403416664
ACH-000638,-0.10477945342499999
ACH-000646,-0.636816170699
ACH-000647,-0.314646830374
ACH-000648,-0.480169396935
ACH-000649,-0.562453300862
ACH-000651,-0.219727108711
ACH-000652,-0.776997426312
ACH-000653,-0.4331777488600001
ACH-000657,-0.576874373147
ACH-000658,-0.313247928127
ACH-000661,-0.597567809476
ACH-000662,-0.11327666122000002
ACH-000663,-0.42174892045999995
ACH-000665,-0.43744085495499996
ACH-000671,-0.46995855351300003
ACH-000673,-0.601124156617
ACH-000676,-0.6302908069309999
ACH-000677,-0.37099160287199995
ACH-000681,-0.991768077308
ACH-000682,-0.584214147682
ACH-000683,-0.5223696057399999
ACH-000684,-0.837736154466
ACH-000688,-0.550964447315
ACH-000693,-0.151394014558
ACH-000694,-0.584641085576
ACH-000695,-0.586117278386
ACH-000696,-0.13086967113
ACH-000697,-0.581665349995
ACH-000699,-0.507105653918
ACH-000701,-0.464498133441
ACH-000706,-0.414010272639
ACH-000711,-0.7087748738390001
ACH-000713,-0.43593572636100003
ACH-000714,-1.0029686447
ACH-000718,-0.209160622531
ACH-000720,-0.545924372005
ACH-000721,-0.27068227706799997
ACH-000724,-0.40048646403399996
ACH-000725,-0.42234009372000003
ACH-000732,-0.483046144678
ACH-000734,-0.798238077563
ACH-000735,-0.429742152418
ACH-000736,-0.604861453745
ACH-000738,-0.922977815254
ACH-000746,-0.349923117796
ACH-000747,-0.584688095797
ACH-000748,-0.313602205125
ACH-000753,-0.616624898466
ACH-000756,-0.439185078964
ACH-000757,-0.537237214823
ACH-000758,-0.256268278807
ACH-000760,-0.6117680795970001
ACH-000763,-0.170670685504
ACH-000764,-0.34778772666
ACH-000765,-0.775019424794
ACH-000766,-0.295666783293
ACH-000767,-0.33914980916299997
ACH-000768,-0.27727518527
ACH-000769,-0.892609372878
ACH-000770,0.09726688869760002
ACH-000771,-0.949350742244
ACH-000773,-0.500955685464
ACH-000776,-0.807887779852
ACH-000777,-0.242037972634
ACH-000778,-0.534836221256
ACH-000781,-0.589686041969
ACH-000782,-0.47729409204400003
ACH-000783,-0.164437486053
ACH-000784,-0.388814129453
ACH-000785,-0.19524699789900002
ACH-000787,-0.9617161939509999
ACH-000788,-1.0071856240600001
ACH-000791,-0.800125485018
ACH-000792,-0.399066645591
ACH-000794,-0.373840414506
ACH-000796,-0.149728696812
ACH-000799,-0.589932336015
ACH-000800,-0.545772667068
ACH-000802,-0.513459762292
ACH-000804,-0.606374755731
ACH-000805,-0.490068462069
ACH-000809,-0.273891139219
ACH-000810,-0.6789848264280001
ACH-000811,-0.497713874414
ACH-000817,-0.642411173804
ACH-000819,-0.336774418719
ACH-000820,-0.44445048207599996
ACH-000821,-0.51673093243
ACH-000822,-0.504116614625
ACH-000823,-0.974820719733
ACH-000824,-0.363297741597
ACH-000827,-0.853630972707
ACH-000829,-0.521575897274
ACH-000831,-0.20402357549400002
ACH-000832,-0.56856745616
ACH-000833,-0.5764875346280001
ACH-000834,-0.586401684098
ACH-000835,-0.755281243501
ACH-000836,0.006804440904989999
ACH-000837,-0.390841482946
ACH-000838,-0.49571841429700003
ACH-000839,-0.6812002117229999
ACH-000840,-0.48014490883
ACH-000841,-0.7013308176049999
ACH-000843,-0.562577520688
ACH-000846,-1.10401620595
ACH-000847,-0.330120620466
ACH-000848,-0.724331068066
ACH-000849,-0.430475013254
ACH-000851,-0.576522558497
ACH-000855,-0.158230117531
ACH-000856,-0.7844863751000001
ACH-000858,-0.671864021153
ACH-000859,-0.47514548490900005
ACH-000861,-0.523544464635
ACH-000862,-0.476454717392
ACH-000865,-0.29379102299000004
ACH-000866,-1.1374363609
ACH-000867,-0.421017177352
ACH-000869,-0.768128937542
ACH-000872,-0.37851107334600004
ACH-000873,-0.513882846747
ACH-000876,-0.11409211005599999
ACH-000878,-0.78798177755
ACH-000880,-0.97360315877
ACH-000881,-0.632828482933
ACH-000882,-1.03918448739
ACH-000884,-0.253985411882
ACH-000885,-0.718365561611
ACH-000887,-0.023541249465
ACH-000888,-0.453009584202
ACH-000889,-0.610098721629
ACH-000890,-0.462684224749
ACH-000896,-0.238518181947
ACH-000898,-0.28302068183
ACH-000900,-0.277307944474
ACH-000901,-0.536587023521
ACH-000905,-0.687110525352
ACH-000906,-0.602865949361
ACH-000907,-0.821403216059
ACH-000910,-0.31750650538499997
ACH-000911,-0.233552325411
ACH-000912,-0.0556459770591
ACH-000913,-0.7305471037989999
ACH-000915,-0.698699838798
ACH-000916,-0.49172696580799996
ACH-000917,-0.19775299623700002
ACH-000921,-0.133025138374
ACH-000924,-0.532504850563
ACH-000926,-0.513175129441
ACH-000928,-0.21300814323
ACH-000929,-0.649748192235
ACH-000932,-0.559616320087
ACH-000935,-0.321891998271
ACH-000936,-0.729388177236
ACH-000937,-0.578614618784
ACH-000938,-0.0853176331744
ACH-000939,-0.339251406642
ACH-000941,-0.985581836428
ACH-000943,-0.250608841372
ACH-000946,-0.8552954082750001
ACH-000947,-1.0264103274
ACH-000948,-0.27488783476100004
ACH-000950,-0.815462910567
ACH-000953,-0.863063711528
ACH-000957,-0.729123679165
ACH-000958,-0.21184510818
ACH-000960,-0.20686974907900002
ACH-000963,-0.65998592976
ACH-000968,-0.557585826597
ACH-000969,-0.603571774611
ACH-000973,-0.195208490583
ACH-000974,-0.436386613988
ACH-000975,-0.234313185976
ACH-000976,-0.588569694875
ACH-000978,0.247761582414
ACH-000980,-0.218486944183
ACH-000984,-0.665438547562
ACH-000986,-0.707639845766
ACH-000988,-0.384678559249
ACH-000993,-0.443214221079
ACH-000994,-0.0929075090759
ACH-000996,-0.5357038729429999
ACH-001001,-0.616873619294
ACH-001020,-0.7410483771009999
ACH-001028,-0.214144629791
ACH-001031,-0.851724831793
ACH-001038,-0.447367511554
ACH-001048,-0.511014236212
ACH-001050,-0.365284129741
ACH-001053,-0.561675797238
ACH-001054,-0.6728666160439999
ACH-001061,-0.5630736318899999
ACH-001067,-0.721539285494
ACH-001075,-0.298407819461
ACH-001096,-0.62930571794
ACH-001128,0.260786412007
ACH-001134,-0.6795841294760001
ACH-001151,-0.689218920353
ACH-001163,-0.39657580471500004
ACH-001164,-0.711832598073
ACH-001173,-0.595020565362
ACH-001183,-0.432742804407
ACH-001184,-0.635674504311
ACH-001190,-0.696552428753
ACH-001192,-0.802423532639
ACH-001193,-0.5570272490179999
ACH-001196,-0.872246752933
ACH-001197,-0.7560191416140001
ACH-001205,-0.7191028481370001
ACH-001211,-0.9430562118539999
ACH-001212,-0.948463649446
ACH-001228,-0.7263427450650001
ACH-001232,-0.613892167669
ACH-001239,-0.509458627572
ACH-001274,-0.594684911274
ACH-001275,-0.565058270764
ACH-001277,-0.28353633140900003
ACH-001278,-0.44217358422499997
ACH-001280,-0.0553734170928
ACH-001283,-1.12473153455
ACH-001289,-0.470138526769
ACH-001295,-0.403494667443
ACH-001300,-0.929660899699
ACH-001301,-0.728492334991
ACH-001302,-0.635389166782
ACH-001303,-0.423631614171
ACH-001306,-0.38625879313100003
ACH-001318,-0.324839141437
ACH-001322,-0.473620338423
ACH-001328,-0.784163276434
ACH-001332,-0.565226684815
ACH-001333,-0.6523302536119999
ACH-001336,-0.475025839529
ACH-001340,-0.9789467637829999
ACH-001346,-0.518090454275
ACH-001353,-0.714118786919
ACH-001354,-0.671682237468
ACH-001367,-0.864074678283
ACH-001368,-0.653089171241
ACH-001374,-0.36662362625100003
ACH-001375,-0.855604003048
ACH-001377,-0.232771821562
ACH-001380,-0.353270115548
ACH-001391,-0.33592163966099997
ACH-001407,-0.28859714103
ACH-001408,-0.689338164551
ACH-001413,-0.191527774919
ACH-001430,-0.457868783824
ACH-001431,-1.03005348883
ACH-001450,-0.41818425485699995
ACH-001496,-0.410789077775
ACH-001500,-0.26300086554200003
ACH-001521,-0.349603659966
ACH-001523,-0.630738279017
ACH-001532,-0.8028998653939999
ACH-001536,-0.43344142472400005
ACH-001550,-0.179359142109
ACH-001552,-0.702024305997
ACH-001554,-0.705565960101
ACH-001645,-0.325498335428
ACH-001654,-0.150518993731
ACH-001715,-0.823194314094
ACH-001735,-0.281093906851
ACH-001736,-0.14928782178799999
ACH-001737,-0.0309604601605
ACH-001740,-0.262455894032
ACH-001745,-0.42167493106799997
ACH-001750,-0.6712289313590001
ACH-001765,-0.747709196883
ACH-001956,-0.659929441621
ACH-001957,-0.6913053591830001
