,MAGEF1 (64110)
ACH-000004,0.132417317533
ACH-000007,0.0373214849461
ACH-000009,0.146790244765
ACH-000011,0.130746995034
ACH-000012,0.139828601075
ACH-000013,0.19731200481400002
ACH-000014,-0.182062414837
ACH-000015,0.15298603874299999
ACH-000017,0.0673383581133
ACH-000018,0.223510526252
ACH-000019,0.09121866587750001
ACH-000021,0.305812795076
ACH-000022,0.194793803236
ACH-000025,-0.00661607741836
ACH-000028,0.111200980894
ACH-000030,0.116369947892
ACH-000035,0.158560851456
ACH-000036,0.0629718521029
ACH-000037,0.38602709433
ACH-000039,0.0642388420957
ACH-000040,0.175478877961
ACH-000041,0.281110402668
ACH-000042,-0.013807970410200002
ACH-000045,0.10486508484200001
ACH-000047,0.0121516488816
ACH-000052,0.0829151973205
ACH-000053,0.110826705074
ACH-000054,-0.09005844491139998
ACH-000055,0.084780452177
ACH-000060,0.204047198169
ACH-000067,-0.0312071703062
ACH-000070,0.10031638831
ACH-000075,0.173451408768
ACH-000078,0.0265013169913
ACH-000082,0.20173164741099997
ACH-000085,0.6016139950280001
ACH-000086,0.17317204381499998
ACH-000087,0.206246317956
ACH-000092,0.08017039546560001
ACH-000095,0.06666164599999999
ACH-000097,0.0193341632238
ACH-000098,0.0207037535192
ACH-000099,-0.00197674866649
ACH-000108,-0.06391093397730001
ACH-000113,-0.061958799513800004
ACH-000115,0.00455013045433
ACH-000116,0.027131856067499998
ACH-000118,0.195086602214
ACH-000120,0.16981615602400002
ACH-000123,0.11635997835999999
ACH-000127,-0.0134946737583
ACH-000128,-0.0792076216833
ACH-000132,0.05166538765150001
ACH-000133,0.123318391162
ACH-000137,0.025727266935
ACH-000138,0.020176830824400003
ACH-000142,0.0744425265137
ACH-000143,-0.04585816501630001
ACH-000146,0.164484144989
ACH-000148,0.14385858860200001
ACH-000150,0.294468532635
ACH-000152,0.148005155365
ACH-000153,0.11962122282
ACH-000159,0.19419151250100003
ACH-000160,0.05269600058130001
ACH-000163,0.05561335986719999
ACH-000167,0.17972266593400002
ACH-000168,-0.200731661088
ACH-000169,0.162699013567
ACH-000178,0.107856071167
ACH-000182,0.07937558786780001
ACH-000183,0.112737242346
ACH-000188,0.18227664297899998
ACH-000189,0.357470096846
ACH-000190,0.255186490405
ACH-000198,-0.0117149334905
ACH-000204,-0.019173737522299998
ACH-000206,-0.140581887155
ACH-000207,0.210741234102
ACH-000211,0.120518186857
ACH-000215,0.232276061563
ACH-000221,0.218811618919
ACH-000222,0.291607588216
ACH-000223,-0.072844409222
ACH-000226,0.109332709392
ACH-000227,0.0357145365213
ACH-000228,0.156459173755
ACH-000231,0.129094411698
ACH-000232,0.106105737938
ACH-000233,0.14655750942600002
ACH-000234,-0.036504884351
