,CNTROB (116840)
ACH-000291,-0.275530370522
ACH-000293,-0.048962981593000006
ACH-000294,0.095872354747
ACH-000295,-0.0685655052212
ACH-000296,-0.428764165081
ACH-000302,-0.161637040073
ACH-000304,0.169578258706
ACH-000307,-0.0117698970614
ACH-000308,0.0108402774621
ACH-000310,-0.09997922397089999
ACH-000311,-0.186934509033
ACH-000312,-0.110630977154
ACH-000315,-0.09015236253660001
ACH-000316,-0.299466969974
ACH-000317,0.293980468344
ACH-000318,-0.0115019509506
ACH-000319,-0.293695225406
ACH-000320,-0.0367083201243
ACH-000322,-0.20388560542300002
ACH-000323,-0.0987064149677
ACH-000324,-0.09232331714
ACH-000329,-0.152026492579
ACH-000330,-0.028840761493099998
ACH-000331,-0.06827747119630001
ACH-000332,-0.0793793689206
ACH-000334,-0.14150726707699998
ACH-000335,-0.030259529773499997
ACH-000336,0.235545246781
ACH-000337,-0.31210175781
ACH-000339,-0.12892393681199998
ACH-000341,-0.051176222096800006
ACH-000348,-0.20191245007800002
ACH-000350,-0.32593388799600004
ACH-000352,0.044784288724
ACH-000356,-0.25803168914
ACH-000361,-0.225671517107
ACH-000362,-0.0434167615059
ACH-000363,-0.103130903776
ACH-000364,-0.315174647966
ACH-000365,-0.0372672665385
ACH-000366,-0.0693085433168
ACH-000368,-0.188919795406
ACH-000374,-0.0832057946485
ACH-000375,0.0339605792571
ACH-000376,-0.168414795201
ACH-000381,-0.5316165544820001
ACH-000383,-0.0730877516644
ACH-000387,-0.134263932868
ACH-000389,0.05502693500519999
ACH-000390,0.035009063808
ACH-000393,-0.032926516263299996
ACH-000395,-0.30398075583
ACH-000397,-0.113191385449
ACH-000401,0.0152473956739
ACH-000402,0.15673485327199999
ACH-000403,-0.00914293871761
ACH-000404,-0.061030341360200004
ACH-000406,-0.141614786035
ACH-000407,-0.254855003681
ACH-000408,-0.281689223414
ACH-000410,-0.195845500066
ACH-000411,-0.0612839414236
ACH-000414,-0.005977299960029999
ACH-000415,-0.19245393085700002
ACH-000416,-0.006913996725080001
ACH-000420,-0.091372366597
ACH-000421,-0.09421105169839998
ACH-000424,-0.035163269434800005
ACH-000425,0.0216996128728
ACH-000426,-0.331064036818
ACH-000427,-0.266032992181
ACH-000433,-0.301632373325
ACH-000436,-0.06945509461839999
ACH-000444,0.06603231477440001
ACH-000445,-0.40913515404
ACH-000448,-0.334869303267
ACH-000450,-0.175641650963
ACH-000452,-0.10827340109000001
ACH-000454,-0.559189683088
ACH-000458,-0.15435710948200002
ACH-000459,0.0383958300865
ACH-000460,-0.0810845227357
ACH-000461,0.0780692259024
ACH-000463,0.00162478144351
ACH-000464,-0.411959937562
ACH-000466,-0.12991996548100002
ACH-000467,-0.0663964898608
ACH-000468,0.0115498664164
ACH-000469,-0.8847836273190001
ACH-000470,-0.0707760007102
ACH-000471,-0.0612710756674
ACH-000472,-0.0588960558598
ACH-000473,-0.362400906483
ACH-000475,-0.22894617377700002
ACH-000476,-0.152715338528
ACH-000477,-0.0812479146474
ACH-000480,-0.208202300725
ACH-000481,-0.0789694046222
ACH-000483,-0.15440254886
ACH-000484,0.231129068594
ACH-000485,-0.207547370233
ACH-000486,-0.0759665604175
ACH-000487,-0.144315478006
ACH-000488,-0.214414785998
ACH-000490,-0.165182301881
ACH-000491,-0.301635533344
ACH-000495,0.14930735894400002
ACH-000496,-0.195198914197
ACH-000499,-0.15249154955900002
ACH-000500,-0.663520369867
ACH-000502,-0.00863691035159
ACH-000503,-0.483995926211
ACH-000505,-0.160157282388
ACH-000507,-0.00790224479187
ACH-000510,-0.0585730519013
ACH-000511,-0.266070890437
ACH-000512,0.481481140605
ACH-000516,-0.182056453373
ACH-000517,-0.177257389758
ACH-000518,-0.14296785568499998
ACH-000520,-0.229137800488
ACH-000521,0.00036463037728300005
ACH-000522,-0.0687116464238
ACH-000524,-0.12477226801899999
ACH-000527,-0.043208288270800005
ACH-000528,-0.00044673994498599997
ACH-000537,0.0223054854915
ACH-000541,-0.225096721851
ACH-000542,-0.0663593779584
ACH-000544,-0.349458049505
ACH-000545,-0.526962648914
ACH-000547,-0.379014447092
ACH-000548,-0.07516327771
ACH-000549,-0.22728120112599998
ACH-000550,-0.11923027941099999
ACH-000552,-0.12866555850400002
ACH-000556,-0.20398435185
ACH-000557,0.0543430608969
ACH-000570,-0.0883514366842
ACH-000571,-0.125286830709
ACH-000573,-0.18835692781399999
ACH-000576,-0.078682036524
ACH-000580,-0.390927322077
ACH-000584,-0.12768488050000001
ACH-000585,-0.5193003713059999
ACH-000588,-0.0814907920052
ACH-000589,-0.21744356322099997
ACH-000591,-0.321579857357
ACH-000593,-0.169465648189
ACH-000600,0.179765056545
ACH-000601,-0.18707583501
ACH-000604,-0.12340152190999999
ACH-000605,-0.109350801075
ACH-000606,-0.200169784192
ACH-000608,-0.043595504194
ACH-000614,0.006136540112449999
ACH-000616,-0.103656275735
ACH-000618,-0.09138526075060001
ACH-000619,-0.11306604104599999
ACH-000620,-0.127374214297
ACH-000621,-0.377811366242
ACH-000622,0.0683799928414
ACH-000623,-0.23717893459399997
ACH-000624,-0.111605696778
ACH-000627,-0.12714009532099999
ACH-000630,-0.06372378321569999
ACH-000632,-0.146930329009
ACH-000633,-0.241534229
ACH-000637,-0.129714814088
ACH-000638,-0.08950804920510001
ACH-000646,-0.264272421221
ACH-000647,-0.20757695997099998
ACH-000648,-0.040359148832300004
ACH-000649,-0.014699564370899998
ACH-000651,-0.229697910475
ACH-000652,-0.17743170164799998
ACH-000653,-0.0732751710478
ACH-000657,-0.10985864607200001
ACH-000658,-0.09446425709249999
ACH-000661,-0.09545999908389999
ACH-000662,-0.41856749936800003
ACH-000663,0.18964862132
ACH-000665,-0.11124392466600001
ACH-000671,-0.119699614524
ACH-000673,-0.127574650243
ACH-000676,-0.0117985231366
ACH-000677,-0.101048396184
ACH-000681,-0.0778778089526
ACH-000682,-0.228770123188
ACH-000683,-0.150168449703
ACH-000684,0.197060437857
ACH-000688,-0.111569145707
ACH-000693,-0.237416835511
ACH-000694,-0.279984907534
ACH-000695,-0.681425849223
ACH-000696,-0.039135110121199995
ACH-000697,-0.170035656683
ACH-000699,-0.13710840717599998
ACH-000701,-0.197000376362
ACH-000706,-0.21521460028099998
ACH-000711,-0.0278685894074
ACH-000713,-0.349728737254
ACH-000714,-0.230568066645
ACH-000718,-0.221848958789
ACH-000720,-0.136984823201
ACH-000721,-0.11109688079399999
ACH-000724,0.0174632908833
ACH-000725,-0.030838052017900002
ACH-000732,-0.0861731470572
ACH-000734,-0.121281673082
ACH-000735,-0.379478208285
ACH-000736,0.076462093816
ACH-000738,-0.173169646164
ACH-000746,-0.107364413916
ACH-000747,0.10218001548800001
ACH-000748,0.0796984154075
ACH-000753,-0.213207486317
ACH-000756,-0.027643863587199998
ACH-000757,0.041065886067699994
ACH-000758,-0.0883089055203
ACH-000760,-0.252066382018
ACH-000763,0.023592541558
ACH-000764,-0.247029636723
ACH-000765,0.08003950044630001
ACH-000766,-0.165206020961
ACH-000767,0.0512856388645
ACH-000768,-0.059102422749199995
ACH-000769,-0.20213725202100002
ACH-000770,-0.32551440519200003
ACH-000771,-0.302123943726
ACH-000773,0.0377977986661
ACH-000776,-0.199433567877
ACH-000777,-0.352344577239
ACH-000778,-0.135144150947
ACH-000781,-0.13600803901900002
ACH-000782,-0.281858025891
ACH-000783,-0.617607373566
ACH-000784,-0.021344946859900002
ACH-000785,-0.427536484411
ACH-000787,-0.317727224916
ACH-000788,-0.0930542037153
ACH-000791,-0.0987187840434
ACH-000792,-0.18420277044799999
ACH-000794,-0.23512884741300003
ACH-000796,0.0547188785114
ACH-000799,-0.0662318458237
ACH-000800,0.137151423918
ACH-000802,-0.23824481775400003
ACH-000804,-0.024342511926700002
ACH-000805,0.0289870665571
ACH-000809,-0.0715653179059
ACH-000810,-0.09173681803379999
ACH-000811,-0.223968988305
ACH-000817,-0.342254630502
ACH-000819,-0.2834175839
ACH-000820,-0.376762253274
ACH-000821,0.0526213751635
ACH-000822,0.00973979015456
ACH-000823,-0.0243405161142
ACH-000824,-0.118703229202
ACH-000827,-0.0154335982826
ACH-000829,-0.114086076483
ACH-000831,0.028368882237900003
ACH-000832,-0.148907999131
ACH-000833,-0.0168109713197
ACH-000834,-0.0557034958125
ACH-000835,-0.13619297255899998
ACH-000836,-0.340922002273
ACH-000837,-0.00580062329373
ACH-000838,-0.12851675169399998
ACH-000839,-0.19433926755300002
ACH-000840,-0.206784991119
ACH-000841,0.0991922850508
ACH-000843,-0.08212444506639999
ACH-000846,-0.0610121961285
ACH-000847,-0.417635407732
ACH-000848,-0.0249006147365
ACH-000849,-0.0679944367674
ACH-000851,-0.31357305112100003
ACH-000855,0.109498996364
ACH-000856,-0.296263003308
ACH-000858,-0.08613480118450001
ACH-000859,0.21136981066
ACH-000861,0.017443538408400003
ACH-000862,-0.399360215898
ACH-000865,-0.011285096293600002
ACH-000866,-0.296431992247
ACH-000867,-0.05385806994469999
ACH-000869,-0.137339062419
ACH-000872,-0.17816091467599998
ACH-000873,0.0816761850682
ACH-000876,-0.185048724884
ACH-000878,-0.209456465622
ACH-000880,-0.163776771572
ACH-000881,-0.125132673392
ACH-000882,-0.08710173096769999
ACH-000884,-0.265356046447
ACH-000885,-0.19013089218499998
ACH-000887,-0.199241824202
ACH-000888,-0.055598617594800004
ACH-000889,-0.22010346108800002
ACH-000890,-0.0678625993801
ACH-000896,-0.0280978613039
ACH-000898,-0.143715716886
ACH-000900,-0.13364873953700002
ACH-000901,0.0412257088899
ACH-000905,-0.628753565634
ACH-000906,-0.22581487474800002
ACH-000907,-0.049526694485
ACH-000910,-0.341377785564
ACH-000911,-0.024086718661599997
ACH-000912,-0.131402296804
ACH-000913,-0.17002408861499999
ACH-000915,-0.10884877406400001
ACH-000916,-0.529411524146
ACH-000917,-0.26630857751
ACH-000921,-0.145230907197
ACH-000924,-0.0331454621625
ACH-000926,0.021844264076799996
ACH-000928,-0.13864933436
ACH-000929,-0.512172372693
ACH-000932,0.017445638395099997
ACH-000935,-0.044698462535
ACH-000936,-0.189459681444
ACH-000937,-0.0772111823213
ACH-000938,-0.12446358369
ACH-000939,-0.236824484043
ACH-000941,-0.21328265659899998
ACH-000943,-0.139721116129
ACH-000946,-0.0566948831276
ACH-000947,-0.051216070327699995
ACH-000948,0.043719310122400004
ACH-000950,0.09555012849760001
ACH-000953,0.0314398040136
ACH-000957,-0.21378014304600002
ACH-000958,-0.367667382862
ACH-000960,-0.008579934123220001
ACH-000963,-0.211377505298
ACH-000968,-0.19328922097600001
ACH-000969,-0.103488167908
ACH-000973,-0.0679607159955
ACH-000974,-0.011629031725099999
ACH-000975,-0.0174437924601
ACH-000976,-0.12526000102600002
ACH-000978,-0.0214215451439
ACH-000980,-0.17838442528999998
ACH-000984,-0.0288475468657
ACH-000986,-0.7778130410340001
ACH-000988,-0.0547273550076
ACH-000993,-0.113874435558
ACH-000994,-0.0650298747447
ACH-000996,0.039839747984
ACH-001001,-0.0114000723661
ACH-001020,-0.5196522879100001
ACH-001028,-0.0893739332845
ACH-001031,-0.137242867537
ACH-001038,-0.14601420586
ACH-001048,-0.11164110917400001
ACH-001050,-0.238623926232
ACH-001053,-0.20596520049400002
ACH-001054,0.0113845326707
ACH-001061,-0.136187361629
ACH-001067,-0.0805320189816
ACH-001075,-0.0637547838916
ACH-001096,-0.17264119342300002
ACH-001128,-0.21816273099199998
ACH-001134,0.185817063385
ACH-001151,-0.10986343826199998
ACH-001163,0.0187821108132
ACH-001164,-0.49866667523900005
ACH-001173,-0.0996562043431
ACH-001183,-0.7564800203290001
ACH-001184,0.010708883267099999
ACH-001190,-0.253514482809
ACH-001192,-0.0696399297925
ACH-001193,-0.08547258144020001
ACH-001196,-0.158907938256
ACH-001197,-0.154323237755
ACH-001205,-0.20667760223
ACH-001211,-0.320854968971
ACH-001212,0.0601071573711
ACH-001228,0.112530676624
ACH-001232,-0.117715257654
ACH-001239,-0.0179177047435
ACH-001274,-0.243683479914
ACH-001275,-0.19981314235
ACH-001277,0.0399481795615
ACH-001278,-0.230014733167
ACH-001280,-0.481736686057
ACH-001283,0.025637789520999998
ACH-001289,-0.0415497004713
ACH-001295,-0.061655184372199995
ACH-001300,-0.204219271373
ACH-001301,-0.43478852694799996
ACH-001302,-0.0743217887828
ACH-001303,-0.58470539577
ACH-001306,-0.315881887358
ACH-001318,-0.057916034417199995
ACH-001322,0.034713944301400006
ACH-001328,-0.138148487984
ACH-001332,-0.00526395222161
ACH-001333,-0.081006297085
ACH-001336,0.0641712043478
ACH-001340,-0.100631948162
ACH-001346,-0.163698794465
ACH-001353,-0.134928921984
ACH-001354,0.0835064581402
ACH-001367,-0.254483532649
ACH-001368,-0.07882414328639999
ACH-001374,0.10272416867900001
ACH-001375,-0.203285071844
ACH-001377,-0.180769688685
ACH-001380,-0.04609407185619999
ACH-001391,-0.0950894577774
ACH-001407,-0.238636779683
ACH-001408,-0.35327415337800006
ACH-001413,-0.339820127155
ACH-001430,0.0596648357376
ACH-001431,-0.57695833034
ACH-001450,-0.0593591259526
ACH-001496,-0.388904874454
ACH-001500,-0.0254417341309
ACH-001521,-0.107513542984
ACH-001523,-0.104201235065
ACH-001532,-0.37342803315399997
ACH-001536,-0.193957679367
ACH-001550,-0.124274487934
ACH-001552,-0.168274713892
ACH-001554,-0.019044134249799997
ACH-001645,-0.138753562217
ACH-001654,-0.257336597604
ACH-001715,-0.0679797868885
ACH-001735,-0.219406139243
ACH-001736,-0.10531881315700001
ACH-001737,0.544655120309
ACH-001740,-0.08049857259769999
ACH-001745,-0.0313830964162
ACH-001750,-0.0308783717088
ACH-001765,-0.00576381746857
ACH-001956,-0.14704084338
ACH-001957,0.00529521593596
