,AMDHD2 (51005)
ACH-000004,-0.0439508296796
ACH-000007,0.152640326205
ACH-000009,0.08880465324850001
ACH-000011,0.045436732753999995
ACH-000012,-0.0471838032208
ACH-000013,-0.056348462339900006
ACH-000014,0.07947133955180001
ACH-000015,-0.0332794640216
ACH-000017,0.0477359728171
ACH-000018,-0.143012970101
ACH-000019,-0.0462303613425
ACH-000021,0.0545806490101
ACH-000022,-0.0048131049925299995
ACH-000025,0.04270114882540001
ACH-000028,0.052941287100200005
ACH-000030,0.0407163107321
ACH-000035,0.0030593961480100003
ACH-000036,-0.272078939156
ACH-000037,0.0479455172102
ACH-000039,-0.0333391007407
ACH-000040,-0.0424118607484
ACH-000041,0.00356888489613
ACH-000042,0.122355483463
ACH-000045,0.14594624310499998
ACH-000047,0.029650674819799997
ACH-000052,-0.118725489854
ACH-000053,-0.117423775462
ACH-000054,0.0235454533244
ACH-000055,0.323667553146
ACH-000060,-0.030982333385400004
ACH-000067,0.0554156110961
ACH-000070,0.204594334745
ACH-000075,-0.0662235133065
ACH-000078,0.014312509475200002
ACH-000082,0.0281403942253
ACH-000085,0.147026619769
ACH-000086,0.0503863044501
ACH-000087,-0.037815785314400004
ACH-000092,-0.0194314390103
ACH-000095,-0.08783303268989999
ACH-000097,-0.044810614619
ACH-000098,0.0100952790962
ACH-000099,-0.06080581829059999
ACH-000108,-0.00632804325644
ACH-000113,-0.031149667406599996
ACH-000115,-0.23366134998100002
ACH-000116,-0.0241308916007
ACH-000118,-0.113151234639
ACH-000120,-0.113155502719
ACH-000123,-0.009784363068
ACH-000127,-0.0263636944119
ACH-000128,-0.0227228908152
ACH-000132,0.0169075167225
ACH-000133,-0.113520378376
ACH-000137,0.038864705554
ACH-000138,-0.010615534213700002
ACH-000142,-0.0822994593045
ACH-000143,0.22407327361200002
ACH-000146,-0.10565176980900001
ACH-000148,0.08306531469219999
ACH-000150,-0.0609198265577
ACH-000152,-0.0112282600421
ACH-000153,0.258919929608
ACH-000159,-0.0367629726602
ACH-000160,0.0649459159529
ACH-000163,-0.0392027016669
ACH-000167,-0.12612849977
ACH-000168,0.0646071966595
ACH-000169,-0.0806935820082
ACH-000178,-0.050233679041800004
ACH-000182,0.0836945363002
ACH-000183,0.0250119631878
ACH-000188,0.108298173225
ACH-000189,-0.0352445106833
ACH-000190,0.209020984573
