,PKM (5315)
ACH-000263,-0.823364497624
ACH-000264,-0.618179874813
ACH-000265,-1.2749193508399999
ACH-000266,-1.05976834687
ACH-000272,-0.92632931564
ACH-000273,-0.9962238957100001
ACH-000274,-1.10808871952
ACH-000277,-0.7953900276899999
ACH-000278,-1.12927317225
ACH-000279,-1.34329129204
ACH-000280,-1.12710774208
ACH-000281,-1.23630808575
ACH-000288,-1.17323424523
ACH-000291,-0.6141709662179999
ACH-000293,-0.75911594067
ACH-000294,-1.1962913689499999
ACH-000295,-1.24007809494
ACH-000296,-1.33873188582
ACH-000302,-1.32940229238
ACH-000304,-0.994281182474
ACH-000307,-1.22872276481
ACH-000308,-0.320516508938
ACH-000310,-0.466607407143
ACH-000311,-0.901808714391
ACH-000312,-1.0288986408499998
ACH-000315,-0.9900845187739999
ACH-000316,-1.14030212085
ACH-000317,-1.0771063588
ACH-000318,-0.922724273976
ACH-000319,-1.24695834839
ACH-000320,-1.0635708451600001
ACH-000322,-1.08648620412
ACH-000323,-1.2676073352200001
ACH-000324,-1.22783596911
ACH-000329,-0.928321301929
ACH-000330,-0.9505775929420001
ACH-000331,-1.1437045640299999
ACH-000332,-0.960900926638
ACH-000334,-0.8911185975020001
ACH-000335,-1.42753725689
ACH-000336,-1.29678142545
ACH-000337,-0.843957020852
ACH-000339,-1.32820043614
ACH-000341,-0.999516401592
ACH-000348,-1.13151682699
ACH-000350,-0.739754746094
ACH-000352,-1.12869235235
ACH-000356,-0.6477709673309999
ACH-000361,-1.09569278004
ACH-000362,-0.820489111177
ACH-000363,-0.39844818440800006
ACH-000364,-1.17154256835
ACH-000365,-1.0400542697
ACH-000366,-1.2619190527600002
ACH-000368,-1.00085640821
ACH-000374,-0.888155534364
ACH-000375,-1.13179703404
ACH-000376,-0.99717642746
ACH-000381,-1.22736549862
ACH-000383,-1.41330713337
ACH-000387,-1.01743872715
ACH-000389,-1.2840841888299999
ACH-000390,-0.874768351892
ACH-000393,-1.3736960350100003
ACH-000395,-1.22865703639
ACH-000397,-0.827517663358
ACH-000401,-1.07247367706
ACH-000402,-0.8388316860230001
ACH-000403,-1.10342057044
ACH-000404,-0.688828348759
ACH-000406,-0.9777971683299999
ACH-000407,-1.38387968162
ACH-000408,-1.14713925886
ACH-000410,-1.31546522456
ACH-000411,-0.8206018453180001
ACH-000414,-0.680617115635
ACH-000415,-1.23129317531
ACH-000416,-1.31257953111
ACH-000420,-0.9531791588869999
ACH-000421,-0.771615423916
ACH-000424,-0.9705348771100001
ACH-000425,-1.14203108471
ACH-000426,-1.21094355404
ACH-000427,-0.8599033422460001
ACH-000433,-1.00968839021
ACH-000436,-1.00956855155
ACH-000444,-1.1144923962200002
ACH-000445,-0.929448336662
ACH-000448,-1.0803775139899998
ACH-000450,-0.819000212446
ACH-000452,-0.7398258720090001
ACH-000454,-1.13682279428
ACH-000458,-0.99678518634
ACH-000459,-1.3027288371899999
ACH-000460,-1.15233600725
ACH-000461,-0.80018052199
ACH-000463,-0.912354360811
ACH-000464,-1.22856403091
ACH-000466,-1.09543803589
ACH-000467,-0.644942166041
ACH-000468,-0.84255379786
ACH-000469,-1.04477861614
ACH-000470,-1.27473872235
ACH-000471,-0.9402907396160001
ACH-000472,-1.32483864395
ACH-000473,-0.868284776794
ACH-000475,-0.56928300632
ACH-000476,-0.34481065626199997
ACH-000477,-1.1755848519499998
ACH-000480,-1.13915797761
ACH-000481,-1.42968846774
ACH-000483,-1.4756292339200001
ACH-000484,-0.949057303973
ACH-000485,-1.28272936944
ACH-000486,-0.953589345459
ACH-000487,-0.47955616414999996
ACH-000488,-0.961076469939
ACH-000490,-0.8304366040919999
ACH-000491,-0.944180709449
ACH-000495,-0.707736874913
ACH-000496,-1.15892718471
ACH-000499,-1.22093719907
ACH-000500,-0.976689274959
ACH-000502,-0.995194761006
ACH-000503,-1.32564484793
ACH-000505,-1.0572881835799999
ACH-000507,-0.937617761824
ACH-000510,-0.9811187088750001
ACH-000511,-1.5078649146599998
ACH-000512,-0.993121207841
ACH-000516,-0.8441924081059999
ACH-000517,-1.12138488248
ACH-000518,-1.18190000387
ACH-000520,-1.2956700783
ACH-000521,-1.025217105
ACH-000522,-1.41841599949
ACH-000524,-0.6584932320920001
ACH-000527,-1.0542595164700002
ACH-000528,-0.417143809037
ACH-000537,-1.12170760241
ACH-000541,-0.99828113746
ACH-000542,-1.20812164815
ACH-000544,-1.03316099733
ACH-000545,-1.1182610383299998
ACH-000547,-0.993470634075
ACH-000548,-0.7695549491979999
ACH-000549,-1.3191761714
ACH-000550,-1.4076456101600001
ACH-000552,-1.09706609136
ACH-000556,-0.6558403173749999
ACH-000557,-0.7027170534110001
ACH-000570,-1.15218278872
ACH-000571,-1.4690652063499998
ACH-000573,-1.24644719596
ACH-000576,-0.7847111270999999
ACH-000580,-1.1042532292
ACH-000584,-1.07953566392
ACH-000585,-0.790199119084
ACH-000588,-1.02936294289
ACH-000589,-0.8838252569249999
ACH-000591,-1.0754924566500002
ACH-000593,-1.11515957839
ACH-000600,-0.84623844786
ACH-000601,-1.03163442155
ACH-000604,-0.9256470933200001
ACH-000605,-0.954833788338
ACH-000606,-1.1091873930299998
ACH-000608,-1.2443116134899999
ACH-000614,-1.3973535733700002
ACH-000616,-0.8848501751710001
ACH-000618,-1.03734060291
ACH-000619,-1.3653610952200002
ACH-000620,-1.32971256176
ACH-000621,-0.94443758685
ACH-000622,-0.907791398642
ACH-000623,-0.646957600077
ACH-000624,-1.05734574048
ACH-000627,-1.03337187567
ACH-000630,-1.2487854295
ACH-000632,-1.3065969740899999
ACH-000633,-0.8041909836
ACH-000637,-1.10082860781
ACH-000638,-1.20992262036
ACH-000646,-0.635289774544
ACH-000647,-0.861688638494
ACH-000648,-1.17786366566
ACH-000649,-1.33148138055
ACH-000651,-0.48635588440800004
ACH-000652,-1.01865772064
ACH-000653,-1.08428418713
ACH-000657,-0.926057429754
ACH-000658,-0.668707410957
ACH-000661,-1.3374074589700002
ACH-000662,-1.6077761165399997
ACH-000663,-1.110978054
ACH-000665,-1.12824079254
ACH-000671,-1.02618586577
ACH-000673,-1.02018351999
ACH-000676,-1.19375064838
ACH-000677,-0.43554408994099997
ACH-000681,-0.854066957012
ACH-000682,-1.0403550998200002
ACH-000683,-1.2145631987799999
ACH-000684,-1.3965906049
ACH-000688,-0.789605276647
ACH-000693,-1.1643418880399998
ACH-000694,-1.22512530173
ACH-000695,-0.688669830253
ACH-000696,-1.20094601837
ACH-000697,-0.875137364838
ACH-000699,-0.715055382226
ACH-000701,-0.971281416752
ACH-000706,-0.7130266320819999
ACH-000711,-1.11284171105
ACH-000713,-1.2342747096200002
ACH-000714,-0.971744735593
ACH-000718,-1.0942550286700001
ACH-000720,-1.24254438041
ACH-000721,-1.08499211266
ACH-000724,-0.716647848794
ACH-000725,-0.685739092938
ACH-000732,-1.0293593181899998
ACH-000734,-0.787023342718
ACH-000735,-1.18552944889
ACH-000736,-1.1643637250299999
ACH-000738,-1.18096820735
ACH-000746,-0.947689154517
ACH-000747,-0.954678531256
ACH-000748,-1.22973167733
ACH-000753,-1.2624289618
ACH-000756,-1.18937680466
ACH-000757,-1.01778860393
ACH-000758,-0.939825266278
ACH-000760,-0.989858166943
ACH-000763,-0.419342057493
ACH-000764,-1.20758363807
ACH-000765,-1.2303438189
ACH-000766,-0.939732439101
ACH-000767,-0.657344096225
ACH-000768,-1.4517854604499998
ACH-000769,-1.07068932639
ACH-000770,-1.1055121950799998
ACH-000771,-0.937499888741
ACH-000773,-1.09505681639
ACH-000776,-1.08113780226
ACH-000777,-1.2038679166
ACH-000778,-1.12051066152
ACH-000781,-1.12725867003
ACH-000782,-1.0076853791299998
ACH-000783,-0.724739853647
ACH-000784,-0.879267930624
ACH-000785,-0.7788637019410001
ACH-000787,-1.3299578995899999
ACH-000788,-1.2478208186700002
ACH-000791,-1.09869873895
ACH-000792,-1.28801158338
ACH-000794,-1.14361143846
ACH-000796,-0.81499659031
ACH-000799,-1.0341650309100001
ACH-000800,-1.30789436241
ACH-000802,-1.0804531213500002
ACH-000804,-1.33542786057
ACH-000805,-1.00061813889
ACH-000809,-0.99331853528
ACH-000810,-1.01477086287
ACH-000811,-0.774205321601
ACH-000817,-0.8793039930859999
ACH-000819,-1.01140078184
ACH-000820,-1.2705138971799999
ACH-000821,-0.974063753444
ACH-000822,-1.3611890120399999
ACH-000823,-1.11843506452
ACH-000824,-1.04847164179
ACH-000827,-1.16432840037
ACH-000829,-1.1241089152500001
ACH-000831,-0.9701699721379999
ACH-000832,-1.10404609033
ACH-000833,-0.844252298567
ACH-000834,-0.9177970360400001
ACH-000835,-1.0057545307200002
ACH-000836,-1.1502944634399999
ACH-000837,-0.990074695921
ACH-000838,-0.8997736762019999
ACH-000839,-1.20461565062
ACH-000840,-0.938280018803
ACH-000841,-1.29743347116
ACH-000843,-0.9354479815369999
ACH-000846,-1.02260696851
ACH-000847,-1.25422642864
ACH-000848,-1.02451813348
ACH-000849,-1.23184444269
ACH-000851,-1.16408200691
ACH-000855,-1.26405867037
ACH-000856,-1.0967106901299999
ACH-000858,-0.72120286879
ACH-000859,-1.26982345406
ACH-000861,-1.2697292002
ACH-000862,-0.5342568432720001
ACH-000865,-1.08626210855
ACH-000866,-1.0947322482700002
ACH-000867,-0.649397186619
ACH-000869,-1.06711268202
ACH-000872,-1.2810710015
ACH-000873,-1.35169857508
ACH-000876,-0.46112030446400004
ACH-000878,-1.2792708953299998
ACH-000880,-1.30966821261
ACH-000881,-1.0725734525700001
ACH-000882,-1.06832739775
ACH-000884,-1.0978995444
ACH-000885,-0.8569185448469999
ACH-000887,-1.1997210062600001
ACH-000888,-1.3420111236
ACH-000889,-1.10224555519
ACH-000890,-0.943981870179
ACH-000896,-1.04536800175
ACH-000898,-0.806451551535
ACH-000900,-1.17475855305
ACH-000901,-1.10416637749
ACH-000905,-1.3471263303799998
ACH-000906,-1.3696686677899998
ACH-000907,-1.08594620786
ACH-000910,-0.855238226505
ACH-000911,-1.04433351067
ACH-000912,-1.0482751456100001
ACH-000913,-1.28968518729
ACH-000915,-0.962207787391
ACH-000916,-1.87986482745
ACH-000917,-0.7658374483589999
ACH-000921,-1.1559055843000001
ACH-000924,-0.843324964862
ACH-000926,-0.613796422966
ACH-000928,-0.923090091363
ACH-000929,-1.46331223251
ACH-000932,-1.02262864856
ACH-000935,-0.880816995032
ACH-000936,-1.3243660709799998
ACH-000937,-1.02554081623
ACH-000938,-0.8335226448790001
ACH-000939,-1.17239468043
ACH-000941,-0.714344429997
ACH-000943,-1.03072050417
ACH-000946,-1.03690941704
ACH-000947,-0.980654922617
ACH-000948,-0.834456293947
ACH-000950,-1.27112950481
ACH-000953,-1.58009310014
ACH-000957,-1.07928255791
ACH-000958,-1.05464956957
ACH-000960,-0.9651094615889999
ACH-000963,-1.27860437781
ACH-000968,-0.917321547653
ACH-000969,-0.8478870453740001
ACH-000973,-1.06433192384
ACH-000974,-1.0287809254
ACH-000975,-1.0978546498700001
ACH-000976,-1.0717630292799998
ACH-000978,-0.964918832286
ACH-000980,-1.05315382186
ACH-000984,-1.15126437378
ACH-000986,-1.06064958846
ACH-000988,-1.06743640452
ACH-000993,-0.889532136128
ACH-000994,-0.718851165371
ACH-000996,-0.7519386087790001
ACH-001001,-1.08139629934
ACH-001020,-1.2317937494700002
ACH-001028,-1.13276518543
ACH-001031,-0.37279662350500004
ACH-001038,-1.4361905990700001
ACH-001048,-0.891771545544
ACH-001050,-1.33506818716
ACH-001053,-1.34027708798
ACH-001054,-1.3319371776
ACH-001061,-0.968829581383
ACH-001067,-1.07232269144
ACH-001075,-1.0267601504600001
ACH-001096,-1.00291516106
ACH-001128,-1.57634542209
ACH-001134,-0.728544655268
ACH-001151,-0.974533812209
ACH-001163,-1.39790238054
ACH-001164,-0.87423333611
ACH-001173,-1.0294285847799998
ACH-001183,-0.7476542288339999
ACH-001184,-0.899199217256
ACH-001190,-1.1516806725
ACH-001192,-1.22466491259
ACH-001193,-1.27724278838
ACH-001196,-1.0332870626000001
ACH-001197,-0.9978447647550001
ACH-001205,-1.02268447976
ACH-001211,-1.10475431484
ACH-001212,-0.828323690232
ACH-001228,-1.19662728535
ACH-001232,-1.2785641432500001
ACH-001239,-0.8871725457100001
ACH-001274,-1.24150463394
ACH-001275,-0.908454117868
ACH-001277,-1.16833824882
ACH-001278,-1.04460053594
ACH-001280,-0.587812445773
ACH-001283,-1.1014256101
ACH-001289,-0.864391827881
ACH-001295,-1.1167368053
ACH-001300,-0.775947796732
ACH-001301,-1.07988509974
ACH-001302,-0.895229344417
ACH-001303,-1.0101975968
ACH-001306,-1.09790552363
ACH-001318,-1.11869454053
ACH-001322,-1.11108956436
ACH-001328,-0.998339907694
ACH-001332,-1.19822932436
ACH-001333,-1.0046179622600002
ACH-001336,-1.19691493001
ACH-001340,-0.9438325867149999
ACH-001346,-0.9400499345290001
ACH-001353,-1.04355257964
ACH-001354,-1.18953038539
ACH-001367,-1.16601185015
ACH-001368,-1.28211032545
ACH-001374,-1.49043706665
ACH-001375,-0.631658596601
ACH-001377,-0.8800059252179999
ACH-001380,-0.9205750195360001
ACH-001391,-0.923727404085
ACH-001407,-1.21507018775
ACH-001408,-0.971121571691
ACH-001413,-1.01247054327
ACH-001430,-1.26740191827
ACH-001431,-0.8364728899480001
ACH-001450,-1.26867596735
ACH-001496,-0.941111030503
ACH-001500,-1.30473755901
ACH-001521,-0.7094035337569999
ACH-001523,-0.9868148004970001
ACH-001532,-0.995756747231
ACH-001536,-1.41652578384
ACH-001550,-1.27226611285
ACH-001552,-0.976515826784
ACH-001554,-0.943916696234
ACH-001645,-1.1821758689200002
ACH-001654,-1.2227306470100001
ACH-001715,-1.07966663458
ACH-001735,-0.9298995409720001
ACH-001736,-1.01160456821
ACH-001737,-0.8462705903579999
ACH-001740,-0.9104758018670001
ACH-001745,-0.9226947472600001
ACH-001750,-1.07352554229
ACH-001765,-1.21211589607
ACH-001956,-0.885752167001
ACH-001957,-1.01545513145
