,NOS1 (4842)
ACH-000004,0.17916993278999999
ACH-000007,0.0334547956122
ACH-000009,-0.17538697831
ACH-000011,0.0490270926045
ACH-000012,0.002902687966
ACH-000013,-0.0196260856708
ACH-000014,-0.131667652135
ACH-000015,-0.0496151974634
ACH-000017,0.07947266736910001
ACH-000018,0.021624424989700002
ACH-000019,-0.119279370789
ACH-000021,-0.16214462760099999
ACH-000022,0.0339379980837
ACH-000025,-0.00557487385702
ACH-000028,0.0795330247209
ACH-000030,-0.01045126467
ACH-000035,0.0486589392676
ACH-000036,0.228079649286
ACH-000037,-0.036992550957699995
ACH-000039,-0.00329938773408
ACH-000040,-0.0717842997838
ACH-000041,-0.0299443265303
ACH-000042,-0.169541667144
ACH-000045,0.0773421729366
ACH-000047,-0.0185873345938
ACH-000052,-0.0499125597554
ACH-000053,-0.06023864733419999
ACH-000054,-0.148771513689
ACH-000055,0.029528723037
ACH-000060,-0.06545507086380001
ACH-000067,-0.0652183704743
ACH-000070,-0.0162513781289
ACH-000075,-0.0300289342893
ACH-000078,0.0280093234909
ACH-000082,-0.013623383018799999
ACH-000085,-0.0735619965818
ACH-000086,-0.0157054852341
ACH-000087,0.15787768666899998
ACH-000092,0.08772421033880001
ACH-000095,-0.08403043724829999
ACH-000097,-0.107161646743
ACH-000098,-0.0723014765499
ACH-000099,0.0258922018347
ACH-000108,-0.116016761349
ACH-000113,0.19161797372900002
ACH-000115,-0.0344530879115
ACH-000116,0.09283743376550001
ACH-000118,-0.16705986359000002
ACH-000120,0.096646471074
ACH-000123,-0.0565159479311
ACH-000127,0.0813481042946
ACH-000128,-0.0328857799077
ACH-000132,0.17819906476
ACH-000133,-0.0433842431348
ACH-000137,-0.13758329270199998
ACH-000138,0.0170402927547
ACH-000142,0.137865669018
ACH-000143,0.14018263765699998
ACH-000146,-0.020044060462200003
ACH-000148,0.06743461012009999
ACH-000150,-0.145118962558
ACH-000152,0.006585625141649999
ACH-000153,-0.0909199161359
ACH-000159,0.164355922003
ACH-000160,-0.039384487712199996
ACH-000163,-0.08602366794600001
ACH-000167,-0.323074954632
ACH-000168,-0.152586152977
ACH-000169,0.050105533426
ACH-000178,0.0728251728305
ACH-000182,-0.08616688505650001
ACH-000183,-0.000530541698095
ACH-000188,-0.0702174382178
ACH-000189,-0.0950403833961
ACH-000190,-0.00234631590786
ACH-000198,0.012676357691600002
ACH-000204,0.150645567595
ACH-000206,0.0139905731219
ACH-000207,0.24795989136
ACH-000211,-0.0748918956708
ACH-000215,-0.16286715591499998
ACH-000221,-0.221558780335
ACH-000222,-0.0559690508421
ACH-000223,-0.0184071662408
ACH-000226,-0.188614635465
ACH-000227,0.07502779382960001
ACH-000228,0.0419479941371
ACH-000231,-0.032141901279599996
ACH-000232,0.0264282982944
ACH-000233,0.017265698242400002
ACH-000234,-0.0597143869066
ACH-000235,-0.0629139710477
ACH-000237,-0.148262962054
ACH-000238,0.0496703200069
ACH-000243,0.0739814074907
ACH-000244,-0.000877575344516
ACH-000246,0.0404944794544
ACH-000248,0.0139096426147
ACH-000250,-0.0484522005976
ACH-000251,-0.161192281514
ACH-000253,-0.051083662221400004
ACH-000255,0.0346182437396
ACH-000256,-0.149930528975
ACH-000257,0.0976249590284
ACH-000258,-0.126365872283
ACH-000259,0.028367955643
ACH-000260,-0.046343575829
ACH-000261,0.07529989374160001
ACH-000262,-0.0584239188929
ACH-000263,-0.311920431416
ACH-000264,-0.011542695236100001
ACH-000265,-0.10329118251399999
ACH-000266,-0.054573347138700004
ACH-000272,0.207674526216
ACH-000273,-0.025494609574199998
ACH-000274,0.0047798567360400005
ACH-000277,0.0465733648119
ACH-000278,-0.100567723411
ACH-000279,-0.0423035591119
ACH-000280,-0.0507256659154
ACH-000281,-0.312254324099
ACH-000288,0.00424781589808
ACH-000291,0.060468848561300005
ACH-000293,0.0211621819741
ACH-000294,-0.136440833051
ACH-000295,0.0728492252724
ACH-000296,0.0188240483639
ACH-000302,0.0134258550391
ACH-000304,-0.1604644081
ACH-000307,-0.053567483729
ACH-000308,0.04909108760769999
ACH-000310,0.130926448158
ACH-000311,-0.161666113439
ACH-000312,0.0228310103603
ACH-000315,-0.175106226327
ACH-000316,0.125948331897
ACH-000317,-0.149334514067
ACH-000318,-0.0207456088533
ACH-000319,0.10770638502900001
ACH-000320,-0.0649936901353
ACH-000322,0.0942344117084
ACH-000323,-0.103120090704
