,GRASP (160622)
ACH-000264,-0.332639987309
ACH-000265,-0.413776949848
ACH-000266,-0.38328696910300003
ACH-000272,-0.186646822036
ACH-000273,-0.251143037859
ACH-000274,-0.40352661581200006
ACH-000277,-0.45936033380900004
ACH-000278,-0.49580511888800005
ACH-000279,-0.518598897504
ACH-000280,-0.3015041047
ACH-000281,-0.658604222614
ACH-000288,-0.386841819242
ACH-000291,-0.26807615303000004
ACH-000293,-0.149197290591
ACH-000294,-0.443636696395
ACH-000295,-0.05637309908969999
ACH-000296,-0.418221740815
ACH-000302,-0.243168433316
ACH-000304,-0.346147329264
ACH-000307,-0.28628890017499997
ACH-000308,-0.350622666333
ACH-000310,-0.376119726375
ACH-000311,-0.30346003716200004
ACH-000312,-0.34606497148599996
ACH-000315,-0.189745371532
ACH-000316,-0.13215796211
ACH-000317,-0.42990257015199995
ACH-000318,-0.32054458245
ACH-000319,-0.5425206194300001
ACH-000320,-0.243463115262
ACH-000322,-0.309731110292
ACH-000323,-0.256955126616
ACH-000324,-0.444595838001
ACH-000329,-0.362923000991
ACH-000330,-0.23506831913400003
ACH-000331,-0.42588401568400003
ACH-000332,-0.306199302267
ACH-000334,-0.17110270107099998
ACH-000335,-0.400262048096
ACH-000336,-0.548831591893
ACH-000337,-0.37806937976599997
ACH-000339,-0.427935245836
ACH-000341,-0.22236121696800001
ACH-000348,-0.33402491228500003
ACH-000350,-0.49033360298600004
ACH-000352,-0.18723545171599998
ACH-000356,-0.70716359477
ACH-000361,-0.198514683962
ACH-000362,-0.194890558389
ACH-000363,-0.412983220295
ACH-000364,-0.36721834333000003
ACH-000365,-0.461628318821
ACH-000366,-0.371379681515
ACH-000368,-0.346468334828
ACH-000374,-0.39765046011999994
ACH-000375,-0.431315581313
ACH-000376,-0.24750238688700002
ACH-000381,-0.27986979198
ACH-000383,-0.239174697861
ACH-000387,-0.348164415628
ACH-000389,-0.242483164186
ACH-000390,-0.244030628286
ACH-000393,-0.194470654832
ACH-000395,-0.303822309478
ACH-000397,-0.27381925070199997
ACH-000401,-0.326260389584
ACH-000402,-0.433295801039
ACH-000403,-0.316665587598
ACH-000404,-0.539588883721
ACH-000406,-0.309642648103
ACH-000407,-0.372417753487
ACH-000408,-0.419547997052
ACH-000410,-0.38761441977600003
ACH-000411,-0.217231590716
ACH-000414,-0.533756236322
ACH-000415,-0.36266381538099995
ACH-000416,-0.381575374503
ACH-000420,-0.369943733817
ACH-000421,-0.483607069191
ACH-000424,-0.796258967633
ACH-000425,-0.390194203851
ACH-000426,-0.288478681322
ACH-000427,-0.473171082877
ACH-000433,-0.443463445418
ACH-000436,-0.251422430972
ACH-000444,-0.261775376936
ACH-000445,-0.472302594256
ACH-000448,-0.4733465976899999
ACH-000450,-0.349493271394
ACH-000452,-0.462342354234
ACH-000454,-0.520424858479
ACH-000458,-0.291456078167
ACH-000459,-0.00390028864887
ACH-000460,-0.389041343747
ACH-000461,-0.536588214132
ACH-000463,-0.337469889155
ACH-000464,-0.492260779578
ACH-000466,-0.36514040476
ACH-000467,-0.36830708072400004
ACH-000468,-0.6669343066910001
ACH-000469,-0.186390713281
ACH-000470,-0.411584993621
ACH-000471,-0.281022365895
ACH-000472,-0.37367668979900004
ACH-000473,-0.40087013927000004
ACH-000475,-0.29510173046599997
ACH-000476,-0.317997364478
ACH-000477,-0.46474778498
ACH-000480,-0.432248172664
ACH-000481,-0.38339465136999995
ACH-000483,-0.5755637447649999
ACH-000484,-0.436964898052
ACH-000485,-0.352743309079
ACH-000486,-0.416213643212
ACH-000487,-0.251226113807
ACH-000488,-0.477382585762
ACH-000490,-0.5340276754950001
ACH-000491,-0.35934899070299997
ACH-000495,-0.04377036094719999
ACH-000496,-0.351377440322
ACH-000499,-0.297854066868
ACH-000500,0.0211392184938
ACH-000502,-0.24432487694899999
ACH-000503,-0.506105952778
ACH-000505,-0.396237148056
ACH-000507,-0.445814237054
ACH-000510,-0.292259514611
ACH-000511,-0.259279771674
ACH-000512,-0.126252609373
ACH-000516,-0.402260003024
ACH-000517,-0.273497620945
ACH-000518,-0.390067033271
ACH-000520,-0.451154932592
ACH-000521,-0.198892257516
ACH-000522,-0.281058893856
ACH-000524,-0.436432620516
ACH-000527,-0.303054200869
ACH-000528,-0.40083973342600004
ACH-000537,-0.257399168462
ACH-000541,-0.006172383504069999
ACH-000542,-0.372532525118
ACH-000544,-0.277769675492
ACH-000545,-0.469486034939
ACH-000547,-0.518551886423
ACH-000548,-0.271903556386
ACH-000549,-0.468764092853
ACH-000550,-0.375396188023
ACH-000552,-0.301706468637
ACH-000556,-0.6639973992939999
ACH-000557,-0.23740678042
ACH-000570,-0.29934121653499995
ACH-000571,-0.15830182828
ACH-000573,-0.305529424821
ACH-000576,-0.327927783865
ACH-000580,0.0170269111201
ACH-000584,-0.374369512866
ACH-000585,-0.262937645654
ACH-000588,-0.272342355026
ACH-000589,-0.497811327072
ACH-000591,-0.389988377668
ACH-000593,-0.629574720366
ACH-000600,-0.300766234784
ACH-000601,-0.34703927775
ACH-000604,0.125111732916
ACH-000605,-0.372650991849
ACH-000606,-0.462594610216
ACH-000608,-0.581734575011
ACH-000614,-0.298814110048
ACH-000616,-0.537128210705
ACH-000618,-0.538990546204
ACH-000619,-0.360809007679
ACH-000620,-0.352213830044
ACH-000621,-0.205940075175
ACH-000622,-0.310799718864
ACH-000623,-0.270556542252
ACH-000624,-0.255320119949
ACH-000627,-0.338510259051
ACH-000630,-0.23396553277899998
ACH-000632,-0.33604499029
ACH-000633,-0.428813513983
ACH-000637,-0.261697891887
ACH-000638,-0.280283294989
ACH-000646,0.133785242125
ACH-000647,-0.380566281743
ACH-000648,-0.263794603332
ACH-000649,-0.299533014021
ACH-000651,-0.7052807749109999
ACH-000652,-0.396133775219
ACH-000653,-0.288206491906
ACH-000657,-0.40073332071
ACH-000658,-0.286692492218
ACH-000661,-0.233641540176
ACH-000662,-0.373540916642
ACH-000663,-0.37383217059600005
ACH-000665,-0.522006638059
ACH-000671,-0.243394620799
ACH-000673,-0.412422998956
ACH-000676,-0.280490117534
ACH-000677,-0.43463247898
ACH-000681,-0.48985106046000004
ACH-000682,-0.396975030151
ACH-000683,-0.340337754922
ACH-000684,-0.118037034485
ACH-000688,-0.38958259503200005
ACH-000693,-0.354703054894
ACH-000694,-0.463374692094
ACH-000695,-0.0654928679279
ACH-000696,-0.309510155221
ACH-000697,-0.303587837332
ACH-000699,-0.256399815285
ACH-000701,-0.39580781780900004
ACH-000706,-0.296407856937
ACH-000711,-0.404509924236
ACH-000713,-0.35994312126999994
ACH-000714,-0.363824631241
ACH-000718,-0.363503985625
ACH-000720,-0.428329162568
ACH-000721,-0.22956254075899998
ACH-000724,-0.0877545252942
ACH-000725,-0.528805464818
ACH-000732,-0.163601067649
ACH-000734,-0.411695727455
ACH-000735,-0.620688518221
ACH-000736,-0.33928603697099996
ACH-000738,-0.282336679842
ACH-000746,-0.49484990533100004
ACH-000747,-0.41365233569
ACH-000748,-0.365048542282
ACH-000753,-0.397136995871
ACH-000756,-0.421375090189
ACH-000757,-0.635489246299
ACH-000758,-0.351281307738
ACH-000760,-0.442731413323
ACH-000763,-0.190775946463
ACH-000764,-0.532084927501
ACH-000765,-0.566534286486
ACH-000766,-0.352679737945
ACH-000767,-0.35792664337499996
ACH-000768,-0.35592173762400003
ACH-000769,-0.0517014028111
ACH-000770,-0.330203237721
ACH-000771,-0.48425156135700004
ACH-000773,-0.37289808306500005
ACH-000776,-0.423997829492
ACH-000777,-0.422661837606
ACH-000778,-0.125772364356
ACH-000781,-0.324830414534
ACH-000782,-0.315348110135
ACH-000783,-0.482410656155
ACH-000784,-0.397656732019
ACH-000785,-0.34666921408600004
ACH-000787,-0.47265278295900004
ACH-000788,-0.420259885374
ACH-000791,-0.340394883149
ACH-000792,-0.37130790664999996
ACH-000794,-0.213553133301
ACH-000796,-0.27155545896600003
ACH-000799,-0.356873178918
ACH-000800,-0.592800469032
ACH-000802,-0.183189789415
ACH-000804,-0.27591686974
ACH-000805,-0.446997739555
ACH-000809,-0.41279150665500003
ACH-000810,0.0415817837545
ACH-000811,-0.249422690337
ACH-000817,-0.431349682118
ACH-000819,-0.497135830487
ACH-000820,-0.443165495149
ACH-000821,-0.515753402188
ACH-000822,-0.350520815992
ACH-000823,-0.575647762477
ACH-000824,-0.266080864629
ACH-000827,-0.29456412004099997
ACH-000829,-0.180195142135
ACH-000831,-0.427465557862
ACH-000832,-0.329552930856
ACH-000833,-0.529231826662
ACH-000834,-0.46559802488799995
ACH-000835,-0.298913001288
ACH-000836,-0.306856460205
ACH-000837,-0.42117577292900005
ACH-000838,-0.293435678297
ACH-000839,-0.461749541009
ACH-000840,-0.41765896634599997
ACH-000841,-0.415505120991
ACH-000843,-0.216038102145
ACH-000846,-0.40286520298
ACH-000847,-0.5268215473800001
ACH-000848,-0.526218729139
ACH-000849,-0.370881993938
ACH-000851,-0.304949597602
ACH-000855,-0.392074295111
ACH-000856,-0.470380763291
ACH-000858,-0.36800009464
ACH-000859,-0.457551977364
ACH-000861,-0.48083896961499994
ACH-000862,-0.43412338010300006
ACH-000865,-0.42906093288
ACH-000866,-0.275412533275
ACH-000867,-0.44064385401199996
ACH-000869,-0.41947685009499996
ACH-000872,-0.0461159462761
ACH-000873,-0.5544347240990001
ACH-000876,-0.357578916248
ACH-000878,-0.8406600832610001
ACH-000880,-0.324088599538
ACH-000881,-0.285429778614
ACH-000882,-0.250153027886
ACH-000884,-0.348175372028
ACH-000885,-0.143713038979
ACH-000887,-0.30739017804
ACH-000888,-0.41730806815099997
ACH-000889,-0.560574300061
ACH-000890,-0.34573568058
ACH-000896,-0.358398448218
ACH-000898,-0.120788848097
ACH-000900,-0.575648817704
ACH-000901,-0.351834778019
ACH-000905,-0.335724941402
ACH-000906,-0.369083714587
ACH-000907,-0.310273341376
ACH-000910,-0.381997152135
ACH-000911,-0.382960678427
ACH-000912,-0.316345372892
ACH-000913,-0.300359254237
ACH-000915,-0.490622979944
ACH-000916,-0.314808469031
ACH-000917,-0.396907543206
ACH-000921,-0.283431925787
ACH-000924,-0.332258901437
ACH-000926,-0.22056863765999998
ACH-000928,-0.34782480358999995
ACH-000929,-0.21354355486999999
ACH-000932,-0.260688087082
ACH-000935,-0.399960206226
ACH-000936,-0.285421020229
ACH-000937,-0.22492030712299999
ACH-000938,-0.274515512399
ACH-000939,-0.34426702458
ACH-000941,-0.23564021452199999
ACH-000943,-0.328166482562
ACH-000946,-0.364133563683
ACH-000947,-0.294976499267
ACH-000948,-0.276654465488
ACH-000950,-0.362717718482
ACH-000953,-0.397330890916
ACH-000957,-0.28967675152100003
ACH-000958,-0.362317374316
ACH-000960,-0.31383577344700003
ACH-000963,-0.510830012116
ACH-000968,-0.431158466158
ACH-000969,-0.392990556958
ACH-000973,-0.328821134299
ACH-000974,-0.362775018953
ACH-000975,-0.23667464799000001
ACH-000976,-0.17026414197700002
ACH-000978,-0.6841876610709999
ACH-000980,-0.35385850888899995
ACH-000984,-0.48657566736
ACH-000986,-0.171175648847
ACH-000988,-0.39635305922700004
ACH-000993,-0.295059053048
ACH-000994,-0.420698879481
ACH-000996,-0.22120607113000001
ACH-001001,-0.388465600079
ACH-001020,0.0562117488206
ACH-001028,-0.32400107724300004
ACH-001031,-0.24968088346500003
ACH-001038,-0.397982351269
ACH-001048,-0.38850113226800004
ACH-001050,-0.362817542934
ACH-001053,-0.45575651153700003
ACH-001054,-0.332950810244
ACH-001061,-0.22642702492800001
ACH-001067,-0.235603462348
ACH-001075,-0.153260496384
ACH-001096,-0.336370306814
ACH-001128,-0.437404976163
ACH-001134,-0.310205618949
ACH-001151,-0.297555968066
ACH-001163,-0.45093806376999995
ACH-001164,-0.522420228241
ACH-001173,-0.44684982737499995
ACH-001183,-0.316298990798
ACH-001184,-0.154097778728
ACH-001190,-0.279851740654
ACH-001192,-0.538559293525
ACH-001193,-0.46560366582699997
ACH-001196,-0.32794996208099997
ACH-001197,-0.64930033701
ACH-001205,-0.317848307964
ACH-001211,-0.328282055825
ACH-001212,0.32385215024
ACH-001228,-0.43410559709299995
ACH-001232,-0.251348907389
ACH-001239,-0.372396487289
ACH-001274,-0.500268223129
ACH-001275,-0.527675092634
ACH-001277,-0.179691092182
ACH-001278,-0.263055265137
ACH-001280,-0.127326790517
ACH-001283,-0.584917653221
ACH-001289,-0.228012671606
ACH-001295,-0.35007924674199997
ACH-001300,-0.418899012575
ACH-001301,-0.278423277092
ACH-001302,-0.427444449055
ACH-001303,0.278127595169
ACH-001306,-0.263399593502
ACH-001318,-0.346260796787
ACH-001322,-0.273297864124
ACH-001328,-0.40884015389899997
ACH-001332,-0.228173566177
ACH-001333,-0.227385328592
ACH-001336,-0.540171661864
ACH-001340,-0.43600487668399995
ACH-001346,-0.592489993811
ACH-001353,-0.21850096495000002
ACH-001354,-0.537742650301
ACH-001367,-0.188021547443
ACH-001368,-0.169403358556
ACH-001374,-0.0482265061645
ACH-001375,-0.272887525359
ACH-001377,-0.44352636886299995
ACH-001380,-0.346382571486
ACH-001391,-0.33858557507200004
ACH-001407,-0.433157388635
ACH-001408,-0.194846247252
ACH-001413,-0.465991286192
ACH-001430,-0.482319335907
ACH-001431,-0.462972576141
ACH-001450,-0.43472526611
ACH-001496,-0.286991981998
ACH-001500,-0.160957790253
ACH-001521,-0.39172043009400004
ACH-001523,-0.6219205271720001
ACH-001532,-0.19150679095800002
ACH-001536,-0.284496676929
ACH-001550,-0.5816916043320001
ACH-001552,-0.450288333565
ACH-001554,-0.253889394226
ACH-001645,-0.430931216114
ACH-001654,-0.312133451806
ACH-001715,-0.6361861297510001
ACH-001735,-0.238251885434
ACH-001736,-0.08323465095110001
ACH-001737,-0.6052929193850001
ACH-001740,-0.266444542524
ACH-001745,-0.363243559513
ACH-001750,-0.28485519675
ACH-001765,-0.269153317991
ACH-001956,-0.328945235122
ACH-001957,-0.38682828504100003
