,MYO19 (80179)
ACH-000004,-0.19118949873399999
ACH-000007,-0.06888223187419999
ACH-000009,-0.0914588409182
ACH-000011,-0.154491979267
ACH-000012,0.050399170476199996
ACH-000013,-0.21085092428
ACH-000014,-0.06956853291119999
ACH-000015,-0.0312821753515
ACH-000017,0.0461570284397
ACH-000018,-0.0150379273908
ACH-000019,0.24402431061299998
ACH-000021,-0.097191694908
ACH-000022,-0.0687859686612
ACH-000025,-0.179377657765
ACH-000028,-0.334789048787
ACH-000030,-0.0809401939621
ACH-000035,-0.0873421451943
ACH-000036,-0.207379772376
ACH-000037,-0.0467044215168
ACH-000039,-0.128148630437
ACH-000040,-0.15760302721
ACH-000041,-0.252765496366
ACH-000042,0.0878586728276
ACH-000045,-0.0322033522084
ACH-000047,-0.262087184956
ACH-000052,0.0695402552897
ACH-000053,-0.09192180669479999
ACH-000054,-0.16514503923
ACH-000055,0.0402652062121
ACH-000060,-0.0201845159972
ACH-000067,-0.176303142852
ACH-000070,-0.03902850556740001
ACH-000075,-0.0438821297413
ACH-000078,-0.177319818803
ACH-000082,-0.14609175693
ACH-000085,-0.057669100049
ACH-000086,-0.08678794847719999
ACH-000087,0.0816034541376
ACH-000092,0.0068542941116
ACH-000095,-0.353952130899
ACH-000097,-0.0375388047115
ACH-000098,-0.142350533269
ACH-000099,-0.166588268915
ACH-000108,-0.164936102408
ACH-000113,-0.142411261604
ACH-000115,-0.35658759839000004
ACH-000116,-0.24495041539299997
ACH-000118,-0.10264531216700001
ACH-000120,-0.113493772398
ACH-000123,-0.272990360017
ACH-000127,-0.0463445011074
ACH-000128,-0.026234763248
ACH-000132,-0.0679497590509
ACH-000133,-0.0560247375189
ACH-000137,-0.0456974052066
ACH-000138,-0.21142855358399998
ACH-000142,-0.15903725287999998
ACH-000143,0.13774777588
ACH-000146,-0.0834408520379
ACH-000148,-0.122124219558
ACH-000150,-0.142752090034
ACH-000152,-0.057688972536699995
ACH-000153,0.0616162146144
ACH-000159,-0.0934981763167
ACH-000160,-0.412527353569
ACH-000163,-0.104548653457
ACH-000167,-0.152797720231
ACH-000168,-0.328442261289
ACH-000169,-0.09405079868249999
ACH-000178,-0.186068703537
ACH-000182,-0.0401308034426
ACH-000183,-0.00431799240076
ACH-000188,-0.0989472057551
ACH-000189,-0.177949889411
ACH-000190,-0.024945293574599996
ACH-000198,0.00966617024109
ACH-000204,0.0508599428558
ACH-000206,0.045454069954599996
ACH-000207,0.197484001895
ACH-000211,-0.07172895205860001
ACH-000215,-0.07795789748080001
ACH-000221,-0.23598762358300002
ACH-000222,-0.21833600147399998
ACH-000223,-0.120776586766
ACH-000226,-0.0675655241397
ACH-000227,0.0793696089464
ACH-000228,-0.135330956791
ACH-000231,-0.178326395444
ACH-000232,0.0064934728086499995
ACH-000233,-0.0149381736548
ACH-000234,-0.0288938038179
ACH-000235,-0.125714863113
ACH-000237,-0.092677813154
ACH-000238,-0.021453897037299996
ACH-000243,-0.26074305307100004
ACH-000244,-0.166502188212
ACH-000246,-0.009024025865629998
ACH-000248,-0.130491860117
ACH-000250,-0.0788533432741
ACH-000251,-0.38188234640100005
ACH-000253,-0.0165635181277
ACH-000255,-0.27487974288600003
ACH-000256,-0.186623922707
ACH-000257,0.0628943192704
ACH-000258,-0.13283514401
