,RAB3A (5864)
ACH-000004,-0.228305465629
ACH-000007,-0.174368729207
ACH-000009,-0.12811211899900002
ACH-000011,-0.166698479135
ACH-000012,-0.24098050602899998
ACH-000013,-0.293646138954
ACH-000014,-0.396178332535
ACH-000015,-0.295996375069
ACH-000017,-0.18545501830699998
ACH-000018,-0.138606655976
ACH-000019,-0.22373685139199997
ACH-000021,-0.29633227038800003
ACH-000022,-0.5013256915
ACH-000025,-0.261671545858
ACH-000028,-0.390809915502
ACH-000030,-0.38493263299900005
ACH-000035,-0.465134643906
ACH-000036,-0.402931522606
ACH-000037,-0.14117157123
ACH-000039,-0.27781588228
ACH-000040,-0.341454966734
ACH-000041,-0.25991679745
ACH-000042,-0.23464849114
ACH-000045,-0.21250587586800002
ACH-000047,-0.228033076025
ACH-000052,-0.43609729642899997
ACH-000053,-0.313878125442
ACH-000054,-0.065929611867
ACH-000055,-0.143420984625
ACH-000060,-0.146065783649
ACH-000067,-0.290911020028
ACH-000070,-0.0654436874771
ACH-000075,0.0973822623188
ACH-000078,-0.23131840265200002
ACH-000082,-0.294207242325
ACH-000085,-0.421977255574
ACH-000086,-0.376940298875
ACH-000087,-0.08772130429439999
ACH-000092,-0.340471468788
ACH-000095,-0.20532662995499998
ACH-000097,-0.182376865736
ACH-000098,-0.351033393208
ACH-000099,-0.201062845511
ACH-000108,-0.40267763710500004
ACH-000113,-0.403016683571
ACH-000115,-0.438513095179
ACH-000116,-0.37358531950999996
ACH-000118,-0.407857480938
ACH-000120,-0.193715662968
ACH-000123,-0.185947524321
ACH-000127,-0.314119858923
ACH-000128,-0.565036978415
ACH-000132,-0.11721525257099999
ACH-000133,-0.116494557012
ACH-000137,-0.343999779071
ACH-000138,-0.40262612119999996
ACH-000142,-0.36817076695100004
ACH-000143,-0.22911637569200002
ACH-000146,-0.25897118729400004
ACH-000148,-0.143325468143
ACH-000150,-0.609529604514
ACH-000152,-0.444116420873
ACH-000153,0.315701505192
ACH-000159,-0.43749821042
ACH-000160,-0.198111716129
ACH-000163,-0.317054056584
ACH-000167,-0.146491761019
ACH-000168,-0.326955241546
ACH-000169,-0.296731150508
ACH-000178,-0.245411547115
ACH-000182,-0.370731170302
ACH-000183,-0.388918755873
ACH-000188,-0.526264806631
ACH-000189,-0.479016320439
ACH-000190,0.043828147540699997
ACH-000198,-0.35307036039300005
ACH-000204,-0.36826550134499997
ACH-000206,-0.245243934252
ACH-000207,-0.33036301974599996
ACH-000211,-0.335057220084
ACH-000215,-0.292578068534
ACH-000221,-0.09241553733249999
ACH-000222,-0.325418785056
ACH-000223,-0.252110525162
ACH-000226,-0.227855258776
ACH-000227,-0.307160617543
ACH-000228,-0.191334079951
ACH-000231,-0.22767089792800002
ACH-000232,-0.305029712937
ACH-000233,-0.419231959094
ACH-000234,-0.553386594281
ACH-000235,-0.351881790729
ACH-000237,-0.331589409014
ACH-000238,-0.09954364131580001
ACH-000243,-0.28696442781
ACH-000244,-0.223045433583
ACH-000246,-0.252783235898
ACH-000248,-0.45304198653399996
ACH-000250,-0.372906217408
ACH-000251,-0.534418801781
ACH-000253,-0.452203541727
ACH-000255,-0.354517932891
ACH-000256,-0.418774129469
ACH-000257,-0.182999217365
ACH-000258,-0.371949259423
ACH-000259,-0.18786889487300001
ACH-000260,-0.275097941194
ACH-000261,-0.37986986239299997
ACH-000262,-0.15338591738
ACH-000263,-0.470180384699
ACH-000264,-0.215365916001
ACH-000265,-0.17137491719599998
ACH-000266,-0.25520594670200003
ACH-000272,-0.24443536333299998
ACH-000273,-0.0652990167311
ACH-000274,-0.248280380474
ACH-000277,-0.378948950234
ACH-000278,-0.524395561947
ACH-000279,-0.165829406902
ACH-000280,-0.201482378065
ACH-000281,-0.223184395579
ACH-000288,-0.223763398259
ACH-000291,-0.357176975819
ACH-000293,-0.387359009406
ACH-000294,-0.31794196655900003
ACH-000295,-0.652199829719
ACH-000296,-0.254199516011
ACH-000302,-0.433585805494
ACH-000304,-0.364061024707
ACH-000307,-0.320473831878
ACH-000308,-0.274255373694
ACH-000310,-0.023519674196799997
ACH-000311,-0.182355528932
ACH-000312,-0.398937757261
ACH-000315,-0.421702918892
ACH-000316,-0.0371005953974
ACH-000317,-0.120673735636
ACH-000318,-0.38749059098399996
