,PSMD8 (5714)
ACH-000004,-1.02632439903
ACH-000007,-0.285538955102
ACH-000009,-0.893084867006
ACH-000011,-0.673497261904
ACH-000012,-0.7727929255149999
ACH-000013,-0.7947629569910001
ACH-000014,-0.609071647343
ACH-000015,-0.782352601691
ACH-000017,-0.833665173854
ACH-000018,-0.583308759228
ACH-000019,-0.898534486736
ACH-000021,-0.9577033021060001
ACH-000022,-0.604421471747
ACH-000025,-0.77797458043
ACH-000028,-0.798125504119
ACH-000030,-0.711381676953
ACH-000035,-0.6068438703
ACH-000036,-0.448695728856
ACH-000037,-1.35485481209
ACH-000039,-0.391943735578
ACH-000040,-0.28734920365600003
ACH-000041,-0.819484927641
ACH-000042,-0.7782442451549999
ACH-000045,-0.705628026854
ACH-000047,-0.524943568378
ACH-000052,-0.788694705062
ACH-000053,-0.955240109583
ACH-000054,-0.817775425367
ACH-000055,-0.8623682786319999
ACH-000060,-0.6996953577930001
ACH-000067,-0.47157000340099997
ACH-000070,-0.7983335396950001
ACH-000075,-0.602526047132
ACH-000078,-0.9696882697849999
ACH-000082,-0.839924537112
ACH-000085,-0.76702280743
ACH-000086,-0.647649392802
ACH-000087,-0.48385776953299997
ACH-000092,-0.834267225816
ACH-000095,-0.8700627440880001
ACH-000097,-0.833734385655
ACH-000098,-0.7481733609029999
ACH-000099,-1.06610799864
ACH-000108,-0.7526110805249999
ACH-000113,-0.7915736629889999
ACH-000115,-1.0
ACH-000116,-0.8494135040109999
ACH-000118,-0.775693458898
ACH-000120,-0.77720354398
ACH-000123,-0.9493835445000001
ACH-000127,-0.87729050729
ACH-000128,-0.531769878419
ACH-000132,-0.657620715963
ACH-000133,-0.746390692101
ACH-000137,-0.999014580573
ACH-000138,-0.788117432234
ACH-000142,-0.5721194306790001
ACH-000143,-0.9085211151100001
ACH-000146,-0.998139079906
ACH-000148,-0.518129339983
ACH-000150,-0.7926756120469999
ACH-000152,-0.631414679856
ACH-000153,-0.739442520442
ACH-000159,-0.5962769830820001
ACH-000160,-0.935251596595
ACH-000163,-0.6932054598340001
ACH-000167,0.8427157931460001
ACH-000168,-0.787586762647
ACH-000169,-0.761966077818
ACH-000178,-0.6888200966410001
ACH-000182,-0.942138579263
ACH-000183,-0.93517336089
ACH-000188,-0.8676699619120001
ACH-000189,-0.484503842002
ACH-000190,-1.09079589629
ACH-000198,-0.9255882737369999
ACH-000204,-1.12532727649
ACH-000206,-0.8757040143100001
ACH-000207,-1.26182600719
ACH-000211,-0.714045892193
ACH-000215,-0.619451579741
ACH-000221,-0.628663357664
ACH-000222,-0.779629235573
ACH-000223,-0.751938001463
ACH-000226,-0.7673447738079999
ACH-000227,-1.18303539231
ACH-000228,-0.753546778145
ACH-000231,-0.52068186702
ACH-000232,-0.905955516187
ACH-000233,-0.8638254732680001
ACH-000234,-0.827674124233
ACH-000235,-0.7447928467820001
ACH-000237,-0.88794521207
ACH-000238,-0.695999562235
ACH-000243,-0.668621234611
ACH-000244,-0.656238786435
ACH-000246,-0.719578666745
ACH-000248,-0.598236545031
ACH-000250,-0.601103900538
ACH-000251,-0.914264838731
ACH-000253,-0.789315207476
ACH-000255,-0.865584418626
ACH-000256,-0.906877867632
ACH-000257,-0.842823288897
ACH-000258,-0.6472622093379999
ACH-000259,-0.886939334641
ACH-000260,-0.875526981822
ACH-000261,-0.746781292284
ACH-000262,-0.680191427744
ACH-000263,-0.550582500242
ACH-000264,-0.766278942758
ACH-000265,-0.640903735946
ACH-000266,-0.8535970881080001
ACH-000272,-0.715034595536
ACH-000273,-0.6381267863210001
ACH-000274,-0.475658657434
ACH-000277,-0.7230264054150001
ACH-000278,-0.8303679162109999
ACH-000279,-0.728764105428
ACH-000280,-0.578369747217
ACH-000281,-0.593156877134
ACH-000288,-0.549276676655
ACH-000291,-0.7180520655589999
ACH-000293,-1.2158565574299998
ACH-000294,-1.0797563207799998
ACH-000295,-0.544177690928
ACH-000296,-0.728184870386
ACH-000302,-0.623504246802
ACH-000304,-0.373598937332
ACH-000307,-0.623973920452
ACH-000308,-0.666589027779
ACH-000310,-1.18609661476
ACH-000311,-0.587219584639
ACH-000312,-0.8039242843709999
ACH-000315,-0.8771418943700001
ACH-000316,-0.40773226379
ACH-000317,-0.527516828569
ACH-000318,-0.562719108324
ACH-000319,-0.614830340469
ACH-000320,-0.550088485102
ACH-000322,-0.8170467316150001
ACH-000323,-0.515157405583
ACH-000324,-0.7072262809819999
ACH-000329,-0.6434029251169999
ACH-000330,-0.7360163435989999
ACH-000331,-0.867407002984
ACH-000332,-0.750587534485
ACH-000334,-0.817540564452
ACH-000335,-0.421880492201
ACH-000336,-1.1685618710899999
ACH-000337,-0.718227958239
ACH-000339,-0.753442819753
ACH-000341,-0.9651970376819999
ACH-000348,-0.7885481830750001
ACH-000350,-0.86239466047
ACH-000352,-0.808184212041
ACH-000356,-0.429908321525
ACH-000361,-0.691018096892
ACH-000362,-0.9536723403139999
ACH-000363,-0.8293095026549999
ACH-000364,-0.601219100318
ACH-000365,-0.7079316159739999
ACH-000366,-0.805319422797
ACH-000368,-0.602094487368
ACH-000374,-0.7217349780060001
ACH-000375,-0.677606681909
ACH-000376,-0.530732964698
ACH-000381,-0.7582178444740001
ACH-000383,-1.04034898399
ACH-000387,-0.699530474358
ACH-000389,-0.583078124561
ACH-000390,-0.815906508212
ACH-000393,-0.6351805487100001
ACH-000395,-0.941377503004
ACH-000397,-0.7119277112469999
ACH-000401,-0.9037493859190001
ACH-000402,-0.7051608851369999
ACH-000403,-0.9593952815119999
ACH-000404,-0.7539796489560001
ACH-000406,-0.874464665308
ACH-000407,-0.6565502270310001
ACH-000408,-0.756740318608
ACH-000410,-0.834626212917
ACH-000411,-0.805573840597
ACH-000414,-0.591497304943
ACH-000415,-0.564462995365
ACH-000416,-0.787979784433
ACH-000420,-0.494729955946
ACH-000421,-0.6721172639949999
ACH-000424,-0.5189952743949999
ACH-000425,-0.70939423691
ACH-000426,-0.669295440005
ACH-000427,-0.916723457336
ACH-000433,-0.557342988347
ACH-000436,-0.906423675782
ACH-000444,-0.5501463991659999
ACH-000445,-0.5603055929730001
ACH-000448,-0.420456535242
ACH-000450,-0.5166105456050001
ACH-000452,-0.637156855003
ACH-000454,-0.735645648925
ACH-000458,-0.647286974581
ACH-000459,-0.7802093584209999
ACH-000460,-0.7050967142579999
ACH-000461,-0.66916960103
ACH-000463,-0.90486687562
ACH-000464,-0.656613722324
ACH-000466,-0.992484484998
ACH-000467,-0.8031416301469999
ACH-000468,-0.776119164497
ACH-000469,-0.641288254902
ACH-000470,-0.724041497124
ACH-000471,-0.594747909064
ACH-000472,-0.949236827516
ACH-000473,-0.90195006596
ACH-000475,-0.830792773962
ACH-000476,-0.838404686755
ACH-000477,-1.07312556427
ACH-000480,-0.6852508672509999
ACH-000481,-0.507470010157
ACH-000483,-0.640201171776
ACH-000484,-0.763070631601
ACH-000485,-0.82815831395
ACH-000486,-0.6678430470000001
ACH-000487,-0.766030616442
ACH-000488,-0.8032075576950001
ACH-000490,-0.618680798298
ACH-000491,-0.787810858465
ACH-000495,-0.587616349422
ACH-000496,-0.573581056149
ACH-000499,-0.614576735498
ACH-000500,-1.2332054031
ACH-000502,-0.942895617675
ACH-000503,-0.599974237264
ACH-000505,-0.7845920530249999
ACH-000507,-0.8711553938150001
ACH-000510,-0.88282496055
ACH-000511,-0.648120270704
ACH-000512,-0.77743988621
ACH-000516,-0.7751182086130001
ACH-000517,-0.682138966522
ACH-000518,-0.817503279333
ACH-000520,-0.378687820884
ACH-000521,-0.6000155290020001
ACH-000522,-0.678743831479
ACH-000524,-0.931273341996
ACH-000527,-0.7501642614899999
ACH-000528,-0.7358185007629999
ACH-000537,-0.904451707811
ACH-000541,-1.0830058977700001
ACH-000542,-0.765141906669
ACH-000544,-0.760831203281
ACH-000545,-0.48614755268
ACH-000547,-0.8287623015950001
ACH-000548,-0.7735598495110001
ACH-000549,-0.8762204771969999
ACH-000550,-0.7071251541329999
ACH-000552,-0.855775571643
ACH-000556,-0.9126312776819999
ACH-000557,-0.617225235171
ACH-000570,-0.526107985794
ACH-000571,-1.0483445827700002
ACH-000573,-0.7605757913619999
ACH-000576,-0.759982313119
ACH-000580,-0.836751915535
ACH-000584,-0.41290081484499996
ACH-000585,-0.9991612628030001
ACH-000588,-0.8585346434460001
ACH-000589,-0.8412994179950001
ACH-000591,-0.434290095427
ACH-000593,-0.791955155883
ACH-000600,-0.598075928047
ACH-000601,-0.773459514395
ACH-000604,-0.39085539455300006
ACH-000605,-0.637435348565
ACH-000606,-0.773021073133
ACH-000608,-0.8195912243269999
ACH-000614,-0.439976783815
ACH-000616,-0.7612762315539999
ACH-000618,-0.8875259583730001
ACH-000619,-0.642919043197
ACH-000620,-0.740924768492
ACH-000621,-0.510368608488
ACH-000622,-0.848009152973
ACH-000623,-0.630240630462
ACH-000624,-0.944170655599
ACH-000627,-0.612750159583
ACH-000630,-0.682138289333
ACH-000632,-0.548239310567
ACH-000633,-1.11700523515
ACH-000637,-0.996023447324
ACH-000638,-0.581149785757
ACH-000646,-0.686029869836
ACH-000647,-0.43398301354900004
ACH-000648,-0.67001303373
ACH-000649,-0.756272213906
ACH-000651,-0.69369402173
ACH-000652,-0.579140336981
ACH-000653,-0.883428687359
ACH-000657,-0.676361264988
ACH-000658,-1.01264639509
ACH-000661,-0.829372662752
ACH-000662,-0.179801846956
ACH-000663,-0.827670432788
ACH-000665,-0.7736754247609999
ACH-000671,-0.786979111981
ACH-000673,-0.669656867505
ACH-000676,-0.595040251325
ACH-000677,-1.23948976876
ACH-000681,-0.713452831276
ACH-000682,-0.736793388498
ACH-000683,-0.729392581731
ACH-000684,-0.27946934904
ACH-000688,-1.04598186392
