,KANSL2 (54934)
ACH-000004,-0.470989951646
ACH-000007,-0.9029768578890001
ACH-000009,-0.671039876154
ACH-000011,-0.569029022104
ACH-000012,-0.692476059321
ACH-000013,-1.09032541015
ACH-000014,-0.654338010333
ACH-000015,-0.749666479509
ACH-000017,-0.631253569628
ACH-000018,-0.592967942058
ACH-000019,-0.5650325040990001
ACH-000021,-0.844667674777
ACH-000022,-0.6351015596899999
ACH-000025,-0.9007699183910001
ACH-000028,-1.07638214233
ACH-000030,-0.7312904326199999
ACH-000035,-0.785646975452
ACH-000036,-0.780182916958
ACH-000037,-0.9626353602709999
ACH-000039,-0.6715184433370001
ACH-000040,-0.533063070329
ACH-000041,-0.897850239488
ACH-000042,-0.823985756234
ACH-000045,-0.925646157739
ACH-000047,-0.845229351311
ACH-000052,-1.0910719738799999
ACH-000053,-0.572567219912
ACH-000054,-0.910640762795
ACH-000055,-1.00700433146
ACH-000060,-0.848159123578
ACH-000067,-0.670913109613
ACH-000070,-0.940180831792
ACH-000075,-0.703029529016
ACH-000078,-1.17043496419
ACH-000082,-0.850270260635
ACH-000085,-0.7763496233249999
ACH-000086,-0.7250263606139999
ACH-000087,-1.15286661673
ACH-000092,-0.893380790642
ACH-000095,-0.9418977125660001
ACH-000097,-0.807196429006
ACH-000098,-0.548275655069
ACH-000099,-0.8043403556659999
ACH-000108,-0.738262509111
ACH-000113,-0.666237027431
ACH-000115,-0.888472984709
ACH-000116,-0.9721003504510001
ACH-000118,-1.03777404598
ACH-000120,-0.850818095723
ACH-000123,-0.9175543338940001
ACH-000127,-0.389147306967
ACH-000128,-1.17746088931
ACH-000132,-0.422605198631
ACH-000133,-0.7314330255570001
ACH-000137,-0.709943557514
ACH-000138,-0.7471490578640001
ACH-000142,-0.46581799162500004
ACH-000143,-0.918670431903
ACH-000146,-1.14786193323
ACH-000148,-0.908947884784
ACH-000150,-0.8808304359899999
ACH-000152,-0.8538181964139999
ACH-000153,-1.08440255306
ACH-000159,-0.672974647162
ACH-000160,-0.0701398014306
ACH-000163,-0.547115223725
ACH-000167,-0.0676449489622
ACH-000168,-0.492031599081
ACH-000169,-0.7808201585079999
ACH-000178,-0.757924062156
ACH-000182,-0.8033087379639999
ACH-000183,-0.7555394406910001
ACH-000188,-0.8973587874869999
ACH-000189,-1.3515711506900001
ACH-000190,-0.0195919605318
ACH-000198,-0.8646342352140001
ACH-000204,-0.877014923107
ACH-000206,-1.2395154451100001
ACH-000207,-0.46985169835699997
ACH-000211,-0.754052820283
ACH-000215,-0.782705506727
ACH-000221,-0.567074699131
ACH-000222,-0.60782152993
ACH-000223,-0.792869342878
ACH-000226,-0.866013552378
ACH-000227,-1.0306597197
ACH-000228,-0.715996973421
ACH-000231,-0.5484379751199999
ACH-000232,-1.04372041876
ACH-000233,-0.672503820048
ACH-000234,-0.658172057889
ACH-000235,-0.803679045782
ACH-000237,-0.8850128046
ACH-000238,-0.7493039649050001
ACH-000243,-0.8585425289990001
ACH-000244,-0.852265460803
ACH-000246,-0.860132845165
ACH-000248,-0.5374424543949999
ACH-000250,-0.535606756229
ACH-000251,-1.5160789250600002
ACH-000253,-0.480081621413
ACH-000255,-0.8513732632179999
ACH-000256,-0.862940321183
ACH-000257,-0.7551889689229999
ACH-000258,-0.634784111392
ACH-000259,-0.839375162215
ACH-000260,-0.9704137556200001
ACH-000261,-0.8321523180149999
ACH-000262,-0.794789448363
ACH-000263,-0.27425245596000003
ACH-000264,-0.7344384100589999
ACH-000265,-0.842873426779
ACH-000266,-1.06704029998
ACH-000272,-0.5618019220480001
ACH-000273,-0.7392812576700001
ACH-000274,-0.665933736083
ACH-000277,-0.807181603151
ACH-000278,-1.03156867002
ACH-000279,-0.747802429271
ACH-000280,-0.6584331053019999
ACH-000281,-1.13526840843
ACH-000288,-0.8832843867550001
ACH-000291,-0.844674173638
ACH-000293,-1.23282230359
ACH-000294,-0.7276945935100001
ACH-000295,-0.729489601843
ACH-000296,-0.9166580931399999
ACH-000302,-0.958921091123
ACH-000304,-0.9366043445319999
ACH-000307,-0.597089541501
ACH-000308,-0.963658967271
ACH-000310,-0.8470277488
ACH-000311,-0.8876880929880001
ACH-000312,-0.950298942008
ACH-000315,-0.574284185224
ACH-000316,-0.614337936862
ACH-000317,-0.486414780352
ACH-000318,-0.554074928944
ACH-000319,-0.8126287646520001
ACH-000320,-0.452041695579
ACH-000322,-0.719528868969
ACH-000323,-0.5171253588100001
ACH-000324,-0.73226955034
ACH-000329,-0.697480986444
ACH-000330,-0.6081487980529999
ACH-000331,-0.937057801587
ACH-000332,-0.8112961705439999
ACH-000334,-0.988217120933
ACH-000335,-0.8691140306799999
ACH-000336,-0.9772073009819999
ACH-000337,-0.8383527487479999
ACH-000339,-0.9115777707870001
ACH-000341,-0.40530343266
ACH-000348,-0.8301121549089999
ACH-000350,-0.576693932384
ACH-000352,-0.660453419903
ACH-000356,-0.7229810654909999
ACH-000361,-0.838542300636
ACH-000362,-0.875805208442
ACH-000363,-0.695113314558
ACH-000364,-0.980502314711
ACH-000365,-0.539313719531
ACH-000366,-0.8744864935690001
ACH-000368,-0.7285370436740001
ACH-000374,-0.888580614661
ACH-000375,-0.619890229695
ACH-000376,-0.614966986985
ACH-000381,-0.38337433088100004
ACH-000383,-0.496060430083
