,CCNG1 (900)
ACH-000004,0.09978254633919999
ACH-000007,-0.16917104832600002
ACH-000009,-0.241799779056
ACH-000011,-0.0402233693081
ACH-000012,0.0346128034042
ACH-000013,0.0194676099562
ACH-000014,-0.0361511590882
ACH-000015,0.0117488474364
ACH-000017,-0.0044302547511599994
ACH-000018,0.141467043978
ACH-000019,0.105769670592
ACH-000021,-0.20376296020100002
ACH-000022,-0.08319457636330001
ACH-000025,-0.0174434854508
ACH-000028,-0.15014373444499998
ACH-000030,-0.0665245635563
ACH-000035,-0.09487765752350001
ACH-000036,-0.0979705258614
ACH-000037,-0.143775997959
ACH-000039,-0.277837489036
ACH-000040,0.147534812928
ACH-000041,-0.0280873746056
ACH-000042,-0.225066062642
ACH-000045,-0.111108644261
ACH-000047,-0.168154364957
ACH-000052,-0.0324946473144
ACH-000053,-0.0382639549392
ACH-000054,-0.17268587095899998
ACH-000055,0.0911882893578
ACH-000060,0.0744090357767
ACH-000067,0.08159559689899999
ACH-000070,0.016637928612500002
ACH-000075,-0.193381556131
ACH-000078,-0.31262233268
ACH-000082,-0.0934526742011
ACH-000085,-0.0124122888019
ACH-000086,-0.0928107147709
ACH-000087,-0.107615056806
ACH-000092,-0.0862964739343
ACH-000095,-0.247666620956
ACH-000097,-0.127588896811
ACH-000098,0.0400460705933
ACH-000099,-0.168961505792
ACH-000108,-0.10300262620100001
ACH-000113,-0.0450016613054
ACH-000115,-0.0459024046976
ACH-000116,-0.0799838144893
ACH-000118,-0.0292827076056
ACH-000120,-0.0800014682392
ACH-000123,-0.130855698178
ACH-000127,-0.0023807710606199997
ACH-000128,0.08783318935689999
ACH-000132,-0.055278893752
ACH-000133,0.0472123017138
ACH-000137,-0.204028972729
ACH-000138,-0.13115971782299998
ACH-000142,0.06161373867719999
ACH-000143,0.12158610606100001
ACH-000146,-0.09369600032289999
ACH-000148,-0.153306561412
ACH-000150,-0.25971078734
ACH-000152,-0.108982104056
ACH-000153,0.00396887529977
ACH-000159,-0.00889117042459
ACH-000160,0.12942796317
ACH-000163,0.0901226173436
ACH-000167,-0.368239903701
ACH-000168,-0.149811566762
ACH-000169,-0.0573287745823
ACH-000178,-0.0485202921527
ACH-000182,-0.025114699227400002
ACH-000183,-0.0892382577791
ACH-000188,-0.145240731885
ACH-000189,0.07484127495189999
ACH-000190,-0.0302720695763
ACH-000198,-0.08942200756650001
ACH-000204,0.00996890109467
ACH-000206,-0.295370106829
ACH-000207,0.0210537271431
ACH-000211,-0.165208910929
ACH-000215,-0.127819253835
ACH-000221,0.17129177935400003
ACH-000222,0.130512488439
ACH-000223,-0.32814089178100003
ACH-000226,-0.300897397543
ACH-000227,-0.325173518695
ACH-000228,0.0686296845085
ACH-000231,-0.13695334000099998
ACH-000232,-0.199370396446
ACH-000233,-0.138300751327
ACH-000234,-0.08550430171219998
ACH-000235,-0.057047293331599996
ACH-000237,0.11881167818600001
ACH-000238,-0.288393108127
