,PRKAR1B (5575)
ACH-000004,0.292063494978
ACH-000007,0.220024081924
ACH-000009,0.0778418538963
ACH-000011,-0.043964705823
ACH-000012,0.0604937267634
ACH-000013,0.19793133498100002
ACH-000014,-0.234437307348
ACH-000015,0.008544619299430001
ACH-000017,-0.11894321967499999
ACH-000018,-0.0496625482093
ACH-000019,0.0280166891248
ACH-000021,0.057375120534
ACH-000022,-0.00030644358152700005
ACH-000025,0.0880644275172
ACH-000028,0.020122016627599996
ACH-000030,0.123587213155
ACH-000035,-0.151520572666
ACH-000036,0.0267185116977
ACH-000037,-0.106867641872
ACH-000039,0.220373815121
ACH-000040,0.12018402246200001
ACH-000041,0.10830302211
ACH-000042,-0.130328793865
ACH-000045,-0.10414435486700001
ACH-000047,-0.0295458157462
ACH-000052,0.0181846393428
ACH-000053,0.0254177853804
ACH-000054,-0.0522740399926
ACH-000055,0.148482428154
ACH-000060,-0.00515332906853
ACH-000067,0.183729698688
ACH-000070,-0.23323811842300002
ACH-000075,0.227381468778
ACH-000078,-0.00822931773016
ACH-000082,0.022230696252900004
ACH-000085,-0.236694518046
ACH-000086,0.14230338841600002
ACH-000087,0.07432103125469999
ACH-000092,0.055923431645499996
ACH-000095,-0.0360934632685
ACH-000097,0.0861928594133
ACH-000098,0.145752100109
ACH-000099,-0.07859328019119999
ACH-000108,-0.012848093812599999
ACH-000113,-0.013136265515399998
ACH-000115,-0.13709712276900002
ACH-000116,0.0744543506285
ACH-000118,-0.00883341426558
ACH-000120,0.058959760438000004
ACH-000123,0.08513140354280001
ACH-000127,0.0794572108696
ACH-000128,-0.0250094930584
ACH-000132,-0.046513432339199995
ACH-000133,-0.0326348259643
ACH-000137,-0.10222200568600001
ACH-000138,0.11228668365
ACH-000142,-0.135846320923
ACH-000143,0.0379642723156
ACH-000146,-0.031222207176799997
ACH-000148,-0.176264307686
ACH-000150,0.11962587919399999
ACH-000152,0.0719107224962
ACH-000153,-0.122353593577
ACH-000159,0.10823862672000001
ACH-000160,-0.26783865489799996
ACH-000163,0.0320937064224
ACH-000167,0.248312869789
ACH-000168,-0.0765794035365
ACH-000169,-0.299198413185
ACH-000178,0.033067622898400005
ACH-000182,0.036887885451
ACH-000183,0.0347893664806
ACH-000188,0.0984642642578
ACH-000189,-0.20294801437899998
ACH-000190,0.113719751424
ACH-000198,0.027537113001599996
ACH-000204,-0.041659438858400004
ACH-000206,0.254318450721
ACH-000207,-0.00123101011467
ACH-000211,0.07926021945560001
ACH-000215,0.0785901548057
ACH-000221,-0.093253739527
ACH-000222,-0.36951833185800004
ACH-000223,0.0491395536865
ACH-000226,0.18615680557199998
ACH-000227,-0.0939956106054
ACH-000228,0.0451519866906
ACH-000231,0.019082570669900004
ACH-000232,0.00737087497659
ACH-000233,-0.0102864677028
ACH-000234,-0.123862123479
ACH-000235,-0.051820513578300004
ACH-000237,-0.0379919708396
ACH-000238,-0.0144847756388
ACH-000243,-0.0623521211364
ACH-000244,0.160874680737
ACH-000246,-0.179383250828
ACH-000248,-0.021841785940299997
ACH-000250,-0.0201878227433
ACH-000251,0.123634977712
ACH-000253,-0.0901503950496
ACH-000255,0.136063503888
ACH-000256,0.130636166202
ACH-000257,-0.142597683851
ACH-000258,0.28147658286800004
ACH-000259,-0.130366167837
ACH-000260,0.0171068216528
ACH-000261,0.145335112895
ACH-000262,0.117093148838
ACH-000263,-0.0027361191226399997
ACH-000264,-0.0444642070287
ACH-000265,0.041487636021199994
ACH-000266,-0.133039001799
ACH-000272,-0.06358562203530001
ACH-000273,-0.00907000996443
ACH-000274,0.013688483299100001
ACH-000277,0.060977323812100005
ACH-000278,0.162583945207
ACH-000279,-0.0195669826411
ACH-000280,-0.195156090076
ACH-000281,-0.18056774044100002
ACH-000288,-0.0187268276642
ACH-000291,-0.0643254007701
ACH-000293,0.188661621147
ACH-000294,-0.0519444832747
ACH-000295,-0.186253384431
ACH-000296,-0.0220830627045
ACH-000302,-0.0924818205735
ACH-000304,-0.317841798768
ACH-000307,-0.108463445366
ACH-000308,-0.0078701782608
ACH-000310,-0.0096070049711
ACH-000311,-0.0680577102686
ACH-000312,-0.0174814570018
ACH-000315,-0.06471075298769999
ACH-000316,-0.0795475458693
ACH-000317,-0.0294348609883
ACH-000318,0.136287247665
ACH-000319,0.050330065501800005
ACH-000320,0.023160494073000002
ACH-000322,-0.147126514915
ACH-000323,0.0148430353626
ACH-000324,-0.0847982181112
ACH-000329,0.0351537848446
ACH-000330,0.210769521077
ACH-000331,0.0884224935146
ACH-000332,-0.0386009689056
ACH-000334,0.137906821441
ACH-000335,0.27110011246800003
ACH-000336,0.006998655913229999
ACH-000337,-0.1296005384
ACH-000339,0.044538439764700004
ACH-000341,0.304725510268
ACH-000348,0.000465464227339
ACH-000350,-0.151476582544
ACH-000352,-0.09111512310660001
ACH-000356,0.0416610348009
ACH-000361,0.083447502595
ACH-000362,0.0359219155166
ACH-000363,0.0467506469006
ACH-000364,-0.0708729225811
ACH-000365,-0.148650438978
ACH-000366,-0.0538968099077
ACH-000368,0.049013032480199996
ACH-000374,0.103779348768
ACH-000375,0.164084472712
ACH-000376,-0.0191753502552
ACH-000381,0.000897124193238
ACH-000383,-0.0511918342739
ACH-000387,0.0383556773781
ACH-000389,-0.6548042944770001
ACH-000390,0.054471758827099995
ACH-000393,-0.088831243958
ACH-000395,-0.391802452253
ACH-000397,-0.020773153728900002
ACH-000401,0.32728860129799997
ACH-000402,-0.4020925635
ACH-000403,0.025482334484000002
ACH-000404,-0.307035930119
ACH-000406,-0.047230684618800006
ACH-000407,0.0162602823356
ACH-000408,-0.0325583535369
ACH-000410,0.00317564224006
ACH-000411,0.00460787764157
ACH-000414,-0.0287179176972
ACH-000415,0.128395241197
ACH-000416,-0.0872340205702
ACH-000420,-0.050813307078400004
