,SSUH2 (51066)
ACH-000004,0.261323465261
ACH-000007,-0.17011342056499998
ACH-000009,0.0760113941192
ACH-000011,-0.0770724643147
ACH-000012,0.010577823557
ACH-000013,0.0196614452549
ACH-000014,0.007420120021800001
ACH-000015,0.15845252638000001
ACH-000017,0.0639099355815
ACH-000018,0.0505589067526
ACH-000019,-0.0750917751056
ACH-000021,0.231724223485
ACH-000022,0.10976773781600001
ACH-000025,0.229356807144
ACH-000028,-0.00551999821585
ACH-000030,0.142333263391
ACH-000035,0.171175308099
ACH-000036,-0.17109596386700002
ACH-000037,0.22896215334000003
ACH-000039,0.0867176954689
ACH-000040,-0.159390406271
ACH-000041,0.0848913981075
ACH-000042,0.117627685061
ACH-000045,0.0620035735124
ACH-000047,0.0714169667112
ACH-000052,0.0848517302331
ACH-000053,0.0321650904401
ACH-000054,-0.22887498723900002
ACH-000055,0.123597493089
ACH-000060,0.101471706949
ACH-000067,0.165901692272
ACH-000070,-0.117578914856
ACH-000075,-0.0553121942213
ACH-000078,0.0533224670724
ACH-000082,0.0293943873206
ACH-000085,0.128529566815
ACH-000086,0.00913452900375
ACH-000087,0.433756096722
ACH-000092,0.0707711942345
ACH-000095,0.00160241466593
ACH-000097,0.022041893319900002
ACH-000098,0.0448061862108
ACH-000099,0.00547959330833
ACH-000108,0.248880574169
ACH-000113,0.0240357983861
ACH-000115,-0.041196443576000004
ACH-000116,0.0788869752835
ACH-000118,0.193622744014
ACH-000120,0.186139258472
ACH-000123,-0.012719799911499999
ACH-000127,0.154086890738
ACH-000128,0.0009618119614060001
ACH-000132,-0.119163032502
ACH-000133,0.0407160044581
ACH-000137,0.04320930728209999
ACH-000138,0.138531991622
ACH-000142,-0.0145079040331
ACH-000143,0.133946726501
ACH-000146,-0.08984483046849999
ACH-000148,-0.035368977673
ACH-000150,-0.19473127481400002
ACH-000152,0.033637711214299995
ACH-000153,0.1122996371
ACH-000159,-0.0309041993482
ACH-000160,-0.0122176079479
ACH-000163,0.141920417676
ACH-000167,0.08707404654680001
ACH-000168,0.266673328877
ACH-000169,-0.0242741613687
ACH-000178,0.0321022012968
ACH-000182,-0.00690020608886
ACH-000183,0.0494460934719
ACH-000188,-0.026424228922099998
ACH-000189,-0.15899903480900002
ACH-000190,0.176221366784
ACH-000198,0.0193087693373
ACH-000204,-0.0456941799192
ACH-000206,-0.06260989303930001
ACH-000207,-0.123033368769
ACH-000211,0.0255012273968
ACH-000215,-0.0385853458588
ACH-000221,0.279433059109
ACH-000222,0.4406486973899999
ACH-000223,0.07211293855260001
ACH-000226,-0.023988863720299996
ACH-000227,-0.114319305707
ACH-000228,0.217349892302
ACH-000231,0.0571295704629
ACH-000232,0.0903693581379
ACH-000233,-0.0194287069282
ACH-000234,-0.0823250871677
ACH-000235,0.063328290677
ACH-000237,-0.115787775934
ACH-000238,0.09446455781379999
ACH-000243,0.16796170925099999
ACH-000244,-0.17649623918
ACH-000246,0.014335319044600002
ACH-000248,-0.0109190439704
ACH-000250,0.0991271062672
ACH-000251,-0.29322897055999997
ACH-000253,-0.0818437539256
ACH-000255,0.11455532136
ACH-000256,-0.137127630014
ACH-000257,-0.157483779377
ACH-000258,0.281745349673
ACH-000259,0.056294770650699995
ACH-000260,0.041226954929699994
ACH-000261,0.14018320752
ACH-000262,0.0245786087218
ACH-000263,-0.09656483733139999
ACH-000264,0.0601748355566
ACH-000265,0.304412515507
ACH-000266,0.18770053477600002
ACH-000272,0.0966639125705
ACH-000273,-0.00911765328649
ACH-000274,0.10816427473500001
ACH-000277,0.0116376647203
ACH-000278,-0.0491125387149
ACH-000279,0.0546537019879
ACH-000280,0.043848772702199994
ACH-000281,0.271337269823
ACH-000288,0.0585114269818
ACH-000291,0.107353370631
ACH-000293,0.158065158153
ACH-000294,-0.0191665833441
ACH-000295,-0.134732697333
ACH-000296,0.0470564691545
ACH-000302,0.0814823833528
ACH-000304,-0.288930123847
ACH-000307,0.0315465863414
ACH-000308,0.09577643385230002
ACH-000310,0.0745259519337
ACH-000311,0.384136165252
ACH-000312,0.338151632903
ACH-000315,0.35827587389300003
ACH-000316,0.126499219355
ACH-000317,0.07954025244020001
ACH-000318,0.265403905895
ACH-000319,0.287727019649
ACH-000320,0.476909068
ACH-000322,0.060110154260499996
ACH-000323,-0.129128115321
ACH-000324,-0.030951655709799998
ACH-000329,-0.063183096033
ACH-000330,0.0602426506107
ACH-000331,0.124892077345
ACH-000332,0.04971055837169999
ACH-000334,-0.0302933187821
ACH-000335,0.279587562668
ACH-000336,-0.0628433664547
ACH-000337,0.0280678138425
ACH-000339,0.0586284071467
ACH-000341,0.120030099034
ACH-000348,0.111228702563
ACH-000350,0.0633705478941
ACH-000352,0.0790926732404
ACH-000356,0.15594651324
ACH-000361,0.150430858754
ACH-000362,0.103125716701
ACH-000363,0.113511037255
ACH-000364,0.145558955196
ACH-000365,-0.00450078368897
ACH-000366,0.0965030782147
ACH-000368,-0.11500849404300001
ACH-000374,0.205261656582
ACH-000375,0.0426331690988
ACH-000376,-0.0815388316461
ACH-000381,0.0106025715062
ACH-000383,0.055037595701599995
ACH-000387,0.109023922394
ACH-000389,-0.111403649794
ACH-000390,-0.0115770147761
ACH-000393,-0.0875230552947
ACH-000395,-0.08083076015889999
ACH-000397,0.171650758347
ACH-000401,-0.0182357264073
ACH-000402,-0.23800986518800002
ACH-000403,-0.0790699422883
ACH-000404,0.209463266107
ACH-000406,0.11409238029
ACH-000407,0.118449444907
ACH-000408,0.0908842016542
ACH-000410,0.18640219786899997
ACH-000411,-0.12147235709200001
ACH-000414,0.310178154025
ACH-000415,0.18580359409699998
ACH-000416,0.0163021082889
ACH-000420,-0.180221152916
ACH-000421,0.0051143057582099995
ACH-000424,0.0360082131975
ACH-000425,0.060213862145800004
ACH-000426,0.109218126806
ACH-000427,-0.031038574871
ACH-000433,0.10558794350400001
ACH-000436,-0.0661045293019
ACH-000444,0.123429522828
ACH-000445,0.222121808715
ACH-000448,0.133520033506
ACH-000450,0.00825754908144
ACH-000452,0.00724994992525
ACH-000454,-0.00756277262582
ACH-000458,0.050342475395900005
ACH-000459,-0.0825034578191
ACH-000460,-0.00886950297128
ACH-000461,0.0691129984514
ACH-000463,0.147135908653
ACH-000464,-0.108564938588
ACH-000466,0.132462752523
ACH-000467,-0.057439443625300006
ACH-000468,0.0584286679376
ACH-000469,-0.161522834068
ACH-000470,0.0236206588303
ACH-000471,0.0475243240208
ACH-000472,0.025283472627599998
ACH-000473,0.146597275953
ACH-000475,0.110895848698
ACH-000476,-0.0158277108857
ACH-000477,0.304929058729
ACH-000480,0.148487349327
ACH-000481,0.011138057002
ACH-000483,0.054974837395900006
ACH-000484,0.0828751739305
ACH-000485,0.0729468202337
ACH-000486,0.041025823338699995
ACH-000487,-0.0184698422317
ACH-000488,0.0997064360757
ACH-000490,0.0865221106009
ACH-000491,0.00769922682013
ACH-000495,-0.09171010334010002
ACH-000496,0.208961841067
ACH-000499,-0.06894159240969999
ACH-000500,0.072383091663
ACH-000502,0.0603017482094
ACH-000503,-0.201101275132
ACH-000505,-0.019583254525
ACH-000507,0.115500712235
ACH-000510,0.025001439659599996
ACH-000511,0.0117338543187
ACH-000512,0.0886908671808
ACH-000516,0.11323847142200001
ACH-000517,-0.055056361558600005
ACH-000518,-0.0616284452084
ACH-000520,-0.176501771794
ACH-000521,0.038750709728599994
ACH-000522,0.0659909489713
ACH-000524,-0.049881832496800005
ACH-000527,-0.00625423985461
ACH-000528,-0.0218425067285
ACH-000537,0.0600369715944
ACH-000541,0.43579252966399995
ACH-000542,0.179979477612
