,CUX1 (1523)
ACH-000004,0.13222719950099998
ACH-000007,-0.051353117119300004
ACH-000009,-0.029321313747
ACH-000011,0.163716724251
ACH-000012,-0.106920941019
ACH-000013,0.0766500520243
ACH-000014,0.145066954271
ACH-000015,0.310971841529
ACH-000017,0.0365156173174
ACH-000018,0.45518836179399996
ACH-000019,-0.105619275097
ACH-000021,-0.044968405963500005
ACH-000022,0.0897009510528
ACH-000025,0.162744310557
ACH-000028,0.074315746744
ACH-000030,0.0810523153022
ACH-000035,-0.0668697071489
ACH-000036,0.352224622979
ACH-000037,0.30799538676800003
ACH-000039,0.230382824096
ACH-000040,0.07075672717360001
ACH-000041,0.14513606080900002
ACH-000042,0.251297242561
ACH-000045,0.185299145001
ACH-000047,0.253006918897
ACH-000052,0.325617535078
ACH-000053,0.0853277661198
ACH-000054,0.423383732235
ACH-000055,-0.30101572449700004
ACH-000060,0.388215731654
ACH-000067,0.13483919195900002
ACH-000070,0.23455569669100002
ACH-000075,0.143121339775
ACH-000078,0.27021998528999996
ACH-000082,0.134696618881
ACH-000085,0.218413823653
ACH-000086,0.128190352122
ACH-000087,0.164399573731
ACH-000092,0.40482055062
ACH-000095,0.0103134039534
ACH-000097,0.390978102486
ACH-000098,-0.0168291979087
ACH-000099,0.38361416198200005
ACH-000108,0.282057701004
ACH-000113,0.0925202730728
ACH-000115,0.279030620476
ACH-000116,0.207284247472
ACH-000118,-0.0328471744751
ACH-000120,0.009796158214110002
ACH-000123,0.176715386512
ACH-000127,0.22611014883299999
ACH-000128,0.45726073973700004
ACH-000132,0.0523425253819
ACH-000133,0.121928546408
ACH-000137,0.04476561505730001
ACH-000138,0.234000937401
ACH-000142,0.41060604447800003
ACH-000143,0.031058218651099995
ACH-000146,0.11826415687000001
ACH-000148,0.146159101667
ACH-000150,0.383081439344
ACH-000152,0.192183435264
ACH-000153,0.2595712362
ACH-000159,-0.0775872092449
ACH-000160,0.0515962696947
ACH-000163,0.15613895796399999
ACH-000167,0.45590121497
ACH-000168,0.30420193656100003
ACH-000169,0.185662337562
ACH-000178,0.297271813706
ACH-000182,0.254597475466
ACH-000183,0.125707676415
ACH-000188,0.23370108593699998
ACH-000189,0.217464727427
ACH-000190,-0.09588037761399999
ACH-000198,0.0865467499842
ACH-000204,-0.111469118821
ACH-000206,0.412412359116
ACH-000207,0.48354587080300004
ACH-000211,-0.154039990553
ACH-000215,0.155779459782
ACH-000221,0.234725271564
ACH-000222,0.263705187709
ACH-000223,0.205599292263
ACH-000226,0.11482609686899999
ACH-000227,0.127682654038
ACH-000228,0.125335784698
ACH-000231,0.15731528901699998
ACH-000232,0.07362564679330001
ACH-000233,0.22754748462299998
ACH-000234,0.265003674941
ACH-000235,0.0931579761111
ACH-000237,0.18161955468199997
ACH-000238,0.0026505879077199997
ACH-000243,0.11139865051100001
ACH-000244,0.39380517026199996
ACH-000246,0.0969445690779
ACH-000248,0.07914570343380001
ACH-000250,0.134569084289
ACH-000251,0.7647459876989999
ACH-000253,0.2557328552
ACH-000255,0.352068977631
ACH-000256,0.279707137564
ACH-000257,0.155035595816
ACH-000258,-0.00147850693333
ACH-000259,0.11180886881799999
ACH-000260,0.0778208483466
ACH-000261,0.23635241631700002
ACH-000262,0.371622407699
ACH-000263,-0.012646832565999999
ACH-000264,0.16109807358
ACH-000265,0.323614626961
ACH-000266,0.24957725811099998
ACH-000272,0.095141282077
ACH-000273,0.302295958838
ACH-000274,0.364213641144
ACH-000277,0.109061334228
ACH-000278,0.14661647301300001
ACH-000279,0.189551964259
ACH-000280,0.441838212021
ACH-000281,0.061979556084400006
ACH-000288,0.218938533188
ACH-000291,0.174909268342
ACH-000293,-0.0359819360564
ACH-000294,0.32782720935
ACH-000295,0.275057844382
ACH-000296,0.138244388549
ACH-000302,0.523051406034
ACH-000304,-0.186090849802
ACH-000307,0.270917444723
ACH-000308,-0.21440649760699998
ACH-000310,0.108371317764
ACH-000311,-0.0383656126089
ACH-000312,-0.101582697458
ACH-000315,0.0135310397206
ACH-000316,0.202358062682
ACH-000317,0.204958030324
ACH-000318,0.494553561373
ACH-000319,0.06452888968859999
ACH-000320,0.470004282717
ACH-000322,0.311029511616
ACH-000323,0.543222354101
ACH-000324,0.18883173491099997
ACH-000329,0.140614264558
ACH-000330,0.271439612425
ACH-000331,0.056211075705
ACH-000332,0.380263108092
ACH-000334,0.0968596413109
ACH-000335,0.216671882458
ACH-000336,-0.7154472949339999
ACH-000337,0.164222666995
ACH-000339,0.279290631423
ACH-000341,-0.004203063688050001
ACH-000348,0.31382312235300003
ACH-000350,0.294892143936
ACH-000352,0.304203620655
ACH-000356,0.517691170267
ACH-000361,0.11421992289300001
ACH-000362,0.144545558772
ACH-000363,-0.074216065207
ACH-000364,0.21854144259199998
ACH-000365,0.039734408431800004
ACH-000366,0.0423224293389
ACH-000368,0.248976183762
ACH-000374,-0.021996255585
ACH-000375,0.07895161026650001
ACH-000376,0.15370351095999998
ACH-000381,0.149399609687
ACH-000383,-0.043216066437999995
ACH-000387,0.210841633095
ACH-000389,0.111642887953
ACH-000390,0.00818381964169
ACH-000393,0.144379699014
ACH-000395,0.27421195997299996
ACH-000397,0.177735850416
ACH-000401,0.198488747929
ACH-000402,-0.217125835292
ACH-000403,0.32900643647100003
ACH-000404,0.0911552386895
ACH-000406,0.155409295733
ACH-000407,0.21145589866300002
ACH-000408,0.00549098025731
ACH-000410,0.238168711205
ACH-000411,0.0924831434032
ACH-000414,0.522669834908
ACH-000415,0.297656877553
ACH-000416,0.18101204035799998
ACH-000420,0.47441377417400005
ACH-000421,-0.0739333733895
ACH-000424,0.526292051555
ACH-000425,0.07417394665560001
ACH-000426,0.0832206645295
ACH-000427,0.36753600141000003
ACH-000433,0.493339374601
ACH-000436,0.0402113297828
ACH-000444,0.156346564785
ACH-000445,0.228718866112
ACH-000448,0.0307239155743
ACH-000450,-0.0136081761972
ACH-000452,0.24801528149399998
ACH-000454,-0.20092913045400002
ACH-000458,0.35089502709700005
ACH-000459,-0.0661260955937
ACH-000460,0.295917541249
ACH-000461,0.349272461611
ACH-000463,0.16020067767899998
ACH-000464,0.354924849745
ACH-000466,0.256705009808
ACH-000467,0.146764326975
ACH-000468,0.20295556688000002
ACH-000469,0.021615766874000002
ACH-000470,0.198932366443
ACH-000471,0.38410434449
ACH-000472,0.08254396660739999
ACH-000473,0.331296022131
ACH-000475,0.0683508386223
ACH-000476,0.314448826575
ACH-000477,-0.0927366682422
ACH-000480,0.11689645348
ACH-000481,0.0178159253485
ACH-000483,0.240472152334
ACH-000484,0.5188449254590001
ACH-000485,0.19049863232099998
ACH-000486,0.16855257331300003
ACH-000487,0.171625778076
ACH-000488,0.235283938579
ACH-000490,0.150455172671
ACH-000491,-0.140227396908
ACH-000495,-0.014127170372200001
ACH-000496,0.458716280393
ACH-000499,0.277822701074
ACH-000500,0.279854323894
ACH-000502,0.15946249458200001
ACH-000503,0.391204238191
ACH-000505,0.0220085540746
ACH-000507,-0.425938543584
ACH-000510,0.14185539451600002
ACH-000511,0.097158163314
ACH-000512,0.322260657827
ACH-000516,-0.055853673507900006
ACH-000517,0.166854040767
ACH-000518,0.351182075604
ACH-000520,0.356592602298
ACH-000521,0.16985773716299998
ACH-000522,0.10265388969
ACH-000524,0.400588526581
ACH-000527,0.15540869386
ACH-000528,0.285344613601
ACH-000537,0.213028530127
ACH-000541,0.16504847022500002
ACH-000542,0.14731939194399998
ACH-000544,-0.156623579591
ACH-000545,0.281221255434
ACH-000547,0.398306403877
ACH-000548,0.195300939505
ACH-000549,0.35812373251100005
ACH-000550,0.145885235612
ACH-000552,0.108876260076
ACH-000556,0.22953423275600002
ACH-000557,0.064695173689
ACH-000570,0.382905706871
ACH-000571,0.215034310678
ACH-000573,0.0663454513323
ACH-000576,0.0777639792735
ACH-000580,0.037615262065199995
ACH-000584,0.08337032309989999
ACH-000585,0.276219647112
