,YEATS4 (8089)
ACH-000004,-0.714767336268
ACH-000007,-0.9907936342
ACH-000009,-1.02064808258
ACH-000011,-1.03045832932
ACH-000012,-1.0832024631000001
ACH-000013,-1.0750879689700001
ACH-000014,-0.97499365236
ACH-000015,-0.9425532925869999
ACH-000017,-1.05099032387
ACH-000018,-0.875559578399
ACH-000019,-0.7397658326700001
ACH-000021,-0.833994088721
ACH-000022,-0.966819835784
ACH-000025,-1.1827628134100001
ACH-000028,-0.7022143273070001
ACH-000030,-1.0937487320200001
ACH-000035,-1.07930587748
ACH-000036,-1.0497677608299998
ACH-000037,-1.14397714779
ACH-000039,-0.774559721456
ACH-000040,-0.9478272238680001
ACH-000041,-1.0209171675700002
ACH-000042,-0.978557911646
ACH-000045,-1.04234994545
ACH-000047,-0.717167931794
ACH-000052,-1.22136399198
ACH-000053,-0.842939454754
ACH-000054,-0.8186354537430001
ACH-000055,-1.2110854017100001
ACH-000060,-1.0147986173
ACH-000067,-1.0961818131899999
ACH-000070,-0.9462484904340001
ACH-000075,-1.06907630775
ACH-000078,-0.904345497143
ACH-000082,-0.595862665953
ACH-000085,-0.856277856701
ACH-000086,-0.8403181502699999
ACH-000087,-0.927576485285
ACH-000092,-1.10552695891
ACH-000095,-0.920043678467
ACH-000097,-0.83718082152
ACH-000098,-1.38131111107
ACH-000099,-0.883160800591
ACH-000108,-0.8664085386079999
ACH-000113,-1.11261137754
ACH-000115,-0.7982160916500001
ACH-000116,-0.97778533265
ACH-000118,-1.1145888366299999
ACH-000120,-0.842903516909
ACH-000123,-0.824826596572
ACH-000127,-0.9659786301819999
ACH-000128,-1.0448447582
ACH-000132,-0.74474660134
ACH-000133,-1.02876638219
ACH-000137,-1.11196153749
ACH-000138,-0.64106418596
ACH-000142,-0.8408684542460001
ACH-000143,-0.9517168550990001
ACH-000146,-0.685031546027
ACH-000148,-1.18066484463
ACH-000150,-1.05905218832
ACH-000152,-1.08590266514
ACH-000153,-0.82794147486
ACH-000159,-0.8016938962669999
ACH-000160,-0.684693145134
ACH-000163,-0.66342920318
ACH-000167,-0.870569315985
ACH-000168,-0.9976172375010001
ACH-000169,-0.805181595585
ACH-000178,-1.0219670710700002
ACH-000182,-0.84967232584
ACH-000183,-1.1579258053100001
ACH-000188,-0.966026079472
ACH-000189,-1.02651467131
ACH-000190,-0.7005376747390001
ACH-000198,-1.01055276901
ACH-000204,-0.894318745485
ACH-000206,-1.1202497218
ACH-000207,-0.9078021048
ACH-000211,-1.03137547331
ACH-000215,-1.28908102399
ACH-000221,-0.840628620641
ACH-000222,-0.8747490527069999
ACH-000223,-0.817638175426
ACH-000226,-0.832245689182
ACH-000227,-0.94383180628
ACH-000228,-0.979696123339
ACH-000231,-1.27248050536
ACH-000232,-1.0801071554600001
ACH-000233,-1.06000218484
ACH-000234,-1.13678888124
ACH-000235,-0.7739174925579999
ACH-000237,-1.11654797741
