,ACO2 (50)
ACH-000188,-0.650486588795
ACH-000189,-0.680118281565
ACH-000190,-0.202461122669
ACH-000198,-0.824544007916
ACH-000204,-0.004274536994070001
ACH-000206,-0.7708328945690001
ACH-000207,-0.584329215048
ACH-000211,-0.383831305203
ACH-000215,-0.289209674142
ACH-000221,-0.22742420724399998
ACH-000222,-1.04777868375
ACH-000223,-0.961100819161
ACH-000226,-0.494573026713
ACH-000227,-1.46314220747
ACH-000228,-0.5460376056239999
ACH-000231,-0.244309248676
ACH-000232,-0.41325159214400004
ACH-000233,-0.746903466435
ACH-000234,-0.251353049509
ACH-000235,-0.597129916168
ACH-000237,-0.0611517219288
ACH-000238,-0.540453100465
ACH-000243,-0.334899258423
ACH-000244,-0.508215867055
ACH-000246,0.030785536589900003
ACH-000248,-0.8805816971259999
ACH-000250,-0.0684278192127
ACH-000251,-0.8193120183939999
ACH-000253,-0.513288122761
ACH-000255,-0.28129967286400004
ACH-000256,-1.0593462770200002
ACH-000257,-0.6946314925370001
ACH-000258,-1.4667849883200001
ACH-000259,-0.933118018292
ACH-000260,-0.400770639653
ACH-000261,0.123700210295
ACH-000262,-0.33933591096199994
ACH-000263,-0.106900077261
ACH-000264,-0.711485639394
ACH-000265,-0.844599371565
ACH-000266,-1.55181628942
ACH-000272,-1.3749457049899998
ACH-000273,-0.23837227063799998
ACH-000274,-0.35869567056699997
ACH-000277,-0.913840680087
ACH-000278,-1.26345493593
ACH-000279,-0.998535254523
ACH-000280,-0.10972652612
ACH-000281,-0.372108075954
ACH-000288,-0.5753045170350001
ACH-000291,-0.9319239525740001
ACH-000293,-1.3451583247999999
ACH-000294,-1.4646379235299998
ACH-000295,-0.5838317097029999
ACH-000296,-1.2685486240100001
ACH-000302,-0.987290584087
ACH-000304,-0.6618736205129999
ACH-000307,-0.995448608127
ACH-000308,-1.48946989706
ACH-000310,-1.18844481812
ACH-000311,-0.743032803285
ACH-000312,-0.8561293545559999
ACH-000315,-1.2313310283
ACH-000316,-0.242693981253
ACH-000317,-0.117517730903
ACH-000318,-1.15869242957
ACH-000319,-0.394803421627
ACH-000320,-0.885089030436
ACH-000322,-0.513817781487
ACH-000323,-0.55774201696
ACH-000324,-0.240603104074
ACH-000329,-0.290029264752
ACH-000330,-0.810125752236
ACH-000331,-0.201699001714
ACH-000332,-0.49511563226899996
ACH-000334,-0.532126849032
ACH-000335,-0.26638034874600003
ACH-000336,-0.42337909459899997
ACH-000337,-0.89759715573
ACH-000339,-1.34951247819
ACH-000341,-0.409538001084
ACH-000348,-0.5958497705870001
ACH-000350,-0.610493643702
ACH-000352,-1.51306942534
ACH-000356,-1.06193309597
ACH-000361,-0.277538852665
ACH-000362,-0.560826226257
ACH-000363,-0.451488087809
ACH-000364,-0.35554595395599997
ACH-000365,-0.90908785169
ACH-000366,-0.9969078419159999
ACH-000368,-0.634575483351
ACH-000374,-1.3397511470399999
ACH-000375,-0.873553204578
ACH-000376,-0.447496353811
ACH-000381,-0.524109500981
ACH-000383,-0.372474789466
ACH-000387,-0.405571734474
ACH-000389,0.0295947349541
ACH-000390,-0.666261532328
ACH-000393,-0.12768833715999997
ACH-000395,-1.1232427046100002
ACH-000397,-0.953389018495
ACH-000401,-0.221652079045
ACH-000402,-0.549701738481
ACH-000403,-1.41414234667
ACH-000404,-0.8835491334919999
ACH-000406,-0.38523526744099995
ACH-000407,-0.299476728641
ACH-000408,-0.531749612853
ACH-000410,-0.515465533657
ACH-000411,-0.913937128133
ACH-000414,-0.18046569478799998
ACH-000415,-0.17607410919799998
ACH-000416,-0.441745222036
ACH-000420,-0.18517625701200002
ACH-000421,-0.9796535921680001
ACH-000424,-0.546208750476
ACH-000425,-0.0926170341068
ACH-000426,-0.394447813516
ACH-000427,-0.410689936469
ACH-000433,0.163492471125
ACH-000436,-0.649662539785
ACH-000444,-0.391940983604
ACH-000445,-0.36555246331600005
ACH-000448,-0.607241831763
ACH-000450,-0.500310112019
ACH-000452,-0.844043469057
ACH-000454,-1.0947918217200001
ACH-000458,-0.365263603729
ACH-000459,-1.13345361298
ACH-000460,-0.881402641391
ACH-000461,-0.829791497443
ACH-000463,0.0470721064641
ACH-000464,-0.307364649165
ACH-000466,-1.94297565788
ACH-000467,-0.16788697963
ACH-000468,-1.23842486439
ACH-000469,-0.287027758994
ACH-000470,-1.3230105568000001
ACH-000471,-0.8633533505159999
ACH-000472,-0.249032956686
ACH-000473,-0.331891601227
ACH-000475,-0.299286000412
ACH-000476,-0.141397462587
ACH-000477,-1.08181067036
ACH-000480,-0.106095290073
ACH-000481,-0.372482931794
ACH-000483,-1.20427398474
ACH-000484,-0.247745658594
ACH-000485,-1.11799025007
ACH-000486,-0.313701570716
ACH-000487,-0.7151857167460001
ACH-000488,-0.789229124885
ACH-000490,-0.752172779895
ACH-000491,-0.725965612044
ACH-000495,-0.223241190068
ACH-000496,-0.39245118542900004
ACH-000499,-0.806523533577
ACH-000500,-0.205366221556
ACH-000502,-0.507223816054
ACH-000503,-0.508643004931
ACH-000505,-0.28085369196800003
ACH-000507,-0.612165441842
ACH-000510,-0.9402234946879999
ACH-000511,-0.42378725382700005
ACH-000512,-0.5519269874880001
ACH-000516,-0.593879569116
ACH-000517,-0.307496748846
ACH-000518,-0.440549342987
ACH-000520,-0.19595814229800002
ACH-000521,-0.288412167057
ACH-000522,-0.120326378086
ACH-000524,-1.01010082392
ACH-000527,-0.783450765926
ACH-000528,-0.986620097704
ACH-000537,-0.741875832608
ACH-000541,-0.596863018619
ACH-000542,-0.172810864937
ACH-000544,-0.7133215788249999
ACH-000545,-0.204588047318
ACH-000547,-0.20374807115899998
ACH-000548,-1.1305380760700001
ACH-000549,-0.038110355185699996
ACH-000550,-0.28571445643800003
ACH-000552,-0.9345827147419999
ACH-000556,-0.38241902870399996
ACH-000557,-0.33726508759400003
ACH-000570,-0.455942794863
ACH-000571,-0.17491673277699998
ACH-000573,-1.14298806155
ACH-000576,-0.46122976926799997
ACH-000580,-0.135678982587
ACH-000584,-1.6010355789700002
ACH-000585,-0.0355593704632
ACH-000588,-0.6285059040300001
ACH-000589,-0.285372045631
ACH-000591,-0.62880020579
ACH-000593,-0.30668398960099996
ACH-000600,-0.1482236918
ACH-000601,-0.8908592944789999
ACH-000604,-0.10235897387599999
ACH-000605,-1.28951497612
ACH-000606,-0.622815462245
ACH-000608,-1.12388294245
ACH-000614,-0.45382759153700003
ACH-000616,-0.110441406814
ACH-000618,-1.13389004491
ACH-000619,-1.2224428750799998
ACH-000620,-1.2563812434000001
ACH-000621,-1.7419549277000002
ACH-000622,-0.440836697861
ACH-000623,-0.37682333115500005
ACH-000624,-0.445221805953
ACH-000627,-0.6129887455340001
ACH-000630,-0.479354703125
ACH-000632,-0.348304710974
ACH-000633,-0.7197852421
ACH-000637,-0.18357942473400002
ACH-000638,-0.0763493013285
ACH-000646,-1.2698858303899998
ACH-000647,-0.973117072021
ACH-000648,-0.9906818832780001
ACH-000649,-0.0550097109872
ACH-000651,-1.10790290841
ACH-000652,-1.01831657953
ACH-000653,-0.8265536947509999
ACH-000657,-0.348342618274
ACH-000658,-0.793550995855
ACH-000661,-0.22743956107500002
ACH-000662,-0.367257574142
ACH-000663,-0.751515073617
ACH-000665,-0.37136183364200004
ACH-000671,-0.39544102924099994
ACH-000673,-0.246265987566
ACH-000676,-0.9243872700200001
ACH-000677,-1.17871376521
ACH-000681,-0.213195866155
ACH-000682,-0.187808711652
ACH-000683,-0.258771886508
ACH-000684,-0.24024158515900002
ACH-000688,-0.177667752893
ACH-000693,-0.406285547887
ACH-000694,-0.6401852128450001
ACH-000695,-0.9891975638770001
ACH-000696,-0.507925045441
ACH-000697,-0.432665961516
ACH-000699,-0.21155702308200003
ACH-000701,-0.5801367212899999
ACH-000706,-0.611386236971
ACH-000711,-0.39608736136399997
ACH-000713,-0.910748012526
ACH-000714,-0.227533698501
ACH-000718,-0.5149559625419999
ACH-000720,-0.294231940185
ACH-000721,-0.828174472135
ACH-000724,-0.518039182402
ACH-000725,-0.7685993353749999
ACH-000732,-0.482301207306
ACH-000734,-0.653038529584
ACH-000735,-0.516986407088
ACH-000736,-0.702934201891
ACH-000738,-0.164981567805
ACH-000746,-1.1702012299299998
ACH-000747,-0.832328835073
ACH-000748,-0.340616252661
ACH-000753,-1.42110447671
ACH-000756,-0.201788198134
ACH-000757,-0.8478391604909999
ACH-000758,-1.0750479419
ACH-000760,-0.431409456105
ACH-000763,-0.6247441449000001
ACH-000764,-0.575665718486
ACH-000765,-0.776939057809
ACH-000766,-1.0557911062799998
ACH-000767,-0.315490641625
ACH-000768,-1.05117874833
ACH-000769,-0.929493713465
ACH-000770,0.054415731118
ACH-000771,-0.186271489099
ACH-000773,-0.0207267297421
ACH-000776,-0.429679149964
ACH-000777,-1.4226598236
ACH-000778,-0.23422790750599998
ACH-000781,-0.676521899955
ACH-000782,-0.599786732007
ACH-000783,-0.65339916871
ACH-000784,-0.576931238547
ACH-000785,-0.6789158554100001
ACH-000787,-1.09458269029
ACH-000788,-0.40665796048299996
ACH-000791,-0.52758481581
ACH-000792,-0.0841895232408
ACH-000794,-0.731962681213
ACH-000796,-1.00546264109
ACH-000799,-0.39656266380599997
ACH-000800,-0.5880247780560001
ACH-000802,-0.615384696347
ACH-000804,-0.851878348706
ACH-000805,-0.345895135666
ACH-000809,-0.948648715688
ACH-000810,-0.817822398607
ACH-000811,-0.311480278294
ACH-000817,-0.811885614684
ACH-000819,-0.133660757668
ACH-000820,-0.854286125668
ACH-000821,-1.02136642953
ACH-000822,-0.27219389379299996
ACH-000823,-1.2845112013200002
ACH-000824,-0.0888436868922
ACH-000827,-0.817572089171
ACH-000829,-0.779047496832
ACH-000831,-0.969394676637
ACH-000832,-0.215142563345
ACH-000833,-1.77567550556
ACH-000834,-0.08686875313230001
ACH-000835,-0.338886248923
ACH-000836,-0.291732131833
ACH-000837,-1.1866175119600002
ACH-000838,-0.339572406744
ACH-000839,-0.35704438619199996
ACH-000840,-1.28912425858
ACH-000841,-0.263701342052
ACH-000843,-1.3396360521700001
ACH-000846,-1.0018796569600001
ACH-000847,-0.491272538499
ACH-000848,-0.294138620172
ACH-000849,-1.41726577881
ACH-000851,-0.579824490081
ACH-000855,-1.1712061578200001
ACH-000856,-1.1824584547399999
ACH-000858,-0.438194754223
ACH-000859,-1.01758691689
ACH-000861,-0.23897909125999997
ACH-000862,-0.9229531862720001
ACH-000865,-0.643038477493
ACH-000866,-0.894714015642
ACH-000867,-1.65410774414
ACH-000869,-1.06204973129
ACH-000872,-0.054856055404300004
ACH-000873,-0.866613460573
ACH-000876,-0.09794239292880001
ACH-000878,-0.831732977632
ACH-000880,-1.08400016524
ACH-000881,-0.902913867421
ACH-000882,-0.892973074181
ACH-000884,-0.144542056345
ACH-000885,-0.685931547578
ACH-000887,-0.975538329558
ACH-000888,-0.292125463583
ACH-000889,-0.8163189101180001
ACH-000890,-1.01851847634
ACH-000896,-1.30449599049
ACH-000898,-0.43997943978
ACH-000900,-0.874027012802
ACH-000901,-0.290398293323
ACH-000905,-0.192002467206
ACH-000906,-0.169306971671
ACH-000907,-0.241442678257
ACH-000910,-1.10713275893
ACH-000911,-0.9384251515200001
ACH-000912,-0.953208467573
ACH-000913,-0.129335226873
ACH-000915,-0.324959374852
ACH-000916,-0.634882590043
ACH-000917,-0.9541176978210001
ACH-000921,-0.10638928389900001
ACH-000924,-1.25590303229
ACH-000926,-1.24266252816
ACH-000928,-1.15556059315
ACH-000929,-0.23633344398000003
ACH-000932,-0.23827775045699998
ACH-000935,-0.149724527365
ACH-000936,-1.2161820627200002
ACH-000937,-1.10662092551
ACH-000938,-0.6812098071699999
ACH-000939,-0.20337172778700002
ACH-000941,-0.5158163863499999
ACH-000943,-0.758581218151
ACH-000946,-0.159845507866
ACH-000947,-0.0920545062838
ACH-000948,-0.329848497917
ACH-000950,-0.0176207950972
ACH-000953,-1.10051732787
ACH-000957,-0.478907058161
ACH-000958,-0.314809247245
ACH-000960,-0.9485823155490001
ACH-000963,-0.713873587348
ACH-000968,-0.48682102275600003
ACH-000969,-0.241754664246
ACH-000973,-0.64004693532
ACH-000974,-1.06402724015
ACH-000975,-1.2477494573899999
ACH-000976,-1.3120787683700001
ACH-000978,-0.705900700077
ACH-000980,-0.6487600254079999
ACH-000984,0.0323303479972
ACH-000986,-0.42396592469899996
ACH-000988,-0.5626975118909999
ACH-000993,-0.746277647393
ACH-000994,-0.0770925830542
ACH-000996,-0.6703052378909999
ACH-001001,0.140972515015
ACH-001020,-0.566561385669
ACH-001028,-0.8533000737890001
ACH-001031,-1.05188685213
ACH-001038,-0.919694573512
ACH-001048,-1.17625528813
ACH-001050,-0.571254649709
ACH-001053,-0.51464307462
ACH-001054,-0.530468272268
ACH-001061,-0.678884910542
ACH-001067,-0.627595432371
ACH-001075,-0.908080046664
ACH-001096,-0.8060809894740001
ACH-001128,-0.602441633906
ACH-001134,-0.53094490913
ACH-001151,-1.1276969636399998
ACH-001163,-1.4112283190700001
ACH-001164,-0.477851102836
ACH-001173,-0.708620212473
ACH-001183,-0.133124664723
ACH-001184,-1.08662634074
ACH-001190,-0.506870173025
ACH-001192,-0.632209778334
ACH-001193,-0.666952726091
ACH-001196,-1.14188595721
ACH-001197,-0.924707142233
ACH-001205,-0.505049687022
ACH-001211,-0.671035844186
ACH-001212,-0.30120270168200003
ACH-001228,-0.26596620066300003
ACH-001232,-0.0032412824112199997
ACH-001239,-0.46495123937399996
ACH-001274,-1.1698292333700002
ACH-001275,-0.688882147016
ACH-001277,-0.389806295209
ACH-001278,-0.837831162133
ACH-001280,-1.37380288583
ACH-001283,-0.698049119768
ACH-001289,-1.1176258989399999
ACH-001295,-1.14905808713
ACH-001300,-0.987683669508
ACH-001301,-0.5652433759300001
ACH-001302,-0.396117835573
ACH-001303,-0.6635044681660001
ACH-001306,-0.22444732809300003
ACH-001318,-0.387365548264
ACH-001322,-0.424671305296
ACH-001328,-0.126158436037
ACH-001332,-0.6316089362089999
ACH-001333,-0.31505220876400003
ACH-001336,-0.484764349956
ACH-001340,-0.8861847638570001
ACH-001346,-0.817508971105
ACH-001353,-1.59838220023
ACH-001354,-0.691645635633
ACH-001367,-0.670074393955
ACH-001368,-0.561305204196
ACH-001374,-0.5834478274399999
ACH-001375,-1.10648644265
ACH-001377,-0.17456746319400002
ACH-001380,-0.989887301859
ACH-001391,-0.330275873558
ACH-001407,-0.276812467891
ACH-001408,-0.455421023385
ACH-001413,0.192515160337
ACH-001430,-0.637470513138
ACH-001431,-0.9236968964219999
ACH-001450,-1.05057014272
ACH-001496,-1.5650365442899998
ACH-001500,-0.6484153540100001
ACH-001521,-0.503006881834
ACH-001523,-0.947740781304
ACH-001532,-0.598220027267
ACH-001536,-0.522192990515
ACH-001550,-0.680855887641
ACH-001552,-0.467065124124
ACH-001554,-0.7109894705550001
ACH-001645,0.0518365287818
ACH-001654,-0.632068081009
ACH-001715,-0.426489570999
ACH-001735,-0.844022520757
ACH-001736,-0.795700353524
ACH-001737,-0.7299599133570001
ACH-001740,-1.54959225042
ACH-001745,-1.18617845414
ACH-001750,-0.657375464854
ACH-001765,-1.07642804924
ACH-001956,-1.52363445035
ACH-001957,-0.29736134167100003
