,BPHL (670)
ACH-000004,0.10106083831599999
ACH-000007,0.126075613345
ACH-000009,-0.08640963765969999
ACH-000011,-0.169678751318
ACH-000012,0.09279540450639999
ACH-000013,-0.09289816106149999
ACH-000014,0.049874529308500004
ACH-000015,-0.011939057310299999
ACH-000017,-0.00611286313586
ACH-000018,-0.0366428806692
ACH-000019,-0.00677102696213
ACH-000021,-0.0186553419491
ACH-000022,0.0722996765015
ACH-000025,-0.232431365073
ACH-000028,-0.128452687152
ACH-000030,0.0665095642237
ACH-000035,0.0759387164351
ACH-000036,-0.12390023325999999
ACH-000037,-0.14624341062100002
ACH-000039,-0.0237724647267
ACH-000040,-0.011221966114
ACH-000041,-0.0466415226259
ACH-000042,-0.015385906480000001
ACH-000045,0.20666871320900002
ACH-000047,-0.22216692220800002
ACH-000052,-0.0501400149103
ACH-000053,0.020371300970599998
ACH-000054,-0.0714852116992
ACH-000055,0.14096580284399998
ACH-000060,-0.108491484958
ACH-000067,0.034621068097
ACH-000070,0.0520865915319
ACH-000075,-0.149844534136
ACH-000078,0.00236106062466
ACH-000082,-0.00445346568524
ACH-000085,0.109205606621
ACH-000086,-0.050225387943500004
ACH-000087,-0.0441233071527
ACH-000092,-0.00813556861437
ACH-000095,0.0013827365237900002
ACH-000097,-0.0123062388616
ACH-000098,-0.036697221309500004
ACH-000099,0.0719554419422
ACH-000108,0.193903155444
ACH-000113,-0.100410055449
ACH-000115,-0.0745312049361
ACH-000116,-0.041627749615300004
ACH-000118,0.0508765084746
ACH-000120,0.131768252722
ACH-000123,-0.00837861450885
ACH-000127,-0.16964066702999997
ACH-000128,0.0917434697775
ACH-000132,-0.0475742481038
ACH-000133,-0.0498700233164
ACH-000137,-0.102915387541
ACH-000138,-0.0840952045154
ACH-000142,-0.165525990748
ACH-000143,-0.0426822885343
ACH-000146,0.0838192236398
ACH-000148,0.011638494280000002
ACH-000150,0.09264097795810002
ACH-000152,0.00403955932978
ACH-000153,0.0425345613092
ACH-000159,0.122534779585
ACH-000160,-0.0927234004387
ACH-000163,-0.110820995867
ACH-000167,-0.154336470698
ACH-000168,0.111565183741
ACH-000169,-0.111917463843
ACH-000178,0.0389730425071
ACH-000182,-0.154396878584
ACH-000183,-0.140295855238
ACH-000188,-0.111630715236
ACH-000189,0.0371182637563
ACH-000190,-0.112125851347
ACH-000198,-0.0156326286999
ACH-000204,-0.293420094051
ACH-000206,0.029980140992000002
ACH-000207,-0.139112891341
ACH-000211,-0.053178649308199995
ACH-000215,-0.148207267903
ACH-000221,-0.0186161212139
ACH-000222,0.069034632028
ACH-000223,-0.0348420251335
ACH-000226,0.00135084274062
ACH-000227,-0.0288256816194
ACH-000228,0.133624443038
ACH-000231,-0.07923097708610001
ACH-000232,0.014769443345399999
ACH-000233,-0.040449941618
ACH-000234,-0.027359758174099996
ACH-000235,0.0949859788126
ACH-000237,-0.207438951822
ACH-000238,0.036265838916800006
ACH-000243,-0.015175800071399998
ACH-000244,-0.16340644138399998
ACH-000246,-0.0352886437901
ACH-000248,0.0697476371187
ACH-000250,-0.159310804946
ACH-000251,-0.0956961146698
ACH-000253,-0.249977400397
ACH-000255,-0.00530939277233
ACH-000256,0.115624180824
ACH-000257,-0.053651056892400004
ACH-000258,0.141866234762
ACH-000259,0.0652817967494
ACH-000260,0.11583629603800001
ACH-000261,0.0318623837514
ACH-000262,-0.0567532595031
ACH-000263,-0.156164554497
ACH-000264,-0.041189741790800004
ACH-000265,-0.0206061741751
ACH-000266,-0.040618299397699995
ACH-000272,0.0546107652315
ACH-000273,-0.104497964001
ACH-000274,-0.312511065305
ACH-000277,-0.11576418687000001
ACH-000278,-0.179958364413
ACH-000279,-0.0737161585623
ACH-000280,-0.04897087089240001
ACH-000281,0.00104913447863
ACH-000288,-0.000315340291552
ACH-000291,0.0516368761263
ACH-000293,-0.095655247564
ACH-000294,0.14945946303
ACH-000295,0.0585262011446
ACH-000296,-0.085572281038
ACH-000302,-0.0134312206694
ACH-000304,0.11036717305299999
ACH-000307,-0.188479589722
ACH-000308,-0.0747981986306
ACH-000310,0.11871702872000002
ACH-000311,0.00481235023402
ACH-000312,-0.006905402585539999
ACH-000315,-0.19784842191
ACH-000316,0.0740762639243
ACH-000317,-0.0296356627998
ACH-000318,0.0915176472146
ACH-000319,0.04288581678730001
ACH-000320,0.058902936498800004
ACH-000322,-0.310685430921
ACH-000323,-0.00584094051126
ACH-000324,0.0792018645395
ACH-000329,-0.0253850790149
ACH-000330,0.0388188441856
ACH-000331,-0.09336266118629999
ACH-000332,-0.0509019874742
ACH-000334,-0.07692120254269999
ACH-000335,0.13955189835
ACH-000336,-0.059683035805099996
ACH-000337,-0.125688796078
ACH-000339,-0.00971612873785
ACH-000341,0.09347133222710001
ACH-000348,0.10756735839000002
ACH-000350,-0.0136538249914
ACH-000352,0.058258259998199995
ACH-000356,-0.11566642862500001
ACH-000361,0.175763492538
ACH-000362,0.11455058909700001
ACH-000363,-0.23107496046
ACH-000364,-0.0141121389438
ACH-000365,-0.00983016593629
ACH-000366,0.0936866161299
ACH-000368,0.0638085992757
ACH-000374,-0.144048428335
ACH-000375,0.021612104213
ACH-000376,-0.18000313684500002
ACH-000381,0.0326168752906
ACH-000383,-0.224545025149
ACH-000387,0.107497586846
ACH-000389,-0.12152412873099999
ACH-000390,-0.0020736644949
ACH-000393,-0.140137899482
ACH-000395,0.158111148245
ACH-000397,0.006260883605640001
ACH-000401,0.0842937502877
ACH-000402,0.17431159026700002
ACH-000403,-0.00016852771181
ACH-000404,-0.118507872708
ACH-000406,0.0252870694968
ACH-000407,0.12058288987299999
ACH-000408,-0.08773649425689999
ACH-000410,-0.025181593119999998
ACH-000411,-0.221669293162
ACH-000414,0.138706788059
ACH-000415,-0.0385444702257
ACH-000416,-0.0756870709152
ACH-000420,-0.311829254703
ACH-000421,-0.105251092602
ACH-000424,0.139838408997
ACH-000425,-0.0446898054187
ACH-000426,-0.11300484452500001
ACH-000427,-0.127500523625
ACH-000433,0.174091072162
ACH-000436,-0.121747320017
ACH-000444,0.177231821661
ACH-000445,0.0110078939191
ACH-000448,0.0402035483101
ACH-000450,0.223242426586
ACH-000452,-0.1426147703
ACH-000454,-0.137566879442
ACH-000458,-0.113938815525
ACH-000459,0.0034184820059
ACH-000460,-0.021259186515900003
ACH-000461,0.10589954261399999
ACH-000463,-0.05874790389719999
ACH-000464,0.062015019867400004
ACH-000466,0.0112087371912
ACH-000467,0.0411096201403
ACH-000468,0.0316625805019
ACH-000469,0.0341650961596
ACH-000470,-0.0397359772553
ACH-000471,-0.00187492564824
ACH-000472,-0.07093228903260002
ACH-000473,-0.154062670218
ACH-000475,-0.0670274271159
ACH-000476,-0.09647718617460001
ACH-000477,-0.026297681490799998
ACH-000480,0.0946956911072
ACH-000481,0.0035138227929499997
ACH-000483,-0.26449230162799997
ACH-000484,-0.21540978660000001
ACH-000485,-0.18516032706
ACH-000486,0.0267533128329
ACH-000487,-0.0257022458017
ACH-000488,-0.10854561819700001
ACH-000490,-0.0200018742914
ACH-000491,-0.010720860856299998
ACH-000495,0.146890555455
ACH-000496,0.16087251339199998
ACH-000499,0.134292915723
ACH-000500,0.186457271962
ACH-000502,-0.150006829378
ACH-000503,-0.00333646738937
ACH-000505,0.0861579943099
ACH-000507,-0.189568847524
ACH-000510,0.0248924148906
ACH-000511,-0.115156078424
ACH-000512,0.122398523513
ACH-000516,-0.28406137443
ACH-000517,0.038049656932699995
ACH-000518,0.117868682154
ACH-000520,0.112439193641
ACH-000521,-0.0922737568412
ACH-000522,0.0157371561661
ACH-000524,-0.0148317192801
ACH-000527,-0.109715601483
ACH-000528,0.0202819641555
ACH-000537,0.00322750627177
ACH-000541,0.026285981682700004
ACH-000542,-0.09111820627280001
ACH-000544,0.115963768378
ACH-000545,0.0149122767278
ACH-000547,-0.264974084511
ACH-000548,-0.18011985906800002
ACH-000549,-0.009063103805020001
ACH-000550,0.0009539470590569999
ACH-000552,-0.044831894487899995
ACH-000556,-0.123236722097
ACH-000557,0.12082451695900001
ACH-000570,0.0635217152561
ACH-000571,0.0023833263040700004
ACH-000573,0.010255408012
ACH-000576,-0.100065096278
ACH-000580,-0.0558196460823
ACH-000584,0.0679216206065
ACH-000585,-0.0669618493627
ACH-000588,0.00700825568847
ACH-000589,-0.00927958413011
ACH-000591,-0.0624754494215
ACH-000593,-0.0507811869895
ACH-000600,-0.075689632981
ACH-000601,0.005642090633620001
ACH-000604,-0.018014341136
ACH-000605,-0.0761055900836
ACH-000606,-0.170323465851
ACH-000608,-0.00715791878059
ACH-000614,-0.048078357029
ACH-000616,-0.043960342503500005
ACH-000618,-0.08103461911389999
ACH-000619,-0.027910380052
ACH-000620,-0.137977634716
ACH-000621,0.0660106764659
ACH-000622,-0.0439888703471
ACH-000623,-0.057521005202699996
ACH-000624,-0.0338373659908
ACH-000627,-0.128719641586
ACH-000630,-0.123409459286
ACH-000632,0.148388388607
ACH-000633,0.131251241447
ACH-000637,-0.377241580851
ACH-000638,-0.00425460733914
ACH-000646,0.100977853796
ACH-000647,-0.0303935416963
ACH-000648,-0.165302750176
ACH-000649,-0.178654522845
ACH-000651,0.101805247171
ACH-000652,-0.12482644815999999
ACH-000653,-0.0693928767799
ACH-000657,-0.00841874928998
ACH-000658,-0.0684731401974
ACH-000661,0.0142194680626
ACH-000662,0.239030791216
ACH-000663,-0.0761554708126
ACH-000665,0.0171554239322
ACH-000671,0.09690011597920001
ACH-000673,-0.043217324116
ACH-000676,0.005776519217909999
ACH-000677,0.018497312404599998
ACH-000681,0.0304182099714
ACH-000682,-0.182299050074
ACH-000683,-0.028486122640900002
ACH-000684,-0.052089526555
ACH-000688,0.0189346950667
ACH-000693,0.06618254671490001
ACH-000694,0.0033932252468999997
ACH-000695,-0.206576958091
ACH-000696,-0.0659388365844
ACH-000697,-0.0511262604777
ACH-000699,-0.00893080952819
ACH-000701,-0.0418929614166
ACH-000706,0.016236001243399998
ACH-000711,0.044449123135799996
ACH-000713,-0.0283496125292
ACH-000714,-0.126699896048
ACH-000718,0.0524447947498
ACH-000720,-0.0986886005418
ACH-000721,-0.126145379474
ACH-000724,0.0325119555254
ACH-000725,0.23472959489599998
ACH-000732,-0.06978054407110001
ACH-000734,-0.025453340106299998
ACH-000735,0.0811776635775
ACH-000736,0.158974074801
ACH-000738,0.014732568651600001
ACH-000746,0.092272432267
ACH-000747,0.00235887225579
ACH-000748,-0.0279230764462
ACH-000753,-0.025581817532500002
ACH-000756,0.0265767735611
ACH-000757,0.133508823148
ACH-000758,-0.054756767200499996
ACH-000760,-0.08660557981
ACH-000763,-0.146236845984
ACH-000764,-0.412320005727
ACH-000765,-0.0558679649632
