,WDR37 (22884)
ACH-000004,0.303650377113
ACH-000007,0.0357807142215
ACH-000009,-0.0436884751556
ACH-000011,0.5238409993509999
ACH-000012,0.16891318598900001
ACH-000013,0.151601635896
ACH-000014,-0.06794750848119999
ACH-000015,0.0790078749864
ACH-000017,-0.055765898579999994
ACH-000018,0.359046848503
ACH-000019,0.1622041044
ACH-000021,-0.0165437183672
ACH-000022,0.10859316228299999
ACH-000025,0.18026126054699998
ACH-000028,-0.0730254249337
ACH-000030,0.160166986793
ACH-000035,0.09293465800789999
ACH-000036,-0.041980702975000006
ACH-000037,-0.025492409154500004
ACH-000039,-0.0562263443484
ACH-000040,0.25021012158100003
ACH-000041,0.0729064814091
ACH-000042,-0.0101547252881
ACH-000045,0.268395827086
ACH-000047,0.0639148750541
ACH-000052,0.005991157644
ACH-000053,0.09172217160669999
ACH-000054,0.08144746608799999
ACH-000055,-0.0616140423469
ACH-000060,-0.0185591256002
ACH-000067,0.0036644863275
ACH-000070,-0.00201303865704
ACH-000075,0.197752319515
ACH-000078,0.297112181313
ACH-000082,0.04228886193519999
ACH-000085,0.00421549861043
ACH-000086,0.328416672436
ACH-000087,-0.180524745729
ACH-000092,0.08316985964080001
ACH-000095,0.152076075686
ACH-000097,0.20934334568399998
ACH-000098,0.061859296016300004
ACH-000099,0.036008897985199996
ACH-000108,0.035759623433300004
ACH-000113,0.0977940417199
ACH-000115,-0.0126561720725
ACH-000116,0.16685680887
ACH-000118,-0.0371243440614
ACH-000120,0.09429026652030001
ACH-000123,0.131961736341
ACH-000127,0.30015172204999996
ACH-000128,0.233535748897
ACH-000132,0.29304283499
ACH-000133,-0.100519606225
ACH-000137,-0.0009029200908460001
ACH-000138,0.158326976086
ACH-000142,0.0864013511609
ACH-000143,0.0501428762005
ACH-000146,0.08268827212589999
ACH-000148,0.0630300468439
ACH-000150,-0.022585733879
ACH-000152,0.0664173071993
ACH-000153,-0.0569279969111
ACH-000159,-0.048610061678099996
ACH-000160,0.020756263909
ACH-000163,0.142742710267
ACH-000167,0.046936824010199996
ACH-000168,-0.0064570544663599995
ACH-000169,0.176278593311
ACH-000178,0.0829968581229
ACH-000182,0.231552065904
