,BAG4 (9530)
ACH-000004,-0.164411670364
ACH-000007,-0.0975066509768
ACH-000009,0.015960263659
ACH-000011,-0.010527131375
ACH-000012,-0.0293857333462
ACH-000013,0.008655478845129998
ACH-000014,-0.04816817288930001
ACH-000015,0.132801774605
ACH-000017,0.078163315726
ACH-000018,-0.00120107387152
ACH-000019,0.10770020595799999
ACH-000021,0.08855820472829999
ACH-000022,-0.013254924315799999
ACH-000025,-0.16910701281100002
ACH-000028,-0.22269783415199998
ACH-000030,-0.10256344665400001
ACH-000035,0.0384671602124
ACH-000036,0.07787011454199999
ACH-000037,0.371563440892
ACH-000039,-0.108654774974
ACH-000040,0.072669072397
ACH-000041,-0.12223415457499999
ACH-000042,-0.0434600573973
ACH-000045,0.207889491958
ACH-000047,0.00323599768346
ACH-000052,0.039016045463800005
ACH-000053,0.18620946763799998
ACH-000054,0.06281613049490001
ACH-000055,0.0845339802878
ACH-000060,-0.24349014066999997
ACH-000067,0.0897438144582
ACH-000070,0.047585201739
ACH-000075,0.30238282308000003
ACH-000078,0.0797506797116
ACH-000082,-0.125828076497
ACH-000085,0.0256612442809
ACH-000086,0.120743851983
ACH-000087,-0.10477624017500001
ACH-000092,0.037044960011900004
ACH-000095,-0.095061376695
ACH-000097,-0.18342442018
ACH-000098,0.09667464397939998
ACH-000099,0.0244239196534
ACH-000108,0.06237874222019999
ACH-000113,0.041665521470300004
ACH-000115,0.207170093726
ACH-000116,0.05856293220099999
ACH-000118,-0.015210034960700001
ACH-000120,0.105713552825
ACH-000123,-0.0918337790041
ACH-000127,-0.0845442156233
ACH-000128,-0.113714488075
ACH-000132,-0.0542917459765
ACH-000133,-0.050400248101500005
ACH-000137,0.0655495989589
ACH-000138,0.04967632585659999
ACH-000142,-0.15198745272199998
ACH-000143,0.0266755879661
ACH-000146,0.16207903257200001
ACH-000148,0.036531200756800004
ACH-000150,0.0533656638557
ACH-000152,0.0341671669889
ACH-000153,-0.17248184290100002
ACH-000159,-0.10299914605100001
ACH-000160,-0.07961498630460001
ACH-000163,-0.172626006019
ACH-000167,-0.40339544365
ACH-000168,0.0153272041826
ACH-000169,0.0509927790771
ACH-000178,0.024053806196099998
ACH-000182,0.0316210948725
ACH-000183,-0.263702492106
ACH-000188,-0.203155154795
ACH-000189,-0.500664361852
ACH-000190,0.052908637097699995
ACH-000198,-0.04588996872880001
ACH-000204,-0.17143407098900001
ACH-000206,0.28373974989100004
ACH-000207,-0.060788412626599994
ACH-000211,-0.10465425681099999
ACH-000215,0.0481198800425
ACH-000221,-0.0340431432406
ACH-000222,0.154836941567
ACH-000223,-0.0818747828397
ACH-000226,-0.21372803083099998
