,NTPCR (84284)
ACH-000004,-0.237579101805
ACH-000007,0.10354800587600001
ACH-000009,-0.190378834368
ACH-000011,-0.31363932255399996
ACH-000012,-0.041551905063199994
ACH-000013,-0.0780319183094
ACH-000014,-0.141937781161
ACH-000015,-0.0386841205757
ACH-000017,-0.163482377259
ACH-000018,-0.20713983577999998
ACH-000019,-0.17545059485800002
ACH-000021,-0.203205330284
ACH-000022,-0.0992366026385
ACH-000025,-0.203101019756
ACH-000028,0.0259531442727
ACH-000030,-0.00485988355209
ACH-000035,0.121452124582
ACH-000036,-0.0313603575794
ACH-000037,0.16994302414700002
ACH-000039,-0.182369168346
ACH-000040,-0.175431485174
ACH-000041,-0.107497524846
ACH-000042,-0.155357018859
ACH-000045,-0.14769131954
ACH-000047,-0.08591088292410001
ACH-000052,-0.294071045772
ACH-000053,-0.103004716772
ACH-000054,-0.166184996038
ACH-000055,-0.195936650774
ACH-000060,-0.0516925928977
ACH-000067,0.0313890189671
ACH-000070,0.047464045956499994
ACH-000075,-0.13794332717399999
ACH-000078,-0.055601414212300006
ACH-000082,-0.0900375039975
ACH-000085,-0.0317606792042
ACH-000086,-0.04808840798280001
ACH-000087,-0.23403664764899998
ACH-000092,-0.0104259722595
ACH-000095,-0.209266677214
ACH-000097,-0.048011672207699994
ACH-000098,-0.140307447265
ACH-000099,-0.159877406344
ACH-000108,-0.158041986272
ACH-000113,-0.283850734906
ACH-000115,-0.204944833209
ACH-000116,-0.0653124893693
ACH-000118,-0.00581406681571
ACH-000120,-0.14259493027200001
ACH-000123,0.032287678249300004
ACH-000127,-0.0423243396366
ACH-000128,-0.0322640356622
ACH-000132,-0.146578368412
ACH-000133,-0.0432718786725
ACH-000137,0.0973805509586
ACH-000138,-0.133594338485
ACH-000142,-0.10047850142300001
ACH-000143,-0.006983376156249999
ACH-000146,-0.17244457549699999
ACH-000148,-0.145700489391
ACH-000150,-0.23010029264899998
ACH-000152,0.0143216069729
ACH-000153,0.199447050537
ACH-000159,-0.26757451074099997
ACH-000160,-0.0388074492641
ACH-000163,-0.0821963211685
ACH-000167,0.106795955676
ACH-000168,0.055189394638900005
ACH-000169,-0.016717328423
ACH-000178,-0.26748539335099997
ACH-000182,-0.162035226014
ACH-000183,-0.148419893608
ACH-000188,-0.06395507957140001
ACH-000189,-0.0104130669708
ACH-000190,-0.217214210755
ACH-000198,-0.132637364564
ACH-000204,-0.21260666098
ACH-000206,0.196841546857
ACH-000207,-0.00374044412495
ACH-000211,-0.17892612535
ACH-000215,-0.0644193645947
ACH-000221,0.07311556193739999
ACH-000222,-0.15113019593000002
ACH-000223,-0.134529502027
ACH-000226,-0.17313631662700002
ACH-000227,-0.025385554811
ACH-000228,-0.104973650832
ACH-000231,-0.027298144003300003
ACH-000232,-0.126347009232
ACH-000233,-0.365783490677
ACH-000234,-0.154580705381
