,ATP13A3 (79572)
ACH-000004,-0.08504394828569999
ACH-000007,-0.117308847875
ACH-000009,-0.319950241444
ACH-000011,-0.117951319858
ACH-000012,-0.0748199217017
ACH-000013,-0.120804579403
ACH-000014,-0.276077998078
ACH-000015,-0.110480545913
ACH-000017,-0.07617699800819999
ACH-000018,-0.100945945253
ACH-000019,-0.0214072025341
ACH-000021,-0.183979700178
ACH-000022,0.0464513123095
ACH-000025,-0.07395488132349999
ACH-000028,-0.256785482027
ACH-000030,-0.283583463314
ACH-000035,-0.393310521125
ACH-000036,-0.144829250282
ACH-000037,0.0484605942485
ACH-000039,0.049156850330900004
ACH-000040,-0.151778397442
ACH-000041,-0.014407610934999999
ACH-000042,-0.192265345603
ACH-000045,0.12440884454199999
ACH-000047,-0.088143637161
ACH-000052,-0.291200094742
ACH-000053,-0.0420504414063
ACH-000054,-0.38042066315399997
ACH-000055,-0.194107645502
ACH-000060,0.0269241323715
ACH-000067,0.0795375593332
ACH-000070,-0.107818820264
ACH-000075,0.109542516489
ACH-000078,-0.08535978594100001
ACH-000082,0.056374409644400006
ACH-000085,-0.10565160027899999
ACH-000086,0.06891910161050001
ACH-000087,-0.0666929875037
ACH-000092,-0.23096119184900002
ACH-000095,-0.181765563121
ACH-000097,-0.45068031491599997
ACH-000098,0.024921491735400002
ACH-000099,-0.10666907249
ACH-000108,-0.33878730573700006
ACH-000113,-0.0915430667218
ACH-000115,-0.15330917272800001
ACH-000116,-0.195985454648
ACH-000118,-0.102024659693
ACH-000120,-0.41048379392800005
ACH-000123,-0.217937859348
ACH-000127,-0.0698262193583
ACH-000128,-0.17557720515900002
ACH-000132,-0.18342353471500003
ACH-000133,-0.0265115442666
ACH-000137,0.0221299371074
ACH-000138,-0.406055546911
ACH-000142,-0.015403116753200002
ACH-000143,0.0024557240708200003
ACH-000146,-0.0228515485217
ACH-000148,0.022203450834499996
ACH-000150,-0.12167139434100001
ACH-000152,-0.0890364398792
ACH-000153,-0.0423603467253
ACH-000159,-0.0623890566464
ACH-000160,-0.321398181514
ACH-000163,-0.38881451117
ACH-000167,-0.330547024603
ACH-000168,-0.304029636813
ACH-000169,-0.162697279183
ACH-000178,-0.22892170821600002
ACH-000182,-0.028816891082799997
ACH-000183,-0.190974490011
ACH-000188,-0.016662845741700003
ACH-000189,-0.23042967400699998
ACH-000190,-0.055515264249300006
ACH-000198,-0.269079612772
ACH-000204,0.269960091729
ACH-000206,0.0228670863197
ACH-000207,-0.119411713226
ACH-000211,-0.151441567417
ACH-000215,-0.0707136831775
ACH-000221,-0.0286977603787
ACH-000222,-0.33155617918900004
ACH-000223,-0.29586755086
ACH-000226,-0.08637494930169999
ACH-000227,-0.229351394731
ACH-000228,0.232388600863
ACH-000231,-0.152411502061
ACH-000232,-0.20448147080899998
ACH-000233,-0.051797828515800004
ACH-000234,-0.333641257187
ACH-000235,-0.230231217679
ACH-000237,-0.266933642134
ACH-000238,-0.232012011662
ACH-000243,-0.184944779527
ACH-000244,0.0152747654759
ACH-000246,0.050455222131599996
ACH-000248,-0.10564166911900001
ACH-000250,-0.0291269201333
ACH-000251,-0.031586687005599995
ACH-000253,-0.107901024383
ACH-000255,-0.09767418812510001
ACH-000256,-0.135144931843
ACH-000257,0.0757110342464
ACH-000258,-0.197138895653
ACH-000259,-0.205597246248
ACH-000260,-0.162913812322
ACH-000261,-0.0960195157783
ACH-000262,-0.259275713514
ACH-000263,-0.312839968899
ACH-000264,-0.164671497045
ACH-000265,-0.205955890001
ACH-000266,-0.309106063262
ACH-000272,-0.344480170789
ACH-000273,-0.295023358106
ACH-000274,-0.10779728061699999
ACH-000277,-0.16183405760800001
ACH-000278,-0.145228393949
ACH-000279,-0.0632092123059
ACH-000280,-0.23103396604
ACH-000281,-0.27128687550999997
ACH-000288,-0.034337239588
ACH-000291,-0.280131742784
ACH-000293,-0.161937507585
ACH-000294,-0.271203133709
ACH-000295,-0.037312282253400005
ACH-000296,-0.414410330335
ACH-000302,-0.08917540229080001
ACH-000304,-0.452571200261
ACH-000307,-0.07883957070169999
ACH-000308,-0.306321461937
ACH-000310,-0.24453293576
ACH-000311,-0.21564352813700002
ACH-000312,-0.325593245149
ACH-000315,-0.0179514152129
ACH-000316,-0.08799911333889998
ACH-000317,0.010026520073700002
ACH-000318,-0.335102580314
ACH-000319,-0.160916688336
ACH-000320,-0.361208214428
ACH-000322,-0.251472172769
ACH-000323,-0.26958555098000003
ACH-000324,-0.285552838252
ACH-000329,-0.13999048110600001
ACH-000330,-0.155622540515
ACH-000331,-0.0658470567742
ACH-000332,-0.342523009668
ACH-000334,-0.217125698417
ACH-000335,0.07576519732039999
ACH-000336,0.0722765361218
ACH-000337,-0.37248315793700004
ACH-000339,-0.0706117054591
ACH-000341,-0.0122516729176
ACH-000348,-0.171735200995
ACH-000350,-0.425602870797
ACH-000352,-0.0937862854923
ACH-000356,-0.19201118229000003
ACH-000361,-0.0503118834929
ACH-000362,-0.16278175711100001
ACH-000363,-0.0089036624916
ACH-000364,-0.24323018545400002
ACH-000365,-0.133484980048
ACH-000366,-0.0325468504948
ACH-000368,-0.07242715904369999
ACH-000374,0.007774902739839999
ACH-000375,-0.20587012124899998
ACH-000376,-0.209150212733
ACH-000381,-0.0488182014675
ACH-000383,-0.189570390196
ACH-000387,-0.20914606020799997
ACH-000389,-0.112142511678
ACH-000390,-0.145277103765
ACH-000393,-0.154031136997
ACH-000395,-0.153164947749
ACH-000397,-0.15468945474
ACH-000401,-0.22905272848799998
ACH-000402,-0.257365663557
ACH-000403,-0.0943122550865
ACH-000404,0.10696878159399999
ACH-000406,-0.12431251162599999
ACH-000407,-0.009577651948149999
ACH-000408,-0.12498726717
ACH-000410,-0.13548503918299998
ACH-000411,-0.28808760861099997
ACH-000414,-0.251945170132
ACH-000415,0.00938968611064
ACH-000416,-0.0815581746149
ACH-000420,-0.181027682086
ACH-000421,-0.132995548274
ACH-000424,-0.0544055336884
ACH-000425,-0.20693580983399998
ACH-000426,-0.0796292876925
ACH-000427,-0.162159411416
ACH-000433,-0.0468882366041
ACH-000436,-0.37056399390600003
ACH-000444,-0.164011000965
ACH-000445,-0.451268853931
ACH-000448,-0.26035954323399996
ACH-000450,-0.053906105941599995
ACH-000452,-0.0526777942152
ACH-000454,-0.181356999687
ACH-000458,-0.0328122507011
ACH-000459,-0.138328081863
ACH-000460,-0.341998030149
ACH-000461,0.143484731594
ACH-000463,-0.0744730005816
ACH-000464,-0.026787549189
ACH-000466,-0.00478299699809
ACH-000467,-0.152355193379
ACH-000468,-0.17791703436700002
ACH-000469,-0.109939201776
ACH-000470,-0.0783662160967
ACH-000471,-0.368910967804
ACH-000472,-0.0794263291952
ACH-000473,-0.154627559237
ACH-000475,-0.027350750906
ACH-000476,0.0302830192285
ACH-000477,-0.0910054880455
ACH-000480,-0.0365169525326
ACH-000481,-0.385856406514
ACH-000483,-0.36808829053099995
ACH-000484,0.158044487592
ACH-000485,0.0502625490068
ACH-000486,-0.178785105611
ACH-000487,-0.079752819789
ACH-000488,-0.149660493225
ACH-000490,-0.08910777968389999
ACH-000491,0.023803749813599995
ACH-000495,-0.131116907434
ACH-000496,-0.263544169018
ACH-000499,0.0035155590236199998
ACH-000500,0.361264486565
ACH-000502,-0.207602279562
ACH-000503,0.165365148057
ACH-000505,-0.08943296082709999
ACH-000507,-0.17187897002
ACH-000510,-0.0497749182707
ACH-000511,-0.279361613769
ACH-000512,0.013734889102700001
ACH-000516,-0.0857701280656
ACH-000517,-0.226461755731
ACH-000518,-0.18290570022100003
ACH-000520,-0.213537105562
ACH-000521,-0.278015538707
ACH-000522,-0.142736978163
ACH-000524,-0.108274384951
ACH-000527,-0.21992517836699998
ACH-000528,-0.229905630792
ACH-000537,0.035661823219199994
ACH-000541,-0.22372231839499998
ACH-000542,-0.229798480436
ACH-000544,0.136480612242
ACH-000545,-0.12715920903
ACH-000547,-0.190013837188
ACH-000548,-0.15521943003
ACH-000549,0.0328544258234
ACH-000550,-0.28219004975900003
ACH-000552,-0.225332175482
ACH-000556,0.0356797548185
ACH-000557,-0.19553315694899998
ACH-000570,-0.0772451617923
ACH-000571,-0.287040180783
ACH-000573,-0.0558437343831
ACH-000576,-0.126453926328
ACH-000580,-0.12960727479
ACH-000584,-0.136503270144
ACH-000585,-0.17256830621199998
ACH-000588,-0.221022237526
ACH-000589,-0.187619173418
ACH-000591,-0.160783771106
ACH-000593,-0.247438904188
ACH-000600,0.0164838957493
ACH-000601,-0.217986113682
ACH-000604,0.0233126158751
ACH-000605,-0.07727437917930001
ACH-000606,0.0542451335321
ACH-000608,-0.164741942312
ACH-000614,-0.12405479181199999
ACH-000616,-0.07992375939389999
ACH-000618,-0.12421016808499999
ACH-000619,-0.165484981849
ACH-000620,-0.28083903202599997
ACH-000621,-0.276086287256
ACH-000622,-0.17322120384
ACH-000623,-0.18576306046799998
ACH-000624,-0.140949442718
ACH-000627,-0.0257357555613
ACH-000630,-0.0774170492121
ACH-000632,-0.19131834174600001
ACH-000633,-0.146881105235
ACH-000637,-0.23830902968000003
ACH-000638,-0.0510540640998
ACH-000646,-0.141356583293
ACH-000647,-0.119992123476
ACH-000648,-0.030223530257700002
ACH-000649,-0.04715565855280001
ACH-000651,-0.129704283498
ACH-000652,-0.199695199586
ACH-000653,-0.16647500850299998
ACH-000657,-0.253228249777
ACH-000658,-0.00229264970857
ACH-000661,-0.252052346893
ACH-000662,-0.313166841852
ACH-000663,-0.438086824076
ACH-000665,0.015275419917600001
ACH-000671,-0.0304287473914
ACH-000673,-0.048488742013
ACH-000676,-0.122205500415
ACH-000677,-0.109680485804
ACH-000681,-0.19054831053500002
ACH-000682,0.015506990657799999
ACH-000683,-0.143790163349
ACH-000684,0.0941785470303
ACH-000688,0.244714983222
ACH-000693,-0.12086851251900001
