,LPPR3 (79948)
ACH-000004,-0.0769566766356
ACH-000007,-0.22712715920899998
ACH-000009,-0.015790664373000002
ACH-000011,-0.10653300182499999
ACH-000012,-0.162307299528
ACH-000013,-0.17249733394900002
ACH-000014,-0.07471803990050001
ACH-000015,-0.12151924670900001
ACH-000017,-0.387789750417
ACH-000018,-0.00711218243367
ACH-000019,-0.14378582245899998
ACH-000021,-0.103446322043
ACH-000022,-0.342796437752
ACH-000025,-0.173381248015
ACH-000028,-0.191603699824
ACH-000030,-0.19376610930799998
ACH-000035,-0.263703913109
ACH-000036,-0.232132872632
ACH-000037,-0.249547149499
ACH-000039,-0.337030845958
ACH-000040,0.0511399064915
ACH-000041,-0.27369116960400003
ACH-000042,-0.125550641764
ACH-000045,-0.11993668972100001
ACH-000047,-0.289995617407
ACH-000052,0.05586455189180001
ACH-000053,-0.159589405017
ACH-000054,-0.24234202081999998
ACH-000055,-0.0714967917695
ACH-000060,-0.0584766598726
ACH-000067,-0.249954467842
ACH-000070,-0.0226411772412
ACH-000075,-0.121203607107
ACH-000078,-0.287555408537
ACH-000082,-0.14811222204000002
ACH-000085,-0.214763720941
ACH-000086,-0.049758986162
ACH-000087,-0.06677876329469999
ACH-000092,-0.09118596406310002
ACH-000095,-0.122087361659
ACH-000097,-0.041059461066199995
ACH-000098,-0.147194583915
ACH-000099,-0.21946323185699998
ACH-000108,-0.132152892129
ACH-000113,-0.27166194876899996
ACH-000115,-0.185962101188
ACH-000116,-0.221516955513
ACH-000118,-0.024025024196
ACH-000120,-0.0193080473678
ACH-000123,-0.121241251378
ACH-000127,-0.175585115234
ACH-000128,-0.158777207474
ACH-000132,-0.013208968681099999
ACH-000133,-0.116027353188
ACH-000137,-0.272832280029
ACH-000138,-0.143824524333
ACH-000142,-0.171735368724
ACH-000143,-0.0754729247122
ACH-000146,-0.0353287763277
ACH-000148,-0.139224637389
ACH-000150,0.0349895097519
ACH-000152,-0.146721571819
ACH-000153,-0.0846430387155
ACH-000159,-0.307641982441
ACH-000160,-0.00836065946508
ACH-000163,0.0705880339471
ACH-000167,-0.11573823394999999
ACH-000168,-0.212493098857
ACH-000169,-0.26937017125999996
ACH-000178,-0.0724634986097
ACH-000182,-0.145445803747
ACH-000183,-0.135136949074
ACH-000188,0.011547024613000001
ACH-000189,-0.211797009087
ACH-000190,-0.212311382929
ACH-000198,-0.180252416897
ACH-000204,0.18548773283599998
ACH-000206,-0.193255513684
ACH-000207,-0.0497634654166
ACH-000211,-0.233075604767
ACH-000215,-0.177782067925
ACH-000221,-0.0553726850734
ACH-000222,0.08506070151249999
ACH-000223,-0.15226302334
ACH-000226,-0.20537107039299998
ACH-000227,0.08093688397960001
ACH-000228,-0.0435863277705
ACH-000231,-0.0199482288217
ACH-000232,-0.182763200995
ACH-000233,-0.0974017667224
ACH-000234,-0.143149560161
ACH-000235,-0.043045578784400004
ACH-000237,-0.27300339589
ACH-000238,0.08841522255719998
ACH-000243,-0.0438701128205
ACH-000244,-0.10057652697200001
ACH-000246,-0.204613472353
ACH-000248,-0.347130056611
ACH-000250,-0.0998766421047
ACH-000251,0.0829818374011
ACH-000253,-0.0832440668811
ACH-000255,-0.027620668755
ACH-000256,-0.00753780072363
ACH-000257,0.207390330435
ACH-000258,-0.0586957740977
ACH-000259,-0.138424951702
ACH-000260,-0.21753297690499998
ACH-000261,-0.259515743809
ACH-000262,-0.229109486582
ACH-000263,-0.207332252876
ACH-000264,-0.226489586722
ACH-000265,-0.025136361951700003
ACH-000266,-0.247521579124
ACH-000272,-0.270421404525
ACH-000273,-0.0449900152081
ACH-000274,-0.27224092691
ACH-000277,-0.201319605069
ACH-000278,-0.22488784309700002
ACH-000279,-0.0736304908231
ACH-000280,-0.342358582096
ACH-000281,0.0525103657473
ACH-000288,-0.12304902865499999
ACH-000291,0.027121415677099997
ACH-000293,-0.0320368727553
ACH-000294,-0.0623803458684
ACH-000295,-0.199208542263
ACH-000296,-0.238819018202
ACH-000302,-0.279757402736
ACH-000304,-0.103537919594
ACH-000307,-0.119519678183
ACH-000308,-0.13659965736
ACH-000310,-0.150614951285
ACH-000311,-0.12428221876599999
ACH-000312,-0.11328026932
ACH-000315,0.128707324276
ACH-000316,-0.14283496712000002
ACH-000317,-0.0470870874863
ACH-000318,0.146255551103
ACH-000319,-0.161829518498
ACH-000320,0.133639441557
ACH-000322,-0.113893617635
ACH-000323,-0.126906844855
