,P4HA3 (283208)
ACH-000466,-0.207742722636
ACH-000467,-0.0955290083007
ACH-000468,-0.155239650871
ACH-000469,-0.12265222100400001
ACH-000470,-0.201982655965
ACH-000471,0.0211793294308
ACH-000472,-0.10607565104
ACH-000473,-0.11050957499500001
ACH-000475,-0.00765149549721
ACH-000476,-0.013559340260999999
ACH-000477,-0.259920232101
ACH-000480,-0.19723746760400002
ACH-000481,0.021131961541
ACH-000483,-0.0005288285886430001
ACH-000484,-0.00504256634287
ACH-000485,-0.211616724594
ACH-000486,-0.11205175977199999
ACH-000487,-0.0659589540306
ACH-000488,-0.129689956834
ACH-000490,-0.13350793952099999
ACH-000491,-0.0944332377881
ACH-000495,-0.0199018861539
ACH-000496,-0.108644437044
ACH-000499,-0.00330049605483
ACH-000500,-0.430573895749
ACH-000502,-0.0882980490872
ACH-000503,-0.37278483583300004
ACH-000505,-0.155296495209
ACH-000507,-0.21691978096099998
ACH-000510,0.00585670094062
ACH-000511,0.0214113925177
ACH-000512,-0.437228380656
ACH-000516,0.0740341783591
ACH-000517,-0.0388565360966
ACH-000518,-0.08208951797510002
ACH-000520,0.04474207164940001
ACH-000521,-0.23518976441
ACH-000522,-0.045690409766300004
ACH-000524,-0.132148231501
ACH-000527,-0.275120283554
ACH-000528,-0.0919689520695
ACH-000537,-0.0942122407508
ACH-000541,-0.10862651510099999
ACH-000542,0.0519686206987
ACH-000544,0.0463220297226
ACH-000545,-0.191109189267
ACH-000547,-0.222646304679
ACH-000548,-0.21240365288600002
ACH-000549,-0.13684805547700002
ACH-000550,0.152597525742
ACH-000552,-0.209094578189
ACH-000556,-0.0299888535456
ACH-000557,-0.128191537152
ACH-000570,-0.0440285149367
ACH-000571,-0.147608187696
ACH-000573,-0.0601484238984
ACH-000576,-0.285186614144
ACH-000580,-0.253807007596
ACH-000584,-0.225127496306
ACH-000585,-0.275459210093
ACH-000588,-0.15458902761499999
ACH-000589,-0.0184450483608
ACH-000591,-0.156851921521
ACH-000593,0.000727221580139
ACH-000600,0.0239904584834
ACH-000601,-0.0715571444086
ACH-000604,-0.010623434432399999
ACH-000605,-0.0362551850524
ACH-000606,-0.158505226992
ACH-000608,-0.136323084538
ACH-000614,-0.174173327222
ACH-000616,0.0039053234358000003
ACH-000618,-0.273438407111
ACH-000619,-0.043349098992
ACH-000620,-0.029701089418200002
ACH-000621,-0.0268223658095
ACH-000622,-0.16729341404200002
ACH-000623,-0.048461046513099994
ACH-000624,-0.111574454636
ACH-000627,-0.0761670355688
ACH-000630,-0.111692308658
ACH-000632,-0.07568619502780001
ACH-000633,-0.027140600378200003
ACH-000637,-0.126467380521
ACH-000638,-0.302273960678
ACH-000646,-0.166308204082
ACH-000647,-0.32172600688499997
ACH-000648,0.0195112519727
ACH-000649,-0.108082585839
ACH-000651,-0.183859036096
ACH-000652,-0.294411841006
ACH-000653,-0.15789607703199998
ACH-000657,-0.149676302447
ACH-000658,-0.203282617076
ACH-000661,0.0856612307523
ACH-000662,0.0109886133406
ACH-000663,-0.35601342882799997
ACH-000665,-0.310894892305
ACH-000671,-0.196257435343
ACH-000673,-0.06929129835410001
ACH-000676,-0.00197928133
ACH-000677,0.0569721264932
ACH-000681,-0.0680460144115
ACH-000682,-0.08094508039639998
ACH-000683,-0.10347187828099999
ACH-000684,-0.11593944628599999
ACH-000688,0.203811097497
ACH-000693,-0.288952139971
ACH-000694,-0.126144108594
ACH-000695,-0.14483190397600001
ACH-000696,-0.128471676174
ACH-000697,0.006786722572189999
ACH-000699,-0.0695449915257
ACH-000701,0.19646049096999998
ACH-000706,0.0212759760007
ACH-000711,-0.030376084554
ACH-000713,-0.365509303589
ACH-000714,-0.102884107538
ACH-000718,-0.0979581872711
ACH-000720,-0.07067199066310001
ACH-000721,-0.0329663396925
ACH-000724,-0.117363358663
ACH-000725,-0.15651477308
ACH-000732,-0.0931929124604
ACH-000734,-0.20018404300599998
ACH-000735,0.0563879762151
ACH-000736,-0.203378117038
ACH-000738,-0.291181370442
ACH-000746,-0.181377494102
ACH-000747,-0.0466990547306
ACH-000748,-0.18790606238
ACH-000753,-0.018957703442599998
ACH-000756,-0.029071729851199997
ACH-000757,-0.11133859654200001
ACH-000758,-0.135870861072
ACH-000760,0.122247262432
ACH-000763,-0.233150731242
ACH-000764,-0.06269953325569999
ACH-000765,-0.277321847234
ACH-000766,-0.034644323760099995
ACH-000767,-0.21879967744000003
ACH-000768,-0.058152135128800006
ACH-000769,-0.111535017454
ACH-000770,-0.250688383
ACH-000771,-0.114131788788
ACH-000773,0.029654183330599996
ACH-000776,0.0239174314682
ACH-000777,0.00131998650054
ACH-000778,-0.176096331092
ACH-000781,-0.126064237715
ACH-000782,-0.28502607246899997
ACH-000783,-0.103332752488
ACH-000784,-0.203516412893
ACH-000785,-0.1571925291
ACH-000787,-0.0761874537948
ACH-000788,-0.0443681845062
ACH-000791,-0.14227519393
ACH-000792,-0.258057400137
ACH-000794,-0.22783178138000001
ACH-000796,-0.0393437841962
ACH-000799,-0.15571474080999997
ACH-000800,0.28029001448199997
ACH-000802,-0.110056630503
ACH-000804,-0.212245947923
ACH-000805,-0.16260081525999998
ACH-000809,-0.0299755597805
ACH-000810,-0.303520830808
ACH-000811,0.046803678557900005
ACH-000817,-0.266952250334
ACH-000819,-0.0412673120531
ACH-000820,-0.624532998433
ACH-000821,-0.195076468629
ACH-000822,-0.005321208259189999
ACH-000823,-0.0793775218127
ACH-000824,-0.0686521138482
ACH-000827,-0.18287807094500003
ACH-000829,-0.124756326929
ACH-000831,-0.153341699078
ACH-000832,-0.203422510561
ACH-000833,-0.257358974188
ACH-000834,-0.305705104663
ACH-000835,-0.0489688333087
ACH-000836,0.15206144560100002
ACH-000837,-0.327315529337
ACH-000838,-0.288308902809
ACH-000839,-0.5989743168
ACH-000840,-0.203169102929
ACH-000841,-0.0182566194636
ACH-000843,-0.23168644992600002
ACH-000846,0.0228360710806
ACH-000847,-0.19509431528700003
ACH-000848,-0.213098368478
ACH-000849,0.0106579148088
ACH-000851,-0.155440555451
ACH-000855,-0.0603642088123
ACH-000856,-0.25488173138799997
ACH-000858,-0.107421396836
ACH-000859,-0.060095271096400005
ACH-000861,0.011673204502299998
ACH-000862,-0.107936381658
ACH-000865,-0.18375189438700001
ACH-000866,-0.17486635334399997
ACH-000867,-0.060661159857800004
ACH-000869,-0.162575477784
ACH-000872,-0.132794056916
ACH-000873,-0.155488021782
ACH-000876,-0.0449198541908
ACH-000878,-0.0275762628303
ACH-000880,-0.148401051357
ACH-000881,0.021902569178400003
ACH-000882,0.0179232550728
ACH-000884,-0.09974626726610002
ACH-000885,-0.34854944833800006
ACH-000887,-0.203865180521
ACH-000888,-0.118488852852
ACH-000889,-0.157794453324
ACH-000890,-0.456998011662
ACH-000896,-0.227500514894
ACH-000898,-0.0157776265807
ACH-000900,-0.300714332077
ACH-000901,-0.281307012443
ACH-000905,-0.124904765835
ACH-000906,-0.144784243231
ACH-000907,0.12808100342599998
ACH-000910,-0.0438189099449
ACH-000911,-0.092777277147
ACH-000912,-0.0944283575313
ACH-000913,-0.0534948413801
ACH-000915,0.0206134907651
ACH-000916,-0.320085707501
ACH-000917,-0.142638782562
ACH-000921,-0.119950708695
ACH-000924,0.044411581727
ACH-000926,-0.012945826724000001
ACH-000928,-0.130343997249
ACH-000929,-0.25637847032
ACH-000932,-0.0337052554666
ACH-000935,-0.308767280595
ACH-000936,-0.09747336425139999
ACH-000937,-0.160432632022
ACH-000938,-0.089738849254
ACH-000939,0.14955695547599998
ACH-000941,-0.109277031949
ACH-000943,-0.14177582334
ACH-000946,-0.0786545507082
ACH-000947,-0.09371467129460001
ACH-000948,-0.118609767039
ACH-000950,-0.00303625394256
ACH-000953,-0.015077224627
ACH-000957,-0.568870628867
ACH-000958,-0.084319687787
ACH-000960,-0.0825384113899
ACH-000963,0.0479773507796
ACH-000968,-0.150208186897
ACH-000969,-0.312391890746
ACH-000973,-0.144484256024
ACH-000974,-0.413031921189
ACH-000975,0.0051229831301000004
ACH-000976,-0.054240480777
ACH-000978,0.40001088232
ACH-000980,-0.0457453781053
ACH-000984,-0.341275402512
ACH-000986,-0.143891052703
ACH-000988,-0.0733019794498
ACH-000993,-0.147056178761
ACH-000994,-0.38526105119599996
ACH-000996,-0.186601318468
ACH-001001,-0.045050617024
ACH-001020,0.062249274801199996
ACH-001028,-0.20210424927099999
ACH-001031,-0.292842962918
ACH-001038,0.0188063079704
ACH-001048,-0.09246276144089999
ACH-001050,-0.138333907183
ACH-001053,-0.0592861747163
ACH-001054,-0.176712224641
ACH-001061,-0.173766600537
ACH-001067,-0.0724878984603
ACH-001075,0.00260924532085
ACH-001096,0.024346346224599996
ACH-001128,0.8513553510780001
ACH-001134,-0.17963354714000002
ACH-001151,-0.121270079077
ACH-001163,-0.118709157891
ACH-001164,-0.27799114104
ACH-001173,-0.11185918088199999
ACH-001183,-0.168076303466
ACH-001184,0.052627123454900004
ACH-001190,-0.10523463902
ACH-001192,-0.134553290494
ACH-001193,0.15815582205700002
ACH-001196,-0.0456827543446
ACH-001197,0.0211343096208
ACH-001205,-0.173143593613
ACH-001211,0.009880470257090001
ACH-001212,-0.258842635667
ACH-001228,-0.193441087353
ACH-001232,-0.157388460247
ACH-001239,-0.0500142037064
ACH-001274,-0.1586615872
ACH-001275,-0.10017235435900002
ACH-001277,0.0629950620579
ACH-001278,-0.16722608032800002
ACH-001280,-0.0809266820664
ACH-001283,-0.06529325013290001
ACH-001289,-0.22904607550900002
ACH-001295,0.0059473753515000005
ACH-001300,-0.11270793807
ACH-001301,-0.19606048978100002
ACH-001302,-0.19469261607000002
ACH-001303,0.0601071589506
ACH-001306,-0.084946374033
ACH-001318,0.0301670919201
ACH-001322,-0.09712504762299999
ACH-001328,-0.0989891180389
ACH-001332,-0.0579698801834
ACH-001333,-0.087676683925
ACH-001336,-0.219989361454
ACH-001340,-0.24551256017700002
ACH-001346,-0.228030145205
ACH-001353,-0.178653902844
ACH-001354,-0.131939028658
ACH-001367,-0.306448028075
ACH-001368,-0.183639457911
ACH-001374,0.0628657964406
ACH-001375,-0.116103405479
ACH-001377,-0.0601573742806
ACH-001380,-0.09862599090350001
ACH-001391,0.159678054529
ACH-001407,-0.143312309565
ACH-001408,-0.0075232585831
ACH-001413,-0.169820774412
ACH-001430,-0.383839728974
ACH-001431,-0.057490438299900005
ACH-001450,-0.0799539935923
ACH-001496,0.136695756692
ACH-001500,0.18022854888
ACH-001521,0.07053170113789999
ACH-001523,-0.127755997273
ACH-001532,-0.137395500324
ACH-001536,0.0472966447057
ACH-001550,0.239471059416
ACH-001552,0.0670514674841
ACH-001554,-0.08002917664180001
ACH-001645,0.007624536613189999
ACH-001654,-0.235053552522
ACH-001715,0.019178017837400002
ACH-001735,-0.133667298557
ACH-001736,-0.241482304413
ACH-001737,-0.0741965817396
ACH-001740,-0.0966687476901
ACH-001745,-0.0512275064728
ACH-001750,-0.0731035585695
ACH-001765,-0.133871782994
ACH-001956,-0.0409546638971
ACH-001957,-0.11057380755999999
