,CAAP1 (79886)
ACH-000004,-0.18337211021400002
ACH-000007,0.121628050342
ACH-000009,-0.07899383166780001
ACH-000011,0.302468770244
ACH-000012,0.251965941456
ACH-000013,0.15277601977299998
ACH-000014,0.123957995102
ACH-000015,0.00293620061529
ACH-000017,0.21923499841
ACH-000018,-6.13828399075e-05
ACH-000019,0.1843379086
ACH-000021,-0.0177499050791
ACH-000022,0.0488226685721
ACH-000025,0.140519367501
ACH-000028,0.0957979889555
ACH-000030,-0.14753052111
ACH-000035,0.11114809789699999
ACH-000036,0.17422897623199998
ACH-000037,0.304795071418
ACH-000039,-0.015761904963700002
ACH-000040,0.231154625045
ACH-000041,0.0156796317989
ACH-000042,-0.025908601227599998
ACH-000045,0.184983596861
ACH-000047,0.208203470385
ACH-000052,0.288446140032
ACH-000053,0.017681995515400003
ACH-000054,0.171157355895
ACH-000055,0.368429263108
ACH-000060,0.26882892936999997
ACH-000067,0.218530867247
ACH-000070,0.15678642697200001
ACH-000075,0.129333527705
ACH-000078,-0.0139038629847
ACH-000082,-0.00951439533118
ACH-000085,0.22095579111900002
ACH-000086,0.018846618308900002
ACH-000087,0.34560452621
ACH-000092,0.0594511196891
ACH-000095,0.0976378582323
ACH-000097,0.16460476044000003
ACH-000098,0.177941245189
ACH-000099,0.10094733139
ACH-000108,0.011992328226999999
ACH-000113,0.0204808173711
ACH-000115,0.093086290583
ACH-000116,0.172715302595
ACH-000118,0.0404386893961
ACH-000120,-0.049857989654400005
ACH-000123,-0.09836457713999999
ACH-000127,0.208258048904
ACH-000128,0.305044843748
ACH-000132,0.17529050006299998
ACH-000133,0.234678339548
ACH-000137,0.0339690306614
ACH-000138,-0.0924375527558
ACH-000142,0.272363279161
ACH-000143,0.251920486627
ACH-000146,0.18476406202399998
ACH-000148,0.0898574522807
ACH-000150,0.0469708410442
ACH-000152,0.191289514565
ACH-000153,0.070597908311
ACH-000159,0.14066680307600002
ACH-000160,0.0936948946161
ACH-000163,0.193314275116
ACH-000167,0.180570998092
ACH-000168,0.0184391289338
ACH-000169,0.38976922561099997
ACH-000178,0.104621276422
ACH-000182,0.133323109467
ACH-000183,0.253427984894
ACH-000188,0.21156251116500002
ACH-000189,0.157680428649
ACH-000190,-0.0532853559455
ACH-000198,0.0567367033572
ACH-000204,0.045474916108599994
ACH-000206,-0.148331726664
ACH-000207,0.271603959238
ACH-000211,0.11858423378499999
ACH-000215,0.0923163864713
ACH-000221,0.149692070492
ACH-000222,0.110197099441
ACH-000223,0.167901573647
ACH-000226,-0.00972900158459
ACH-000227,-0.0717762771092
ACH-000228,0.0602736574605
ACH-000231,0.109175764657
ACH-000232,0.188338708626
ACH-000233,0.100079534844
ACH-000234,0.11920173309599999
ACH-000235,0.0950169795866
ACH-000237,0.157303831773
ACH-000238,0.0730164669905
ACH-000243,0.034083179005
ACH-000244,0.0911720252253
ACH-000246,0.0317263400777
ACH-000248,-0.0371472667735
ACH-000250,0.213229958717
ACH-000251,0.43480456077600005
ACH-000253,0.200429583746
ACH-000255,0.27858124934399997
ACH-000256,0.0496054978805
ACH-000257,0.06422226880450001
ACH-000258,-0.012687118224400001
ACH-000259,0.200499158743
ACH-000260,0.021969640605900002
ACH-000261,0.160243604193
ACH-000262,0.130720149469
ACH-000263,0.299110786645
ACH-000264,0.16881111608899999
ACH-000265,-0.140545785382
ACH-000266,0.014633516136900001
ACH-000272,0.0786919271327
ACH-000273,0.190089934807
ACH-000274,0.004052084932090001
ACH-000277,0.0500993521911
ACH-000278,0.100504206742
ACH-000279,0.143653804157
ACH-000280,0.0807095763052
ACH-000281,-0.0040133168404
ACH-000288,0.234710969986
ACH-000291,0.06927112236930001
ACH-000293,0.19478024478599998
ACH-000294,0.24529967129299998
ACH-000295,0.22843595527399999
ACH-000296,0.0336900908535
ACH-000302,0.173443779259
ACH-000304,0.270880934526
ACH-000307,0.17258863125799997
ACH-000308,0.08330586331010001
ACH-000310,-0.129478508144
ACH-000311,-0.37061771741099997
ACH-000312,0.0220341039482
ACH-000315,0.41733875347800004
ACH-000316,0.129320565537
ACH-000317,-0.0766423102531
ACH-000318,0.0400041683234
ACH-000319,0.136243127423
ACH-000320,-0.254183191556
ACH-000322,0.08700549432839999
ACH-000323,0.189869107535
ACH-000324,0.168466453733
ACH-000329,0.0061230240034399995
ACH-000330,0.07443923721819999
ACH-000331,0.11105815832100001
ACH-000332,-0.0353333230361
ACH-000334,0.035838750908599996
ACH-000335,-0.061298054611
ACH-000336,0.147794349119
ACH-000337,0.09936365479350001
ACH-000339,0.0120071158552
ACH-000341,0.0177492930214
ACH-000348,0.172999075099
ACH-000350,0.0513926571121
ACH-000352,0.0163379600429
ACH-000356,0.166791823638
ACH-000361,0.0355840097844
ACH-000362,0.023213764441999997
ACH-000363,0.0434939668122
ACH-000364,-0.0768143170191
ACH-000365,0.171468342584
ACH-000366,-0.0237804067852
ACH-000368,0.152648288093
ACH-000374,0.0014489973449200002
ACH-000375,-0.00828421078505
ACH-000376,0.15644847792000002
ACH-000381,-0.024759759446200003
ACH-000383,0.0766379646552
ACH-000387,0.135673667711
ACH-000389,-0.17061736682999998
ACH-000390,-0.0354861672139
ACH-000393,0.220751223202
ACH-000395,0.167489638017
ACH-000397,0.07922717942039999
ACH-000401,0.200051758444
ACH-000402,0.317098155801
ACH-000403,0.0485464976984
ACH-000404,0.276599963653
ACH-000406,0.0139207929075
ACH-000407,0.135973345957
ACH-000408,-0.0462249410133
ACH-000410,-0.00483832694466
ACH-000411,0.154006769829
ACH-000414,-0.120476264068
ACH-000415,0.160461554313
ACH-000416,0.13044758698699999
ACH-000420,0.293346752311
ACH-000421,0.112537996371
