,CYP4F11 (57834)
ACH-000004,-0.514831608765
ACH-000007,-0.524411302573
ACH-000009,-0.536910588604
ACH-000011,-0.30601047671799997
ACH-000012,-0.477360270157
ACH-000013,-0.413314427215
ACH-000014,-0.498262529907
ACH-000015,-0.581169614746
ACH-000017,-0.37208031961599997
ACH-000018,-0.439809163613
ACH-000019,-0.661398657613
ACH-000021,-0.33675016979199995
ACH-000022,-0.417626591995
ACH-000025,-0.5088275306009999
ACH-000028,-0.47358834766900004
ACH-000030,-0.425166556764
ACH-000035,-0.555643074586
ACH-000036,-0.513637067633
ACH-000037,-0.606746787235
ACH-000039,-0.7668086937549999
ACH-000040,-0.394499024175
ACH-000041,-0.417746418912
ACH-000042,-0.49863252801299995
ACH-000045,-0.40128476708099997
ACH-000047,-0.282361653453
ACH-000052,-0.5653621033039999
ACH-000053,-0.439973600429
ACH-000054,-0.650634290626
ACH-000055,-0.368314399411
ACH-000060,-0.47904946796899994
ACH-000067,-0.356447648935
ACH-000070,-0.602233922175
ACH-000075,-0.444195389456
ACH-000078,-0.40742241038599997
ACH-000082,-0.319735874031
ACH-000085,-0.252324323997
ACH-000086,-0.53145691165
ACH-000087,-0.528906532297
ACH-000092,-0.430827981232
ACH-000095,-0.655282038611
ACH-000097,-0.529307002207
ACH-000098,-0.539184488188
ACH-000099,-0.527419914627
ACH-000108,-0.41974130757
ACH-000113,-0.33689712541
ACH-000115,-0.880713320222
ACH-000116,-0.582319880322
ACH-000118,-0.34717564467
ACH-000120,-0.403641390845
ACH-000123,-0.551680566507
ACH-000127,-0.589642370989
ACH-000128,-0.7206535118870001
ACH-000132,-0.456350180697
ACH-000133,-0.399940225049
ACH-000137,-0.332965438732
ACH-000138,-0.572994025703
ACH-000142,-0.38740637910899994
ACH-000143,-0.537043336406
ACH-000146,-0.503061941147
ACH-000148,-0.362316270984
ACH-000150,-0.38167930415
ACH-000152,-0.440379357505
ACH-000153,-0.24812829200800002
ACH-000159,-0.64590743442
ACH-000160,-0.455770159597
ACH-000163,-0.816836232875
ACH-000167,-0.51588730612
ACH-000168,-0.46860803039899995
ACH-000169,-0.669549787742
ACH-000178,-0.446650243966
ACH-000182,-0.646319344883
ACH-000183,-0.326070627641
ACH-000188,-0.528894929407
ACH-000189,-0.40267414637500004
ACH-000190,-0.36702705420500004
ACH-000198,-0.502627738983
ACH-000204,-0.437075957706
ACH-000206,-0.466441059791
ACH-000207,-0.458456754511
ACH-000211,-0.482887850662
ACH-000215,-0.45303680732199997
ACH-000221,-0.580855974102
ACH-000222,-0.321363523583
ACH-000223,-0.46052594954400006
ACH-000226,-0.41786451448399997
ACH-000227,-0.578370292232
ACH-000228,-0.660348020142
ACH-000231,-0.40801491949900004
ACH-000232,-0.371294325305
ACH-000233,-0.613204357519
ACH-000234,-1.08923404835
ACH-000235,-0.412210735112
ACH-000237,-0.35590690474
ACH-000238,-0.305879792799
ACH-000243,-0.437905544433
ACH-000244,-0.357507537566
ACH-000246,-0.402188994466
ACH-000248,-0.45990135526799997
ACH-000250,-0.470620668779
ACH-000251,-0.43759942706200006
ACH-000253,-0.39631084949199996
ACH-000255,-0.523874652228
ACH-000256,-0.592956794174
ACH-000257,-0.443395793468
ACH-000258,-0.826698955158
ACH-000259,-0.37643312754299996
ACH-000260,-0.557245965397
ACH-000261,-0.6557217235
