,MPZL3 (196264)
ACH-000004,-0.0668072895285
ACH-000007,0.0961480523818
ACH-000009,-0.253297944882
ACH-000011,0.244329501257
ACH-000012,0.0064474704114899995
ACH-000013,-0.010976008107200001
ACH-000014,-0.021499536703499997
ACH-000015,0.0877861185256
ACH-000017,-0.07934921593939999
ACH-000018,0.0187746332103
ACH-000019,-0.231314864043
ACH-000021,0.17651903420200002
ACH-000022,0.111169863178
ACH-000025,0.030405415836299996
ACH-000028,-0.0867625997514
ACH-000030,0.06288902069670001
ACH-000035,0.00954777389124
ACH-000036,0.11354047916099999
ACH-000037,0.118578362888
ACH-000039,0.08671958496339999
ACH-000040,-0.042892173281699995
ACH-000041,-0.12344580878900001
ACH-000042,0.0789134223916
ACH-000045,-0.157011607567
ACH-000047,0.05060277683040001
ACH-000052,0.112318414444
ACH-000053,0.07805666366010001
ACH-000054,-0.0139511198095
ACH-000055,0.0459996854136
ACH-000060,-0.106877563915
ACH-000067,0.152702780732
ACH-000070,0.0477529236926
ACH-000075,0.111499081031
ACH-000078,-0.05435717938569999
ACH-000082,-0.008899159178819999
ACH-000085,0.0163391725819
ACH-000086,-0.0317045503654
ACH-000087,0.119756939748
ACH-000092,0.095752168466
ACH-000095,-0.0009425224582519999
ACH-000097,0.00527108046097
ACH-000098,0.125483637892
ACH-000099,0.0100462841168
ACH-000108,0.0982940098682
ACH-000113,-0.140785250841
ACH-000115,-0.180417062332
ACH-000116,-0.030306878224299998
ACH-000118,-0.08830903031680001
ACH-000120,0.043913618341300004
ACH-000123,-0.09719740786350001
ACH-000127,-0.09858428127419999
ACH-000128,0.11544521279000002
ACH-000132,-0.0269805455115
ACH-000133,0.0819825962187
ACH-000137,-0.0591185083976
ACH-000138,-0.114815471104
ACH-000142,0.169344801955
ACH-000143,0.289165021756
ACH-000146,-0.0370215028637
ACH-000148,0.0677644215439
ACH-000150,-0.132997395267
ACH-000152,-0.0547109193383
ACH-000153,-0.14872654984
ACH-000159,0.14099470618499998
ACH-000160,-0.0955816047334
ACH-000163,0.17354268879999998
ACH-000167,0.0572504730485
ACH-000168,0.0705964496903
ACH-000169,-0.0856549957075
ACH-000178,0.0403905562836
ACH-000182,0.036745083683599994
ACH-000183,-0.08432345563239999
ACH-000188,0.0181112622989
ACH-000189,-0.0500578239951
ACH-000190,0.020780448239400003
ACH-000198,0.0174597427768
ACH-000204,0.0928236845242
ACH-000206,0.285458378768
ACH-000207,-0.041062693283599995
ACH-000211,0.101483729285
ACH-000215,0.0819097787718
ACH-000221,0.233710842293
ACH-000222,-0.0504485435685
ACH-000223,0.0013660307245400001
ACH-000226,0.029375369871400003
ACH-000227,-0.0979357304782
ACH-000228,-0.03918760541269999
ACH-000231,0.135537401764
ACH-000232,0.056099587617
ACH-000233,0.056227438234400004
ACH-000234,-0.185725755013
ACH-000235,-0.00300040866204
ACH-000237,0.10753766167300001
ACH-000238,0.0237949175526
ACH-000243,0.031460530695700005
ACH-000244,0.172809918729
ACH-000246,0.00939907359152
ACH-000248,0.156779109864
ACH-000250,-0.056928237131199995
ACH-000251,-0.09106172127010001
ACH-000253,0.120410932118
ACH-000255,-0.013132914487799999
ACH-000256,-0.0578162311607
ACH-000257,0.235031213953
ACH-000258,-0.0314266940466
ACH-000259,0.0282212450142
ACH-000260,0.0042410436487
ACH-000261,0.125717073291
ACH-000262,-0.0337926777523
ACH-000263,-0.142517187421
ACH-000264,0.09074201855460001
ACH-000265,0.05129218332280001
ACH-000266,-0.041493528273400006
ACH-000272,0.039118329343
ACH-000273,0.055627656506599996
ACH-000274,-0.033813397964
ACH-000277,-0.015560017674399998
ACH-000278,-0.00565445333202
ACH-000279,-0.0457386509324
ACH-000280,-0.04750680789009999
ACH-000281,-0.111179021852
ACH-000288,0.05046456983059999
ACH-000291,-0.0479763554844
ACH-000293,0.007667813258819999
ACH-000294,-0.0950614884168
ACH-000295,0.135764501348
ACH-000296,0.226152774685
ACH-000302,0.123225469994
ACH-000304,0.297523454547
ACH-000307,-0.00526305923816
ACH-000308,0.0349440880414
ACH-000310,-0.051382544602699996
ACH-000311,0.0032086346605
ACH-000312,-0.13698251157299998
ACH-000315,0.0680508165999
ACH-000316,-0.0221680935044
ACH-000317,0.0372554941623
ACH-000318,-0.0214353500451
ACH-000319,-0.120315473201
ACH-000320,-0.010429823119600001
ACH-000322,0.129986904021
ACH-000323,0.114562800055
ACH-000324,-0.09411961721489999
ACH-000329,0.042734708163099995
ACH-000330,-0.012602120248200002
ACH-000331,0.08048422060660002
ACH-000332,-0.160210931898
ACH-000334,-0.09779400940739999
ACH-000335,0.065460138675
ACH-000336,-0.221347411798
ACH-000337,-0.163592276841
ACH-000339,0.0844536108588
ACH-000341,0.348634815364
ACH-000348,0.00911172480747
ACH-000350,0.0344542638759
ACH-000352,-0.0839926036991
ACH-000356,-0.09290885879010001
ACH-000361,0.0880979717244
ACH-000362,-0.17967077378600002
ACH-000363,-0.0951977488559
ACH-000364,0.0177129561673
ACH-000365,0.0397152934655
ACH-000366,0.0163921542521
ACH-000368,0.175260923554
ACH-000374,-0.17951539813
ACH-000375,-0.00495914969391
ACH-000376,0.052192934485
ACH-000381,-0.166401424515
ACH-000383,0.08328805829580001
ACH-000387,-0.013288283292
ACH-000389,0.00416195703829
ACH-000390,0.0430789750565
ACH-000393,-0.10645456554199999
ACH-000395,0.000132032536667
ACH-000397,0.011801724038
ACH-000401,-0.06379852390049999
ACH-000402,0.15935124205099999
ACH-000403,-0.0473279963044
ACH-000404,0.09903259930080001
ACH-000406,-0.0126397487014
ACH-000407,0.0076256491284100005
ACH-000408,-0.0657917421365
ACH-000410,0.0473455916928
ACH-000411,0.153007446822
ACH-000414,-0.0332340101195
ACH-000415,-0.00991086649197
ACH-000416,0.0607774932811
ACH-000420,-0.0424039300031
ACH-000421,-0.028252979135
ACH-000424,0.200282133277
ACH-000425,0.0113108400003
ACH-000426,0.0582381247042
ACH-000427,0.253445834531
ACH-000433,0.0247152669041
ACH-000436,-0.089081691261
ACH-000444,-0.0798728844747
ACH-000445,-0.0380278788846
ACH-000448,-0.09112417057489999
ACH-000450,-0.148913869999
ACH-000452,0.014792012193100001
ACH-000454,0.23761930790600003
ACH-000458,0.051392968084899994
ACH-000459,0.22510622925299997
ACH-000460,0.11818444377000001
ACH-000461,-0.156456933572
ACH-000463,0.0248314341133
ACH-000464,-0.030125471283700002
ACH-000466,-0.0756937634239
ACH-000467,-0.0393402889035
ACH-000468,-0.112763463587
ACH-000469,0.103670309484
ACH-000470,-0.0424502790335
ACH-000471,-0.08189944792010001
ACH-000472,-0.025158294185000003
ACH-000473,0.160165992453
ACH-000475,0.000566745967986
ACH-000476,-0.0127424373679
ACH-000477,0.254636150835
ACH-000480,0.0545592974158
ACH-000481,0.047011766480900004
ACH-000483,-0.0119138051747
ACH-000484,0.150569275938
ACH-000485,0.0868665698068
ACH-000486,0.0616010262041
ACH-000487,0.044397211048099995
ACH-000488,0.09496115799100001
ACH-000490,0.0454550762722
ACH-000491,-0.0068050021386999995
ACH-000495,-0.00243319002688
ACH-000496,0.077322269541
ACH-000499,0.0462590296244
ACH-000500,0.25020926644499997
ACH-000502,0.10469234020700001
ACH-000503,-0.15007035006
ACH-000505,-0.0274947328778
ACH-000507,-0.185355681387
ACH-000510,0.11034346990499999
ACH-000511,0.08307370279189999
ACH-000512,0.183137989975
ACH-000516,0.0777870150878
ACH-000517,-0.0334882139593
ACH-000518,-0.06070266683130001
ACH-000520,0.188985353404
ACH-000521,0.0187768501963
ACH-000522,-0.049272834542300005
ACH-000524,-0.049431268811599996
ACH-000527,-0.108936801898
ACH-000528,-0.0616744062431
ACH-000537,0.083992824915
ACH-000541,-0.196190995165
ACH-000542,0.08709333398600001
ACH-000544,0.0821823276579
ACH-000545,0.0390571006881
ACH-000547,-0.0657988910047
ACH-000548,0.0701828473364
ACH-000549,0.0026476507022
ACH-000550,-0.027978754415199997
ACH-000552,-0.0523599869642
ACH-000556,0.13712150741100002
ACH-000557,0.000344405574762
ACH-000570,0.0395877654313
ACH-000571,0.0981197073374
ACH-000573,0.0670621547529
ACH-000576,-0.340199995237
ACH-000580,-0.0757746497909
ACH-000584,0.05262172640269999
ACH-000585,0.0376233853211
ACH-000588,-0.013413813872400001
ACH-000589,-0.00787824541801
ACH-000591,0.149798673089
ACH-000593,0.100788464953
ACH-000600,0.0518319197765
ACH-000601,0.025674484789400005
ACH-000604,-0.00254143044155
ACH-000605,-0.0387398834447
ACH-000606,0.139577311162
ACH-000608,0.0678785790221
ACH-000614,-0.12947344312200001
ACH-000616,0.014174016444899998
ACH-000618,0.0562768110673
ACH-000619,0.07931245471630001
ACH-000620,0.10016173785499999
ACH-000621,0.0306686733256
ACH-000622,-0.236377859203
ACH-000623,0.0731150194875
ACH-000624,-0.0334526835475
ACH-000627,-0.032733626395099996
ACH-000630,0.017035495478399998
ACH-000632,0.000270666742238
ACH-000633,0.0676065127198
ACH-000637,-0.0261957510211
ACH-000638,0.0288998844427
ACH-000646,0.0821473299549
ACH-000647,0.0395490269128
ACH-000648,0.243963098825
ACH-000649,0.08495864918610001
ACH-000651,-0.05005823085680001
ACH-000652,0.167114213653
ACH-000653,-0.14117209453
ACH-000657,0.012105549715200002
ACH-000658,-0.0724253057738
ACH-000661,0.09697470266349999
ACH-000662,0.0429268244039
ACH-000663,-0.11677064399800001
ACH-000665,0.101049593635
ACH-000671,-0.0874546122098
ACH-000673,0.133230588718
ACH-000676,0.0678145045936
ACH-000677,-0.0650320001765
ACH-000681,0.00917174935005
ACH-000682,0.0690326240854
ACH-000683,-0.026074408247599996
ACH-000684,0.23438003004000002
ACH-000688,-0.107330060398
ACH-000693,0.03701316186880001
ACH-000694,-0.0814539645998
ACH-000695,-0.24613852311099998
ACH-000696,0.0764842475441
ACH-000697,0.0406766909358
ACH-000699,-0.015408720938200001
ACH-000701,-0.219220359194
ACH-000706,0.0234873487775
ACH-000711,0.0630677441822
ACH-000713,0.22456698334800002
ACH-000714,0.0956984576693
ACH-000718,-0.0106834993273
ACH-000720,-0.00945084161228
ACH-000721,0.164774144289
ACH-000724,0.05800747262619999
ACH-000725,0.172243125075
ACH-000732,0.166499452883
ACH-000734,0.055828093788199994
ACH-000735,-0.0274002754269
ACH-000736,0.021638283012
ACH-000738,-0.101115962531
ACH-000746,0.18739818517700002
ACH-000747,0.011714735456900001
ACH-000748,0.0563797769696
ACH-000753,0.04979045229169999
ACH-000756,-0.0109121478829
ACH-000757,-0.0715546564233
ACH-000758,-0.0646147551247
ACH-000760,0.0740416969595
ACH-000763,-0.153134583395
ACH-000764,-0.0225536541738
ACH-000765,-0.354524040894
ACH-000766,0.147684065483
ACH-000767,-0.240878872311
ACH-000768,0.135623074925
ACH-000769,-0.128850045899
ACH-000770,0.0906328630004
ACH-000771,-0.0536220920033
ACH-000773,-0.007497266521140001
ACH-000776,0.0320956514362
ACH-000777,0.0600865436701
ACH-000778,-0.08928757811069998
ACH-000781,-0.055361580724099996
ACH-000782,-0.12966317947
ACH-000783,0.0643338075134
ACH-000784,-0.0448749325088
ACH-000785,-0.0657075698391
ACH-000787,0.16782986865200003
ACH-000788,0.0239608041839
ACH-000791,0.10700646873700001
ACH-000792,-0.0162031707818
ACH-000794,-0.0118912308581
ACH-000796,-0.0409791299654
ACH-000799,-0.005430856224989999
ACH-000800,-0.0442230020043
ACH-000802,0.19866882780200001
ACH-000804,0.0692480817385
ACH-000805,0.0470821224124
ACH-000809,-0.131440273608
ACH-000810,-0.157370230984
ACH-000811,0.0467817249455
ACH-000817,-0.130346733684
ACH-000819,-0.0266958940967
ACH-000820,0.044931866111
ACH-000821,0.246732250422
ACH-000822,-0.07810475535089999
ACH-000823,0.122404688093
ACH-000824,-0.07123567580519999
ACH-000827,-0.014843149852
ACH-000829,0.0260614143512
ACH-000831,-0.0332420013263
ACH-000832,0.0654905104293
ACH-000833,-0.0857336329157
ACH-000834,0.0901369944593
ACH-000835,0.119251162464
ACH-000836,0.0146948304605
ACH-000837,0.06276912827259999
ACH-000838,-0.126858086196
ACH-000839,-0.0230190673217
ACH-000840,-0.148690919446
ACH-000841,-0.105927208072
ACH-000843,-0.231180010158
ACH-000846,-0.0651951550846
ACH-000847,-0.08719252309429999
ACH-000848,-0.0970064521229
ACH-000849,-0.034619161010300006
ACH-000851,-0.04452590085969999
ACH-000855,-0.073519389666
ACH-000856,0.11009638102
ACH-000858,0.1398941863
ACH-000859,-0.0693601458405
ACH-000861,-0.124251332521
ACH-000862,0.057174660352300004
ACH-000865,-0.137474823914
ACH-000866,-0.00534880122509
ACH-000867,0.032621373109
ACH-000869,-0.0100787493643
ACH-000872,0.025723834368500002
ACH-000873,0.0654459892877
ACH-000876,-0.0319337258652
ACH-000878,-0.0498613201286
ACH-000880,0.0453269581208
ACH-000881,0.16608873716199998
ACH-000882,0.0178661873153
ACH-000884,0.0361542070578
ACH-000885,0.0758967750948
ACH-000887,-0.032739591776299995
ACH-000888,0.0578459254252
ACH-000889,-0.0157809706871
ACH-000890,0.15927617094000002
ACH-000896,0.0364298268183
ACH-000898,0.17071528178800002
ACH-000900,0.138975304726
ACH-000901,-0.04512450549409999
