,ATG16L2 (89849)
ACH-000365,-0.20933638691700002
ACH-000366,-0.33228075792899997
ACH-000368,-0.0826128451831
ACH-000374,-0.502049523556
ACH-000375,-0.279674936181
ACH-000376,-0.24871405349700001
ACH-000381,0.08344979577
ACH-000383,-0.169703835923
ACH-000387,-0.233877233582
ACH-000389,0.060732513692500004
ACH-000390,-0.155373626166
ACH-000393,0.0523214974809
ACH-000395,-0.167532206514
ACH-000397,-0.295265466468
ACH-000401,-0.196177497053
ACH-000402,-0.012804704354999998
ACH-000403,-0.414864460987
ACH-000404,-0.18064863837499998
ACH-000406,-0.267145910968
ACH-000407,-0.15445076955700002
ACH-000408,-0.111905308554
ACH-000410,-0.246391237876
ACH-000411,-0.129497066001
ACH-000414,-0.147392025229
ACH-000415,-0.394137380981
ACH-000416,-0.23434035193000002
ACH-000420,-0.035476765143
ACH-000421,-0.164318742797
ACH-000424,-0.29304446912500004
ACH-000425,-0.17565429347
ACH-000426,-0.2682974742
ACH-000427,-0.350717967165
ACH-000433,-0.107723685712
ACH-000436,-0.2586091968
ACH-000444,-0.261526773005
ACH-000445,0.0319603829079
ACH-000448,-0.148546242192
ACH-000450,-0.5459808902619999
ACH-000452,-0.146645902259
ACH-000454,-0.209227438132
ACH-000458,-0.356090268223
ACH-000459,0.0320851122054
ACH-000460,-0.30002941035
ACH-000461,-0.7345353175910001
ACH-000463,-0.09719415728860001
ACH-000464,-0.0183046666893
ACH-000466,-0.235903588761
ACH-000467,-0.232857398354
ACH-000468,-0.17393336839
ACH-000469,-0.368859430359
ACH-000470,-0.27637867630999996
ACH-000471,-0.156180837514
ACH-000472,-0.218852617988
ACH-000473,-0.104679699632
ACH-000475,-0.221363840041
ACH-000476,-0.11981008465999998
ACH-000477,-0.108315512707
ACH-000480,-0.0104913513267
ACH-000481,0.0038569363073800004
ACH-000483,-0.0824440632247
ACH-000484,0.0213521454239
ACH-000485,-0.252435703302
ACH-000486,-0.218984752889
ACH-000487,-0.219069177523
ACH-000488,-0.10905287931
ACH-000490,-0.14704604385
ACH-000491,-0.40310869765699997
ACH-000495,-0.258329744687
ACH-000496,-0.009813244539959999
ACH-000499,-0.0861800173787
ACH-000500,0.0916062975138
ACH-000502,-0.159641973681
ACH-000503,-0.179731604544
ACH-000505,-0.117218855766
ACH-000507,-0.253108143659
ACH-000510,-0.07127503110280001
ACH-000511,-0.209398474134
ACH-000512,-0.559696239509
ACH-000516,-0.16760574572200002
ACH-000517,-0.37020999734
ACH-000518,0.022966629222400003
ACH-000520,-0.290242261419
ACH-000521,-0.276112531692
ACH-000522,-0.049076727128499996
ACH-000524,-0.416350706969
ACH-000527,-0.188458067261
ACH-000528,-0.238345043251
ACH-000537,-0.128995987858
ACH-000541,-0.18167868684099997
ACH-000542,-0.0495268460867
ACH-000544,-0.475870081542
ACH-000545,-0.376864619469
ACH-000547,-0.073348148915
ACH-000548,-0.317848036633
ACH-000549,-0.123752957115
ACH-000550,-0.212684446459
ACH-000552,-0.23883455271200002
ACH-000556,-0.23797401494800002
ACH-000557,-0.214063903272
ACH-000570,-0.307720065366
ACH-000571,-0.33961572636200005
ACH-000573,-0.005934390983279999
ACH-000576,-0.250969868202
ACH-000580,-0.08688686057489999
ACH-000584,-0.23854131952
ACH-000585,-0.385457963643
ACH-000588,-0.160589977214
ACH-000589,-0.304079684193
ACH-000591,-0.236581558607
ACH-000593,-0.28494752905799997
ACH-000600,-0.423520260297
ACH-000601,-0.25319358304
ACH-000604,-0.13658233155
ACH-000605,-0.38180416495999997
ACH-000606,-0.170110781355
ACH-000608,-0.263148823491
ACH-000614,-0.28619054032499996
ACH-000616,-0.389700083484
ACH-000618,-0.22805675231400002
ACH-000619,-0.008816411371879999
ACH-000620,-0.043448177319999996
ACH-000621,-0.042815358423300004
ACH-000622,-0.328682145564
ACH-000623,-0.19655108710299998
ACH-000624,-0.295609703215
ACH-000627,-0.0559044014325
ACH-000630,-0.366508702989
ACH-000632,-0.24980928364799998
ACH-000633,-0.0664447705754
ACH-000637,-0.448211071422
ACH-000638,-0.41296128225999995
ACH-000646,-0.0700165287037
ACH-000647,-0.325270866135
ACH-000648,0.00090319396256
ACH-000649,-0.023455112178599996
ACH-000651,-0.204322712043
ACH-000652,-0.10773044322999999
ACH-000653,-0.35198042659
ACH-000657,-0.17823605070300003
ACH-000658,-0.0447956315984
ACH-000661,-0.0329034931332
ACH-000662,-0.279675709055
ACH-000663,-0.162006745147
ACH-000665,-0.383132375748
ACH-000671,-0.378089285732
ACH-000673,-0.22114098401299997
ACH-000676,-0.0988587940677
ACH-000677,-0.23260876932500002
ACH-000681,-0.0396197243188
ACH-000682,-0.059205928262199996
ACH-000683,-0.31706751353100004
ACH-000684,-0.011785033688700002
ACH-000688,-0.205926765731
ACH-000693,-0.196412230427
ACH-000694,-0.309783786442
ACH-000695,-0.111229147347
ACH-000696,-0.242346236495
ACH-000697,0.0373497492843
ACH-000699,-0.156653915058
ACH-000701,-0.26254336190600003
ACH-000706,-0.056972145556600004
ACH-000711,-0.302633807777
ACH-000713,-0.21363145443300002
ACH-000714,-0.414067311131
ACH-000718,-0.21099459575100002
ACH-000720,-0.12421637622199999
ACH-000721,-0.20293012350900003
ACH-000724,-0.49282497406099995
ACH-000725,-0.272025999953
ACH-000732,0.0275865230465
ACH-000734,-0.492775704304
ACH-000735,-0.242075948411
ACH-000736,-0.251981290813
ACH-000738,-0.324021439063
ACH-000746,-0.0696475412274
ACH-000747,-0.0168880200559
ACH-000748,-0.19097135752500002
ACH-000753,-0.0771894454839
ACH-000756,-0.269068049556
ACH-000757,-0.16432677329700002
ACH-000758,-0.11485051513599999
ACH-000760,0.0112008314443
ACH-000763,-0.363622324934
ACH-000764,-0.282610630834
ACH-000765,-0.176464773018
ACH-000766,-0.10809117379000001
ACH-000767,-0.251454812793
ACH-000768,-0.08358949518080001
ACH-000769,-0.164181984166
ACH-000770,-0.130503312063
ACH-000771,-0.0149327307286
ACH-000773,-0.270279948979
ACH-000776,-0.47024412138800004
ACH-000777,0.173890054126
ACH-000778,-0.569634057738
ACH-000781,-0.210162505134
ACH-000782,-0.0160133803009
ACH-000783,-0.138851433811
ACH-000784,-0.21701871961
ACH-000785,-0.148546053566
ACH-000787,-0.036050771552599996
ACH-000788,-0.179168575831
ACH-000791,-0.36135152415399996
ACH-000792,-0.0993461320104
ACH-000794,-0.543088399807
ACH-000796,-0.36149402379900003
ACH-000799,-0.27102960430100004
ACH-000800,-0.29179305171
ACH-000802,-0.29004899988
ACH-000804,-0.47387659974
ACH-000805,-0.177293361351
ACH-000809,0.051898483070199994
ACH-000810,0.0027797391591099997
ACH-000811,-0.159957860183
ACH-000817,-0.0846359582804
ACH-000819,-0.20943653829300002
ACH-000820,0.22833230516199998
ACH-000821,0.161762875307
ACH-000822,-0.118525817091
ACH-000823,-0.245525403078
ACH-000824,-0.134116967469
ACH-000827,-0.236054617788
ACH-000829,-0.146769659
ACH-000831,-0.19220464286400002
ACH-000832,-0.199089613316
ACH-000833,0.00640569915491
ACH-000834,-0.0686707337055
ACH-000835,-0.0073325835868
ACH-000836,-0.117482391976
ACH-000837,-0.0709694532137
ACH-000838,-0.298737543915
ACH-000839,-0.455911588038
ACH-000840,-0.619571461718
ACH-000841,-0.260350183544
ACH-000843,-0.12405752727
ACH-000846,-0.120704821285
ACH-000847,-0.11462978047599999
ACH-000848,-0.0886017120328
ACH-000849,-0.33319604079
ACH-000851,-0.0448026953613
ACH-000855,-0.35373386769599996
ACH-000856,-0.151342958957
ACH-000858,-0.21595606088000002
ACH-000859,-0.30615433099800005
ACH-000861,-0.34042524129900004
ACH-000862,0.167061480028
ACH-000865,-0.265643511542
ACH-000866,-0.160346035178
ACH-000867,-0.305320638249
ACH-000869,-0.36587899120800005
ACH-000872,-0.0227144037984
ACH-000873,-0.0828603954793
ACH-000876,-0.318587907139
ACH-000878,-0.12372070679099999
ACH-000880,-0.26698270721
ACH-000881,-0.351888529838
ACH-000882,-0.266708374247
ACH-000884,-0.023085652561499997
ACH-000885,-0.271718627138
ACH-000887,-0.18655620372499998
ACH-000888,-0.204547774925
ACH-000889,-0.12124415758
ACH-000890,-0.421100942542
ACH-000896,-0.28057081805100004
ACH-000898,-0.33673274978600004
ACH-000900,-0.17860215366700002
ACH-000901,-0.42024305535499995
ACH-000905,-0.280374123562
ACH-000906,-0.18985684049
ACH-000907,-0.140901946882
ACH-000910,-0.386104844557
ACH-000911,-0.20257566596
ACH-000912,-0.31819702332
ACH-000913,-0.03755565639319999
ACH-000915,-0.170365123517
ACH-000916,-0.325210930249
ACH-000917,-0.22369215040600002
ACH-000921,-0.266472215389
ACH-000924,-0.0659238045797
ACH-000926,-0.266719361599
ACH-000928,-0.0398058053045
ACH-000929,-0.543727661097
ACH-000932,-0.058478427925699995
ACH-000935,-0.245859681794
ACH-000936,-0.134291793764
ACH-000937,-0.229486623588
ACH-000938,-0.0361748229417
ACH-000939,-0.15793755607
ACH-000941,-0.24509745313700002
ACH-000943,-0.216107053153
ACH-000946,-0.24691031272
ACH-000947,-0.100162141875
ACH-000948,-0.17297529614
ACH-000950,-0.08519154201489999
ACH-000953,-0.201210462014
ACH-000957,-0.428342905161
ACH-000958,-0.380308460824
ACH-000960,-0.16312802972
ACH-000963,-0.884383867442
ACH-000968,-0.27682742595800003
ACH-000969,-0.445074151661
ACH-000973,-0.283649245586
ACH-000974,-0.335955391496
ACH-000975,-0.228723945878
ACH-000976,-0.171009397115
ACH-000978,-0.267926270561
ACH-000980,-0.281006792117
ACH-000984,-0.303483440414
ACH-000986,-0.268805037034
ACH-000988,-0.245032515247
ACH-000993,-0.350288495061
ACH-000994,-0.25140770953200003
ACH-000996,-0.5106417617019999
ACH-001001,-0.317589321085
ACH-001020,0.200122257935
ACH-001028,-0.173482520616
ACH-001031,-0.0604852382354
ACH-001038,-0.022468372044299998
ACH-001048,-0.10397139422
ACH-001050,-0.24941249625700002
ACH-001053,-0.354864075894
ACH-001054,-0.30888934466699997
ACH-001061,-0.167963949785
ACH-001067,-0.138011401622
ACH-001075,-0.24461058033000005
ACH-001096,-0.240472354991
ACH-001128,-0.286188145765
ACH-001134,-0.164673565231
ACH-001151,-0.22797605345
ACH-001163,-0.26222822625799996
ACH-001164,-0.26214427829500003
ACH-001173,-0.110704312696
ACH-001183,0.0374750135924
ACH-001184,-0.0331006790198
ACH-001190,-0.014456409032299998
ACH-001192,-0.07360232759060001
ACH-001193,-0.050475441645300004
ACH-001196,-0.0090361789493
ACH-001197,-0.496478714341
ACH-001205,-0.169725546446
ACH-001211,-0.0040862942410300005
ACH-001212,-0.516510298148
ACH-001228,0.0302986389109
ACH-001232,-0.15661532477600001
ACH-001239,-0.244235577025
ACH-001274,-0.041169549860199994
ACH-001275,-0.0274205326466
ACH-001277,-0.562733197006
ACH-001278,-0.464397964636
ACH-001280,0.0420120472333
ACH-001283,-0.21079520519499997
ACH-001289,-0.19091646946600002
ACH-001295,-0.282643596474
ACH-001300,-0.21968617483199998
ACH-001301,-0.224011824852
ACH-001302,-0.659860492248
ACH-001303,0.09729585957039999
ACH-001306,-0.315210667774
ACH-001318,-0.07874660803460001
ACH-001322,-0.00343838945658
ACH-001328,-0.319219153332
ACH-001332,-0.242816912665
ACH-001333,-0.28723102694499997
ACH-001336,-0.24227389155600002
ACH-001340,-0.186840626305
ACH-001346,-0.20875567519000002
ACH-001353,-0.22752429406
ACH-001354,-0.253163929211
ACH-001367,0.050387584409
ACH-001368,-0.13270832009000003
ACH-001374,-0.6209395863539999
ACH-001375,-0.18452537795899998
ACH-001377,-0.216895289047
ACH-001380,-0.10889599609400001
ACH-001391,-0.009890282252080001
ACH-001407,-0.084109479077
ACH-001408,-0.08375544864869999
ACH-001413,-0.361701009151
ACH-001430,-0.155637203342
ACH-001431,-0.11150371470100001
ACH-001450,-0.00144471296139
ACH-001496,-0.053487360905599995
ACH-001500,-0.021391354783999998
ACH-001521,-0.06484290490280001
ACH-001523,-0.162331271094
ACH-001532,-0.152322676291
ACH-001536,0.129809280624
ACH-001550,-0.41376757005599996
ACH-001552,-0.0803699386967
ACH-001554,-0.254327427052
ACH-001645,-0.49443667936
ACH-001654,-0.340736096738
ACH-001715,-0.212012957447
ACH-001735,-0.127484536762
ACH-001736,-0.300309271483
ACH-001737,-0.18010692945300003
ACH-001740,0.0257293762065
ACH-001745,-0.19449243711199998
ACH-001750,-0.0891957032983
ACH-001765,-0.278336011775
ACH-001956,-0.107453403268
ACH-001957,-0.104379204549
