,OCM2 (4951)
ACH-000004,0.304341773781
ACH-000007,-0.0715294073018
ACH-000009,-0.0150734836645
ACH-000011,-0.0394497055069
ACH-000012,0.173779420984
ACH-000013,0.161428446756
ACH-000014,0.209045604061
ACH-000015,0.226230948263
ACH-000017,0.200775455621
ACH-000018,0.143544170909
ACH-000019,0.164705827374
ACH-000021,-0.0506022742254
ACH-000022,0.13410039138399998
ACH-000025,0.174545807207
ACH-000028,0.225281063794
ACH-000030,0.169325112381
ACH-000035,-0.33736443204000005
ACH-000036,-0.147715069048
ACH-000037,-0.113516990244
ACH-000039,0.123309463921
ACH-000040,0.111124231574
ACH-000041,0.0214049889032
ACH-000042,0.0665209133629
ACH-000045,0.0898181137871
ACH-000047,0.200962300394
ACH-000052,-0.0392900691124
ACH-000053,0.139728678667
ACH-000054,0.011980281297599999
ACH-000055,0.09528675641499999
ACH-000060,0.123089796199
ACH-000067,-0.0250076377685
ACH-000070,0.207109374786
ACH-000075,0.212085479311
ACH-000078,0.135399733337
ACH-000082,0.194792223944
ACH-000085,-0.074569899948
ACH-000086,0.42323600846799997
ACH-000087,0.36639894085999997
ACH-000092,0.20850984493500002
ACH-000095,0.18187144602000002
ACH-000097,0.12485643262700001
ACH-000098,0.0668718744545
ACH-000099,0.194828760552
ACH-000108,0.135956673462
ACH-000113,0.30858339041
ACH-000115,0.414517750979
ACH-000116,0.232275463462
ACH-000118,0.20492336798500002
ACH-000120,0.0522785367624
ACH-000123,0.142757541963
ACH-000127,0.07949585859160001
ACH-000128,0.151126736491
ACH-000132,0.037363641994300006
ACH-000133,0.127172436991
ACH-000137,0.206414008358
ACH-000138,0.231027758959
ACH-000142,-0.0369116355235
ACH-000143,0.0735661691707
ACH-000146,0.0860552564797
ACH-000148,0.029108535815300002
ACH-000150,0.324505540652
ACH-000152,0.041742634704
ACH-000153,-0.08330708927899999
ACH-000159,0.191930541314
ACH-000160,0.0496986014767
ACH-000163,-0.0626987936564
ACH-000167,0.035202792350400004
ACH-000168,-0.163203392867
ACH-000169,0.225795406092
ACH-000178,0.149128508906
ACH-000182,-0.00398431153304
ACH-000183,0.160533949081
ACH-000188,0.224429569024
ACH-000189,-0.130693395301
ACH-000190,0.164414113019
ACH-000198,0.169790615466
ACH-000204,0.35271978021
ACH-000206,-0.05287328126069999
ACH-000207,0.152738625967
ACH-000211,0.15790195654300002
ACH-000215,0.19667629278700002
ACH-000221,0.0565844866391
ACH-000222,-0.12474290611
ACH-000223,0.152388268824
ACH-000226,0.12404247320699999
ACH-000227,0.172477063792
ACH-000228,0.283052498774
ACH-000231,-0.034048456361
ACH-000232,0.161873194714
ACH-000233,0.17742948104400003
ACH-000234,0.115084646734
ACH-000235,0.23269260691
ACH-000237,-0.0108730875044
ACH-000238,-0.10553911020300001
ACH-000243,0.168913548119
ACH-000244,0.030249748448299998
ACH-000246,0.24363905141
ACH-000248,0.150729852896
ACH-000250,0.14430828641
ACH-000251,-0.105328233844
ACH-000253,0.124303087367
ACH-000255,0.13695504269300002
ACH-000256,0.09315501066439999
ACH-000257,0.37285017331200004
ACH-000258,0.473640266549
ACH-000259,0.128606711391
ACH-000260,0.135829666746
