,BAI1 (575)
ACH-000004,-0.05353685374869999
ACH-000007,-0.238900410784
ACH-000009,0.240674570779
ACH-000011,-0.049483081205900004
ACH-000012,-0.0342444631367
ACH-000013,0.0783995292025
ACH-000014,0.104437312962
ACH-000015,0.0997228211941
ACH-000017,0.033744382563099994
ACH-000018,-0.0664754676652
ACH-000019,0.118163177257
ACH-000021,-0.020398761929400003
ACH-000022,-0.106451361692
ACH-000025,-0.118110647866
ACH-000028,0.132765170345
ACH-000030,0.059648790989699996
ACH-000035,-0.10574754093000001
ACH-000036,-0.0951634911024
ACH-000037,-0.0255084743096
ACH-000039,0.0894398307856
ACH-000040,0.017217851915
ACH-000041,-0.0860390867718
ACH-000042,-0.10156255014799999
ACH-000045,-0.10396737462000001
ACH-000047,-0.054468038806600005
ACH-000052,0.20031021763700002
ACH-000053,0.086507271947
ACH-000054,0.0371072035473
ACH-000055,0.23655981757800001
ACH-000060,-0.08232569951299999
ACH-000067,0.147476927632
ACH-000070,-0.0302840250342
ACH-000075,-0.0807456048243
ACH-000078,0.118373705206
ACH-000082,-0.130945561564
ACH-000085,0.118131162785
ACH-000086,0.0267472260217
ACH-000087,0.194753246349
ACH-000092,-0.0985505005589
ACH-000095,0.0704509068829
ACH-000097,-0.0205431336295
ACH-000098,-0.00453017290243
ACH-000099,0.049493413362499995
ACH-000108,-0.07260409611280001
ACH-000113,0.238229739351
ACH-000115,-0.182626912293
ACH-000116,-0.0133009192564
ACH-000118,-0.110723934965
ACH-000120,-0.130187532986
ACH-000123,0.075594328843
ACH-000127,-0.0430062823824
ACH-000128,0.09865438881889999
ACH-000132,0.0414323962771
ACH-000133,0.040101023334300004
ACH-000137,-0.0886139202525
ACH-000138,0.00828310189868
ACH-000142,-0.0145238255371
ACH-000143,0.140043936423
ACH-000146,0.0610399295056
ACH-000148,-0.0557890921778
ACH-000150,-0.266885090833
ACH-000152,-0.0413391050377
ACH-000153,-0.105111292972
ACH-000159,0.0887347526354
ACH-000160,-0.0828944801991
ACH-000163,0.00791139554626
ACH-000167,-0.025548258293
ACH-000168,0.110122031609
ACH-000169,0.121416788229
ACH-000178,-0.180952216592
ACH-000182,0.0952095781037
ACH-000183,0.12196200011700001
ACH-000188,-0.103072826331
ACH-000189,0.0567295052384
ACH-000190,-0.10821920644500001
ACH-000198,0.0582449503593
ACH-000204,0.18674485942400001
