,MORC1 (27136)
ACH-000004,0.189151396356
ACH-000007,0.191479932696
ACH-000009,0.00829651322806
ACH-000011,-0.0381087234615
ACH-000012,0.00823903053954
ACH-000013,0.08775054307039998
ACH-000014,-0.0221341970413
ACH-000015,0.113264329182
ACH-000017,-0.045379659865600004
ACH-000018,0.022212872502900004
ACH-000019,0.0609157647791
ACH-000021,0.17320469677099998
ACH-000022,0.011814673138899999
ACH-000025,-0.057061551896400005
ACH-000028,-0.0934519481133
ACH-000030,0.0790069131704
ACH-000035,-0.08678892001460001
ACH-000036,-0.19538896451999999
ACH-000037,-0.015053748466299997
ACH-000039,0.0832781460739
ACH-000040,0.0554442460277
ACH-000041,-0.22306835543099998
ACH-000042,0.192940010376
ACH-000045,-0.0755161960107
ACH-000047,0.10193131538200001
ACH-000052,0.0186957448012
ACH-000053,0.00558574421283
ACH-000054,0.03400622062
ACH-000055,-0.0988333418089
ACH-000060,-0.123511181454
ACH-000067,-0.012412046194799999
ACH-000070,-0.029516216335299997
ACH-000075,0.0558866885848
ACH-000078,0.08050039850150001
ACH-000082,0.172317419476
ACH-000085,-0.13457378712
ACH-000086,0.0462056152056
ACH-000087,-0.148495270657
ACH-000092,-0.0686649287461
ACH-000095,0.013549243673100002
ACH-000097,0.10060748909499999
ACH-000098,0.12730864347
ACH-000099,0.159423000792
ACH-000108,0.0680140992656
ACH-000113,0.0028362127724699997
ACH-000115,0.10405038200099999
ACH-000116,0.128113045992
ACH-000118,0.0118616853538
ACH-000120,0.31438901496599997
ACH-000123,0.10444617487600001
ACH-000127,-0.0838074242903
ACH-000128,-0.15110289112199998
ACH-000132,0.128357396286
ACH-000133,0.0212071644835
ACH-000137,-0.132948184301
ACH-000138,0.165762010439
ACH-000142,-0.0247525336092
ACH-000143,0.172661509247
ACH-000146,0.11812434487500001
ACH-000148,0.184656182313
ACH-000150,-0.050312518474099996
ACH-000152,-0.0969416742485
ACH-000153,-0.031359601204
ACH-000159,-0.13167622676100002
ACH-000160,0.0117616251792
ACH-000163,-0.112993504053
ACH-000167,-0.0876377947889
ACH-000168,0.18756019671500002
ACH-000169,0.163031601255
ACH-000178,0.056602326063599995
ACH-000182,-0.0779924021279
ACH-000183,-0.0243809809246
ACH-000188,-0.0377126843472
ACH-000189,-0.314130201578
ACH-000190,-0.054649476838499994
ACH-000198,-0.13317009254
ACH-000204,-0.0915909996685
ACH-000206,-0.0376431014635
ACH-000207,-0.161228512562
ACH-000211,-0.0044655977777600005
ACH-000215,0.056716010497199994
ACH-000221,0.041150310634
ACH-000222,-0.11034885828400001
ACH-000223,0.054435085384099996
ACH-000226,0.0750572085675
ACH-000227,-0.0691870452388
ACH-000228,0.12745370702
ACH-000231,0.113394332445
ACH-000232,0.0105435230926
ACH-000233,-0.00913962722752
ACH-000234,0.07488249432289999
ACH-000235,-0.042384196376
ACH-000237,0.0148468921475
ACH-000238,0.0289113364035
ACH-000243,0.0472331268618
ACH-000244,-0.28654020523699997
ACH-000246,-0.0140717740946
ACH-000248,0.0452560875763
ACH-000250,0.0133619830296
ACH-000251,0.06612237688849999
ACH-000253,0.008569425935319999
ACH-000255,0.08836499908739999
ACH-000256,0.0424634197525
ACH-000257,0.17292763024900001
