,PIK3CB (5291)
ACH-000004,-0.0661290031836
ACH-000007,0.026227583609599998
ACH-000009,-0.32761611626
ACH-000011,0.0841991173986
ACH-000012,0.0626478971916
ACH-000013,-0.148296933359
ACH-000014,-0.8391795386830001
ACH-000015,-0.187622986658
ACH-000017,-0.023493783514900002
ACH-000018,-0.20450768059799998
ACH-000019,0.115231655697
ACH-000021,-0.0575558439014
ACH-000022,0.063650912084
ACH-000025,-0.0936715436548
ACH-000028,0.0438152466412
ACH-000030,-0.107487958796
ACH-000035,-0.23897121022700002
ACH-000036,-0.401302558794
ACH-000037,-0.0204844886874
ACH-000039,-0.331012662214
ACH-000040,-0.129392543837
ACH-000041,-0.0204647180427
ACH-000042,-0.241369086829
ACH-000045,0.00941287853983
ACH-000047,-0.0461502945555
ACH-000052,-0.0886604327144
ACH-000053,-0.08079599594819999
ACH-000054,0.08331167918589999
ACH-000055,0.0122038118029
ACH-000060,-0.292895912779
ACH-000067,-0.25971909765900003
ACH-000070,0.00292859125892
ACH-000075,-0.525556294201
ACH-000078,-0.08797744325069999
ACH-000082,0.0828231192657
ACH-000085,0.0742573821128
ACH-000086,-0.12399879224400001
ACH-000087,-0.284577572239
ACH-000092,-0.47624291856600004
ACH-000095,-0.213467760708
ACH-000097,-0.559337330855
ACH-000098,-0.106104239832
ACH-000099,-0.0493306580693
ACH-000108,-0.370611958227
ACH-000113,-0.113694869797
ACH-000115,-0.0621906520228
ACH-000116,0.00253484357567
ACH-000118,-0.260467639428
ACH-000120,0.0365226963858
ACH-000123,0.0869040439942
ACH-000127,-0.03035010876
ACH-000128,-0.062191513515800004
ACH-000132,-0.110801717113
ACH-000133,-0.065273770116
ACH-000137,-0.076625665957
ACH-000138,-0.17186815444400003
ACH-000142,0.049777149160400005
ACH-000143,-0.212799606283
ACH-000146,0.15453939747
ACH-000148,-0.184155019949
ACH-000150,0.00980675803116
ACH-000152,-0.0612160853606
ACH-000153,0.0657741615696
ACH-000159,-0.644051107306
ACH-000160,-0.14039809398
ACH-000163,-0.132597047924
ACH-000167,-0.0478366941177
ACH-000168,0.046724428326599995
ACH-000169,0.0454388538388
ACH-000178,-0.434561714941
ACH-000182,-0.010598610747799999
ACH-000183,0.0794803741961
ACH-000188,-0.130030683784
ACH-000189,0.373944440882
ACH-000190,-0.19235196219
ACH-000198,-0.012265680093499999
ACH-000204,0.0722043347312
ACH-000206,0.031244797496500002
ACH-000207,0.04881171927899999
ACH-000211,0.0183707138137
ACH-000215,-0.0584905545481
ACH-000221,0.024805632070900002
ACH-000222,-0.474056672307
ACH-000223,-0.10634078811599999
ACH-000226,0.017142538202400002
ACH-000227,-0.18766501307100003
ACH-000228,-0.30502368153299997
ACH-000231,-0.255703247588
ACH-000232,-0.63063291036
ACH-000233,0.012339213295400001
ACH-000234,-0.193642600688
ACH-000235,-0.157571601048
ACH-000237,-0.0360681184904
ACH-000238,0.140566613258
ACH-000243,-0.042881154561
ACH-000244,0.0814445199723
ACH-000246,-0.48688940459200003
ACH-000248,0.0829608871359
ACH-000250,-0.16101039167300002
ACH-000251,-0.276501017971
ACH-000253,-0.0436508514526
ACH-000255,0.0104366708125
ACH-000256,-0.0857247070106
ACH-000257,-0.457490893385
ACH-000258,0.12840393043
ACH-000259,-0.154058429245
ACH-000260,-0.0188845515213
ACH-000261,-0.273713965439
ACH-000262,-0.306312064583
ACH-000263,-0.0690209750465
ACH-000264,0.113570707218
ACH-000265,-0.10284740440500001
ACH-000266,-0.215629341428
ACH-000272,-0.294324758444
ACH-000273,0.00842063826195
ACH-000274,-0.00694659383603
ACH-000277,-0.14251428185999998
ACH-000278,-0.08179803969539999
ACH-000279,-0.153391759641
ACH-000280,0.08995716527830001
ACH-000281,-0.28025469614500004
ACH-000288,-0.491427152425
ACH-000291,-0.10166423342900001
ACH-000293,0.107952374616
ACH-000294,0.0024584542593000004
ACH-000295,0.216254356076
ACH-000296,-0.3782579208
ACH-000302,-0.118133783577
ACH-000304,-0.655087013367
ACH-000307,-0.039186475957699994
ACH-000308,-0.144908970832
ACH-000310,-0.0189717110922
ACH-000311,-0.263704846913
ACH-000312,-0.157114664387
ACH-000315,-0.49144594214500004
ACH-000316,-0.182212636102
ACH-000317,-0.279770448677
ACH-000318,0.431123293006
ACH-000319,0.083369973576
ACH-000320,-0.380821352765
ACH-000322,-0.32359363246
ACH-000323,-0.278336632913
ACH-000324,0.0029034148666500005
ACH-000329,-0.09698861183289999
ACH-000330,0.180637961517
ACH-000331,-0.27138894906100003
ACH-000332,-0.0638483816225
ACH-000334,-0.104082895218
ACH-000335,-0.35949984521
ACH-000336,0.344586268653
ACH-000337,0.0126859511899
ACH-000339,-0.158232652282
ACH-000341,0.021407131000999998
ACH-000348,-0.11426519100400001
ACH-000350,-0.0153503965487
ACH-000352,-0.12028101625999998
ACH-000356,0.0075304032756200005
ACH-000361,-0.319819445161
ACH-000362,-0.15486425230599998
ACH-000363,-0.110532979998
ACH-000364,0.120617030933
ACH-000365,-0.164917386581
ACH-000366,-0.0901973676472
ACH-000368,-0.321723576137
ACH-000374,-0.117121337215
ACH-000375,-0.011902895603200002
ACH-000376,-0.318811901039
ACH-000381,0.00567007992388
ACH-000383,-0.018939782005200002
ACH-000387,-0.129286522195
ACH-000389,-0.30710196707
ACH-000390,0.116576528642
ACH-000393,0.0907435073844
ACH-000395,-0.288743148142
ACH-000397,0.200687845557
ACH-000401,-0.129144171498
ACH-000402,-0.24048546361900003
ACH-000403,-0.073944508437
ACH-000404,-0.0068008397132
ACH-000406,-0.0653040077659
ACH-000407,-0.0646914977489
ACH-000408,0.07833435442850001
ACH-000410,-0.0471899747176
ACH-000411,-0.06899728141
ACH-000414,-0.108571718935
ACH-000415,0.08859051977289999
ACH-000416,0.0614289601916
ACH-000420,-0.5098428762039999
ACH-000421,-0.0668248776892
ACH-000424,-0.313723937745
ACH-000425,-0.7939772072679999
ACH-000426,0.276256706149
ACH-000427,0.09364933012
ACH-000433,-0.45519190722099995
ACH-000436,0.100228565541
ACH-000444,-0.140264788817
ACH-000445,-0.32034700755999995
ACH-000448,0.0386849584067
ACH-000450,-0.556340681343
ACH-000452,0.00861115216511
ACH-000454,-0.24691255397300002
