,USP32 (84669)
ACH-000004,0.0638101855798
ACH-000007,-0.270670136075
ACH-000009,-0.326905166921
ACH-000011,-0.644555340994
ACH-000012,-0.130212037357
ACH-000013,-0.0785920272445
ACH-000014,-0.317644541941
ACH-000015,-0.21868570840100002
ACH-000017,0.0163917715503
ACH-000018,-0.0598482242676
ACH-000019,-0.36939122804200003
ACH-000021,-0.228516140582
ACH-000022,-0.159481895906
ACH-000025,-0.17124458016199998
ACH-000028,-0.6937868489569999
ACH-000030,-0.0809116258057
ACH-000035,-0.339003546538
ACH-000036,-0.0685253409641
ACH-000037,-0.0336703452763
ACH-000039,-0.171772241164
ACH-000040,-0.163548918565
ACH-000041,-0.0417551209749
ACH-000042,-0.520522840475
ACH-000045,-0.19413996250999999
ACH-000047,-0.160613239669
ACH-000052,-0.214030129827
ACH-000053,0.00693041477692
ACH-000054,-0.30411880270999997
ACH-000055,0.147948936507
ACH-000060,-0.22542498346200002
ACH-000067,-0.19108439381099998
ACH-000070,-0.110512283886
ACH-000075,-0.24309451214400002
ACH-000078,-0.18379457276500002
ACH-000082,-0.220850224375
ACH-000085,0.046270934294099994
ACH-000086,-0.242233610108
ACH-000087,-0.501014377732
ACH-000092,-0.077119347535
ACH-000095,-0.33865790188600003
ACH-000097,-0.176279694234
ACH-000098,-0.07035829012839999
ACH-000099,-0.08327632872539999
ACH-000108,-0.0847743139287
ACH-000113,-0.270080520464
ACH-000115,-0.290213040687
ACH-000116,-0.0320805931142
ACH-000118,-0.115601989473
ACH-000120,-0.822734498649
ACH-000123,-0.10737679924799999
ACH-000127,-0.07266674249869999
ACH-000128,0.0125479577075
ACH-000132,-0.22049169326600002
ACH-000133,-0.097623837893
ACH-000137,-0.228333569055
ACH-000138,-0.35751193293899997
ACH-000142,-0.364550665208
ACH-000143,-0.127985778303
ACH-000146,-0.314709679476
ACH-000148,-0.27723187236499996
ACH-000150,-0.224207616747
ACH-000152,-0.215299751955
ACH-000153,0.10269102514900001
ACH-000159,-0.0549473049116
ACH-000160,-0.159422834839
ACH-000163,-0.0650134491454
ACH-000167,-0.46700792386100004
ACH-000168,-0.544192419726
ACH-000169,-0.251448900998
ACH-000178,-0.0742801844605
ACH-000182,0.00394186362774
ACH-000183,-0.259542444754
ACH-000188,-0.29128735945
ACH-000189,-0.406531529532
ACH-000190,-0.16553469827199999
ACH-000198,-0.2915475763
ACH-000204,-0.268805481766
ACH-000206,0.030027025371500003
ACH-000207,-0.499879314805
ACH-000211,-0.11968013582
ACH-000215,-0.0831528554678
ACH-000221,-0.21427089645
ACH-000222,-0.377168442562
ACH-000223,-0.123525853622
ACH-000226,0.0431380104114
ACH-000227,-0.120811489368
ACH-000228,-0.116980279187
ACH-000231,-0.105561576689
ACH-000232,-0.015642597169500002
ACH-000233,-0.08972016679410001
ACH-000234,-0.22517884746300001
ACH-000235,-0.338219674481
ACH-000237,-0.201015109175
ACH-000238,-0.18918676476100002
ACH-000243,-0.30037738891800003
ACH-000244,-0.174142713668
ACH-000246,-0.145130744383
ACH-000248,-0.129391747019
ACH-000250,-0.295762350603
ACH-000251,-0.539278486104
ACH-000253,-0.23791564406100002
ACH-000255,-0.08466991428130001
ACH-000256,-0.133236922837
ACH-000257,0.0373117546096
ACH-000258,0.10327434541899999
ACH-000259,-0.0727962163303
ACH-000260,-0.162696072681
ACH-000261,-0.17513332858800001
ACH-000262,-0.18906501730300002
ACH-000263,-0.499203438787
ACH-000264,-0.291110904966
ACH-000265,-0.15898698539699999
ACH-000266,-0.269737187489
ACH-000272,-0.22555797571999997
ACH-000273,-0.0157538426128
ACH-000274,-0.255246268944
ACH-000277,-0.405798384383
ACH-000278,0.0435727056052
ACH-000279,-0.25352195938
ACH-000280,-0.157805085765
ACH-000281,-0.17239503857299998
ACH-000288,-0.246290372144
ACH-000291,-0.0135860546716
ACH-000293,-0.035690829126199995
ACH-000294,-0.290660416034
