,NDUFAB1 (4706)
ACH-000706,-1.05455286075
ACH-000711,-0.8600333600110001
ACH-000713,-1.09093042125
ACH-000714,-0.8754996270219999
ACH-000718,-0.647588580926
ACH-000720,-0.7619587857629999
ACH-000721,-0.712083562587
ACH-000724,-0.832823059934
ACH-000725,-1.70235300504
ACH-000732,-1.10778594625
ACH-000734,-0.89137206998
ACH-000735,-0.37028992271300004
ACH-000736,-1.11949707347
ACH-000738,-1.1843076509000001
ACH-000746,-0.8097527092910001
ACH-000747,-1.05840038681
ACH-000748,-0.474921516402
ACH-000753,-1.08322306502
ACH-000756,-0.6733934710289999
ACH-000757,-1.09154777403
ACH-000758,-0.483104300616
ACH-000760,-1.12638127582
ACH-000763,-0.981181620027
ACH-000764,-0.850559726223
ACH-000765,-1.36072094085
ACH-000766,-0.8831121984929999
ACH-000767,-0.6877759602519999
ACH-000768,-1.21726435838
ACH-000769,-0.841806672191
ACH-000770,-0.8310861432250001
ACH-000771,-0.6413077974229999
ACH-000773,-0.555787718103
ACH-000776,-1.0361668836700002
ACH-000777,-0.8440311579430001
ACH-000778,-0.66654531325
ACH-000781,-0.861574205123
ACH-000782,-0.911288534841
ACH-000783,-0.459771573018
ACH-000784,-0.480578858275
ACH-000785,-0.540642121225
ACH-000787,-0.939734257447
ACH-000788,-0.8455069595710001
ACH-000791,-0.838321952972
ACH-000792,-0.746551935372
ACH-000794,-0.537010493538
ACH-000796,-0.713388285405
ACH-000799,-1.26788635243
ACH-000800,-1.0802194243899998
ACH-000802,-1.4015383138100002
ACH-000804,-0.737291556454
ACH-000805,-1.08664706695
ACH-000809,-0.906324196737
ACH-000810,-0.63202050512
ACH-000811,-0.783076821345
ACH-000817,-0.656982523287
ACH-000819,-0.9804487443979999
ACH-000820,-0.938108236195
ACH-000821,-0.73401823731
ACH-000822,-1.25507468866
ACH-000823,-0.846128595352
ACH-000824,-0.326230699723
ACH-000827,-0.957812259625
ACH-000829,-0.944090304166
ACH-000831,-1.1075910096500001
ACH-000832,-1.10930935248
ACH-000833,-1.56874692312
ACH-000834,-0.736787030222
ACH-000835,-0.938672144075
ACH-000836,-0.622395426417
ACH-000837,-0.7694043264079999
ACH-000838,-1.2623315187100002
ACH-000839,-0.515358711692
ACH-000840,-0.8971174541670001
ACH-000841,-0.9490831381229999
ACH-000843,-0.590674301711
ACH-000846,-0.93933819186
ACH-000847,-0.9111687151719999
ACH-000848,-0.402684200963
ACH-000849,-0.881004963058
ACH-000851,-0.8097132137999999
ACH-000855,-0.986241032466
ACH-000856,-0.6829063072689999
ACH-000858,-0.9877310548
ACH-000859,-0.525044448905
ACH-000861,-1.05460855575
ACH-000862,-1.13897051981
ACH-000865,-0.9289088491609999
ACH-000866,-1.03314449617
ACH-000867,-0.470976888368
ACH-000869,-1.2320956915299999
ACH-000872,-0.9079690548970001
ACH-000873,-1.08880924251
ACH-000876,-1.16359425646
ACH-000878,-1.11933032161
ACH-000880,-1.0947294205
ACH-000881,-1.03532064715
ACH-000882,-0.901360821224
ACH-000884,-0.68738338163
ACH-000885,-0.847963236309
ACH-000887,-0.446501882556
ACH-000888,-1.1316058021700002
ACH-000889,-1.0924644222700002
ACH-000890,-1.0862512376
ACH-000896,-0.8836083420919999
ACH-000898,-0.7955385034100001
ACH-000900,-1.08652847259
ACH-000901,-1.13353376887
ACH-000905,-1.04040051014
ACH-000906,-0.713649982193
ACH-000907,-0.7253349675290001
ACH-000910,-1.1928590816
ACH-000911,-0.8902173141509999
ACH-000912,-0.7462759780730001
ACH-000913,-0.857155556185
ACH-000915,-0.40668936421999996
ACH-000916,-0.426173202401
ACH-000917,-0.419554696246
ACH-000921,-1.0996667836299998
ACH-000924,-0.399687882931
ACH-000926,-0.863177999171
ACH-000928,-0.513756021535
ACH-000929,-0.926371407932
ACH-000932,-0.8684180166419999
ACH-000935,-1.01722856013
ACH-000936,-1.16753903239
ACH-000937,-0.838387014115
ACH-000938,-0.8272010383
ACH-000939,-0.937075903497
ACH-000941,-0.9595208199299998
ACH-000943,-0.93545573646
ACH-000946,-0.500881407991
ACH-000947,-0.8987954944490001
ACH-000948,-1.2083547583
ACH-000950,-1.18889471887
ACH-000953,-0.719322361881
ACH-000957,-0.9296481584849999
ACH-000958,-0.879882807986
ACH-000960,-0.733339322461
ACH-000963,-1.0632544847499998
ACH-000968,-1.07900143418
ACH-000969,-1.0306272863600001
ACH-000973,-0.867731086332
ACH-000974,-0.9574000807449999
ACH-000975,-0.989358182817
ACH-000976,-1.09568866852
ACH-000978,-0.8563867614640001
ACH-000980,-0.915922874987
ACH-000984,-0.516514633528
ACH-000986,-0.775037606424
ACH-000988,-0.626093642331
ACH-000993,-0.18874715735800002
ACH-000994,-1.34229637136
ACH-000996,-0.751812599719
ACH-001001,-0.7407510429109999
ACH-001020,-0.6367391413579999
ACH-001028,-0.6874025216590001
ACH-001031,-0.573211732663
ACH-001038,-0.86445389515
ACH-001048,-0.738113630952
ACH-001050,-1.04434056857
ACH-001053,-0.81851070449
ACH-001054,-0.7416451744239999
ACH-001061,-1.0490693172799999
ACH-001067,-0.384729977941
ACH-001075,-0.946518635792
ACH-001096,-0.59292761742
ACH-001128,-0.9619670882979999
ACH-001134,-0.9815793720730001
ACH-001151,-0.389878204783
ACH-001163,-0.8961163542049999
ACH-001164,-1.49987848464
ACH-001173,-0.818759603757
ACH-001183,-0.738103203144
ACH-001184,-0.8627726054970001
ACH-001190,-1.08370608324
ACH-001192,-0.92038377043
ACH-001193,-0.5111236392440001
ACH-001196,-0.7403699429359999
ACH-001197,-0.996385097753
ACH-001205,-0.743514000528
ACH-001211,-0.418815066184
ACH-001212,-1.13630424922
ACH-001228,-0.9265068698450001
ACH-001232,-0.841496436589
ACH-001239,-1.19004533506
ACH-001274,-0.770394960232
ACH-001275,-0.9787430454180001
ACH-001277,-0.8038168188629999
ACH-001278,-0.781214687433
ACH-001280,-0.642870659033
ACH-001283,-0.560123715652
ACH-001289,-0.9456373613869999
ACH-001295,-0.864922435933
ACH-001300,-1.06590340009
ACH-001301,-1.02623930391
ACH-001302,-0.7248009251019999
ACH-001303,-1.15252061186
ACH-001306,-0.9775201826950001
ACH-001318,-1.04026910418
ACH-001322,-0.9683556181440001
ACH-001328,-0.8088076547949999
ACH-001332,-0.858327591177
ACH-001333,-0.569812363465
ACH-001336,-1.11146115399
ACH-001340,-0.8708846654100001
ACH-001346,-0.763011569346
ACH-001353,-0.7777291051299999
ACH-001354,-0.753359909281
ACH-001367,-0.43719839527599996
ACH-001368,-0.9250794456479999
ACH-001374,-1.1755882335899999
ACH-001375,-0.994784070986
ACH-001377,-0.362117734187
ACH-001380,-1.04672000176
ACH-001391,-0.773222118291
ACH-001407,-0.695222416046
ACH-001408,-0.80073465987
ACH-001413,-0.925661331386
ACH-001430,-0.42431897491899995
ACH-001431,-0.901978969206
ACH-001450,-1.14350173121
ACH-001496,-1.14729629742
ACH-001500,-0.9313631106899999
ACH-001521,-0.405135886257
ACH-001523,-0.76099626103
ACH-001532,-0.824860916078
ACH-001536,-0.8820308371269999
ACH-001550,-0.54213752935
ACH-001552,-1.28521700171
ACH-001554,-1.0093928320799999
ACH-001645,-0.930425278444
ACH-001654,-0.8498763709389999
ACH-001715,-1.0360287586499999
ACH-001735,-0.8627391488959999
ACH-001736,-1.02572184894
ACH-001737,-0.48040773794799996
ACH-001740,-0.788575078674
ACH-001745,-0.9220102577279999
ACH-001750,-0.423339137403
ACH-001765,-0.852279360308
ACH-001956,-0.731181008783
ACH-001957,-1.2398037563200002
