,SLC25A48 (153328)
ACH-000004,-0.108729554956
ACH-000007,-0.7145340543009999
ACH-000009,-0.328759787564
ACH-000011,-0.26643788620299996
ACH-000012,-0.271701225235
ACH-000013,-0.198117443873
ACH-000014,-0.405184732782
ACH-000015,-0.43947879535499995
ACH-000017,-0.129487845413
ACH-000018,-0.639839557817
ACH-000019,-0.189860614333
ACH-000021,-0.134667943897
ACH-000022,-0.172024638664
ACH-000025,-0.159930039165
ACH-000028,-0.09010655942389999
ACH-000030,-0.431419154607
ACH-000035,-0.396680650361
ACH-000036,-0.37964963830700005
ACH-000037,-0.315372738645
ACH-000039,-0.463941846325
ACH-000040,-0.315269562544
ACH-000041,-0.255551673042
ACH-000042,-0.295185561805
ACH-000045,-0.12007595216900001
ACH-000047,-0.10371998770199999
ACH-000052,-0.289343782245
ACH-000053,-0.46216230492700006
ACH-000054,-0.284935069406
ACH-000055,-0.0482600893339
ACH-000060,-0.205107297656
ACH-000067,-0.13617851354
ACH-000070,-0.22693384759100002
ACH-000075,-0.226580844855
ACH-000078,-0.355090162065
ACH-000082,-0.518209558504
ACH-000085,-0.11995970550799999
ACH-000086,-0.369969981214
ACH-000087,-0.417202862984
ACH-000092,-0.210968419174
ACH-000095,-0.31544974628
ACH-000097,-0.29616215605
ACH-000098,-0.219417248624
ACH-000099,-0.1876587102
ACH-000108,-0.0701687710069
ACH-000113,-0.0409093088638
ACH-000115,-0.212542600501
ACH-000116,-0.169781596204
ACH-000118,-0.25511577408799996
ACH-000120,-0.30970863095400003
ACH-000123,-0.31037672000100003
ACH-000127,-0.46236033050700004
ACH-000128,-0.177075714375
ACH-000132,-0.0627014108305
ACH-000133,-0.319219350627
ACH-000137,-0.141059859866
ACH-000138,-0.277495064905
ACH-000142,-0.567263571016
ACH-000143,-0.165751410329
ACH-000146,-0.292997108181
ACH-000148,-0.44872820101800004
ACH-000150,-0.33639497901999993
ACH-000152,-0.509711842148
ACH-000153,-0.57753617217
ACH-000159,-0.372087280674
ACH-000160,-0.303434483117
ACH-000163,-0.480844321753
ACH-000167,-0.47170141377700003
ACH-000168,-0.239626547958
ACH-000169,-0.28622528563
ACH-000178,-0.318616127743
ACH-000182,-0.07177247346089999
ACH-000183,-0.186053762005
ACH-000188,-0.387392133447
ACH-000189,-0.101433928145
ACH-000190,-0.531196811456
ACH-000198,-0.24220087545000002
ACH-000204,-0.0331840068835
ACH-000206,-0.0449121071468
ACH-000207,-0.306952542375
ACH-000211,-0.363294734576
ACH-000215,-0.387804279736
ACH-000221,-0.23094872721299997
ACH-000222,-0.338522859952
ACH-000223,-0.0669888005727
ACH-000226,-0.372637082281
ACH-000227,-0.37997040200099996
ACH-000228,-0.0335127564239
ACH-000231,-0.20388671026900002
ACH-000232,-0.4599455880899999
ACH-000233,-0.5718078120560001
ACH-000234,-0.248603624846
ACH-000235,-0.27247076659499997
ACH-000237,-0.24159339944299998
ACH-000238,-0.487991610734
ACH-000243,-0.327928948838
ACH-000244,-0.8750523779889999
ACH-000246,-0.39531358169799996
ACH-000248,0.10368722957800001
ACH-000250,-0.253991954403
ACH-000251,-0.34835098849299995
ACH-000253,-0.11224189657
ACH-000255,-0.244825894807
ACH-000256,-0.438665905041
ACH-000257,-0.06390353385480001
ACH-000258,-0.541424073423
ACH-000259,-0.20555092132
ACH-000260,-0.302816429925
ACH-000261,-0.286450507719
ACH-000262,-0.376527831533
ACH-000263,0.14015154307299998
ACH-000264,-0.301972168155
ACH-000265,-0.402141394736
ACH-000266,-0.301380367582
ACH-000272,-0.225042875598
ACH-000273,-0.559254670778
ACH-000274,-0.415934869751
ACH-000277,-0.07047775795189999
ACH-000278,-0.00365185516291
ACH-000279,-0.10450622904100001
ACH-000280,-0.260933520266
ACH-000281,-0.37999553321900004
ACH-000288,-0.276448644352
ACH-000291,-0.201167067447
ACH-000293,-0.21564835890099998
ACH-000294,-0.361443305079
ACH-000295,-0.129453409303
ACH-000296,-0.028731001902299998
ACH-000302,-0.175851683352
ACH-000304,-0.661649591901
ACH-000307,-0.37138746443000004
ACH-000308,0.039153023541900006
ACH-000310,-0.5582743353540001
ACH-000311,-0.21324457506299999
ACH-000312,-0.302092499931
ACH-000315,-0.07340375541119999
ACH-000316,-0.455235647957
ACH-000317,-0.336406834296
ACH-000318,-0.236559671684
ACH-000319,-0.278995532141
ACH-000320,-0.427386154889
ACH-000322,0.00218244450519
ACH-000323,-0.34373064009300003
ACH-000324,-0.530705408158
ACH-000329,-0.320630178239
ACH-000330,-0.292002392314
ACH-000331,-0.268329003456
ACH-000332,-0.149088949168
ACH-000334,-0.0578970435477
ACH-000335,-0.18773840482999998
ACH-000336,-0.176276546846
ACH-000337,-0.678198500255
ACH-000339,-0.484565816159
ACH-000341,-0.407085562626
ACH-000348,-0.12349918068700001
ACH-000350,-0.49491557510799994
ACH-000352,-0.304324816288
ACH-000356,-0.34650107325499996
ACH-000361,-0.32782389669399997
ACH-000362,-0.337943009832
ACH-000363,-0.221623300699
ACH-000364,-0.35496802075499995
ACH-000365,-0.162295881798
ACH-000366,-0.235344421618
ACH-000368,-0.0669789345553
ACH-000374,-0.366087662793
ACH-000375,-0.54082818518
ACH-000376,-0.302067398023
ACH-000381,-0.34313951965800005
ACH-000383,-0.336225042192
ACH-000387,-0.226888852574
ACH-000389,-0.24587227231999997
ACH-000390,-0.300948664816
ACH-000393,-0.495113536136
ACH-000395,0.05274906920130001
ACH-000397,-0.306146913796
ACH-000401,-0.012762023406
ACH-000402,-0.487073665096
ACH-000403,-0.31818779929
ACH-000404,-0.28684712652100003
ACH-000406,-0.307886794237
ACH-000407,-0.172784561897
ACH-000408,-0.33843726666900004
ACH-000410,-0.319394342668
ACH-000411,-0.259697788463
ACH-000414,-0.352697487798
ACH-000415,-0.296452395647
ACH-000416,-0.291538120506
ACH-000420,-0.430594689612
ACH-000421,-0.31422532870299996
ACH-000424,-0.15091048272500002
ACH-000425,-0.22753430807100003
ACH-000426,-0.321157367022
ACH-000427,-0.44739668082199996
ACH-000433,-0.229308271444
ACH-000436,-0.37436235885700003
ACH-000444,-0.320478270992
ACH-000445,-0.566975328529
ACH-000448,-0.155341646917
ACH-000450,-0.26200968720199996
ACH-000452,-0.186157873867
ACH-000454,-0.371836484482
ACH-000458,-0.109868770138
ACH-000459,-0.11225159921700001
ACH-000460,-0.206802255346
ACH-000461,-0.440864209165
ACH-000463,-0.48498499396300004
ACH-000464,-0.364573095926
ACH-000466,-0.279070060488
ACH-000467,-0.320337641896
ACH-000468,-0.322729563115
ACH-000469,-0.239163773027
ACH-000470,-0.18473351184300002
ACH-000471,-0.282422464451
ACH-000472,-0.47300478204499996
ACH-000473,0.031904203067900004
ACH-000475,-0.25959512896299997
ACH-000476,-0.318597362567
ACH-000477,-0.131416203153
ACH-000480,-0.18310806056200002
ACH-000481,-0.303397128644
ACH-000483,-0.133691840123
ACH-000484,-0.0841064565067
ACH-000485,-0.171747843939
ACH-000486,-0.388953686131
ACH-000487,-0.261602612921
ACH-000488,-0.434577666924
ACH-000490,-0.23010741538600002
ACH-000491,-0.36102155449
ACH-000495,-0.301578145543
ACH-000496,-0.28827288405
ACH-000499,-0.22784269447099997
ACH-000500,-0.789842574288
ACH-000502,-0.234222408456
ACH-000503,-0.34327385960199996
ACH-000505,-0.270068400858
ACH-000507,-0.408428601674
ACH-000510,-0.289023388376
ACH-000511,-0.26237993324299996
ACH-000512,-0.12517569786
ACH-000516,-0.421126986897
ACH-000517,-0.206799460114
ACH-000518,-0.35272368634499995
ACH-000520,-0.430020924645
ACH-000521,-0.40760539504199994
ACH-000522,-0.177195811947
ACH-000524,-0.255103685245
ACH-000527,-0.438389145861
ACH-000528,-0.277646444892
ACH-000537,-0.17653284638500003
ACH-000541,-0.022975609087499998
ACH-000542,-0.194994495061
ACH-000544,-0.34050191249399997
ACH-000545,-0.232652889202
ACH-000547,-0.20614901178599998
ACH-000548,-0.471176895366
ACH-000549,-0.35152797905
ACH-000550,-0.50026435785
ACH-000552,-0.250592814967
ACH-000556,-0.348014383561
ACH-000557,-0.486337750233
ACH-000570,-0.367515573497
ACH-000571,-0.49951313888099996
ACH-000573,-0.17629206042
ACH-000576,-0.437312750658
ACH-000580,-0.230415100566
ACH-000584,-0.108732032908
ACH-000585,-0.394008991023
ACH-000588,-0.309864516995
ACH-000589,-0.435568680444
ACH-000591,-0.300505198497
ACH-000593,-0.305572920174
ACH-000600,-0.14447083213
ACH-000601,-0.379331690663
ACH-000604,-0.265468800188
ACH-000605,-0.317016056985
ACH-000606,-0.31742029043000003
ACH-000608,-0.346547584666
ACH-000614,-0.16665668104
ACH-000616,-0.425390298322
ACH-000618,-0.15287595642100002
ACH-000619,-0.443517067025
ACH-000620,-0.428969321206
ACH-000621,-0.256030904219
ACH-000622,-0.0694421724642
ACH-000623,-0.454350057104
ACH-000624,-0.409738550324
ACH-000627,-0.362589177398
ACH-000630,-0.35087976836499996
ACH-000632,-0.171569896654
ACH-000633,-0.320599160975
ACH-000637,-0.405958953003
ACH-000638,-0.36465541857600003
ACH-000646,-0.450468325366
ACH-000647,-0.326695558896
ACH-000648,-0.296024399354
ACH-000649,-0.276778801136
ACH-000651,-0.173623940936
ACH-000652,-0.276537137265
ACH-000653,-0.180080882827
ACH-000657,-0.36471918175800006
ACH-000658,-0.508969127856
ACH-000661,-0.20827780374899998
ACH-000662,-0.573862681489
ACH-000663,-0.35221801253300006
ACH-000665,-0.261455755108
ACH-000671,-0.48045654352
ACH-000673,-0.281347870901
ACH-000676,-0.354741411346
ACH-000677,-0.059947351703
ACH-000681,-0.295936599977
ACH-000682,-0.306880802361
ACH-000683,-0.243409435419
ACH-000684,-0.24480643132
ACH-000688,-0.367124682705
ACH-000693,-0.171670463662
ACH-000694,-0.24432192294900001
ACH-000695,-0.134761970846
ACH-000696,-0.213928108422
ACH-000697,-0.100693625645
ACH-000699,-0.271089268984
ACH-000701,-0.540094952769
ACH-000706,-0.274783559997
ACH-000711,-0.217365758134
ACH-000713,-0.326953399996
ACH-000714,-0.50292465616
ACH-000718,-0.17474370642700002
ACH-000720,-0.267231348533
ACH-000721,-0.279214568658
ACH-000724,-0.561548239229
ACH-000725,-0.193843833184
ACH-000732,-0.5171479114190001
ACH-000734,-0.28330104820999996
ACH-000735,-0.20844788046799997
ACH-000736,-0.284901778684
ACH-000738,-0.405415898777
ACH-000746,-0.32911714871
ACH-000747,-0.423265953481
ACH-000748,-0.21718162586800002
ACH-000753,-0.370536519634
ACH-000756,-0.0290108889292
ACH-000757,-0.284917326785
ACH-000758,-0.09960427698660002
ACH-000760,-0.29359802836599996
ACH-000763,-0.43160197671899997
ACH-000764,-0.423348199338
ACH-000765,-0.17663266214
ACH-000766,-0.287634660379
ACH-000767,-0.315780867625
ACH-000768,-0.424122422961
ACH-000769,-0.37509814865
ACH-000770,-0.301273143857
ACH-000771,-0.17885560741999998
ACH-000773,-0.42555082621699997
ACH-000776,-0.316677175229
ACH-000777,-0.343873438605
ACH-000778,-0.249390325973
