,OTOP2 (92736)
ACH-000004,-0.263936440317
ACH-000007,0.110850389383
ACH-000009,-0.266127652769
ACH-000011,-0.258933760689
ACH-000012,-0.222210856604
ACH-000013,-0.0611819764557
ACH-000014,0.167742060186
ACH-000015,-0.0960369075579
ACH-000017,-0.264364237615
ACH-000018,-0.309000224
ACH-000019,-0.0670724541107
ACH-000021,-0.300318044779
ACH-000022,-0.214662945217
ACH-000025,-0.11014257544000002
ACH-000028,-0.0260340602508
ACH-000030,-0.09142625598160001
ACH-000035,-0.32838348100299997
ACH-000036,-0.283151459166
ACH-000037,0.048651796884
ACH-000039,-0.306760688964
ACH-000040,-0.083061780663
ACH-000041,0.00142768871537
ACH-000042,-0.360643701447
ACH-000045,-0.238142577837
ACH-000047,-0.0600526289456
ACH-000052,-0.0786577610217
ACH-000053,-0.22026745374099999
ACH-000054,-0.277234080575
ACH-000055,-0.16915712370000002
ACH-000060,-0.23894217001999996
ACH-000067,-0.15362527651799998
ACH-000070,-0.00017426045194
ACH-000075,-0.113189276793
ACH-000078,-0.284071685528
ACH-000082,-0.231939714641
ACH-000085,-0.161004729546
ACH-000086,-0.261528759226
ACH-000087,-0.38790614576300003
ACH-000092,0.010256018124600001
ACH-000095,-0.22823289963399998
ACH-000097,0.0641112141052
ACH-000098,-0.130123833947
ACH-000099,-0.304780864487
ACH-000108,-0.634572658577
ACH-000113,-0.0360147915764
ACH-000115,-0.425734747889
ACH-000116,-0.147827293325
ACH-000118,-0.21545168993099997
ACH-000120,-0.42141485557999997
ACH-000123,-0.127118430739
ACH-000127,-0.225819437642
ACH-000128,-0.0843792407694
ACH-000132,-0.162318004175
ACH-000133,-0.21311771061999998
ACH-000137,0.0697971308237
ACH-000138,-0.18596148012000002
ACH-000142,-0.203464584043
ACH-000143,-0.357881646366
ACH-000146,-0.046874515118000004
ACH-000148,-0.11386880375399999
ACH-000150,-0.616692477026
ACH-000152,-0.012923965631
ACH-000153,0.118502037972
ACH-000159,-0.15171172624600002
ACH-000160,-0.131090084006
ACH-000163,-0.0285390780296
ACH-000167,-0.0237674966024
ACH-000168,-0.36702465878799995
ACH-000169,-0.0324895189657
ACH-000178,-0.16199634859099998
ACH-000182,0.0431300855345
ACH-000183,-0.187185770879
ACH-000188,-0.169710649833
ACH-000189,-0.0626847610914
ACH-000190,-0.34303135315399996
ACH-000198,-0.08678360412830001
ACH-000204,-0.0624022123047
ACH-000206,-0.07272476304339999
ACH-000207,-0.504325466091
ACH-000211,-0.0910114211648
ACH-000215,-0.19315879293299998
ACH-000221,0.028432953580700002
ACH-000222,-0.32663408503
ACH-000223,-0.130948235489
ACH-000226,-0.266112315994
ACH-000227,-0.17432832707600002
ACH-000228,-0.0859881363067
ACH-000231,-0.22695840640700002
ACH-000232,-0.060981599898
ACH-000233,-0.23905502680399998
ACH-000234,-0.35901588537
ACH-000235,-0.17775876122900003
ACH-000237,-0.143576516806
ACH-000238,-0.295010116989
ACH-000243,-0.253290507579
ACH-000244,-0.295429446456
ACH-000246,-0.14628738797399998
ACH-000248,-0.333264772325
ACH-000250,-0.24863503562
ACH-000251,-0.198351423305
ACH-000253,-0.0035562098778399998
ACH-000255,-0.388949698574
ACH-000256,-0.241453748906
ACH-000257,-0.0145789086355
ACH-000258,-0.254012112605
ACH-000259,-0.165766120801
ACH-000260,-0.198536652945
ACH-000261,-0.217910293166
ACH-000262,-0.411129153232
ACH-000263,0.051269982762900006
ACH-000264,-0.0905967879289
ACH-000265,-0.12430100985300001
ACH-000266,-0.218237406916
ACH-000272,-0.125875268298
ACH-000273,-0.0960941443049
ACH-000274,-0.147711511466
ACH-000277,-0.0398815244773
ACH-000278,-0.147548645003
ACH-000279,-0.238826927513
ACH-000280,-0.20699596001899997
ACH-000281,-0.30323554451400003
ACH-000288,-0.21927995749499998
ACH-000291,-0.183113702456
ACH-000293,-0.280142930903
ACH-000294,0.0148206100065
ACH-000295,-0.622905418065
ACH-000296,-0.23952759757800002
ACH-000302,-0.0817869016389
ACH-000304,0.471921476053
ACH-000307,-0.0837138614341
ACH-000308,-0.0770237334157
ACH-000310,-0.478071428525
ACH-000311,-0.174977638686
ACH-000312,-0.362780104321
ACH-000315,0.04420388135009999
ACH-000316,-0.48086803562700003
ACH-000317,-0.0260330200967
ACH-000318,0.0456917536151
ACH-000319,-0.07018510941
ACH-000320,-0.113108376057
ACH-000322,-0.152449305264
ACH-000323,-0.161729506389
ACH-000324,-0.125745014366
ACH-000329,-0.315220017412
ACH-000330,-0.10490267958499999
ACH-000331,-0.203312051109
ACH-000332,-0.04367151271150001
ACH-000334,0.449484450118
ACH-000335,-0.0281858697737
ACH-000336,-0.255419346731
ACH-000337,-0.518798167017
ACH-000339,-0.162361308422
ACH-000341,-0.353728556801
ACH-000348,-0.24509051215100003
ACH-000350,-0.22818756191
ACH-000352,-0.040984643078
ACH-000356,-0.0798595654343
ACH-000361,-0.289942709002
ACH-000362,-0.17497879104400002
ACH-000363,-0.166217655224
ACH-000364,-0.0222391584498
ACH-000365,-0.0852167006494
ACH-000366,-0.176572276117
ACH-000368,-0.0735734815557
ACH-000374,-0.107759180777
ACH-000375,-0.045363131475800005
ACH-000376,-0.0610642691218
ACH-000381,-0.221139952698
ACH-000383,-0.165830921859
ACH-000387,-0.21634973378699998
ACH-000389,-0.137671338903
ACH-000390,-0.0201559888254
ACH-000393,-0.228741074206
ACH-000395,-0.28126619321400004
ACH-000397,-0.01880492929
ACH-000401,-0.262490225196
ACH-000402,-0.244829013291
ACH-000403,-0.20307162864199998
ACH-000404,0.0147568798516
ACH-000406,-0.174128056946
ACH-000407,-0.28252734996199996
ACH-000408,-0.148014406447
ACH-000410,0.00632456389176
ACH-000411,-0.0486973160205
ACH-000414,-0.175335665637
ACH-000415,-0.00850122723427
ACH-000416,-0.158680605789
ACH-000420,-0.143738293024
ACH-000421,-0.136865812824
ACH-000424,-0.00938342956564
ACH-000425,-0.0709850517816
ACH-000426,-0.10644032101800001
ACH-000427,-0.284759954474
ACH-000433,-0.26823026479400003
ACH-000436,-0.23669085003100002
ACH-000444,-0.0920247614218
ACH-000445,-0.446864934024
ACH-000448,-0.24404355146200002
ACH-000450,-0.307432945025
ACH-000452,-0.0655487633212
ACH-000454,-0.0037641924452100003
ACH-000458,-0.285881728698
ACH-000459,-0.14223414757000002
ACH-000460,-0.16334211242000002
ACH-000461,-0.0686479103256
ACH-000463,-0.130361034338
ACH-000464,-0.11346155215600001
ACH-000466,-0.18503828054299998
ACH-000467,-0.13923125244100001
ACH-000468,-0.31122746719300004
ACH-000469,-0.04301483008780001
ACH-000470,-0.350542418553
ACH-000471,-0.283665230659
ACH-000472,-0.18363490033
ACH-000473,-0.013814339347899999
ACH-000475,-0.0824623905728
ACH-000476,-0.19160571259
ACH-000477,-0.146387470127
ACH-000480,-0.21790509830200003
ACH-000481,-0.226012438084
ACH-000483,-0.101205286447
ACH-000484,-0.027264748838999996
ACH-000485,-0.185072171931
ACH-000486,-0.030779231957900003
ACH-000487,-0.077693482368
ACH-000488,-0.187274634074
ACH-000490,-0.145672881369
ACH-000491,0.0147825678012
ACH-000495,-0.049730635246699996
ACH-000496,-0.12982054151
ACH-000499,0.012448792739600001
ACH-000500,-0.013627528926299998
ACH-000502,-0.188453291169
ACH-000503,-0.514158926814
ACH-000505,-0.14631595604
ACH-000507,-0.0573522414781
ACH-000510,-0.160226069979
ACH-000511,-0.127590748905
ACH-000512,-0.0142229454648
ACH-000516,-0.0171315051209
ACH-000517,-0.193018999555
ACH-000518,-0.274526538525
ACH-000520,0.0372078776966
ACH-000521,-0.198246454551
ACH-000522,-0.19034743071899998
ACH-000524,-0.18793720505199998
ACH-000527,-0.20215624616300001
ACH-000528,-0.156036503323
ACH-000537,-0.21638435694400002
ACH-000541,-0.279490939376
ACH-000542,-0.33734570233000005
ACH-000544,-0.283836280097
ACH-000545,0.0029271496235500002
ACH-000547,0.191306864146
ACH-000548,-0.0393161671407
ACH-000549,0.0750494817073
ACH-000550,-0.36867624689499995
ACH-000552,-0.142140082161
ACH-000556,-0.28451960877300003
ACH-000557,-0.032322704799
ACH-000570,-0.40971811434699995
ACH-000571,-0.22966667746
ACH-000573,-0.0286493533372
ACH-000576,-0.239141626615
ACH-000580,-0.138559457723
ACH-000584,-0.0656813943783
ACH-000585,-0.09503072046779999
ACH-000588,-0.216012430095
ACH-000589,-0.09554949516780001
ACH-000591,-0.212273667184
ACH-000593,-0.0835243220766
ACH-000600,-0.245026891787
ACH-000601,-0.214249812159
ACH-000604,-0.651665760396
ACH-000605,-0.0647307069581
ACH-000606,-0.12280933454700001
ACH-000608,-0.00958241468846
ACH-000614,0.0765967390452
ACH-000616,-0.131201961211
ACH-000618,-0.19727957982
ACH-000619,-0.12281573795999998
ACH-000620,-0.319304310763
ACH-000621,-0.18672922962000002
ACH-000622,-0.288405402987
ACH-000623,-0.20727384736499999
ACH-000624,-0.09941032082080001
ACH-000627,-0.18082233264699998
ACH-000630,-0.20203713178399998
ACH-000632,-0.204420200684
ACH-000633,-0.333595622835
ACH-000637,-0.0982188573177
ACH-000638,-0.0252376743323
ACH-000646,-0.266662040715
ACH-000647,-0.288398132944
ACH-000648,-0.21852682604499998
ACH-000649,-0.208777593441
ACH-000651,-0.188883414044
ACH-000652,-0.20954267938299997
ACH-000653,-0.103799986688
ACH-000657,-0.106306425183
ACH-000658,-0.19228394934
ACH-000661,-0.0804145256999
ACH-000662,-0.16610224860099998
ACH-000663,-0.452373886769
ACH-000665,-0.0320523428039
ACH-000671,-0.108045004716
ACH-000673,-0.291243007401
ACH-000676,-0.44287658847499994
ACH-000677,-0.191651221245
ACH-000681,-0.227426106391
ACH-000682,-0.18586240064100001
ACH-000683,-0.0308862549615
ACH-000684,-0.18832857642499998
ACH-000688,-0.21094185449
ACH-000693,-0.17397961489500002
ACH-000694,-0.21625314998000003
ACH-000695,-0.40695539501999994
ACH-000696,-0.204609074041
ACH-000697,-0.0907377852859
ACH-000699,-0.206535219769
ACH-000701,-0.132422295017
ACH-000706,-0.166333916951
ACH-000711,-0.14205266098
ACH-000713,0.0238336150123
ACH-000714,-0.43459247123800004
ACH-000718,-0.190059624497
ACH-000720,-0.34491108520400005
ACH-000721,-0.11447348672299999
ACH-000724,0.00735419033931
ACH-000725,-0.224116083775
ACH-000732,-0.250526747335
ACH-000734,-0.0769802764512
ACH-000735,-0.194259586135
ACH-000736,-0.10218100021
ACH-000738,-0.27825350245
ACH-000746,-0.150262001317
ACH-000747,-0.147691283904
ACH-000748,-0.200171615298
ACH-000753,-0.159752304337
ACH-000756,-0.0669983161781
ACH-000757,-0.132728677445
ACH-000758,-0.286458547758
ACH-000760,-0.143668522498
ACH-000763,-0.269122753946
ACH-000764,-0.535626705322
ACH-000765,-0.206400129201
ACH-000766,-0.274662331352
ACH-000767,0.027133688673099995
ACH-000768,-0.253386262561
ACH-000769,-0.11037657968699999
ACH-000770,-0.109027186276
ACH-000771,-0.20786555243500002
ACH-000773,-0.307797556855
ACH-000776,-0.133549610532
ACH-000777,-0.0800333282359
ACH-000778,0.007303507196850001
ACH-000781,-0.256785482871
ACH-000782,0.0818118247762
ACH-000783,-0.252690737185
ACH-000784,-0.18071370929699998
ACH-000785,-0.275720180183
ACH-000787,-0.237272922575
ACH-000788,-0.252302172551
ACH-000791,-0.10749717110200001
ACH-000792,-0.0789677605353
ACH-000794,-0.149630613851
ACH-000796,-0.0655339586675
ACH-000799,-0.253009258264
ACH-000800,-0.363069025167
ACH-000802,-0.0358555935695
ACH-000804,-0.104841290753
ACH-000805,0.00593504192027
ACH-000809,-0.0897000535362
ACH-000810,-0.15276751783
ACH-000811,-0.157991493692
ACH-000817,-0.0728949269636
ACH-000819,-0.0394337743452
ACH-000820,0.23102147278000001
ACH-000821,0.00944933980425
ACH-000822,-0.189223057418
ACH-000823,-0.261115883104
ACH-000824,0.0558010469262
ACH-000827,-0.10975436138599999
ACH-000829,-0.028037002420299998
ACH-000831,-0.265666536685
ACH-000832,-0.0993553657656
ACH-000833,-0.319160501797
ACH-000834,-0.06382642432569999
ACH-000835,-0.08537970796810002
ACH-000836,-0.21561529167100002
ACH-000837,-0.17382289499499998
ACH-000838,0.109510298356
ACH-000839,-0.108144645911
ACH-000840,-0.12952035829000003
ACH-000841,-0.280825362661
ACH-000843,-0.311555618453
ACH-000846,-0.0283476691903
ACH-000847,-0.139179476859
ACH-000848,0.0232975083747
ACH-000849,-0.158814481044
ACH-000851,-0.227124122546
ACH-000855,-0.019682613706400003
ACH-000856,-0.274233072392
ACH-000858,-0.204822601774
ACH-000859,-0.122814148115
ACH-000861,-0.23330939157699998
ACH-000862,-0.107953024449
ACH-000865,-0.135518079275
ACH-000866,-0.115608248699
ACH-000867,-0.11844899886600001
ACH-000869,-0.139431767338
ACH-000872,-0.190496837379
ACH-000873,-0.08680811770039999
ACH-000876,0.10296776546700001
ACH-000878,0.011488964424700002
ACH-000880,-0.0376305173724
ACH-000881,-0.30660399617
ACH-000882,-0.04747268491219999
ACH-000884,-0.222665782174
ACH-000885,-0.285487474356
ACH-000887,-0.136986107111
ACH-000888,-0.147490031811
ACH-000889,-0.0115874259235
ACH-000890,-0.042990395079199994
ACH-000896,-0.08857840138340001
ACH-000898,-0.0672089053433
ACH-000900,-0.295266000581
ACH-000901,-0.32265998757500003
ACH-000905,-0.24256917905900002
ACH-000906,-0.14528092265
ACH-000907,-0.451912066624
ACH-000910,-0.750192954129
ACH-000911,-0.0732080373179
ACH-000912,-0.280738497705
ACH-000913,-0.211606704682
ACH-000915,-0.30158796743099997
ACH-000916,0.140185823948
ACH-000917,-0.0305573476006
ACH-000921,-0.17481413371800003
ACH-000924,-0.102925300249
ACH-000926,-0.216003743682
ACH-000928,-0.323664071156
ACH-000929,-0.26965907443000003
ACH-000932,-0.221683485293
ACH-000935,-0.184315306475
ACH-000936,-0.169840869575
ACH-000937,-0.145981917629
ACH-000938,-0.0031364882878600004
ACH-000939,-0.170748009356
ACH-000941,-0.0185231009559
ACH-000943,-0.140430255089
ACH-000946,0.011493411807600001
ACH-000947,0.0214489393953
ACH-000948,-0.143144993986
ACH-000950,-0.265849480753
ACH-000953,-0.182796770962
ACH-000957,-0.201621734969
ACH-000958,0.176206367159
ACH-000960,-0.152292335118
ACH-000963,-0.32354491387400003
ACH-000968,-0.153498145847
ACH-000969,-0.174555774989
ACH-000973,-0.142197651674
ACH-000974,-0.00663489865945
ACH-000975,-0.143074247787
ACH-000976,-0.037681380622699996
ACH-000978,0.192565049912
ACH-000980,-0.0788348513562
ACH-000984,0.0682811118458
ACH-000986,-0.143665058338
ACH-000988,-0.07811038456210001
ACH-000993,-0.258524124015
ACH-000994,0.109313095157
ACH-000996,-0.111077937858
ACH-001001,-0.193134258305
ACH-001020,-0.0784816758418
ACH-001028,-0.236022352814
ACH-001031,-0.17754654873
ACH-001038,-0.162632304385
ACH-001048,-0.131798422304
ACH-001050,-0.394082850391
ACH-001053,-0.157033604224
ACH-001054,-0.228585988742
ACH-001061,-0.128354604969
ACH-001067,-0.42605599365999997
ACH-001075,-0.201863418885
ACH-001096,-0.0342127885956
ACH-001128,-0.137671880798
ACH-001134,-0.31452512826900003
ACH-001151,-0.18798289875399998
ACH-001163,-0.200749194581
ACH-001164,0.0312998273764
ACH-001173,-0.277963415624
ACH-001183,-0.23089461388000002
ACH-001184,-0.167637407717
ACH-001190,-0.07138701138260001
ACH-001192,-0.0402967942272
ACH-001193,-0.241440192135
ACH-001196,-0.29442436717099996
ACH-001197,-0.260535065498
ACH-001205,-0.0338734731092
ACH-001211,-0.057931159502499996
ACH-001212,0.0876558965904
ACH-001228,-0.146238599542
ACH-001232,-0.285946087743
ACH-001239,-0.309793684727
ACH-001274,-0.323467929396
ACH-001275,-0.07245537353560001
ACH-001277,-0.137224527512
ACH-001278,-0.20293568229400002
ACH-001280,-0.00021281243017099997
ACH-001283,-0.415477155895
ACH-001289,-0.14617230987500002
ACH-001295,-0.0836703569732
ACH-001300,-0.23282442971099998
ACH-001301,-0.187724239755
ACH-001302,-0.40128736814599997
ACH-001303,0.09529619930859999
ACH-001306,-0.157851228485
ACH-001318,-0.141120988575
ACH-001322,-0.30085805678800004
ACH-001328,-0.30656036664700004
ACH-001332,0.14365742814899998
ACH-001333,-0.233174839005
ACH-001336,-0.029960805189400003
ACH-001340,-0.110092171395
ACH-001346,-0.125703184075
ACH-001353,-0.152642735974
ACH-001354,-0.124456580533
ACH-001367,-0.418863608486
ACH-001368,-0.11345504317399999
ACH-001374,-0.514345276445
ACH-001375,-0.299057071482
ACH-001377,-0.148856263222
ACH-001380,-0.211864706947
ACH-001391,-0.0782906172062
ACH-001407,-0.0237430961648
ACH-001408,0.0009813453913
ACH-001413,-0.47905696913199997
ACH-001430,-0.0925930193966
ACH-001431,-0.243395359181
ACH-001450,-0.212117972148
ACH-001496,0.09033895249110001
ACH-001500,-0.24460722272
ACH-001521,-0.24649868286899998
ACH-001523,-0.228970818284
ACH-001532,-0.0794623859105
ACH-001536,-0.16826580879
ACH-001550,-0.063176583554
ACH-001552,-0.07490592354810001
ACH-001554,-0.158722021095
ACH-001645,-0.238874892133
ACH-001654,-0.244432809921
ACH-001715,-0.123021850297
ACH-001735,-0.223677496058
ACH-001736,-0.00658340478329
ACH-001737,-0.16315248564999998
ACH-001740,-0.038933625955199995
ACH-001745,-0.187111230966
ACH-001750,-0.27841612731
ACH-001765,-0.0625497437289
ACH-001956,-0.0972727383746
ACH-001957,-0.162907899098
