,OR4Q3 (441669)
ACH-000004,-0.275279456433
ACH-000007,-0.564252445381
ACH-000009,-0.448643597355
ACH-000011,0.168989892725
ACH-000012,-0.18246699687100001
ACH-000013,0.0672130876808
ACH-000014,-0.135334341887
ACH-000015,-0.164475131991
ACH-000017,-0.244382638654
ACH-000018,-0.195449240305
ACH-000019,-0.173945081102
ACH-000021,-0.135200067203
ACH-000022,-0.06692355381040001
ACH-000025,-0.0550984689218
ACH-000028,-0.28698548443300004
ACH-000030,-0.166641374146
ACH-000035,-0.289667090723
ACH-000036,-0.014762427064799999
ACH-000037,-0.051952480354000005
ACH-000039,-0.034236665790900005
ACH-000040,-0.11205152154300001
ACH-000041,-0.289452633127
ACH-000042,0.107257849616
ACH-000045,-0.249110164976
ACH-000047,-0.0106345909717
ACH-000052,-0.25772505851
ACH-000053,-0.26568469663100003
ACH-000054,-0.12473322049900001
ACH-000055,-0.036361092434499996
ACH-000060,-0.048682884683600006
ACH-000067,-0.285299579177
ACH-000070,-0.032065325113200004
ACH-000075,0.0131825421226
ACH-000078,-0.496886809815
ACH-000082,0.00486575124146
ACH-000085,-0.11776267601
ACH-000086,-0.484588055511
ACH-000087,-0.0794983561146
ACH-000092,-0.105439939854
ACH-000095,-0.25786268658000006
ACH-000097,-0.0789753297497
ACH-000098,-0.12460874729
ACH-000099,-0.136379436207
ACH-000108,-0.35772343927699995
ACH-000113,-0.524769216563
ACH-000115,-0.23879093010400002
ACH-000116,-0.142114999628
ACH-000118,-0.321267457652
ACH-000120,-0.227858517555
ACH-000123,-0.176561178167
ACH-000127,-0.12028598708699999
ACH-000128,-0.26676031231999997
ACH-000132,-0.591972513988
ACH-000133,-0.166848092565
ACH-000137,-0.152530909538
ACH-000138,0.0501671388184
ACH-000142,0.0168670955944
ACH-000143,-0.401829844344
ACH-000146,-0.23543943855500002
ACH-000148,-0.156831366885
ACH-000150,-0.00453727805248
ACH-000152,-0.398392895207
ACH-000153,-0.263910165159
ACH-000159,-0.5359805482509999
ACH-000160,-0.277130425131
ACH-000163,-0.138433275594
ACH-000167,-0.179488000187
ACH-000168,-0.209133996295
ACH-000169,-0.405843402639
ACH-000178,-0.154556828172
