,CBY3 (646019)
ACH-000004,0.00636730787733
ACH-000007,-0.15790411084
ACH-000009,-0.208311620419
ACH-000011,-0.17839009947999998
ACH-000012,0.0150486937104
ACH-000013,-0.0185309983562
ACH-000014,-0.08838464401419999
ACH-000015,-0.100772826886
ACH-000017,-0.107839684024
ACH-000018,-0.0423221744707
ACH-000019,0.0523033691574
ACH-000021,-0.0700527173301
ACH-000022,-0.16458415154300002
ACH-000025,-0.0834854812638
ACH-000028,-0.07069110356710001
ACH-000030,-0.059120570564000004
ACH-000035,-0.142734667073
ACH-000036,-0.037639549628800006
ACH-000037,-0.172061076965
ACH-000039,-0.223666257666
ACH-000040,-0.12049041842599999
ACH-000041,-0.018936896514700003
ACH-000042,-0.217102469898
ACH-000045,-0.197755600682
ACH-000047,-0.151681145197
ACH-000052,-0.112266144354
ACH-000053,-0.106462590222
ACH-000054,-0.0575944406083
ACH-000055,-0.15266105362500001
ACH-000060,-0.25319014886999996
ACH-000067,-0.209296709125
ACH-000070,-0.23375058695599998
ACH-000075,-0.144699028918
ACH-000078,-0.031813456295
ACH-000082,-0.143263719895
ACH-000085,-0.27098645281800005
ACH-000086,-0.143356093628
ACH-000087,-0.179523570038
ACH-000092,-0.18835470355300002
ACH-000095,-0.15181944192299998
ACH-000097,-0.13083224911
ACH-000098,-0.11050223922499999
ACH-000099,-0.112123313067
ACH-000108,-0.166561479541
ACH-000113,-0.10573718601399999
ACH-000115,-0.11596251499299999
ACH-000116,-0.050463889691000005
ACH-000118,-0.09478271145929999
ACH-000120,-0.026129763823599998
ACH-000123,-0.11131966196599999
ACH-000127,-0.0262997948844
ACH-000128,-0.0933667740915
ACH-000132,-0.19560491489999998
ACH-000133,-0.0196218706358
ACH-000137,-0.051318797662399995
ACH-000138,-0.145095454698
ACH-000142,-0.10832838204000002
ACH-000143,-0.07459328334649999
ACH-000146,-0.137511897958
ACH-000148,-0.141421455664
ACH-000150,-0.376452618512
ACH-000152,-0.19400923292999997
ACH-000153,-0.0880822048342
ACH-000159,-0.051875444965599996
ACH-000160,0.010835721066999999
ACH-000163,-0.10335175852299999
ACH-000167,0.0264453878863
ACH-000168,-0.47802171279600003
ACH-000169,-0.0841719537875
ACH-000178,-0.19201993790199998
ACH-000182,-0.11661100232
ACH-000183,-0.182930355489
ACH-000188,-0.0523142103699
ACH-000189,-0.220327527599
ACH-000190,-0.171987139023
ACH-000198,-0.162232808035
ACH-000204,-0.08708378435389999
ACH-000206,-0.144364659843
ACH-000207,-0.0496578131772
ACH-000211,-0.118086545121
ACH-000215,-0.127007619828
ACH-000221,-0.0579747352662
ACH-000222,0.00312914666841
ACH-000223,-0.21792555789999998
ACH-000226,0.022528172920200002
ACH-000227,-0.0182833281693
ACH-000228,-0.144922424416
ACH-000231,-0.164072727665
ACH-000232,-0.304759651534
ACH-000233,-0.303555498167
ACH-000234,-0.19558616715799998
ACH-000235,-0.043024816119800004
ACH-000237,-0.11189512182700001
ACH-000238,-0.117409902648
ACH-000243,0.0646020210663
ACH-000244,-0.157081781408
ACH-000246,-0.0954158969413
ACH-000248,-0.20575289525600002
ACH-000250,-0.16511718375700002
ACH-000251,-0.315340891497
ACH-000253,-0.14676626181900002
ACH-000255,-0.268687602025
ACH-000256,0.0071870700414
ACH-000257,-0.17604292239500002
ACH-000258,-0.22399926195999997
ACH-000259,-0.13884008116
ACH-000260,-0.023229845133599998
ACH-000261,-0.20679843341600002
ACH-000262,-0.0346898129241
ACH-000263,-0.280967843048
ACH-000264,-0.142640026886
ACH-000265,-0.018659762493099998
ACH-000266,-0.230878045722
ACH-000272,-0.14686089018200002
ACH-000273,-0.039926626167599996
ACH-000274,-0.062409150878599995
ACH-000277,-0.227986293288
ACH-000278,0.037948319749300005
ACH-000279,-0.144505735205
ACH-000280,-0.0127069146125
ACH-000281,-0.24367393140500002
ACH-000288,-0.15338966904100002
ACH-000291,-0.013526766045299999
ACH-000293,0.0343863993409
ACH-000294,-0.105761543202
ACH-000295,-0.173164907396
ACH-000296,0.031822597151099995
ACH-000302,-0.100934222451
ACH-000304,-0.508321338011
ACH-000307,0.0366565064391
ACH-000308,-0.13994037969
ACH-000310,-0.0032040803597800003
ACH-000311,-0.014736803191899999
ACH-000312,-0.0221430741913
ACH-000315,-0.226450246241
ACH-000316,-0.15347930034399998
ACH-000317,0.028909316773399998
ACH-000318,0.0407670826159
ACH-000319,-0.0328015447635
ACH-000320,-0.0775757505828
ACH-000322,0.0578202603331
ACH-000323,-0.093222078172
ACH-000324,-0.15041509687000001
ACH-000329,-0.10231807763499999
ACH-000330,0.140837743967
ACH-000331,-0.056290535570700004
ACH-000332,-0.258330241127
ACH-000334,-0.10270031437999999
ACH-000335,0.250999511861
ACH-000336,-0.477862335466
ACH-000337,-0.254116991762
ACH-000339,-0.173603618801
ACH-000341,-0.279340383488
ACH-000348,-0.180858779617
ACH-000350,-0.22213139524099998
ACH-000352,-0.144508096114
ACH-000356,0.113352731811
ACH-000361,-0.248389984226
ACH-000362,-0.264378056707
ACH-000363,-0.17873927112500002
ACH-000364,0.08571633587300001
ACH-000365,-0.147468362287
ACH-000366,-0.16118877074000001
ACH-000368,-0.309083964763
ACH-000374,0.00180656473049
ACH-000375,-0.0792681754728
ACH-000376,-0.270076876032
ACH-000381,-0.148007054176
ACH-000383,-0.088823140013
ACH-000387,-0.151999928828
ACH-000389,-0.275425767468
ACH-000390,-0.0832671663692
ACH-000393,-0.170612709506
ACH-000395,-0.29873472246800004
ACH-000397,-0.240989640177
ACH-000401,-0.10991323716700001
ACH-000402,-0.113941294148
ACH-000403,-0.137737073092
ACH-000404,-0.152939874457
ACH-000406,-0.077586534454
ACH-000407,0.0316393871687
ACH-000408,-0.00439009890611
ACH-000410,-0.09871370803950001
ACH-000411,-0.151964062342
ACH-000414,0.0360975759203
ACH-000415,0.153532928263
ACH-000416,-0.12311431682499999
ACH-000420,-0.194452065732
ACH-000421,-0.142943303532
ACH-000424,-0.152917776633
ACH-000425,-0.16444238121500002
ACH-000426,-0.225346776682
ACH-000427,-0.17986455097399998
ACH-000433,-0.16845252356899998
ACH-000436,-0.0932108380556
ACH-000444,-0.08570718296869999
ACH-000445,-0.17715303647999997
ACH-000448,-0.323044857056
ACH-000450,-0.151330380184
ACH-000452,0.0022182316080799997
ACH-000454,-0.157674158541
ACH-000458,-0.01845361899
ACH-000459,0.054393856946
ACH-000460,-0.236303535757
ACH-000461,-0.034877096666900004
ACH-000463,-0.18050546110500001
ACH-000464,-0.170642679752
ACH-000466,-0.320780800231
ACH-000467,-0.0714274662182
ACH-000468,0.00557311854417
