,PLAC8L1 (153770)
ACH-000273,-0.188654008557
ACH-000274,-0.202855450508
ACH-000277,0.052043617692400006
ACH-000278,0.037084750718699995
ACH-000279,-0.113260135965
ACH-000280,-0.04691254380419999
ACH-000281,-0.29075115367
ACH-000288,-0.13492256134299999
ACH-000291,-0.07755927907160001
ACH-000293,-0.125369858226
ACH-000294,-0.211741151618
ACH-000295,-0.07214367971749999
ACH-000296,-0.34857166323
ACH-000302,-0.056338320645399995
ACH-000304,-0.40639147219000005
ACH-000307,-0.08567982041069999
ACH-000308,-0.0933417619444
ACH-000310,-0.16561528364800002
ACH-000311,-0.12110304640999998
ACH-000312,-0.0803087612618
ACH-000315,0.06788536524410001
ACH-000316,0.0576106494185
ACH-000317,-0.028170055855299997
ACH-000318,-0.14139982580399998
ACH-000319,-0.108920327273
ACH-000320,0.0861564660299
ACH-000322,-0.231495248599
ACH-000323,-0.319611431499
ACH-000324,-0.19818824755
ACH-000329,-0.20326137309599998
ACH-000330,-0.20366537315299998
ACH-000331,-0.0617883676379
ACH-000332,-0.068097929187
ACH-000334,0.17086973336800002
ACH-000335,-0.26689150782
ACH-000336,-0.149563489759
ACH-000337,-0.297988050809
ACH-000339,-0.19306753912900002
ACH-000341,-0.0027893062528600004
ACH-000348,-0.0467703448214
ACH-000350,-0.315999695792
ACH-000352,0.005000875067770001
ACH-000356,-0.32197881258
ACH-000361,-0.41172950074000003
ACH-000362,-0.194528515193
ACH-000363,-0.110427002728
ACH-000364,-0.08741523991070001
ACH-000365,-0.0256739377248
ACH-000366,-0.0910617815591
ACH-000368,-0.10727959017000001
ACH-000374,-0.04961534836130001
ACH-000375,-0.0867566368358
ACH-000376,-0.17562818633000002
ACH-000381,-0.15946280450099998
ACH-000383,-0.152126951407
ACH-000387,-0.05663522066869999
ACH-000389,-0.0831198514405
ACH-000390,-0.170400599043
ACH-000393,-0.39389151891400004
ACH-000395,-0.0974087858175
ACH-000397,-0.183125878019
ACH-000401,-0.124473088701
ACH-000402,-0.268946058496
ACH-000403,-0.35420651105400003
ACH-000404,-0.401851038358
ACH-000406,-0.0866059318231
ACH-000407,-0.278182563948
ACH-000408,-0.192709510596
ACH-000410,-0.0701680149412
ACH-000411,-0.265681620934
ACH-000414,-0.0742947017191
ACH-000415,0.120174440302
ACH-000416,-0.00467770579689
ACH-000420,-0.200042097207
ACH-000421,-0.240092531663
ACH-000424,0.00183546423026
ACH-000425,-0.0937482897425
ACH-000426,0.184324949218
ACH-000427,-0.07035062276580001
ACH-000433,-0.090097023508
ACH-000436,-0.13939117467700002
ACH-000444,-0.0100452273472
ACH-000445,-0.20777414365699998
ACH-000448,-0.110652610385
ACH-000450,-0.19599648309700002
ACH-000452,-0.203516184784
ACH-000454,-0.19920667012600002
ACH-000458,-0.0573144152876
ACH-000459,-0.09579058347740001
ACH-000460,-0.17436432520999998
ACH-000461,-0.178169358157
ACH-000463,-0.0644968790863
ACH-000464,0.06667397125659999
ACH-000466,-0.162934623465
ACH-000467,-0.312773376306
ACH-000468,-0.144338444758
ACH-000469,-0.215041529777
ACH-000470,-0.260847453007
ACH-000471,-0.0851360152279
ACH-000472,-0.0140650703613
ACH-000473,-0.218412501346
ACH-000475,-0.12303907094699999
ACH-000476,-0.20501690002300002
ACH-000477,-0.07180255101989999
ACH-000480,-0.12774084692399998
ACH-000481,-0.136487038738
ACH-000483,-0.25309728578
ACH-000484,-0.20607874984700003
ACH-000485,-0.178832465858
ACH-000486,-0.0222893939554
ACH-000487,-0.19115110954300002
ACH-000488,-0.0842664123653
ACH-000490,-0.266634872284
ACH-000491,-0.0637461611097
ACH-000495,-0.181516872526
ACH-000496,0.116271980217
ACH-000499,-0.0157090546618
ACH-000500,-0.352951919872
ACH-000502,-0.13980311805600001
ACH-000503,-0.246646835949
ACH-000505,-0.102931867977
ACH-000507,-0.060569708773099994
ACH-000510,-0.0950612835838
ACH-000511,-0.27775006650899997
ACH-000512,0.00453655276737
ACH-000516,-0.141178008598
ACH-000517,-0.08076696708039999
ACH-000518,-0.24020366971700002
ACH-000520,-0.221751977738
ACH-000521,-0.21783371325599998
ACH-000522,-0.130626362351
ACH-000524,-0.0530190211888
ACH-000527,-0.102969351293
ACH-000528,-0.09991680398660001
ACH-000537,-0.144463763247
ACH-000541,-0.20837071730700002
ACH-000542,-0.11416601834000001
ACH-000544,-0.24016396355
ACH-000545,-0.288058619384
ACH-000547,-0.11929324107999999
ACH-000548,0.0389944440675
ACH-000549,-0.0401489195006
ACH-000550,-0.227066555203
ACH-000552,-0.191895260128
ACH-000556,-0.0634254384642
ACH-000557,-0.112010717195
ACH-000570,-0.234668706275
ACH-000571,-0.07802568812239999
ACH-000573,-0.20421801537599998
ACH-000576,-0.280804702031
ACH-000580,-0.04259391880940001
ACH-000584,-0.053338361190599995
ACH-000585,-0.124186835586
ACH-000588,0.021006556209299997
ACH-000589,-0.0138018393827
ACH-000591,-0.20321830253400003
ACH-000593,-0.19362653305
ACH-000600,-0.13714396673
ACH-000601,-0.130278899127
ACH-000604,-0.253471409401
ACH-000605,-0.0155365620181
ACH-000606,-0.34050880280999996
ACH-000608,-0.183511868326
ACH-000614,-0.14276192027999998
ACH-000616,-0.193377783125
ACH-000618,-0.042435707013099996
ACH-000619,-0.053788107695199996
ACH-000620,0.0783484135414
ACH-000621,0.0178467861175
ACH-000622,-0.31007337378000005
ACH-000623,-0.137557465962
ACH-000624,-0.204432941571
ACH-000627,-0.522502939867
ACH-000630,-0.12540038857000002
ACH-000632,-0.15073045885
ACH-000633,-0.10889836596300001
ACH-000637,-0.038712465990499996
ACH-000638,-0.17778928242800002
ACH-000646,-0.111961673848
ACH-000647,-0.05441482278300001
ACH-000648,0.0396052077449
ACH-000649,-0.13351252760399998
ACH-000651,-0.129422543616
ACH-000652,-0.025423885115099996
ACH-000653,-0.059312945529999994
ACH-000657,-0.0996095509857
ACH-000658,-0.170919156756
ACH-000661,-0.135658471623
ACH-000662,-0.48170901649899994
ACH-000663,-0.13171172090299998
ACH-000665,-0.059369450527300006
ACH-000671,-0.23146316466999997
ACH-000673,-0.137221904051
ACH-000676,-0.229824526545
ACH-000677,-0.12666871994599999
ACH-000681,-0.0485501845302
ACH-000682,-0.0436100853767
ACH-000683,-0.0116256969989
ACH-000684,-0.203544987383
ACH-000688,-0.21640716513799998
ACH-000693,-0.147299191748
ACH-000694,-0.0716352838202
ACH-000695,-0.13747136111199998
ACH-000696,-0.104926186418
ACH-000697,0.0238533946896
ACH-000699,-0.242471768196
ACH-000701,0.017520441256099997
ACH-000706,-0.09293150517580001
ACH-000711,-0.14653350251800001
ACH-000713,-0.168105771574
ACH-000714,-0.021282545175900003
ACH-000718,-0.112891382854
ACH-000720,-0.156738675636
ACH-000721,-0.19470560433200002
ACH-000724,-0.09847456233589999
ACH-000725,0.004970181278989999
ACH-000732,-0.208292443499
ACH-000734,-0.253036550569
ACH-000735,-0.154854599839
ACH-000736,-0.05873656009219999
ACH-000738,-0.0998465033598
ACH-000746,-0.054370793921
ACH-000747,0.04466247481380001
ACH-000748,-0.037064795915900006
ACH-000753,-0.16899050287099998
ACH-000756,-0.238945749099
ACH-000757,-0.0961467698363
ACH-000758,-0.0265527809831
ACH-000760,-0.10590828663999999
ACH-000763,-0.169593449842
ACH-000764,0.058195177750699996
ACH-000765,0.0149957279079
ACH-000766,-0.125532263669
ACH-000767,-0.018687977415900003
ACH-000768,-0.223894813982
ACH-000769,-0.09537966383189998
ACH-000770,-0.150219174516
ACH-000771,-0.153148785113
ACH-000773,-0.275460244031
ACH-000776,-0.25646675903
ACH-000777,0.0541547818804
ACH-000778,-0.108673964526
ACH-000781,-0.210746583387
ACH-000782,-0.006553907397149999
ACH-000783,-0.217066154525
ACH-000784,-0.196395356959
ACH-000785,0.0637287777015
ACH-000787,-0.219674095754
ACH-000788,-0.0913969325922
ACH-000791,-0.12638954446200001
ACH-000792,0.05263125896919999
ACH-000794,-0.195224034696
ACH-000796,-0.0832823211903
ACH-000799,-0.011292673329200002
ACH-000800,-0.33885428068000006
ACH-000802,-0.316699271517
ACH-000804,-0.145812542916
ACH-000805,0.0609533191605
ACH-000809,-0.282075002833
ACH-000810,-0.283198811195
ACH-000811,-0.121824938748
ACH-000817,-0.0753241070477
ACH-000819,-0.184896089267
ACH-000820,0.273792184017
ACH-000821,-0.11116116633199999
ACH-000822,-0.113418958512
ACH-000823,-0.11771980084799999
ACH-000824,-0.20707857853599998
ACH-000827,-0.106652707928
ACH-000829,0.005898168267090001
ACH-000831,0.00572299919933
ACH-000832,-0.204615033478
ACH-000833,-0.17089078821400003
ACH-000834,0.133762157067
ACH-000835,-0.0200639216525
ACH-000836,0.0156987137488
ACH-000837,-0.27930796569899996
ACH-000838,-0.07701946007619999
ACH-000839,-0.438910281991
ACH-000840,-0.0495658508046
ACH-000841,-0.28753025571699997
ACH-000843,-0.266857580059
ACH-000846,-0.0759547025655
ACH-000847,-0.11477137564300001
ACH-000848,-0.261456140304
ACH-000849,-0.0847190999903
ACH-000851,-0.248637430039
ACH-000855,-0.137940786742
ACH-000856,-0.11935533672
ACH-000858,-0.207995522962
ACH-000859,0.11034266772399999
ACH-000861,-0.24242100748000003
ACH-000862,-0.09188876044910001
ACH-000865,-0.333258041728
ACH-000866,-0.165898887095
ACH-000867,-0.000561442256852
ACH-000869,-0.17900530077399998
ACH-000872,0.0256301864647
ACH-000873,0.27994993368099996
ACH-000876,-0.0150509950116
ACH-000878,-0.19921510428199998
ACH-000880,-0.10004517357899999
ACH-000881,-0.0604606745579
ACH-000882,-0.112904814979
ACH-000884,-0.198172224436
ACH-000885,-0.255884996228
ACH-000887,-0.0736074189503
ACH-000888,-0.08665039099410002
ACH-000889,-0.136627000012
ACH-000890,0.0277920431182
ACH-000896,-0.262642954723
ACH-000898,-0.20385804960999998
ACH-000900,-0.16490764578
ACH-000901,-0.04503034107969999
ACH-000905,-0.156537740475
ACH-000906,-0.13313966067
ACH-000907,-0.10533427940300001
ACH-000910,-0.294941971583
ACH-000911,-0.0910621654838
ACH-000912,-0.039194069280800006
ACH-000913,-0.247561650476
ACH-000915,-0.330547748919
ACH-000916,0.0123015670105
ACH-000917,-0.250489170398
ACH-000921,-0.214001604011
ACH-000924,-0.10573993362600001
ACH-000926,0.04683874917219999
ACH-000928,-0.262570398135
ACH-000929,-0.029336601655799998
ACH-000932,-0.170637220483
ACH-000935,-0.42815004760700004
ACH-000936,-0.00356449595633
ACH-000937,-0.0523092814377
ACH-000938,0.000130088131437
ACH-000939,-0.0777557634275
ACH-000941,-0.17179711456799998
ACH-000943,-0.023722684374199998
ACH-000946,-0.05416229371669999
ACH-000947,-0.0748226550208
ACH-000948,-0.16287136679199998
ACH-000950,-0.142611014155
ACH-000953,-0.0293880232931
ACH-000957,-0.0115443145288
ACH-000958,-0.10987303623
ACH-000960,-0.0783988733626
ACH-000963,-0.673364319202
ACH-000968,-0.071930240388
ACH-000969,-0.257127785333
ACH-000973,-0.196040378558
ACH-000974,0.0616054568681
ACH-000975,-0.13803365175100002
ACH-000976,-0.261450234125
ACH-000978,-0.223245042018
ACH-000980,-0.0391066127536
ACH-000984,-0.27491213626600003
ACH-000986,-0.180833024155
ACH-000988,-0.0936886517808
ACH-000993,0.0467641850562
ACH-000994,-0.1402957105
ACH-000996,-0.252778428674
ACH-001001,-0.04923084031449999
ACH-001020,-0.204730826496
ACH-001028,-0.0645877172242
ACH-001031,-0.078892096192
ACH-001038,-0.135277552852
ACH-001048,-0.0600700717722
ACH-001050,-0.210283929284
ACH-001053,-0.09750762964019999
ACH-001054,-0.126265318806
ACH-001061,-0.24070375140500003
ACH-001067,-0.08665515962649999
ACH-001075,0.047942369985
ACH-001096,-0.00290696756107
ACH-001128,-0.367575811096
ACH-001134,-0.125039772898
ACH-001151,-0.10543724831199999
ACH-001163,-0.213375194421
ACH-001164,-0.146480542458
ACH-001173,-0.148452896928
ACH-001183,-0.189158673915
ACH-001184,-0.0683832977871
ACH-001190,-0.226929100539
ACH-001192,-0.280149115889
ACH-001193,-0.26256500648000003
ACH-001196,-0.0512830839972
ACH-001197,-0.150847058086
ACH-001205,-0.278205058385
ACH-001211,-0.118164946217
ACH-001212,-0.224583070676
ACH-001228,-0.0969632263599
ACH-001232,-0.11234292345699999
ACH-001239,-0.08228001041130001
ACH-001274,-0.19640551302200002
ACH-001275,-0.17996223467
ACH-001277,-0.11156425175000001
ACH-001278,0.017657721195700003
ACH-001280,-0.0253857953689
ACH-001283,-0.123367849906
ACH-001289,-0.174967487072
ACH-001295,-0.14895222135
ACH-001300,-0.043170128683099995
ACH-001301,0.101993214823
ACH-001302,-0.19382832455899998
ACH-001303,-0.32120057369000005
ACH-001306,-0.130275389129
ACH-001318,-0.40146029236599995
ACH-001322,0.159682699103
ACH-001328,-0.136354978113
ACH-001332,-0.328546455621
ACH-001333,-0.136687621353
ACH-001336,-0.19204338916900002
ACH-001340,-0.0570687011308
ACH-001346,-0.12603673439500002
ACH-001353,-0.15407543911
ACH-001354,-0.158202914223
ACH-001367,-0.562599511812
ACH-001368,-0.00903262853732
ACH-001374,0.284685891006
ACH-001375,-0.054674179781099994
ACH-001377,-0.24456895099599998
ACH-001380,-0.247241392088
ACH-001391,-0.290569230506
ACH-001407,-0.173812427671
ACH-001408,-0.23934069993
ACH-001413,-0.09192568336089998
ACH-001430,0.143217502409
ACH-001431,-0.0896675438284
ACH-001450,-0.262613955557
ACH-001496,-0.13687930584000002
ACH-001500,-0.0760119653463
ACH-001521,-0.243439097307
ACH-001523,-0.0559368677548
ACH-001532,-0.21019282737199999
ACH-001536,-0.238887945508
ACH-001550,-0.04668069260840001
ACH-001552,0.0557764208193
ACH-001554,-0.18582025077
ACH-001645,-0.155998593448
ACH-001654,-0.0888184126946
ACH-001715,-0.012794383064
ACH-001735,-0.040855086715599995
ACH-001736,-0.10489573759099999
ACH-001737,0.104328965936
ACH-001740,-0.46263236719800005
ACH-001745,-0.216517555059
ACH-001750,-0.11644501229599999
ACH-001765,0.0707606061469
ACH-001956,-0.119916922446
ACH-001957,-0.13266003535999998
