,ATP13A1 (57130)
ACH-000004,0.057458004826
ACH-000007,-0.229067372539
ACH-000009,-0.269163551628
ACH-000011,0.0122272887636
ACH-000012,-0.153537918077
ACH-000013,-0.329949094893
ACH-000014,-0.181481278011
ACH-000015,-0.2810742133
ACH-000017,-0.121492312107
ACH-000018,-0.208355519924
ACH-000019,-0.462615258335
ACH-000021,-0.346093465632
ACH-000022,-0.324693733497
ACH-000025,-0.434034491668
ACH-000028,-0.216263520231
ACH-000030,-0.313874102827
ACH-000035,-0.464910084032
ACH-000036,-0.466150231272
ACH-000037,-0.017927084430900003
ACH-000039,-0.560067446783
ACH-000040,-0.320162060352
ACH-000041,-0.649284785229
ACH-000042,-0.390345809961
ACH-000045,-0.152918419949
ACH-000047,-0.224960410983
ACH-000052,-0.724534721754
ACH-000053,-0.128682533771
ACH-000054,-0.413405993054
ACH-000055,-0.020980367014900005
ACH-000060,-0.441694922835
ACH-000067,-0.501718852788
ACH-000070,-0.29004740967099996
ACH-000075,-0.223876472725
ACH-000078,-0.37922402215000006
ACH-000082,-0.21074510151999998
ACH-000085,-0.0909599570776
ACH-000086,-0.454124494058
ACH-000087,-0.612216448074
ACH-000092,-0.405440109158
ACH-000095,-0.283291486554
ACH-000097,-0.136178566994
ACH-000098,-0.336116851493
ACH-000099,-0.300317033268
ACH-000108,-0.31165317360100003
ACH-000113,-0.469057105713
ACH-000115,-0.252160982377
ACH-000116,-0.287231251846
ACH-000118,-0.19750650280200002
ACH-000120,-0.490446992416
ACH-000123,-0.348973515801
ACH-000127,-0.08644516673589998
ACH-000128,-0.319938809141
ACH-000132,-0.181859088771
ACH-000133,-0.391427388686
ACH-000137,-0.149837997331
ACH-000138,-0.280587685393
ACH-000142,-0.103609432534
ACH-000143,-0.0580490398988
ACH-000146,-0.328474295355
ACH-000148,-0.161186922515
ACH-000150,-0.28015228745799997
ACH-000152,-0.41223425520499996
ACH-000153,-0.167801498385
ACH-000159,-0.274892920218
ACH-000160,-0.0677494210149
ACH-000163,-0.47059057738000004
ACH-000167,0.028064012799400004
ACH-000168,-0.0877683259206
ACH-000169,-0.328466186504
ACH-000178,-0.16386395771
ACH-000182,-0.187231185198
ACH-000183,-0.11152665610899999
ACH-000188,-0.23577875234499998
ACH-000189,-0.0589941525169
ACH-000190,-0.21501123151999998
ACH-000198,-0.40873450960600005
ACH-000204,-0.727621603081
ACH-000206,0.0039291119346500005
ACH-000207,-0.35526397851499997
ACH-000211,-0.51123110495
ACH-000215,-0.054084452087199995
ACH-000221,-0.34659724787100005
ACH-000222,-0.40039519898000003
ACH-000223,-0.34265326216700004
ACH-000226,-0.282722576542
ACH-000227,-0.08412640091849999
ACH-000228,-0.435015712532
ACH-000231,-0.0257669053971
ACH-000232,-0.426374939742
ACH-000233,-0.561008778893
ACH-000234,-0.234677245304
ACH-000235,-0.14557786433
ACH-000237,-0.394168999512
ACH-000238,-0.0603083184715
ACH-000243,-0.237648036529
ACH-000244,-0.230739039958
ACH-000246,-0.365146515462
ACH-000248,-0.48159623137900004
ACH-000250,-0.40251468837899995
ACH-000251,-0.020770577377400002
ACH-000253,-0.167685235234
ACH-000255,-0.40650991742299997
ACH-000256,-0.210017892274
ACH-000257,-0.169579978193
ACH-000258,-0.20669045429000002
ACH-000259,-0.166485791546
ACH-000260,-0.21794315945999998
ACH-000261,-0.36481641017599997
ACH-000262,-0.205005801781
ACH-000263,-0.593642569085
ACH-000264,-0.320809081034
ACH-000265,-0.0180199601815
ACH-000266,-0.241517634501
ACH-000272,-0.469125441025
ACH-000273,-0.253860432652
ACH-000274,-0.0362774346533
ACH-000277,0.024208066854
ACH-000278,-0.214758869359
ACH-000279,-0.0635463431659
ACH-000280,-0.326157209274
ACH-000281,-0.274015936698
ACH-000288,-0.062191024012
ACH-000291,-0.38919194010799996
ACH-000293,-0.15343270822799998
ACH-000294,-0.367724798191
ACH-000295,-0.329036520153
ACH-000296,-0.261706027068
ACH-000302,-0.459835445659
ACH-000304,-0.116356258957
ACH-000307,-0.425558942146
ACH-000308,-0.0747320264094
ACH-000310,-0.229572235134
ACH-000311,-0.408278121839
ACH-000312,-0.12303802713400001
ACH-000315,-0.504306215259
ACH-000316,-0.192062584218
ACH-000317,-0.0105991044956
ACH-000318,-0.451714336575
ACH-000319,-0.131375380997
ACH-000320,-0.189376805078
ACH-000322,-0.268569123493
ACH-000323,-0.241055298839
ACH-000324,-0.312151029439
ACH-000329,-0.147962826151
ACH-000330,-0.42886354982299996
ACH-000331,-0.52794002724
ACH-000332,-0.153685521954
ACH-000334,-0.053684912351199994
ACH-000335,-0.31781948774
ACH-000336,-0.500813711312
ACH-000337,-0.293007235948
ACH-000339,-0.42907757767899996
ACH-000341,-0.611400300278
ACH-000348,-0.42908054868
