,TFAP2A (7020)
ACH-000302,-0.0058672655377
ACH-000304,0.08014410476850001
ACH-000307,0.0269770044331
ACH-000308,0.0934897120272
ACH-000310,0.113073267678
ACH-000311,-0.08286370306039999
ACH-000312,-0.015834816566899997
ACH-000315,0.0595489117672
ACH-000316,0.0411876732877
ACH-000317,0.0297275314554
ACH-000318,0.104279393361
ACH-000319,0.349004820414
ACH-000320,0.006457217485579999
ACH-000322,0.0203234866939
ACH-000323,0.145391819099
ACH-000324,0.0678388949992
ACH-000329,0.162600994963
ACH-000330,-0.440803026776
ACH-000331,0.0519951862207
ACH-000332,0.173945999027
ACH-000334,0.23712095088399998
ACH-000335,0.107097140938
ACH-000336,0.0889417637499
ACH-000337,0.139955171216
ACH-000339,0.0685073422818
ACH-000341,0.180760423139
ACH-000348,-0.0634792464493
ACH-000350,0.11502931204399999
ACH-000352,-0.149222988693
ACH-000356,0.0992970425509
ACH-000361,-0.23168471835299997
ACH-000362,0.23562934368500002
ACH-000363,0.11435044554500001
ACH-000364,0.137948648083
ACH-000365,0.016119843888299998
ACH-000366,0.181357950387
ACH-000368,0.08436280751469999
ACH-000374,-0.0556841871206
ACH-000375,0.0913888732068
ACH-000376,0.11050600890699999
ACH-000381,0.0864421755925
ACH-000383,0.25442550375
ACH-000387,0.213917735176
ACH-000389,0.171421145361
ACH-000390,0.136899384555
ACH-000393,0.0306482272602
ACH-000395,0.0681871230483
ACH-000397,0.197141540211
ACH-000401,0.311567589647
ACH-000402,-0.0030169549061799996
ACH-000403,0.237544388576
ACH-000404,-0.8040812090389999
ACH-000406,0.0943742437019
ACH-000407,-0.033443562840999995
ACH-000408,0.232039334031
ACH-000410,0.07443330822989999
ACH-000411,0.132028631676
ACH-000414,-0.122203514562
ACH-000415,-0.0532701531272
ACH-000416,0.0665791458685
ACH-000420,0.0664733447443
ACH-000421,0.12057240217700001
ACH-000424,0.100748604553
ACH-000425,-0.290277382445
ACH-000426,0.19949541089499997
ACH-000427,0.0425134776236
ACH-000433,0.298518522775
ACH-000436,-0.07233943635239999
ACH-000444,0.180653162293
ACH-000445,0.190535258193
ACH-000448,0.203013743385
ACH-000450,-1.06761058352
ACH-000452,-0.11278193093599999
ACH-000454,0.10216414738700001
ACH-000458,0.215898535678
ACH-000459,0.0408408921934
ACH-000460,0.104846104796
ACH-000461,0.214401187046
ACH-000463,0.263337742862
ACH-000464,0.128883453102
ACH-000466,-0.227997137056
ACH-000467,0.078636593551
ACH-000468,0.43999965313999995
ACH-000469,0.331347393832
ACH-000470,-0.111931564228
ACH-000471,0.20368827187600003
ACH-000472,-0.0448200297023
ACH-000473,-0.10191470377900001
ACH-000475,0.102344492619
ACH-000476,0.0847385341133
ACH-000477,-0.699178929408
ACH-000480,0.135254215209
ACH-000481,0.1522176112
ACH-000483,0.152474187333
ACH-000484,0.135165646975
ACH-000485,0.11119790039100001
ACH-000486,0.08875059700969999
ACH-000487,0.058206607296
ACH-000488,0.24150103123000002
ACH-000490,0.202164783217
ACH-000491,-0.318585611829
ACH-000495,0.18773224445099998
ACH-000496,0.0726007394712
ACH-000499,0.255750065636
ACH-000500,0.07750234362089999
ACH-000502,0.120619948644
ACH-000503,0.38401454782
ACH-000505,0.0366655163787
ACH-000507,-0.0494680400424
ACH-000510,0.178051630292
ACH-000511,0.24713035717300003
ACH-000512,0.07916167270289999
ACH-000516,-0.010477856216799999
ACH-000517,0.106168502506
ACH-000518,-0.18462530579199998
ACH-000520,-0.102874067152
ACH-000521,-0.024862810366599996
ACH-000522,0.015237665155799999
ACH-000524,-0.604264350097
ACH-000527,0.0029089775057600004
ACH-000528,0.209508207467
ACH-000537,0.30226143215100004
ACH-000541,0.11513760237199999
ACH-000542,0.07975277318789999
ACH-000544,0.20408017726799998
ACH-000545,0.0105487689433
ACH-000547,0.0981280700967
ACH-000548,0.216267419297
ACH-000549,-0.21923197255999996
ACH-000550,0.159461754731
ACH-000552,0.151209025677
ACH-000556,-0.06767155370450001
ACH-000557,0.310699142819
ACH-000570,0.33512721844300003
ACH-000571,0.181746676957
ACH-000573,0.172109180305
ACH-000576,-0.00561591145747
ACH-000580,-0.13081139142999998
ACH-000584,0.058179034223499994
ACH-000585,0.199820191123
ACH-000588,0.00211126075178
ACH-000589,-0.130216501622
ACH-000591,-0.314647285472
ACH-000593,0.20433585984299998
ACH-000600,0.051388215785
ACH-000601,-0.0294433459314
ACH-000604,0.08143569725210001
ACH-000605,0.16159961387
ACH-000606,0.0244306341098
ACH-000608,0.011583800278200001
ACH-000614,-0.830925466153
ACH-000616,0.215503002044
ACH-000618,0.175938399395
ACH-000619,0.041409965238900004
ACH-000620,-0.00797963626344
ACH-000621,0.0812096251407
ACH-000622,0.248571387418
ACH-000623,0.108471441328
ACH-000624,0.102620025742
ACH-000627,0.056110432536199996
ACH-000630,-0.5721515951199999
ACH-000632,-0.655916082793
ACH-000633,0.218159951486
ACH-000637,-0.151473354164
ACH-000638,0.119976384384
ACH-000646,-0.83694517104
ACH-000647,0.072007420897
ACH-000648,0.0240229423368
ACH-000649,0.172392137669
ACH-000651,0.13424931517000002
ACH-000652,0.316743447085
ACH-000653,0.199998633521
ACH-000657,0.0558123788407
ACH-000658,-0.0288157663836
ACH-000661,-0.35650930615599996
ACH-000662,0.10728851041000001
ACH-000663,-0.104476862242
ACH-000665,0.123103014586
ACH-000671,0.0827985572413
ACH-000673,0.143760521789
ACH-000676,-0.297520103455
ACH-000677,0.13609796892
ACH-000681,0.142051134296
ACH-000682,-0.241784262716
ACH-000683,0.0974572581469
ACH-000684,-0.034829712256800004
ACH-000688,0.237073130865
ACH-000693,0.18145332169199999
ACH-000694,0.20420348021899998
ACH-000695,-0.0064577620957
ACH-000696,0.068662538151
ACH-000697,0.13919510419199999
ACH-000699,0.31503870377099996
ACH-000701,-0.00649347514769
ACH-000706,0.0413122194339
ACH-000711,-0.214372051681
ACH-000713,-0.208471570126
ACH-000714,0.21705325780499998
ACH-000718,0.103332381218
ACH-000720,0.18694403837999998
ACH-000721,0.154364403963
ACH-000724,-0.247352831559
ACH-000725,-0.316595703474
ACH-000732,-0.09870136040989999
ACH-000734,0.160735870682
ACH-000735,0.434047039301
ACH-000736,0.0200610972805
ACH-000738,0.12169091741100001
ACH-000746,0.107360359309
ACH-000747,0.353787686765
ACH-000748,-0.00255205116236
ACH-000753,-0.181003016968
ACH-000756,0.08532943135889999
ACH-000757,-0.026051203490400004
ACH-000758,0.463770293752
ACH-000760,0.04384285009819999
ACH-000763,0.207905616189
ACH-000764,0.062888196547
ACH-000765,-0.208610353515
ACH-000766,0.0706204475189
ACH-000767,0.0435888545249
ACH-000768,-0.0340743032212
ACH-000769,-0.157196043125
ACH-000770,0.0989248626015
ACH-000771,-0.08285555410249999
ACH-000773,-0.0799105841798
ACH-000776,0.0334784910813
ACH-000777,0.0866756395874
ACH-000778,-0.105623774319
ACH-000781,-0.116775085407
ACH-000782,-0.215802052882
ACH-000783,-0.744819312387
ACH-000784,0.16984168427299998
ACH-000785,0.0338947530898
ACH-000787,0.0691565372937
ACH-000788,-0.687604703918
ACH-000791,-0.0315021973086
ACH-000792,0.25325907669500003
ACH-000794,0.46895334255300003
ACH-000796,0.139930376266
ACH-000799,0.321644807893
ACH-000800,0.0286200239519
ACH-000802,0.254760166448
ACH-000804,0.35402770228
ACH-000805,-0.347754946623
ACH-000809,-0.0534645685224
ACH-000810,-0.573773165014
ACH-000811,0.332189036737
ACH-000817,0.13909225278100001
ACH-000819,0.27064784682500004
ACH-000820,-0.291878488961
ACH-000821,0.10190796648499999
ACH-000822,0.198548673315
ACH-000823,0.344754654252
ACH-000824,-0.11828433646299999
ACH-000827,0.10389771770600001
ACH-000829,0.0515954145097
ACH-000831,-0.0964875312209
ACH-000832,0.00512121541972
ACH-000833,0.0150834306436
ACH-000834,0.00165108860053
ACH-000835,0.130706552364
ACH-000836,-0.204760836527
ACH-000837,0.225986186161
ACH-000838,0.09146727948169998
ACH-000839,0.14325641381100002
ACH-000840,-0.360744861611
ACH-000841,0.06999353265089998
ACH-000843,0.189347285449
ACH-000846,0.09958887083360002
ACH-000847,0.06760464606000001
ACH-000848,0.07795251554660002
ACH-000849,0.231170552058
ACH-000851,-0.37927506824900004
ACH-000855,-0.027225243037200003
ACH-000856,0.30680817817899997
ACH-000858,0.15702157949599999
ACH-000859,-0.441459159505
ACH-000861,0.240034462284
ACH-000862,-0.10960360926200001
ACH-000865,-0.005326819556239999
ACH-000866,0.0345927917149
ACH-000867,-0.33183511737599997
ACH-000869,0.204773679565
ACH-000872,-0.115640626633
ACH-000873,0.0650251009563
ACH-000876,-0.9347486335799999
ACH-000878,-0.111018505167
ACH-000880,0.032873168127
ACH-000881,-0.114304721919
ACH-000882,-0.7463114772499999
ACH-000884,-0.00885837803307
ACH-000885,-0.45521004355300004
ACH-000887,0.0126377739237
ACH-000888,0.18857898993
ACH-000889,0.0663710689505
ACH-000890,0.163642127244
ACH-000896,-0.414091929237
ACH-000898,0.336078580132
ACH-000900,0.039631454939099996
ACH-000901,0.33437257762899997
ACH-000905,-0.07256553202980001
ACH-000906,0.247800908968
ACH-000907,0.126219254441
ACH-000910,-0.28152059873199997
ACH-000911,-0.103811875698
ACH-000912,0.0392436050773
ACH-000913,-0.296663353913
ACH-000915,-0.153043651949
ACH-000916,0.029744739216499998
ACH-000917,0.104917877258
ACH-000921,0.123246378606
ACH-000924,0.229016423686
ACH-000926,0.230133570313
ACH-000928,0.290616847434
ACH-000929,-0.732124313427
ACH-000932,0.281546926261
ACH-000935,0.22024098275899998
ACH-000936,-0.107182557491
ACH-000937,-0.0938360292829
ACH-000938,-0.0367823623719
ACH-000939,0.299702589549
ACH-000941,0.205115510887
ACH-000943,0.0711277374283
ACH-000946,0.158343979691
ACH-000947,0.13958775459
ACH-000948,0.164451793685
ACH-000950,0.308459022268
ACH-000953,-0.00562814143918
ACH-000957,0.35502500297399997
ACH-000958,-0.0379360418273
ACH-000960,-0.050980026265000006
ACH-000963,0.481967216252
ACH-000968,-1.4729200395700002
ACH-000969,0.128668444084
ACH-000973,0.06986266803939999
ACH-000974,-0.34454544336599996
ACH-000975,0.18907897766100001
ACH-000976,0.07023122413430001
ACH-000978,0.497010169855
ACH-000980,0.04889884738630001
ACH-000984,0.145479222564
ACH-000986,0.09281820443040001
ACH-000988,0.0483540465587
ACH-000993,0.16907380490200002
ACH-000994,-0.254863182894
ACH-000996,0.331522021092
ACH-001001,0.081204765083
ACH-001020,0.048743359942800005
ACH-001028,0.113320207969
ACH-001031,0.112957867043
ACH-001038,0.193276565031
ACH-001048,0.022562975460200002
ACH-001050,0.208532019378
ACH-001053,0.0865183974025
ACH-001054,0.062104125905
ACH-001061,0.101719012306
ACH-001067,0.273947858391
ACH-001075,0.177933356455
ACH-001096,-0.03557092201130001
ACH-001128,-0.0565673520438
ACH-001134,0.00165215361659
ACH-001151,0.0500571852707
ACH-001163,0.255552435123
ACH-001164,-0.223127366838
ACH-001173,0.0318342468727
ACH-001183,0.015457388232100001
ACH-001184,0.041223367629300005
ACH-001190,-0.049317323614600006
ACH-001192,0.16778241062899998
ACH-001193,0.24072661217900002
ACH-001196,-0.46370809799400003
ACH-001197,0.44180212767099997
ACH-001205,-0.21732904281999998
ACH-001211,0.0412586196242
ACH-001212,0.039085344596699996
ACH-001228,-0.0818480253818
ACH-001232,-0.0919752712551
ACH-001239,-0.445349984735
ACH-001274,-0.027387920793
ACH-001275,0.022631460531099996
ACH-001277,0.293995369183
ACH-001278,0.0704621524807
ACH-001280,0.450183654927
ACH-001283,0.0701244843545
ACH-001289,-0.0674249455516
ACH-001295,0.00260047038104
ACH-001300,0.05412237446669999
ACH-001301,0.423419623266
ACH-001302,-0.290779737665
ACH-001303,0.236573383813
ACH-001306,0.17249364483899998
ACH-001318,0.10885379313200001
ACH-001322,-0.03665863123469999
ACH-001328,0.19057295100299998
ACH-001332,0.04438876697380001
ACH-001333,0.21846497278299998
ACH-001336,-0.08897894130680001
ACH-001340,0.13257175022700002
ACH-001346,-0.0937781344428
ACH-001353,0.00380916391129
ACH-001354,0.271835847378
ACH-001367,0.326494924454
ACH-001368,0.10690278496099999
ACH-001374,-0.0626499536951
ACH-001375,-0.0251748735438
ACH-001377,0.152863438966
ACH-001380,0.49447638837200003
ACH-001391,0.153437440431
ACH-001407,0.114884643629
ACH-001408,-0.087602282885
ACH-001413,0.10099440785700001
ACH-001430,-0.0808795713438
ACH-001431,-0.103368070178
ACH-001450,-0.167505942095
ACH-001496,-0.14562753213
ACH-001500,-0.35373361793499997
ACH-001521,0.65708521348
ACH-001523,-0.0803331360372
ACH-001532,-0.0312905817099
ACH-001536,0.10362340527999998
ACH-001550,0.26713241662
ACH-001552,-0.226322036186
ACH-001554,-0.578836875799
ACH-001645,0.158334188481
ACH-001654,-0.08993962469210001
ACH-001715,0.12005223856899999
ACH-001735,0.0623531606018
ACH-001736,0.141171813015
ACH-001737,-0.381737747223
ACH-001740,0.164553414946
ACH-001745,0.0730492436782
ACH-001750,-0.0019181662004
ACH-001765,0.00145165417716
ACH-001956,0.0985928353621
ACH-001957,0.12021497152300001
