,UBE4B (10277)
ACH-000248,-0.4790576389
ACH-000250,-0.425979965626
ACH-000251,-0.245937001917
ACH-000253,-0.341448576096
ACH-000255,-0.395735884656
ACH-000256,-0.5028225971320001
ACH-000257,-0.543684455135
ACH-000258,-0.37577366876400004
ACH-000259,-0.144302672621
ACH-000260,-0.301707466116
ACH-000261,-0.053381399259
ACH-000262,-0.743148349999
ACH-000263,-0.7127834063320001
ACH-000264,-0.25122596954
ACH-000265,-0.43139798367700005
ACH-000266,-0.331236367383
ACH-000272,-0.480696194185
ACH-000273,-0.370872818903
ACH-000274,-0.501549004973
ACH-000277,-0.042413791610900003
ACH-000278,-0.0990582851384
ACH-000279,-0.788091807535
ACH-000280,-0.526081517338
ACH-000281,-0.724748341777
ACH-000288,-0.662333887795
ACH-000291,-0.369408577074
ACH-000293,-0.479362188452
ACH-000294,-0.565083878391
ACH-000295,-0.348907139425
ACH-000296,-0.7671150126299999
ACH-000302,-0.39990502623999996
ACH-000304,-0.405418495842
ACH-000307,-0.37176953064499996
ACH-000308,-0.499582900695
ACH-000310,-0.471472193377
ACH-000311,-0.727417628947
ACH-000312,-0.409240720107
ACH-000315,-0.585404931752
ACH-000316,-0.484085703543
ACH-000317,-0.260623136219
ACH-000318,-0.45561353068300003
ACH-000319,-0.5909906000090001
ACH-000320,-0.30513466371
ACH-000322,-0.281113983063
ACH-000323,-0.842990287886
ACH-000324,-0.38284887696000003
ACH-000329,-0.399085396875
ACH-000330,-0.0919639710379
ACH-000331,-0.152259433059
ACH-000332,-0.45402675673299997
ACH-000334,-0.832950329637
ACH-000335,-0.320336895871
ACH-000336,-0.334668167068
ACH-000337,-0.454692515863
ACH-000339,-0.471564244116
ACH-000341,-0.35325119222199997
ACH-000348,-0.477187703212
ACH-000350,-0.489830106305
ACH-000352,-0.5855410189320001
ACH-000356,-0.147344040919
ACH-000361,-0.616939463868
ACH-000362,-0.390645166122
ACH-000363,-0.474722956394
ACH-000364,-0.554385839468
ACH-000365,-0.307190143629
ACH-000366,-0.221030831386
ACH-000368,-0.189902194225
ACH-000374,-0.17117463932500002
ACH-000375,-0.47629229171899995
ACH-000376,-0.490425146803
ACH-000381,-0.170880737323
ACH-000383,-0.20275381536400003
ACH-000387,-0.488791346257
ACH-000389,-0.39226309105400003
ACH-000390,-0.462382384327
ACH-000393,-0.253873886219
ACH-000395,-0.7318312008329999
ACH-000397,-0.441804058573
ACH-000401,-0.445973137979
ACH-000402,0.0788888851756
ACH-000403,-0.346468778682
ACH-000404,-0.445312827312
ACH-000406,-0.458694904161
ACH-000407,-0.530618607337
ACH-000408,-0.48441132518
ACH-000410,-0.0877197060936
ACH-000411,-0.24104032063099998
ACH-000414,-0.607726267431
ACH-000415,-0.252496551484
ACH-000416,-0.405223345146
ACH-000420,-0.0638075710267
ACH-000421,-0.430147479762
ACH-000424,-0.619999009158
ACH-000425,-0.44291309768
ACH-000426,-0.638054021916
ACH-000427,-0.23299711936999998
ACH-000433,-0.647675726888
ACH-000436,-0.6442027353249999
ACH-000444,-0.401128134533
ACH-000445,-0.5429746209440001
ACH-000448,-0.630808915144
ACH-000450,-0.11518713855999999
ACH-000452,-0.447129933131
ACH-000454,-0.586453922932
ACH-000458,-0.487708755597
ACH-000459,-0.0166047921721
ACH-000460,-0.283122933282
ACH-000461,-0.686482238489
ACH-000463,-0.446852858708
ACH-000464,-0.525734858324
ACH-000466,-0.6150832969
ACH-000467,-0.265258689257
ACH-000468,-0.493284546848
ACH-000469,-0.519941911044
ACH-000470,-0.373678888558
ACH-000471,-0.389353776335
ACH-000472,-0.368185164731
ACH-000473,-0.259537023039
ACH-000475,-0.481350902746
ACH-000476,0.0113945644663
ACH-000477,-0.39611969271700004
ACH-000480,-0.559904013391
ACH-000481,-0.397119330249
ACH-000483,-0.12557879891100002
ACH-000484,-0.7510843079880001
ACH-000485,-0.344286860332
ACH-000486,-0.26685348387200003
ACH-000487,-0.532743801195
ACH-000488,-0.316098797469
ACH-000490,-0.471968085012
ACH-000491,-0.35759218541500004
ACH-000495,-0.34141552219099996
ACH-000496,-0.7724005738070001
ACH-000499,-0.382801702252
ACH-000500,-0.564351192549
ACH-000502,-0.4216728504300001
ACH-000503,-0.479077113707
ACH-000505,-0.660622856494
ACH-000507,-0.24354302309700002
ACH-000510,-0.517088958348
ACH-000511,-0.479113665605
ACH-000512,-0.311195761409
ACH-000516,-0.520048708627
ACH-000517,-0.656459960365
ACH-000518,-0.0394632094295
ACH-000520,-0.279173936849
ACH-000521,-0.5136595360899999
ACH-000522,-0.5065204924769999
ACH-000524,-0.272877832439
ACH-000527,-0.421844557677
ACH-000528,-0.295955647972
ACH-000537,-0.198203310249
ACH-000541,-0.176955303329
ACH-000542,-0.568419647213
ACH-000544,-0.326780277693
ACH-000545,-0.279648599028
ACH-000547,-0.9637919340000001
ACH-000548,-0.298809451896
ACH-000549,-0.55094265769
ACH-000550,-0.534477623818
ACH-000552,-0.15161965429500002
ACH-000556,-0.106536235187
ACH-000557,-0.504965556439
ACH-000570,-0.8401274906020001
ACH-000571,-0.354485939018
ACH-000573,-0.23104093831
ACH-000576,-0.87762802641
ACH-000580,-0.610375950706
ACH-000584,-0.32693477156100004
ACH-000585,-0.126728491685
ACH-000588,-0.34640736433799996
ACH-000589,-0.520788265268
ACH-000591,-0.06262255567859999
ACH-000593,-0.635028628226
ACH-000600,-0.150998778851
ACH-000601,-0.395870783904
ACH-000604,-0.3373092978
ACH-000605,-0.452551790977
ACH-000606,0.0217277402673
ACH-000608,-0.34779938016199996
ACH-000614,-0.784608837881
ACH-000616,-0.625073592358
ACH-000618,-0.346908270911
ACH-000619,-0.6247920051829999
ACH-000620,-0.30007067136
ACH-000621,-0.27076867585700004
ACH-000622,-0.319618906402
ACH-000623,-0.320537175951
ACH-000624,-0.327539470133
ACH-000627,-0.878811458348
ACH-000630,-0.6276746166489999
ACH-000632,-0.740087092908
ACH-000633,-0.484703816524
ACH-000637,-0.513522686298
ACH-000638,-0.395538608011
ACH-000646,-0.402062880663
ACH-000647,-0.35504996073600004
ACH-000648,-0.18049975804499999
ACH-000649,-0.387370768798
ACH-000651,-0.154646160652
ACH-000652,-0.21579534722399998
ACH-000653,-0.6084760350789999
ACH-000657,-0.364140087262
ACH-000658,-0.560689697102
ACH-000661,-0.196012169197
ACH-000662,-0.430721281256
ACH-000663,-0.337453614314
ACH-000665,-0.312984926497
ACH-000671,-0.567729403165
ACH-000673,-0.694987835274
ACH-000676,-0.25898484880899997
ACH-000677,-0.403159139688
ACH-000681,-0.428110042388
ACH-000682,-0.5508293700469999
ACH-000683,-0.279124759353
ACH-000684,-0.34024579052299997
ACH-000688,-0.620971287196
ACH-000693,-0.341965567692
ACH-000694,-0.205039230412
ACH-000695,-0.253058558881
ACH-000696,-0.506112750516
ACH-000697,-0.42652355555699994
ACH-000699,-0.442276377899
ACH-000701,-0.504043127377
ACH-000706,-0.314938866253
ACH-000711,-0.221422765033
ACH-000713,-0.538942895639
ACH-000714,-0.77737927647
ACH-000718,-0.271977501268
ACH-000720,-0.573377902535
ACH-000721,-0.419847624112
ACH-000724,-0.18469129748500002
ACH-000725,-0.259810000313
ACH-000732,-0.6578124755789999
ACH-000734,-0.411347637935
ACH-000735,-0.380579478291
ACH-000736,-0.314948897729
ACH-000738,-0.33771735143700005
ACH-000746,-0.5607445689
ACH-000747,-0.36937248766
ACH-000748,-0.449354246775
ACH-000753,-0.684264195799
ACH-000756,-0.648185730655
ACH-000757,-0.441312196896
ACH-000758,-0.141494101542
ACH-000760,-0.575817391936
ACH-000763,-0.513287135615
ACH-000764,-0.624621607826
ACH-000765,-0.581523720542
ACH-000766,-0.505761469505
ACH-000767,-0.331632863342
ACH-000768,-0.466402175891
ACH-000769,-0.22071917689800002
ACH-000770,-0.348492926836
ACH-000771,-0.720714893617
ACH-000773,-0.621138025999
ACH-000776,-0.417660290691
ACH-000777,-0.5655408490680001
ACH-000778,-0.160799939754
ACH-000781,-0.590585803186
ACH-000782,-0.540325780475
ACH-000783,-0.32804240262699996
ACH-000784,-0.370399700054
ACH-000785,-0.514776068829
ACH-000787,-0.271485137943
ACH-000788,-0.6292382042069999
ACH-000791,-0.5925027160490001
ACH-000792,-0.593547887855
ACH-000794,-0.24057263790300001
ACH-000796,-0.41860121981700005
ACH-000799,0.0864060618525
ACH-000800,-0.270629796049
ACH-000802,-0.462144978318
ACH-000804,-0.443988659232
ACH-000805,-0.514232329303
ACH-000809,-0.29045679808200003
ACH-000810,-0.43752754552100004
ACH-000811,-0.387190216878
ACH-000817,-0.869169292634
ACH-000819,-0.37263840199299997
ACH-000820,0.0351137844044
ACH-000821,-0.484581942944
ACH-000822,-0.48129921846199997
ACH-000823,-0.15139264070800001
ACH-000824,-0.290817728499
ACH-000827,-0.298002536405
ACH-000829,-0.556318485422
ACH-000831,-0.337830012987
ACH-000832,-0.395611054349
ACH-000833,-0.5016046028410001
ACH-000834,-0.0709007545666
ACH-000835,-0.485830693396
ACH-000836,-0.5935600583380001
ACH-000837,-0.33657942973399996
ACH-000838,-0.7094557051639999
ACH-000839,-0.489546096709
ACH-000840,-0.6433939682500001
ACH-000841,-0.594692125868
ACH-000843,-0.106896532623
ACH-000846,-0.36995350906499996
ACH-000847,-0.59021974804
ACH-000848,-0.260994888369
ACH-000849,-0.21930312584000003
ACH-000851,-0.217390257379
ACH-000855,-0.0296761060861
ACH-000856,0.0419130108005
ACH-000858,-0.247764889824
ACH-000859,-0.672255344138
ACH-000861,-0.42704814483099995
ACH-000862,-0.386566952243
ACH-000865,-0.227683419911
ACH-000866,-0.25676269778599997
ACH-000867,-0.149706323122
ACH-000869,-0.708723175049
ACH-000872,-0.616920221048
ACH-000873,-0.7181220439630001
ACH-000876,-0.699261443768
ACH-000878,-0.361262513623
ACH-000880,-0.445194364881
ACH-000881,-0.524912780933
ACH-000882,-0.260250254968
ACH-000884,-0.303064157025
ACH-000885,-0.007699999008100001
ACH-000887,-0.432022720191
ACH-000888,-0.505576959121
ACH-000889,-0.7190958670250001
ACH-000890,-0.23380677649300002
ACH-000896,-0.141504923814
ACH-000898,-0.414867221478
ACH-000900,-0.579360429873
ACH-000901,-0.351488854441
ACH-000905,-0.41708640540299996
ACH-000906,-0.46952987192699996
ACH-000907,-0.21829419796
ACH-000910,-0.311807319903
ACH-000911,-0.23024545003400002
ACH-000912,0.106274290826
ACH-000913,-0.42881595438500003
ACH-000915,-0.446996985939
ACH-000916,-0.607046021259
ACH-000917,-0.432100933983
ACH-000921,-0.38185306529
ACH-000924,-0.390217591056
ACH-000926,-0.515444337642
ACH-000928,-0.46591580663800003
ACH-000929,-0.48024141898999995
ACH-000932,-0.42860814552500004
ACH-000935,-0.44447989894699996
ACH-000936,-0.574327609659
ACH-000937,-0.34605633033
ACH-000938,-0.36504836653800005
ACH-000939,-0.09782148674360001
ACH-000941,-0.209494657221
ACH-000943,-0.331667216679
ACH-000946,-0.281250415173
ACH-000947,-0.514043679723
ACH-000948,-0.27113958082199996
ACH-000950,-0.54592236943
ACH-000953,-0.34221391516599997
ACH-000957,-0.34675395515699997
ACH-000958,-0.393664820727
ACH-000960,-0.31903286222800004
ACH-000963,-0.458617854328
ACH-000968,-0.680955123286
ACH-000969,-0.26445414931999994
ACH-000973,-0.456949784555
ACH-000974,-0.326345480658
ACH-000975,-0.314119130134
ACH-000976,-0.523039556586
ACH-000978,-0.496375489273
ACH-000980,-0.40030199372
ACH-000984,-0.318200284179
ACH-000986,-0.07755923866310001
ACH-000988,-0.09672109896410001
ACH-000993,-0.41830218733999996
ACH-000994,-0.41635863239
ACH-000996,-0.304734483655
ACH-001001,-0.422018338355
ACH-001020,0.13533658365999998
ACH-001028,-0.23940035293099998
ACH-001031,-0.602285621497
ACH-001038,-0.504112513102
ACH-001048,-0.449696788268
ACH-001050,-0.149679884025
ACH-001053,-0.7189340581829999
ACH-001054,-0.45560855828599994
ACH-001061,-0.273085821917
ACH-001067,-0.581260840126
ACH-001075,-0.342729540686
ACH-001096,-0.369702468494
ACH-001128,-0.53701550523
ACH-001134,-0.16000381830600002
ACH-001151,-0.209390555968
ACH-001163,-0.35707277553800004
ACH-001164,-0.546880208084
ACH-001173,-0.28966338845600004
ACH-001183,-0.36903495615099996
ACH-001184,-0.254251919278
ACH-001190,-0.45434594601499995
ACH-001192,-0.513464906665
ACH-001193,-0.15105921068199998
ACH-001196,-0.107705490732
ACH-001197,-0.472577651734
ACH-001205,-0.696931597634
ACH-001211,-0.285319440206
ACH-001212,-0.315612475391
ACH-001228,-0.6663230765770001
ACH-001232,-0.442723856615
ACH-001239,-0.349124824768
ACH-001274,-0.415297978471
ACH-001275,-0.36983628090000004
ACH-001277,-0.224369294203
ACH-001278,-0.228525791432
ACH-001280,-0.133164426778
ACH-001283,-0.41160133702299995
ACH-001289,-0.517601058076
ACH-001295,-0.36769252284500004
ACH-001300,0.0660601749543
ACH-001301,-0.26447203948000003
ACH-001302,-0.43468123296000005
ACH-001303,-0.518906398717
ACH-001306,-0.436306222487
ACH-001318,-0.0128602633687
ACH-001322,-0.45725645357600003
ACH-001328,-0.137307369562
ACH-001332,0.007553985633350001
ACH-001333,-0.154170639088
ACH-001336,-0.42893047348700003
ACH-001340,-0.27628498153700004
ACH-001346,-0.322674879992
ACH-001353,-0.5631516395880001
ACH-001354,0.270378686332
ACH-001367,-0.273721968281
ACH-001368,-0.509479236669
ACH-001374,-0.264163843916
ACH-001375,-0.550460986739
ACH-001377,-0.420194115011
ACH-001380,-0.400142419517
ACH-001391,-0.0658768429404
ACH-001407,-0.167566045882
ACH-001408,-0.255291892622
ACH-001413,-0.18308011795499998
ACH-001430,-0.703108024525
ACH-001431,-0.750140189834
ACH-001450,-0.21941050579100002
ACH-001496,-0.282848786927
ACH-001500,-0.449849200427
ACH-001521,-0.420677315037
ACH-001523,-0.196627980163
ACH-001532,-0.428801002223
ACH-001536,-0.6752481634020001
ACH-001550,-0.310451804038
ACH-001552,-0.271873777319
ACH-001554,-0.316272717751
ACH-001645,-0.401498566184
ACH-001654,-0.342249624453
ACH-001715,-0.554723869402
ACH-001735,-0.35559095655999995
ACH-001736,-0.110578278864
ACH-001737,-0.41428198739100003
ACH-001740,-0.424095771745
ACH-001745,-0.406053366213
ACH-001750,-0.588617889311
ACH-001765,-0.19999797324299998
ACH-001956,-0.42434534308
ACH-001957,-0.535427803161
