,C1QB (713)
ACH-000169,-0.097533570881
ACH-000178,-0.112607167841
ACH-000182,0.0518587430432
ACH-000183,0.0568948259769
ACH-000188,-0.295270638235
ACH-000189,-0.12101668777499999
ACH-000190,0.0438823965441
ACH-000198,-0.0614722672729
ACH-000204,-0.383182352886
ACH-000206,-0.0532974019334
ACH-000207,0.15405401951199998
ACH-000211,-7.92836917665e-05
ACH-000215,-0.030357978109400004
ACH-000221,-0.0480559012795
ACH-000222,-0.24886190626
ACH-000223,0.022968382398900002
ACH-000226,0.00485668069092
ACH-000227,0.120520723344
ACH-000228,0.159135369529
ACH-000231,-0.08380769480189999
ACH-000232,-0.00588341566401
ACH-000233,-0.0614986888516
ACH-000234,0.0144526965761
ACH-000235,-0.0669747911823
ACH-000237,-0.158610567886
ACH-000238,-0.263471702685
ACH-000243,-0.22346341264699998
ACH-000244,-0.125542545075
ACH-000246,-0.0988026677702
ACH-000248,-0.275235583845
ACH-000250,0.0565728764608
ACH-000251,-0.036496793143699996
ACH-000253,-0.0633576312449
ACH-000255,-0.0239240967126
ACH-000256,-0.38513128549500003
ACH-000257,-0.391167816012
ACH-000258,-0.204112354467
ACH-000259,-0.10741633972100001
ACH-000260,0.0599702969499
ACH-000261,-0.0253579688234
ACH-000262,0.0168699541155
ACH-000263,-0.0697699182912
ACH-000264,-0.0824874743553
ACH-000265,-0.023145869552
ACH-000266,0.00560846215571
ACH-000272,0.027669339460900003
ACH-000273,-0.046750549089599996
ACH-000274,-0.131387107847
ACH-000277,0.0841158920806
ACH-000278,0.0757296472577
ACH-000279,-0.228394693236
ACH-000280,-0.068945817886
ACH-000281,-0.33874088050800005
ACH-000288,-0.197096226441
ACH-000291,-0.00618000800435
ACH-000293,-0.230849300497
ACH-000294,0.13068546569
ACH-000295,0.0689536329351
ACH-000296,-0.22044286929600002
ACH-000302,0.0236428927598
ACH-000304,0.015154521442200001
ACH-000307,-0.0745684755482
ACH-000308,-0.0444520430435
ACH-000310,0.022277900632
ACH-000311,-0.305744382464
ACH-000312,-0.21892950500100003
ACH-000315,-0.012028801201899999
ACH-000316,-0.066819492789
ACH-000317,-0.11213030535499999
ACH-000318,-0.0348329945931
ACH-000319,-0.08968989736230001
ACH-000320,-0.321129247493
ACH-000322,-0.0794915378279
ACH-000323,-0.272983392042
ACH-000324,-0.165166969251
ACH-000329,-0.182659907556
ACH-000330,-0.155232237546
ACH-000331,-0.0424611568399
ACH-000332,-0.0287849750736
ACH-000334,-0.0228055669348
ACH-000335,-0.182999365536
ACH-000336,0.181840097419
ACH-000337,0.0525511153967
ACH-000339,0.00389018127898
ACH-000341,-0.221054132491
ACH-000348,0.0318487892243
ACH-000350,0.0143680952061
ACH-000352,-0.275632378398
ACH-000356,0.0379938248466
ACH-000361,-0.154623962518
ACH-000362,-0.0717723374812
ACH-000363,0.0615587212727
ACH-000364,-0.0991219456308
ACH-000365,-0.0346306353439
ACH-000366,-0.13406199939400001
ACH-000368,-0.184777740812
ACH-000374,0.009417602451379998
ACH-000375,-0.140589271839
ACH-000376,-0.263401308947
ACH-000381,-0.132583022357
ACH-000383,-0.0437458976173
ACH-000387,-0.01983763834
ACH-000389,0.0132081632936
ACH-000390,-0.050205913859
ACH-000393,-0.0361351358431
ACH-000395,-0.489560000594
ACH-000397,0.0346159013979
ACH-000401,-0.0525908198735
ACH-000402,-0.255838298191
ACH-000403,-0.14328455860300002
ACH-000404,0.263679758044
ACH-000406,-0.13846374587500002
ACH-000407,-0.12226612369899999
ACH-000408,-0.11947987185100001
ACH-000410,-0.104056494302
ACH-000411,0.12926307862199998
ACH-000414,-0.0803651868019
ACH-000415,-0.19115580675000002
ACH-000416,-0.0870914760961
ACH-000420,0.046979984719699996
ACH-000421,-0.0384627228135
ACH-000424,0.172405284549
ACH-000425,-0.0368666628191
ACH-000426,-0.117801533144
ACH-000427,-0.11199741984200001
ACH-000433,-0.150509097669
ACH-000436,-0.190584060689
ACH-000444,-0.0303625347723
ACH-000445,-0.270303490702
ACH-000448,-0.000587995567796
ACH-000450,-0.0467975019153
ACH-000452,-0.118341002463
ACH-000454,-0.115295753211
ACH-000458,-0.0159471618732
ACH-000459,-0.107863817584
ACH-000460,-0.09523393076749999
ACH-000461,0.047747345433800006
ACH-000463,0.059897937040900004
ACH-000464,-0.249118890332
ACH-000466,-0.0615711826047
ACH-000467,-0.158930116866
ACH-000468,-0.117742776096
ACH-000469,-0.298088444922
ACH-000470,-0.042729559187699995
ACH-000471,-0.0226658151312
ACH-000472,-0.044320741082699996
ACH-000473,-0.104914373269
ACH-000475,-0.0154126675705
ACH-000476,-0.152724628706
ACH-000477,0.0303564340552
ACH-000480,-0.061253827023700004
ACH-000481,0.05724075536090001
ACH-000483,-0.14215900112299998
ACH-000484,-0.144441155924
ACH-000485,-0.056587594518900004
ACH-000486,-0.0206960858364
ACH-000487,-0.212011107843
ACH-000488,-0.19317757170000002
ACH-000490,-0.058084702167800005
ACH-000491,0.0183897870639
ACH-000495,-0.102069568009
ACH-000496,-0.292225785051
ACH-000499,-0.280403202899
ACH-000500,0.0133661682186
ACH-000502,-0.0537227330492
ACH-000503,-0.204884053199
ACH-000505,-0.0284618242711
ACH-000507,-0.098722157542
ACH-000510,-0.041052234401
ACH-000511,-0.09456396829389999
ACH-000512,-0.115814466355
ACH-000516,-0.0723552634138
ACH-000517,-0.0174006712334
ACH-000518,-0.119062370672
ACH-000520,-0.11565927075600001
ACH-000521,-0.0878473612871
ACH-000522,-0.18966966881900002
ACH-000524,-0.012509458086700002
ACH-000527,-0.09357278648769998
ACH-000528,-0.09591144073619999
ACH-000537,0.114021153113
ACH-000541,-0.129932504778
ACH-000542,0.0571952704481
ACH-000544,-0.0592796886498
ACH-000545,-0.134350282574
ACH-000547,-0.26619290908599996
ACH-000548,-0.064627724312
ACH-000549,-0.114277751179
ACH-000550,-0.38331449227
ACH-000552,-0.0877289648237
ACH-000556,-0.0084983025668
ACH-000557,0.085576325904
ACH-000570,-0.15014553566299998
ACH-000571,-0.037303775054300006
ACH-000573,-0.149170819418
ACH-000576,-0.05158592190769999
ACH-000580,0.0897752495923
ACH-000584,0.0751852450254
ACH-000585,-0.104872793141
ACH-000588,-0.047764875166999995
ACH-000589,-0.011992722550200001
ACH-000591,-0.189797565751
ACH-000593,-0.318251265025
ACH-000600,-0.12528692345
ACH-000601,-0.136329385006
ACH-000604,0.06801942592810001
ACH-000605,-0.0646920175291
ACH-000606,-0.157202175014
ACH-000608,0.0797560959193
ACH-000614,-0.117684726045
ACH-000616,-0.0265436559852
ACH-000618,-0.24410197352200003
ACH-000619,0.0340443371356
ACH-000620,-0.163045069634
ACH-000621,-0.0691646632722
ACH-000622,-0.0487870166978
ACH-000623,0.125344821935
ACH-000624,0.028818822565799998
ACH-000627,-0.176107207329
ACH-000630,-0.252594126859
ACH-000632,-0.12131543672700001
ACH-000633,-0.128071941105
ACH-000637,-0.143887664155
ACH-000638,-0.271007526983
ACH-000646,0.00916056382855
ACH-000647,0.00362283672599
ACH-000648,0.133081620658
ACH-000649,-0.0409835491183
ACH-000651,-0.11675837311899999
ACH-000652,-0.118997012247
ACH-000653,-0.139608739586
ACH-000657,-0.061898810800199995
ACH-000658,-0.18266509463199998
ACH-000661,0.06824467342519999
ACH-000662,-0.39287950383000003
ACH-000663,0.0930146586849
ACH-000665,-0.0066384972571
ACH-000671,-0.14040844668400002
ACH-000673,-0.0904661828283
ACH-000676,-0.037162507395
ACH-000677,0.014885586119899999
ACH-000681,-0.0773278126015
ACH-000682,-0.29357165198699997
ACH-000683,-0.140423517051
ACH-000684,-0.302648780562
ACH-000688,0.0923250425904
ACH-000693,-0.201406425586
ACH-000694,-0.10586726432499999
ACH-000695,-0.0895442517464
ACH-000696,-0.029119851727299997
ACH-000697,-0.062886966402
ACH-000699,-0.266735686008
ACH-000701,0.0668243463597
ACH-000706,-0.10621716608
ACH-000711,-0.0876929281439
ACH-000713,-0.16708363013
ACH-000714,0.006961212576479999
ACH-000718,-0.121284225282
ACH-000720,-0.12977104857799998
ACH-000721,-0.044251430817
ACH-000724,-0.128199554114
ACH-000725,-0.166229875106
ACH-000732,0.005639343228020001
ACH-000734,-0.09091361356170001
ACH-000735,-0.244934976807
ACH-000736,-0.132983643727
ACH-000738,-0.07609067732630001
ACH-000746,0.031053954003599997
ACH-000747,-0.038070300152599997
ACH-000748,0.00742821605618
ACH-000753,-0.0967460550068
ACH-000756,-0.109849291355
ACH-000757,-0.101262722501
ACH-000758,-0.148638745957
ACH-000760,-0.0243047192122
ACH-000763,0.0229112420045
ACH-000764,0.04615157836040001
ACH-000765,-0.0010472362723899999
ACH-000766,-0.025218895068700002
ACH-000767,-0.161835506667
ACH-000768,0.0747732306661
ACH-000769,-0.00778350399428
ACH-000770,-0.00959776254539
ACH-000771,-0.10394337227299999
ACH-000773,0.09268930084069998
ACH-000776,-0.24621288954700002
ACH-000777,-0.0462587639661
ACH-000778,0.0687068992258
ACH-000781,0.017366635723000002
ACH-000782,-0.04733822329199999
ACH-000783,-0.130239367343
ACH-000784,-0.0100738842535
ACH-000785,-0.236921285641
ACH-000787,-0.191207544298
ACH-000788,-0.0404703863956
ACH-000791,-0.157246681
ACH-000792,-0.103207324873
ACH-000794,-0.165063382609
ACH-000796,0.0164192325031
ACH-000799,-0.149504864629
ACH-000800,-0.252453227885
ACH-000802,-0.10443672255200001
ACH-000804,-0.23261717542100002
ACH-000805,-0.121736549787
ACH-000809,0.046658151707199995
ACH-000810,0.214730892016
ACH-000811,-0.12158963897500001
ACH-000817,-0.07552833080969999
ACH-000819,-0.0705627564313
ACH-000820,-0.229642445443
ACH-000821,-0.00111772428888
ACH-000822,-0.00191798513381
ACH-000823,-0.047896797205300004
ACH-000824,-0.143194990781
ACH-000827,0.020007709198200004
ACH-000829,-0.12474730017100001
ACH-000831,-0.113339410732
ACH-000832,0.06307509725049999
ACH-000833,0.13054643127999999
ACH-000834,-0.192861543372
ACH-000835,-0.15904375624199998
ACH-000836,-0.104192095931
ACH-000837,-0.200485384441
ACH-000838,-0.135567566004
ACH-000839,-0.357282122176
ACH-000840,0.06595570550980001
ACH-000841,-0.198995814319
ACH-000843,-0.0143407973482
ACH-000846,-0.251275981261
ACH-000847,0.0136591759461
ACH-000848,0.08925233411160001
ACH-000849,-0.10123358545700001
ACH-000851,-0.13617916274
ACH-000855,0.0081881622286
ACH-000856,-0.015706230842500002
ACH-000858,-0.177930613359
ACH-000859,-0.146171360082
ACH-000861,-0.0466857324614
ACH-000862,-0.0759346442837
ACH-000865,-0.021519258149599995
ACH-000866,0.0357232498798
ACH-000867,0.0391411904985
ACH-000869,-0.115902922742
ACH-000872,-0.273437782116
ACH-000873,-0.0340554492138
ACH-000876,0.08401064013000001
ACH-000878,0.149805856316
ACH-000880,-0.13510612668299998
ACH-000881,-0.047823709692699994
ACH-000882,-0.308159811283
ACH-000884,-0.0968553457307
ACH-000885,-0.0922623017478
ACH-000887,-0.171528078393
ACH-000888,-0.0819398403972
ACH-000889,-0.0074019411277
ACH-000890,-0.101252098705
ACH-000896,0.0713150273697
ACH-000898,0.08530230661160002
ACH-000900,-0.246494187876
ACH-000901,-0.129096142383
ACH-000905,-0.120701639646
ACH-000906,-0.024203098423200002
ACH-000907,-0.134451486215
ACH-000910,-0.161205784846
ACH-000911,-0.054187551354
ACH-000912,-0.111691131612
ACH-000913,-0.0422824157254
ACH-000915,-0.11936473779699999
ACH-000916,0.459735974123
ACH-000917,-0.0121775440341
ACH-000921,-0.16256509503900002
ACH-000924,0.105890219587
ACH-000926,-0.00209505822327
ACH-000928,-0.07941688003219999
ACH-000929,-0.0831881134408
ACH-000932,-0.0750424626446
ACH-000935,-0.051050977922300005
ACH-000936,-0.171942845456
ACH-000937,-0.131514670998
ACH-000938,-0.0269704905012
ACH-000939,0.0237254953001
ACH-000941,-0.119735116596
ACH-000943,-0.0334757875471
ACH-000946,-0.0656402330809
ACH-000947,-0.140949811624
ACH-000948,0.0223051125222
ACH-000950,-0.011136823866700002
ACH-000953,-0.078673378136
ACH-000957,-0.160697989731
ACH-000958,0.0321734500002
ACH-000960,-0.040941199413400006
ACH-000963,-0.046073957405000004
ACH-000968,-0.100676514882
ACH-000969,-0.0240636644204
ACH-000973,0.0031045473802300003
ACH-000974,-0.09815418753739999
ACH-000975,-0.21431962682999997
ACH-000976,-0.164747620486
ACH-000978,-0.41841020172
ACH-000980,-0.00115182531504
ACH-000984,-0.210190147955
ACH-000986,-0.247740629119
ACH-000988,-0.18090623375300002
ACH-000993,-0.08644541879170001
ACH-000994,0.10503368327
ACH-000996,-0.022246621815
ACH-001001,0.0354219996938
ACH-001020,-0.0210542585739
ACH-001028,-0.0125222968951
ACH-001031,0.010568160829399998
ACH-001038,-0.11059063022900001
ACH-001048,-0.0974928764451
ACH-001050,-0.15542455648
ACH-001053,-0.14342460125
ACH-001054,-0.135185147795
ACH-001061,-0.04725543889219999
ACH-001067,-0.129755200264
ACH-001075,0.026618356065700004
ACH-001096,-0.168455343259
ACH-001128,-0.0915170177571
ACH-001134,0.059038383699900006
ACH-001151,0.04596368233109999
ACH-001163,-0.0397925737211
ACH-001164,-0.148485892556
ACH-001173,-0.0032123742946999997
ACH-001183,0.0923333212339
ACH-001184,-0.0651075065165
ACH-001190,-0.0715033144593
ACH-001192,-0.006074560917979999
ACH-001193,-0.0902332860137
ACH-001196,-0.102214654188
ACH-001197,-0.19296078300299999
ACH-001205,-0.0058383703407799995
ACH-001211,-0.11825206855999999
ACH-001212,-0.19639458865200002
ACH-001228,-0.33730828008
ACH-001232,-0.24762812616500002
ACH-001239,-0.0696464816135
ACH-001274,-0.09458721851299999
ACH-001275,-0.057885672320000005
ACH-001277,-0.0452129083043
ACH-001278,0.044707347291900006
ACH-001280,-0.24427271040999998
ACH-001283,0.10423781858999999
ACH-001289,-0.00491267937062
ACH-001295,-0.0712402027807
ACH-001300,-0.110437938206
ACH-001301,0.0227749030379
ACH-001302,-0.183164588482
ACH-001303,0.0638845785719
ACH-001306,-0.21440886793400002
ACH-001318,-0.0296575718731
ACH-001322,-0.234608170303
ACH-001328,-0.18549533159899997
ACH-001332,-0.15309502522399998
ACH-001333,-0.236789385683
ACH-001336,-0.11931791287799999
ACH-001340,-0.134390219857
ACH-001346,-0.0987592211464
ACH-001353,-0.00882343584982
ACH-001354,-0.241023691059
ACH-001367,-0.130183323739
ACH-001368,-0.0904660224388
ACH-001374,0.137532319766
ACH-001375,-0.0352914536762
ACH-001377,-0.00083126631472
ACH-001380,-0.0761989819971
ACH-001391,0.0148490568231
ACH-001407,-0.054071124404600004
ACH-001408,-0.109965640507
ACH-001413,-0.112845895097
ACH-001430,-0.125429315272
ACH-001431,-0.04100951353230001
ACH-001450,-0.33015970005399997
ACH-001496,-0.123516570598
ACH-001500,-0.287574982411
ACH-001521,-0.232469852125
ACH-001523,0.049754352269000005
ACH-001532,-0.0505984749371
ACH-001536,-0.0147037866637
ACH-001550,-0.0951324561794
ACH-001552,-0.06685982807969999
ACH-001554,-0.0678132196972
ACH-001645,0.112929678617
ACH-001654,-0.112498814105
ACH-001715,0.0167132771449
ACH-001735,-0.0447379058481
ACH-001736,0.051376373363899996
ACH-001737,-0.00892906904106
ACH-001740,-0.19190896163600002
ACH-001745,-0.0753050511663
ACH-001750,-0.252960677165
ACH-001765,-0.131505823278
ACH-001956,-0.06156517644719999
ACH-001957,0.0115408045441
