,MKL1 (57591)
ACH-000393,-0.210909981579
ACH-000395,-0.23703633115699999
ACH-000397,-0.509612424553
ACH-000401,-0.331924006838
ACH-000402,-0.308256475199
ACH-000403,-0.314972380829
ACH-000404,-0.282259376404
ACH-000406,-0.13314506658199998
ACH-000407,-0.207641100478
ACH-000408,-0.305245722095
ACH-000410,-0.102914929914
ACH-000411,-0.07616088559489999
ACH-000414,-0.178289109824
ACH-000415,-0.19963852862999998
ACH-000416,-0.224183817407
ACH-000420,-0.335863763179
ACH-000421,-0.38491856568599997
ACH-000424,-0.125356761809
ACH-000425,-0.372839441632
ACH-000426,-0.0508554863846
ACH-000427,-0.539065414993
ACH-000433,-0.240374155609
ACH-000436,-0.0526722730002
ACH-000444,-0.0916489113807
ACH-000445,-0.464649757028
ACH-000448,-0.151766841952
ACH-000450,-0.126798446381
ACH-000452,-0.225156053953
ACH-000454,-0.356499492862
ACH-000458,-0.386501508811
ACH-000459,-0.263522712764
ACH-000460,-0.297243061413
ACH-000461,-0.167323762833
ACH-000463,-0.0718017924348
ACH-000464,0.022729785760400002
ACH-000466,-0.476780954695
ACH-000467,-0.183209226069
ACH-000468,-0.33815035298600005
ACH-000469,-0.44102303727
ACH-000470,-0.473921198598
ACH-000471,-0.501545658609
ACH-000472,-0.200538429562
ACH-000473,-0.21915054009799997
ACH-000475,-0.327622942647
ACH-000476,-0.22180761962200002
ACH-000477,-0.39751836761200005
ACH-000480,-0.27571239904899997
ACH-000481,-0.247394191989
ACH-000483,-0.330690413994
ACH-000484,0.00801312090852
ACH-000485,-0.239706704196
ACH-000486,-0.301049149985
ACH-000487,-0.218531772126
ACH-000488,-0.371698030192
ACH-000490,-0.34621277643
ACH-000491,-0.243204778622
ACH-000495,-0.21363542084000003
ACH-000496,-0.0784171356658
ACH-000499,-0.22144997745900002
ACH-000500,-0.265738370902
ACH-000502,-0.198128210938
ACH-000503,-0.06932727057360001
ACH-000505,-0.29865427399
ACH-000507,-0.286562324578
ACH-000510,-0.35815541259000006
ACH-000511,-0.315723984499
ACH-000512,-0.23973836652199998
ACH-000516,-0.703200481526
ACH-000517,-0.191579066801
ACH-000518,-0.208120210117
ACH-000520,-0.275038480552
ACH-000521,-0.17055393017099998
ACH-000522,-0.105588068112
ACH-000524,-0.31663799288100003
ACH-000527,-0.343961406995
ACH-000528,-0.25277347842799996
ACH-000537,-0.429915023112
ACH-000541,-0.23787011199400002
ACH-000542,-0.308519831779
ACH-000544,-0.055961156542600005
ACH-000545,-0.321669513463
ACH-000547,-0.45286998566200004
ACH-000548,-0.347850495128
ACH-000549,-0.0360607517485
ACH-000550,-0.179737560204
ACH-000552,-0.193636525531
ACH-000556,-0.297299312687
ACH-000557,-0.332715666932
ACH-000570,-0.37320259439099995
ACH-000571,-0.36070592760700004
ACH-000573,-0.0562827878185
ACH-000576,-0.23908265072299997
ACH-000580,-0.295399169006
ACH-000584,-0.221420558894
ACH-000585,-0.256616662626
ACH-000588,-0.136005513745
ACH-000589,-0.0986914130873
ACH-000591,-0.23649048721000002
ACH-000593,-0.193479758592
ACH-000600,-0.05702641445619999
ACH-000601,-0.25597905489100004
ACH-000604,-0.271765517606
ACH-000605,-0.307269774947
ACH-000606,-0.408039216862
ACH-000608,-0.511681278106
ACH-000614,-0.319588436241
ACH-000616,-0.150536483156
ACH-000618,-0.300229548098
ACH-000619,-0.295066036173
ACH-000620,-0.35947498171400005
ACH-000621,-0.257082066103
ACH-000622,-0.248786642531
ACH-000623,-0.378514493878
ACH-000624,-0.360284309896
ACH-000627,-0.400213944403
ACH-000630,-0.394441854273
ACH-000632,-0.326245469211
ACH-000633,-0.45056765204800003
ACH-000637,-0.27653609448399996
ACH-000638,-0.172617820955
ACH-000646,-0.13914111265999998
ACH-000647,-0.275768427262
ACH-000648,-0.377775639405
ACH-000649,-0.189543606941
ACH-000651,-0.404673821639
ACH-000652,-0.166574992798
ACH-000653,-0.056103604410899996
ACH-000657,-0.360859477499
ACH-000658,-0.135547523028
ACH-000661,-0.09917696768100001
ACH-000662,-0.271724612029
ACH-000663,-0.00853514360828
ACH-000665,-0.407074638745
ACH-000671,-0.240020808633
ACH-000673,-0.43609960355300004
ACH-000676,-0.0783925940278
ACH-000677,-0.384668365213
ACH-000681,-0.25523266615400003
ACH-000682,-0.20262315497699998
ACH-000683,-0.17134440259199998
ACH-000684,-0.231294492746
ACH-000688,-0.36558269523000003
ACH-000693,-0.308726994534
ACH-000694,-0.271591260277
ACH-000695,-0.680368683656
ACH-000696,-0.148831910854
ACH-000697,-0.228547997798
ACH-000699,-0.193544496171
ACH-000701,-0.180548259922
ACH-000706,-0.09389334425660001
ACH-000711,-0.4533193877
ACH-000713,-0.0407400541003
ACH-000714,-0.292604741807
ACH-000718,0.183706703405
ACH-000720,-0.144926919486
ACH-000721,-0.19700625882699999
ACH-000724,-0.237096878015
ACH-000725,-0.628555015045
ACH-000732,0.012135542774
ACH-000734,-0.28347393184999997
ACH-000735,-0.244074002023
ACH-000736,-0.294149933178
ACH-000738,-0.140692393395
ACH-000746,-0.562296847101
ACH-000747,-0.485094508286
ACH-000748,-0.335545737972
ACH-000753,-0.259485948312
ACH-000756,-0.270352111603
ACH-000757,-0.35017125056500004
ACH-000758,-0.07120101556910001
ACH-000760,-0.148409355881
ACH-000763,-0.29150386115
ACH-000764,-0.228983325444
ACH-000765,-0.264768707038
ACH-000766,-0.24298535243500002
ACH-000767,-0.31811673917100003
ACH-000768,-0.37154176854500004
ACH-000769,-0.248480475788
ACH-000770,-0.13861935867699998
ACH-000771,-0.260849319131
ACH-000773,-0.208418913409
ACH-000776,-0.304837329206
ACH-000777,-0.19089272144000002
ACH-000778,-0.146515920219
ACH-000781,-0.18058131665399998
ACH-000782,-0.42824661428000005
ACH-000783,-0.307336202583
ACH-000784,-0.32628937301800004
ACH-000785,-0.112055125748
ACH-000787,-0.116535409725
ACH-000788,-0.223509772039
ACH-000791,-0.40838450423100003
ACH-000792,-0.13219089000700002
ACH-000794,-0.186537657299
ACH-000796,-0.354264407022
ACH-000799,-0.04531676204940001
ACH-000800,-0.182074670805
ACH-000802,-0.237625831545
ACH-000804,-0.20244075483899998
ACH-000805,-0.571606219237
ACH-000809,-0.333886247704
ACH-000810,-0.08320149072000001
ACH-000811,-0.311551912459
ACH-000817,-0.302633459121
ACH-000819,-0.267915549091
ACH-000820,-0.204889573616
ACH-000821,-0.240448379069
ACH-000822,-0.17489009485999998
ACH-000823,-0.235589877753
ACH-000824,-0.30521695480300004
ACH-000827,-0.318507763552
ACH-000829,-0.417023160893
ACH-000831,-0.316059156574
ACH-000832,-0.23711272171199999
ACH-000833,-0.190650387697
ACH-000834,-0.180927080377
ACH-000835,-0.500091517438
ACH-000836,-0.0516913003156
ACH-000837,-0.205564436382
ACH-000838,-0.273603903334
ACH-000839,-0.35888486036300005
ACH-000840,0.026175265037500003
ACH-000841,-0.0608645872614
ACH-000843,-0.28769905980599997
ACH-000846,-0.272994455128
ACH-000847,-0.300757315568
ACH-000848,-0.23362459158000004
ACH-000849,-0.237489804148
ACH-000851,-0.127303275002
ACH-000855,-0.22830287229899998
ACH-000856,-0.571383534707
ACH-000858,-0.261093290167
ACH-000859,-0.351983663874
ACH-000861,0.0072855980599100005
ACH-000862,-0.341983456072
ACH-000865,-0.356312056279
ACH-000866,-0.24014389663400001
ACH-000867,-0.263373896283
ACH-000869,-0.348377510142
ACH-000872,-0.39923243446900003
ACH-000873,-0.438424324745
ACH-000876,-0.187096956449
ACH-000878,-0.6267980788040001
ACH-000880,-0.270612525501
ACH-000881,-0.291297212702
ACH-000882,-0.254607070202
ACH-000884,-0.470344498373
ACH-000885,-0.318679136431
ACH-000887,-0.184567326476
ACH-000888,-0.234894872403
ACH-000889,-0.216148329491
ACH-000890,-0.5807056643240001
ACH-000896,-0.332467481086
ACH-000898,-0.12609904646700001
ACH-000900,-0.32853251239
ACH-000901,-0.24551256304400002
ACH-000905,-0.192866385904
ACH-000906,-0.343995004268
ACH-000907,-0.485312641027
ACH-000910,-0.325873804102
ACH-000911,-0.28250654373100004
ACH-000912,-0.308431346526
ACH-000913,-0.296889190161
ACH-000915,-0.179336874988
ACH-000916,-0.19853652862799998
ACH-000917,-0.23401554654399997
ACH-000921,-0.29882261587
ACH-000924,-0.279883106705
ACH-000926,-0.21782913657400002
ACH-000928,-0.546521247236
ACH-000929,-0.0474018567949
ACH-000932,-0.278327438222
ACH-000935,-0.143945579562
ACH-000936,-0.329129109294
ACH-000937,-0.49511772967
ACH-000938,-0.137911278957
ACH-000939,0.0213918849452
ACH-000941,-0.336297841404
ACH-000943,-0.151413919593
ACH-000946,-0.155166732543
ACH-000947,-0.142590661811
ACH-000948,-0.153027595791
ACH-000950,-0.0577830820404
ACH-000953,-0.591295486889
ACH-000957,-0.124809777748
ACH-000958,-0.244680987953
ACH-000960,-0.217316758115
ACH-000963,-0.43325267660300004
ACH-000968,-0.343443308304
ACH-000969,-0.17919242042800002
ACH-000973,-0.17915447098200002
ACH-000974,-0.202070081451
ACH-000975,-0.48406547280400003
ACH-000976,-0.234279291933
ACH-000978,-0.08573185015979999
ACH-000980,-0.197990755702
ACH-000984,-0.23616472901500002
ACH-000986,-0.324939618029
ACH-000988,-0.361490732019
ACH-000993,-0.264661031669
ACH-000994,-0.127543700852
ACH-000996,-0.287429370458
ACH-001001,-0.310442266368
ACH-001020,0.0607614069836
ACH-001028,-0.303609845717
ACH-001031,-0.36253870139600003
ACH-001038,-0.35625718648800003
ACH-001048,-0.26030029228100005
ACH-001050,-0.385624613214
ACH-001053,-0.471065762744
ACH-001054,-0.235375828374
ACH-001061,-0.23229434576400002
ACH-001067,-0.353871844213
ACH-001075,-0.14410099442
ACH-001096,-0.24861886471900002
ACH-001128,0.75624411818
ACH-001134,-0.08720336232480001
ACH-001151,-0.204150363473
ACH-001163,-0.230711544796
ACH-001164,0.0444454121695
ACH-001173,-0.231654349684
ACH-001183,-0.321330307068
ACH-001184,-0.285714592672
ACH-001190,-0.208189496754
ACH-001192,-0.280982744825
ACH-001193,-0.22309495960700002
ACH-001196,-0.217974188131
ACH-001197,-0.252073466743
ACH-001205,-0.29472841453000004
ACH-001211,-0.07670391691339999
ACH-001212,-0.163948199327
ACH-001228,-0.668249806163
ACH-001232,-0.102257920792
ACH-001239,-0.44790558498599997
ACH-001274,-0.40199265894599995
ACH-001275,-0.12231433312699999
ACH-001277,-0.331654361137
ACH-001278,-0.365205882948
ACH-001280,-0.280010200028
ACH-001283,-0.300679684602
ACH-001289,-0.41640094551600004
ACH-001295,-0.341410712343
ACH-001300,-0.458386501346
ACH-001301,-0.273184852412
ACH-001302,-0.0369181479833
ACH-001303,-0.244400765068
ACH-001306,-0.188585155677
ACH-001318,-0.34011775589599996
ACH-001322,-0.5849029081580001
ACH-001328,-0.161522350916
ACH-001332,-0.49870251255000003
ACH-001333,-0.21235716708500002
ACH-001336,-0.33475592379999997
ACH-001340,-0.441199888186
ACH-001346,-0.19134463723099998
ACH-001353,-0.334156370428
ACH-001354,-0.22624219923
ACH-001367,-0.44543194771600003
ACH-001368,-0.397187122982
ACH-001374,-0.588635198522
ACH-001375,-0.318561266984
ACH-001377,-0.109307100218
ACH-001380,-0.214831222329
ACH-001391,-0.432598568837
ACH-001407,-0.443673360868
ACH-001408,-0.278899518412
ACH-001413,-0.315833780667
ACH-001430,-0.727063268163
ACH-001431,-0.179333709754
ACH-001450,-0.09073948711549999
ACH-001496,-0.129435009869
ACH-001500,-0.025789358165099998
ACH-001521,-0.0536977543545
ACH-001523,-0.142276509015
ACH-001532,-0.25291598929299997
ACH-001536,-0.228767382683
ACH-001550,0.141554206162
ACH-001552,-0.292220717268
ACH-001554,-0.267682246924
ACH-001645,-0.39938247876599997
ACH-001654,-0.10284437235200002
ACH-001715,-0.45835358106799995
ACH-001735,-0.261664660075
ACH-001736,-0.301842017363
ACH-001737,-0.24106019893000002
ACH-001740,-0.267117158862
ACH-001745,-0.16693497611400002
ACH-001750,-0.243084258724
ACH-001765,-0.276315181981
ACH-001956,-0.265438852179
ACH-001957,-0.261392019343
