,DYTN (391475)
ACH-000004,-0.0196296363423
ACH-000007,-0.013413724047299999
ACH-000009,-0.0659397522513
ACH-000011,0.029201942829100002
ACH-000012,0.06495303757109999
ACH-000013,0.025086022962500003
ACH-000014,0.0633142767949
ACH-000015,0.0793037466039
ACH-000017,0.0639144875354
ACH-000018,0.14827281871099998
ACH-000019,0.220818675548
ACH-000021,0.052432192215400006
ACH-000022,-0.0130154116928
ACH-000025,0.152951971972
ACH-000028,0.0726385766044
ACH-000030,0.118336225959
ACH-000035,0.330282908845
ACH-000036,-0.105623362623
ACH-000037,-0.038347864220699995
ACH-000039,0.195049809343
ACH-000040,0.134771154393
ACH-000041,0.09980282298419998
ACH-000042,0.03761740821
ACH-000045,0.183772521144
ACH-000047,0.0373767694214
ACH-000052,0.244255403847
ACH-000053,0.137425681115
ACH-000054,0.0632993165005
ACH-000055,0.42381817835999996
ACH-000060,0.139074448873
ACH-000067,0.08156028710680001
ACH-000070,0.03010088098
ACH-000075,0.155503781825
ACH-000078,0.277254928811
ACH-000082,0.08017075157660002
ACH-000085,0.113573153649
ACH-000086,0.0997082056458
ACH-000087,0.23820893068500001
ACH-000092,-0.0514779964188
ACH-000095,0.132446469471
ACH-000097,0.07965909067419999
ACH-000098,-0.0259299526016
ACH-000099,0.0548044096141
ACH-000108,0.09575971373369999
ACH-000113,0.012897609914899999
ACH-000115,0.12400353023800001
ACH-000116,0.0865057740954
ACH-000118,0.00188357524153
ACH-000120,0.0650943545869
ACH-000123,0.21162832266399997
ACH-000127,0.019165124798
ACH-000128,0.136768894595
ACH-000132,-0.011166618388799999
ACH-000133,-0.0541224199273
ACH-000137,0.00923201920182
ACH-000138,0.07598108820260001
ACH-000142,0.0749128111
ACH-000143,0.00038757766721599996
ACH-000146,0.145430422757
ACH-000148,0.147585388474
ACH-000150,0.0873206138852
ACH-000152,-0.036512646956599996
ACH-000153,0.191889033581
ACH-000159,0.132225533918
ACH-000160,-0.00424246442149
ACH-000163,0.25303499588100004
ACH-000167,-0.262359793558
ACH-000168,-0.0236980054869
ACH-000169,0.0658032166027
ACH-000178,-0.0434943147279
ACH-000182,-0.08433205298589999
ACH-000183,0.151060023004
ACH-000188,0.18366440973900003
ACH-000189,0.300109206511
ACH-000190,0.18044384769699998
ACH-000198,0.024568954153499998
ACH-000204,-0.172730031024
ACH-000206,-0.020379686496400002
ACH-000207,0.208301491279
ACH-000211,0.06953868939410002
ACH-000215,0.0648262678666
ACH-000221,0.184119900939
ACH-000222,0.270986537721
ACH-000223,0.08864101425769999
ACH-000226,0.0462537175277
ACH-000227,0.0437033898671
ACH-000228,0.234391767853
ACH-000231,0.07660590116089999
ACH-000232,0.0895226939535
ACH-000233,0.0938111080631
ACH-000234,-0.010850154730200002
ACH-000235,0.08119285258489999
ACH-000237,-0.0058847240156099994
ACH-000238,-0.044194871766999995
ACH-000243,0.0624753151659
ACH-000244,-0.12130625059
ACH-000246,0.0618507809137
ACH-000248,0.26620297669799997
ACH-000250,0.00316538983037
ACH-000251,0.0960588658251
ACH-000253,0.0538275549234
ACH-000255,0.10892644789999999
ACH-000256,0.210112769379
ACH-000257,0.0911566720204
ACH-000258,0.113722827
ACH-000259,0.0523707695213
ACH-000260,0.11062166755899999
ACH-000261,0.116297010168
ACH-000262,0.257696179097
ACH-000263,0.106373259361
ACH-000264,0.126894917799
ACH-000265,0.00846845274241
ACH-000266,0.07913547105669999
ACH-000272,0.04395590223680001
ACH-000273,0.016212329384600002
ACH-000274,-0.097085297564
ACH-000277,-0.0188690573524
ACH-000278,0.0455706407905
ACH-000279,0.140448224793
ACH-000280,0.07818674513519999
ACH-000281,0.247138882709
ACH-000288,-0.0200315145263
ACH-000291,0.07332075825760001
ACH-000293,0.12069592692
ACH-000294,0.115421261871
ACH-000295,0.16396714529200002
ACH-000296,0.169536581144
ACH-000302,0.0591197538033
ACH-000304,-0.025067999384699998
ACH-000307,0.0265027446834
ACH-000308,0.113583249106
ACH-000310,0.0559917552161
ACH-000311,0.098922322895
ACH-000312,0.18633303140000002
ACH-000315,-0.00400259801579
ACH-000316,0.132160969214
ACH-000317,0.08796040168080001
ACH-000318,0.0626149303931
ACH-000319,-0.0186335830766
ACH-000320,0.05779888178090001
ACH-000322,0.129374711665
ACH-000323,0.0972479015942
ACH-000324,0.0143481712054
ACH-000329,0.0185449163816
ACH-000330,0.269202044455
