,UPF1 (5976)
ACH-000004,-0.71034668764
ACH-000007,-0.9270235247799998
ACH-000009,-1.24142957562
ACH-000011,-0.763870069129
ACH-000012,-1.27985865058
ACH-000013,-1.08449682595
ACH-000014,-1.00348811303
ACH-000015,-0.95985493924
ACH-000017,-1.41210730636
ACH-000018,-0.8630792897700001
ACH-000019,-1.5364704230200001
ACH-000021,-1.2657920918799999
ACH-000022,-1.13154393724
ACH-000025,-0.953430739909
ACH-000028,-1.18970837937
ACH-000030,-1.1678805356200002
ACH-000035,-1.03599464888
ACH-000036,-1.1600252388299999
ACH-000037,-0.392960217332
ACH-000039,-0.908345101221
ACH-000040,-0.7257409777330001
ACH-000041,-0.663164971963
ACH-000042,-1.12818825238
ACH-000045,-0.7304204008030001
ACH-000047,-0.910622376787
ACH-000052,-0.9394023950929999
ACH-000053,-1.13351973753
ACH-000054,-0.922636385847
ACH-000055,-1.1055904914799999
ACH-000060,-1.00257007191
ACH-000067,-0.959451265509
ACH-000070,-0.970516821487
ACH-000075,-0.741380934383
ACH-000078,-0.92975535225
ACH-000082,-0.851617062156
ACH-000085,-1.31724598381
ACH-000086,-1.15952758781
ACH-000087,-1.12371161582
ACH-000092,-0.717551461031
ACH-000095,-1.26122139535
ACH-000097,-1.21816907446
ACH-000098,-0.903829876164
ACH-000099,-0.941533855214
ACH-000108,-1.1545913568000001
ACH-000113,-0.995809263062
ACH-000115,-1.31803325001
ACH-000116,-1.22049123969
ACH-000118,-1.16221472029
ACH-000120,-1.0546069123100001
ACH-000123,-1.1124214718
ACH-000127,-1.01003802709
ACH-000128,-1.0868694810500001
ACH-000132,-1.0181622593700002
ACH-000133,-0.8415782666789999
ACH-000137,-0.981666136319
ACH-000138,-1.02706179513
ACH-000142,-1.15824656802
ACH-000143,-1.2877498784799999
ACH-000146,-1.0267972495200002
ACH-000148,-0.637417067627
ACH-000150,-1.05547796187
ACH-000152,-1.02177926865
ACH-000153,-0.80410377924
ACH-000159,-1.4086910744999999
ACH-000160,-0.685398649596
ACH-000163,-0.645396030264
ACH-000167,-0.287758837612
ACH-000168,-0.932080690231
ACH-000169,-0.898995810327
ACH-000178,-0.811399026734
ACH-000182,-1.15767709848
ACH-000183,-1.13613789091
ACH-000188,-1.04970011938
ACH-000189,-0.775752307227
ACH-000190,-0.58719565288
ACH-000198,-1.12779755123
ACH-000204,-1.15022169036
ACH-000206,-1.21740238367
ACH-000207,-1.0323606830299998
ACH-000211,-0.913009194312
ACH-000215,-0.846593152989
ACH-000221,-0.845274527674
ACH-000222,-0.8501631311769999
ACH-000223,-1.28688491744
ACH-000226,-0.9194562248100001
ACH-000227,-0.858225960072
ACH-000228,-1.00859938575
ACH-000231,-0.9253319409559999
ACH-000232,-0.950672254419
ACH-000233,-1.2996278699500001
ACH-000234,-1.43697918383
ACH-000235,-1.03840472521
ACH-000237,-0.9577631928820001
ACH-000238,-0.879786210195
ACH-000243,-1.04635625563
ACH-000244,-1.00422496485
ACH-000246,-1.0438080267
ACH-000248,-0.950915273623
ACH-000250,-1.0282260786700002
ACH-000251,-0.919099800147
ACH-000253,-1.31658454792
ACH-000255,-0.987488846955
ACH-000256,-1.07377629383
ACH-000257,-0.889802216762
ACH-000258,-1.1990897629100001
ACH-000259,-1.243235879
ACH-000260,-1.1554982056899998
ACH-000261,-1.0812205937200001
ACH-000262,-0.9055752606090001
ACH-000263,-0.969780840235
ACH-000264,-0.825585941856
ACH-000265,-0.8859537917929999
ACH-000266,-1.35990564194
ACH-000272,-1.0211664591399998
ACH-000273,-0.805876683643
ACH-000274,-1.15851605495
ACH-000277,-1.0307342278
ACH-000278,-0.920287238649
ACH-000279,-0.51549656586
ACH-000280,-1.2032026221799998
ACH-000281,-1.05186805367
ACH-000288,-0.68934818367
ACH-000291,-0.99393826654
ACH-000293,-1.25801626729
ACH-000294,-1.0429360685200002
ACH-000295,-0.9227847690100001
ACH-000296,-0.9444441721340001
ACH-000302,-1.15993437173
ACH-000304,-0.966083249369
ACH-000307,-1.2241537762
ACH-000308,-1.0584837466500001
ACH-000310,-1.34038392713
ACH-000311,-1.28484174572
ACH-000312,-0.975303888439
ACH-000315,-0.8196296958679999
ACH-000316,-0.908545950077
ACH-000317,-0.8545567583370001
ACH-000318,-1.1703898658399998
ACH-000319,-0.790393880315
ACH-000320,-1.2313808390899998
ACH-000322,-1.01192315716
ACH-000323,-0.941691403991
ACH-000324,-1.14669650043
ACH-000329,-0.603178200343
ACH-000330,-1.30928614774
ACH-000331,-0.9668084948960001
ACH-000332,-1.11939867646
ACH-000334,-1.0522837121700002
ACH-000335,-0.885593441242
ACH-000336,-0.9325535734520001
ACH-000337,-1.25197750862
ACH-000339,-1.04888249534
ACH-000341,-1.1035469895299999
ACH-000348,-1.0135253454100002
ACH-000350,-1.41742518949
ACH-000352,-1.1686509540899999
ACH-000356,-0.888724198551
ACH-000361,-0.46058737611
ACH-000362,-0.979888353635
ACH-000363,-1.35052980095
ACH-000364,-1.09486758764
ACH-000365,-1.07054090283
ACH-000366,-1.22250083694
ACH-000368,-0.966745621946
ACH-000374,-1.2771873769
ACH-000375,-0.784077087957
ACH-000376,-0.775497523921
ACH-000381,-1.21736355558
ACH-000383,-1.09352523283
ACH-000387,-0.987899488179
ACH-000389,-0.8664290788240001
ACH-000390,-1.2839399635
ACH-000393,-1.23537299698
ACH-000395,-1.33266871974
ACH-000397,-1.16581561669
ACH-000401,-1.0143892654
ACH-000402,-0.9365064160250001
ACH-000403,-1.32123435737
ACH-000404,-0.6446270661869999
ACH-000406,-1.00084776578
ACH-000407,-0.7684003020469999
ACH-000408,-1.0103296551799998
ACH-000410,-0.921581631037
ACH-000411,-0.783277003151
ACH-000414,-1.3090542292899998
ACH-000415,-1.14172449081
ACH-000416,-1.04732125056
ACH-000420,-1.4521927917299997
ACH-000421,-1.25962033127
ACH-000424,-0.919964994535
ACH-000425,-0.8454772992120001
ACH-000426,-1.15740606255
ACH-000427,-1.50149717308
ACH-000433,-0.8124544328740001
ACH-000436,-1.22298173892
ACH-000444,-0.932915472694
ACH-000445,-1.02102413559
ACH-000448,-1.15685719028
ACH-000450,-1.14047005885
ACH-000452,-0.983135808889
ACH-000454,-0.93358230379
ACH-000458,-1.20129895906
ACH-000459,-0.851026107113
ACH-000460,-1.1320800797200001
ACH-000461,-0.9495579506659999
ACH-000463,-0.9618817484100001
ACH-000464,-0.819411095361
ACH-000466,-1.2418361562
ACH-000467,-1.3491255316100002
ACH-000468,-1.16086067366
ACH-000469,-0.7416371238680001
ACH-000470,-1.18421521841
ACH-000471,-0.8570976404649999
ACH-000472,-1.30772906571
ACH-000473,-1.07200258432
ACH-000475,-1.2231108721100001
ACH-000476,-1.17315312312
ACH-000477,-1.0771560121500001
ACH-000480,-0.806904190511
ACH-000481,-1.0890226542700001
ACH-000483,-1.33671701641
ACH-000484,-1.3021860785600001
ACH-000485,-1.28762708062
ACH-000486,-0.817997786103
ACH-000487,-0.868056880044
ACH-000488,-1.2481984155099999
ACH-000490,-0.958085343399
ACH-000491,-1.04395120753
ACH-000495,-0.857996868898
ACH-000496,-1.24439775596
ACH-000499,-0.610853054286
ACH-000500,-1.19002561391
ACH-000502,-0.7512656949519999
ACH-000503,-1.29966590615
ACH-000505,-0.8694421122310001
ACH-000507,-1.15475710522
ACH-000510,-0.877600024447
ACH-000511,-1.0483661422
ACH-000512,-0.9565361730399999
ACH-000516,-1.23339838941
ACH-000517,-1.03207793379
ACH-000518,-1.1564861027600002
ACH-000520,-1.1268481750700001
ACH-000521,-0.993301259602
ACH-000522,-1.0517516898000001
ACH-000524,-1.33333382548
ACH-000527,-1.04377256596
ACH-000528,-1.05975583464
ACH-000537,-0.827341230977
ACH-000541,-1.2240959089499999
ACH-000542,-0.842923354707
ACH-000544,-1.20158465489
ACH-000545,-1.0489286122600001
ACH-000547,-1.37637417641
ACH-000548,-1.0325192371
ACH-000549,-1.5019518478100002
ACH-000550,-0.8905115565680001
ACH-000552,-1.17683843221
ACH-000556,-1.2355936476
ACH-000557,-0.8867854377519999
ACH-000570,-0.6590419774140001
ACH-000571,-1.25606165623
ACH-000573,-0.6769200853039999
ACH-000576,-0.628938017038
ACH-000580,-1.07721403095
ACH-000584,-0.952282684955
ACH-000585,-0.928357505221
ACH-000588,-1.16784089069
ACH-000589,-0.8621782814550001
ACH-000591,-0.978544916553
ACH-000593,-1.00513432536
ACH-000600,-1.02347697952
ACH-000601,-1.08438265775
ACH-000604,-1.30612633479
ACH-000605,-0.937320251846
ACH-000606,-0.946758448022
ACH-000608,-1.34425728313
ACH-000614,-1.02294128858
ACH-000616,-0.7690514241099999
ACH-000618,-1.02248776421
ACH-000619,-1.22137890801
ACH-000620,-1.11608598355
ACH-000621,-0.702839047237
ACH-000622,-1.37561518401
ACH-000623,-0.880755036373
ACH-000624,-1.1866654247600001
ACH-000627,-0.9861368739190001
ACH-000630,-0.947646347311
ACH-000632,-0.716608512616
ACH-000633,-1.04736253299
ACH-000637,-0.890967034287
ACH-000638,-1.0456578914
ACH-000646,-1.25021367824
ACH-000647,-1.0937398171100001
ACH-000648,-1.2595002503200001
ACH-000649,-1.00048489108
ACH-000651,-0.907648007069
ACH-000652,-0.922402629987
ACH-000653,-1.0113682606899999
ACH-000657,-1.1113824951200002
ACH-000658,-1.1426586378799999
ACH-000661,-1.1920358263200002
ACH-000662,-1.3068388091299998
ACH-000663,-1.11144092377
ACH-000665,-1.2376676724299998
ACH-000671,-1.25168839198
ACH-000673,-0.707945786369
ACH-000676,-0.803510382386
ACH-000677,-1.00109686888
ACH-000681,-1.09178267839
ACH-000682,-1.18476566198
ACH-000683,-1.02626171787
ACH-000684,-0.569436183701
ACH-000688,-0.983794979674
ACH-000693,-1.14555189645
ACH-000694,-1.0510321158
ACH-000695,-1.24154494653
ACH-000696,-0.997135404865
ACH-000697,-1.02255897286
ACH-000699,-0.7909835976530001
ACH-000701,-1.21052408189
ACH-000706,-0.858291049452
ACH-000711,-1.0983944778899999
ACH-000713,-0.870715511918
ACH-000714,-1.30043393217
ACH-000718,-1.05796123911
ACH-000720,-0.9980012520139999
ACH-000721,-1.03274371816
ACH-000724,-1.56052025056
ACH-000725,-1.6601981235799999
ACH-000732,-0.881591455837
ACH-000734,-0.894052789947
ACH-000735,-0.917347712476
ACH-000736,-1.1115721972100001
ACH-000738,-0.850655033673
ACH-000746,-1.2744612672600002
ACH-000747,-1.09603968471
ACH-000748,-1.0790986069700002
ACH-000753,-0.8949984739519999
ACH-000756,-0.95156540166
ACH-000757,-1.1326741034999999
ACH-000758,-0.8883604909589999
ACH-000760,-0.859471874136
ACH-000763,-1.1115495724200002
ACH-000764,-1.6639877252500002
ACH-000765,-0.910389825985
ACH-000766,-1.08664949544
ACH-000767,-1.0695531115999999
ACH-000768,-0.8146147381640001
ACH-000769,-1.30763576639
ACH-000770,-0.998030974394
