,PPHLN1 (51535)
ACH-000211,-0.502173076729
ACH-000215,-0.424811345337
ACH-000221,-0.221902222346
ACH-000222,-0.158127039389
ACH-000223,-0.7524124147229999
ACH-000226,-0.39924648576099997
ACH-000227,-0.753768584245
ACH-000228,-0.33614479927100005
ACH-000231,-0.436185373042
ACH-000232,-0.48745457187200003
ACH-000233,-0.41809842247900003
ACH-000234,-0.43099127842600005
ACH-000235,-0.421473698434
ACH-000237,-0.40182208932499996
ACH-000238,-0.59120019451
ACH-000243,-0.381893246588
ACH-000244,-0.457910087884
ACH-000246,-0.350294846938
ACH-000248,-0.45698690550899995
ACH-000250,-0.3140086706
ACH-000251,-0.468989353888
ACH-000253,-0.36645082266900003
ACH-000255,-0.0416566278566
ACH-000256,-0.492305068463
ACH-000257,-0.044999050889400004
ACH-000258,-0.272504532583
ACH-000259,-0.175327536094
ACH-000260,-0.310401463603
ACH-000261,-0.595803116112
ACH-000262,-0.573991900736
ACH-000263,-0.533819376052
ACH-000264,-0.624660241475
ACH-000265,-0.339160569902
ACH-000266,-0.6166165018850001
ACH-000272,-0.554372308511
ACH-000273,-0.419822387447
ACH-000274,-0.423921758265
ACH-000277,-0.41722824561
ACH-000278,-0.500862689523
ACH-000279,-0.456395717651
ACH-000280,-0.342603244415
ACH-000281,-0.393597769492
ACH-000288,-0.18870019995099999
ACH-000291,-0.278601433725
ACH-000293,-0.349021526131
ACH-000294,-0.26885578916499997
ACH-000295,-0.46083467084
ACH-000296,-0.5417807426269999
ACH-000302,-0.43228869477799997
ACH-000304,-0.424384435387
ACH-000307,-0.340537309049
ACH-000308,-0.479035087179
ACH-000310,-0.560612391498
ACH-000311,-0.24543793109700002
ACH-000312,-0.277055655966
ACH-000315,-0.44022999796000006
ACH-000316,-0.376524532873
ACH-000317,-0.10722762524900001
ACH-000318,-0.39793210899400006
ACH-000319,-0.40977252951300003
ACH-000320,-0.37030140069
ACH-000322,-0.29358745163000005
ACH-000323,-0.39291973528499996
ACH-000324,-0.445458902703
ACH-000329,-0.346965614005
ACH-000330,-0.35492172350400003
ACH-000331,-0.34948495533299995
ACH-000332,-0.37100089778300005
ACH-000334,-0.32085438901
ACH-000335,-0.434048287636
ACH-000336,-0.34447087063000004
ACH-000337,-0.374832452434
ACH-000339,-0.331127992506
ACH-000341,-0.493764711296
ACH-000348,-0.672378718484
ACH-000350,-0.304246898664
ACH-000352,-0.379405699578
ACH-000356,-0.547824322275
ACH-000361,-0.34077061494000005
ACH-000362,-0.26221024022399997
ACH-000363,-0.15528105624500002
ACH-000364,-0.34580020403300005
ACH-000365,-0.48116291188
ACH-000366,-0.48238996178800003
ACH-000368,-0.397086389112
ACH-000374,-0.556074450058
ACH-000375,-0.22134330305799998
ACH-000376,-0.41909051059
ACH-000381,-0.266863178082
ACH-000383,-0.28834686791999997
ACH-000387,-0.34048743983199997
ACH-000389,-0.510742643971
ACH-000390,-0.151034645338
ACH-000393,-0.44383280380199996
ACH-000395,-0.601170913805
ACH-000397,-0.146532801655
ACH-000401,-0.497199744123
ACH-000402,-0.180169993603
ACH-000403,-0.306609990206
ACH-000404,-0.658629549236
ACH-000406,-0.246190985638
ACH-000407,-0.349114359283
ACH-000408,-0.301984839509
ACH-000410,-0.43525017968199997
ACH-000411,-0.443936141393
ACH-000414,-0.27553443581799997
ACH-000415,-0.34674123287299996
ACH-000416,-0.411098337126
ACH-000420,-0.444409885711
ACH-000421,-0.54881398842
ACH-000424,-0.31476836789900003
ACH-000425,-0.33606145473800003
ACH-000426,-0.327367780244
ACH-000427,-0.391916761189
ACH-000433,-0.19452809988699998
ACH-000436,-0.35569401831299996
ACH-000444,-0.417874198335
ACH-000445,-0.623807066338
ACH-000448,-0.40704320088600005
ACH-000450,-0.327708654336
ACH-000452,-0.355991756422
ACH-000454,-0.488714148398
ACH-000458,-0.353526559738
ACH-000459,-0.35548535308799994
ACH-000460,-0.394384635134
ACH-000461,-0.34741323931400003
ACH-000463,-0.39123187334700005
ACH-000464,-0.7005493548810001
ACH-000466,-0.368550638804
ACH-000467,-0.47151588706299996
ACH-000468,-0.6497855046600001
ACH-000469,-0.32611499597800003
ACH-000470,-0.302035312399
ACH-000471,-0.318889783417
ACH-000472,-0.490394240713
ACH-000473,-0.524681057563
ACH-000475,-0.266098538443
ACH-000476,-0.294465681882
ACH-000477,-0.528819960678
ACH-000480,-0.440306724255
ACH-000481,-0.344165432519
ACH-000483,-0.383925236059
ACH-000484,-0.568967288734
ACH-000485,-0.18048855159899999
ACH-000486,-0.586096005011
ACH-000487,-0.289983151009
ACH-000488,-0.5020049177310001
ACH-000490,-0.47512756743100004
ACH-000491,-0.133864589506
ACH-000495,-0.426018441282
ACH-000496,-0.508151688279
ACH-000499,-0.416948811715
ACH-000500,0.396479748431
ACH-000502,-0.248317611022
ACH-000503,-0.702049509674
ACH-000505,-0.381755755233
ACH-000507,-0.331276430473
ACH-000510,-0.142838706268
ACH-000511,-0.342531979893
ACH-000512,-0.415810892822
ACH-000516,-0.37303825713
ACH-000517,-0.278029570154
ACH-000518,-0.419919530009
ACH-000520,-0.38526478939400005
ACH-000521,-0.304825008495
ACH-000522,-0.33867746170100005
ACH-000524,-0.48862519086999995
ACH-000527,-0.497896121716
ACH-000528,-0.276958612379
ACH-000537,-0.392993759882
ACH-000541,-0.194064177594
ACH-000542,-0.678659720133
ACH-000544,-0.12125346512
ACH-000545,-0.368631714969
ACH-000547,-0.464930766651
ACH-000548,-0.317327052553
ACH-000549,-0.42141790764200004
ACH-000550,-0.6834821274089999
ACH-000552,-0.328732643916
ACH-000556,-0.32799465022
ACH-000557,-0.131748882706
ACH-000570,-0.34098972813199996
ACH-000571,-0.29721011668
ACH-000573,-0.37619376072899996
ACH-000576,-0.20620541438099999
ACH-000580,-0.48717037185199996
ACH-000584,-0.32284702719
ACH-000585,-0.384557501782
ACH-000588,-0.35039795126199996
ACH-000589,-0.20594617771200002
ACH-000591,-0.513100829647
ACH-000593,-0.21958228450599998
ACH-000600,-0.443164210954
ACH-000601,-0.369648619108
ACH-000604,-0.230964675429
ACH-000605,-0.460316222384
ACH-000606,-0.563252870396
ACH-000608,-0.48270708380500005
ACH-000614,-0.526603272652
ACH-000616,-0.519112430952
ACH-000618,-0.23980179723499997
ACH-000619,-0.44269194635
ACH-000620,-0.38998126683
ACH-000621,-0.487746013422
ACH-000622,-0.43977952171499995
ACH-000623,-0.34376216340899995
ACH-000624,-0.321261405702
ACH-000627,-0.42447229657799995
ACH-000630,-0.408333065097
ACH-000632,-0.426529041898
ACH-000633,-0.38074362204000006
ACH-000637,-0.13728048095599998
ACH-000638,-0.29432780505600004
ACH-000646,-0.466292523076
ACH-000647,-0.498028823411
ACH-000648,-0.535161224541
ACH-000649,-0.480265927667
ACH-000651,-0.40762305271899996
ACH-000652,-0.31016106022100004
ACH-000653,-0.37104900447899997
ACH-000657,-0.304211606752
ACH-000658,-0.25247703474
ACH-000661,-0.439541303822
ACH-000662,-0.469374082478
ACH-000663,-0.292829513915
ACH-000665,-0.436915191162
ACH-000671,-0.17711058747699998
ACH-000673,-0.289137189791
ACH-000676,-0.611867272459
ACH-000677,-0.485800200443
ACH-000681,-0.3654718053
ACH-000682,-0.568021622806
ACH-000683,-0.257911505573
ACH-000684,-0.234716120576
ACH-000688,-0.439384771639
ACH-000693,-0.437960723346
ACH-000694,-0.41998197501699996
ACH-000695,-0.834439797984
ACH-000696,-0.39632210390699996
ACH-000697,-0.502939722845
ACH-000699,-0.295694231242
ACH-000701,-0.465186464185
ACH-000706,-0.22863120294599998
ACH-000711,-0.297250973265
ACH-000713,-0.332120076197
ACH-000714,-0.532222643545
ACH-000718,-0.31761065021400003
ACH-000720,-0.33312776603
ACH-000721,-0.205098618745
ACH-000724,-0.11238149524499999
ACH-000725,-0.24425679007800002
ACH-000732,-0.245659156937
ACH-000734,-0.402685909984
ACH-000735,-0.45787373593
ACH-000736,-0.264833362332
ACH-000738,-0.320463486377
ACH-000746,-0.214866067018
ACH-000747,-0.667739579494
ACH-000748,-0.339157832527
ACH-000753,-0.380863798551
ACH-000756,-0.263046173284
ACH-000757,-0.182136616655
ACH-000758,-0.491167923297
ACH-000760,-0.335908595638
ACH-000763,-0.22017273311500002
ACH-000764,-0.30911158050299997
ACH-000765,-0.663462162298
ACH-000766,-0.311592416468
ACH-000767,-0.29605146497400003
ACH-000768,-0.504206885069
ACH-000769,-0.522375743719
ACH-000770,-0.2542642883
ACH-000771,-0.333399541633
ACH-000773,-0.391665415612
ACH-000776,-0.261181596648
ACH-000777,-0.433466032252
ACH-000778,-0.19106723231699999
ACH-000781,-0.17854580338599998
ACH-000782,-0.290819152185
ACH-000783,-0.449653490999
ACH-000784,-0.458383174223
ACH-000785,-0.19933019569200003
ACH-000787,-0.373864772887
ACH-000788,-0.41155087396799994
ACH-000791,-0.259238594897
ACH-000792,-0.37293159445
ACH-000794,-0.964956201168
ACH-000796,-0.438390032314
ACH-000799,-0.32066488891399997
ACH-000800,-0.23743850784200002
ACH-000802,-0.41032472094800004
ACH-000804,-0.453624825656
ACH-000805,-0.43466824144500005
ACH-000809,-0.314068566134
ACH-000810,-0.398533785311
ACH-000811,-0.286538119509
ACH-000817,-0.47708477058999993
ACH-000819,-0.395320771378
ACH-000820,-0.438668502698
ACH-000821,-0.374778980166
ACH-000822,-0.647376481235
ACH-000823,-0.319162652143
ACH-000824,-0.194849808473
ACH-000827,-0.371236670065
ACH-000829,-0.463698301392
ACH-000831,-0.418518403729
ACH-000832,-0.430884600441
ACH-000833,-0.42497469633100005
ACH-000834,-0.358417580031
ACH-000835,-0.3518003697
ACH-000836,-0.30252692167899997
ACH-000837,-0.261298481445
ACH-000838,-0.284711618788
ACH-000839,-0.493143608533
ACH-000840,-0.48295488808200004
ACH-000841,-0.36834132229500005
ACH-000843,-0.24881824207699998
ACH-000846,-0.35270854621299996
ACH-000847,-0.57550011817
ACH-000848,-0.335268102314
ACH-000849,-0.29655362763500004
ACH-000851,-0.481030114133
ACH-000855,-0.42107912852799995
ACH-000856,-0.326219255226
ACH-000858,-0.38259722382100003
ACH-000859,-0.09900193021060001
ACH-000861,-0.346118733781
ACH-000862,-0.10284756843800001
ACH-000865,-0.478654669052
ACH-000866,-0.26323471726
ACH-000867,-0.289003872232
ACH-000869,-0.386157371937
ACH-000872,-0.22169163449499998
ACH-000873,-0.368452755551
ACH-000876,-0.400556665824
ACH-000878,-0.357325816494
ACH-000880,-0.216418393554
ACH-000881,-0.26787742755
ACH-000882,-0.384803622719
ACH-000884,-0.212692266558
ACH-000885,-0.468635132148
ACH-000887,-0.5449165140760001
ACH-000888,-0.154736642937
ACH-000889,-0.317320343004
ACH-000890,-0.20558643260899997
ACH-000896,-0.284664496453
ACH-000898,-0.282354136291
ACH-000900,-0.640958160888
ACH-000901,-0.294790218607
ACH-000905,-0.199144519979
ACH-000906,-0.491510868534
ACH-000907,-0.312968052049
ACH-000910,-0.27804873362300003
ACH-000911,-0.488677154969
ACH-000912,-0.473280149578
ACH-000913,-0.39063924391000004
ACH-000915,-0.25353354488
ACH-000916,-0.66020617006
ACH-000917,-0.353440845567
ACH-000921,-0.414141200155
ACH-000924,-0.277294531453
ACH-000926,-0.399667049409
ACH-000928,-0.447489872016
ACH-000929,-0.421591754254
ACH-000932,-0.215941346019
ACH-000935,-0.318572806896
ACH-000936,-0.381381639036
ACH-000937,-0.319743351264
ACH-000938,-0.417170391977
ACH-000939,-0.263301870735
ACH-000941,-0.258131135509
ACH-000943,-0.316534923385
ACH-000946,-0.623229480708
ACH-000947,-0.43092447509
ACH-000948,-0.359567537268
ACH-000950,-0.0604003654636
ACH-000953,-0.334652852964
ACH-000957,-0.595492708873
ACH-000958,-0.367233546822
ACH-000960,-0.298301311992
ACH-000963,-0.22014669320799998
ACH-000968,-0.323916521782
ACH-000969,-0.46831041553900005
ACH-000973,-0.460744407538
ACH-000974,-0.51537832565
ACH-000975,-0.447112916784
ACH-000976,-0.436895323649
ACH-000978,0.21961523775199998
ACH-000980,-0.21406023290800003
ACH-000984,-0.458214736729
ACH-000986,-0.544045650634
ACH-000988,-0.303819256235
ACH-000993,-0.09367665237780001
ACH-000994,-0.386998710889
ACH-000996,-0.559417113666
ACH-001001,-0.408296115291
ACH-001020,-0.294203720166
ACH-001028,-0.453847770832
ACH-001031,-0.130278017329
ACH-001038,-0.44633318004199996
ACH-001048,-0.365517296354
ACH-001050,-0.279203286642
ACH-001053,-0.49887690909500004
ACH-001054,-0.37560084301299995
ACH-001061,-0.322346519424
ACH-001067,-0.287739428866
ACH-001075,-0.271160679011
ACH-001096,-0.24717038383499998
ACH-001128,-0.671956925258
ACH-001134,-0.618626109087
ACH-001151,-0.514270934801
ACH-001163,-0.5669551566309999
ACH-001164,-0.375679466828
ACH-001173,-0.63638353298
ACH-001183,-0.44071193294
ACH-001184,-0.37477806288500004
ACH-001190,-0.45797443228
ACH-001192,-0.41359497116899996
ACH-001193,-0.35565873198799997
ACH-001196,-0.429070576409
ACH-001197,-0.7055568633820001
ACH-001205,-0.578242932899
ACH-001211,-0.49252808971100004
ACH-001212,-0.400574207952
ACH-001228,-0.416746809977
ACH-001232,-0.20579700001899998
ACH-001239,-0.475304321009
ACH-001274,-0.30408457218699997
ACH-001275,-0.5529743224889999
ACH-001277,-0.558104348566
ACH-001278,-0.351417550205
ACH-001280,-0.35462170493
ACH-001283,-0.41931140655500004
ACH-001289,-0.424868898424
ACH-001295,-0.272089475677
ACH-001300,-0.37695131371699997
ACH-001301,-0.5081689718600001
ACH-001302,-0.26082047380999995
ACH-001303,-0.302531185612
ACH-001306,-0.395552474798
ACH-001318,-0.407758902417
ACH-001322,-0.648657675453
ACH-001328,-0.45721450959700005
ACH-001332,-0.608879739856
ACH-001333,-0.31733077730500003
ACH-001336,-0.386370067891
ACH-001340,-0.32526350241999996
ACH-001346,-0.34808101459799995
ACH-001353,-0.41226346739799996
ACH-001354,-0.42148035120899996
ACH-001367,-0.43532774490500004
ACH-001368,-0.18903881110100001
ACH-001374,-0.392025568077
ACH-001375,-0.474871921216
ACH-001377,-0.361195724574
ACH-001380,-0.362849962975
ACH-001391,-0.336008170475
ACH-001407,-0.48992326588699997
ACH-001408,-0.386102313261
ACH-001413,-0.448271470976
ACH-001430,-0.626805931296
ACH-001431,-0.421225940625
ACH-001450,-0.323915591194
ACH-001496,-0.30999186569000003
ACH-001500,-0.38917260126900005
ACH-001521,-0.327568879101
ACH-001523,-0.535215016894
ACH-001532,-0.48848010810599996
ACH-001536,-0.495581379987
ACH-001550,-0.491600482764
ACH-001552,-0.056609011920499996
ACH-001554,-0.302187268095
ACH-001645,-0.5027828000010001
ACH-001654,-0.377169047024
ACH-001715,-0.302433639002
ACH-001735,-0.349541735009
ACH-001736,-0.27579686209800003
ACH-001737,-0.395987957345
ACH-001740,-0.405035645057
ACH-001745,-0.54764624713
ACH-001750,-0.395727910982
ACH-001765,-0.43611773135799997
ACH-001956,-0.316351957153
ACH-001957,-0.337091689679
