,PLA2G10 (8399)
ACH-000004,-0.729759965849
ACH-000007,-1.26052912924
ACH-000009,-0.835120142964
ACH-000011,-1.09043364203
ACH-000012,-1.21309138115
ACH-000013,-1.064176502
ACH-000014,-1.2606833216600002
ACH-000015,-1.24525796188
ACH-000017,-0.7828685218449999
ACH-000018,-1.30685690619
ACH-000019,-0.8664317166850001
ACH-000021,-0.839203464541
ACH-000022,-0.975115905576
ACH-000025,-1.1874129368100002
ACH-000028,-0.766746045614
ACH-000030,-0.7022121775929999
ACH-000035,-1.07676837048
ACH-000036,-1.02346110838
ACH-000037,-1.17816852543
ACH-000039,-1.30060914585
ACH-000040,-1.0678531208600002
ACH-000041,-0.865007892377
ACH-000042,-1.08247702453
ACH-000045,-0.9490419394490001
ACH-000047,-1.01313418048
ACH-000052,-1.0799657463099999
ACH-000053,-0.697464190916
ACH-000054,-0.846036044104
ACH-000055,-0.78879709177
ACH-000060,-1.0758525097799998
ACH-000067,-1.0011542180500002
ACH-000070,-1.1369422090999999
ACH-000075,-1.4107372462799999
ACH-000078,-0.825002802197
ACH-000082,-0.955837255286
ACH-000085,-1.24135852446
ACH-000086,-0.8383689074449999
ACH-000087,-0.8863121038070001
ACH-000092,-0.9166946818899999
ACH-000095,-0.795123733097
ACH-000097,-1.0717966057200001
ACH-000098,-1.13577532694
ACH-000099,-0.9155708013689999
ACH-000108,-0.7244137882870001
ACH-000113,-1.0873261982
ACH-000115,-1.15531915831
ACH-000116,-0.976926342682
ACH-000118,-0.9409495566700001
ACH-000120,-1.14415599669
ACH-000123,-0.990527672411
ACH-000127,-0.8832690859110001
ACH-000128,-0.9872310234909999
ACH-000132,-1.1844124509799998
ACH-000133,-0.7823049647560001
ACH-000137,-1.13868026525
ACH-000138,-0.916553870292
ACH-000142,-1.2455759285299999
ACH-000143,-0.710276247927
ACH-000146,-1.22405157103
ACH-000148,-1.18482122703
ACH-000150,-1.19455503441
ACH-000152,-0.91729555029
ACH-000153,-1.1286775003
ACH-000159,-0.948396008582
ACH-000160,-1.06655399444
ACH-000163,-0.969481621057
ACH-000167,-1.2685829848899999
ACH-000168,-1.14184066918
ACH-000169,-1.1002728956299999
ACH-000178,-1.0438859591399998
ACH-000182,-1.04651925516
ACH-000183,-1.07426856312
ACH-000188,-0.915433803818
ACH-000189,-1.01046754306
ACH-000190,-1.23641668649
ACH-000198,-0.850772082954
ACH-000204,-1.23878775067
ACH-000206,-0.821570880773
ACH-000207,-0.799975315268
ACH-000211,-1.22778933768
ACH-000215,-0.9721280379970001
ACH-000221,-1.1726256233
ACH-000222,-1.06057224804
ACH-000223,-0.740367617766
ACH-000226,-1.1719869458499999
ACH-000227,-0.962924730918
ACH-000228,-1.12415311076
ACH-000231,-1.05650129487
ACH-000232,-1.12402063019
ACH-000233,-1.37191656723
ACH-000234,-0.9692021389830001
ACH-000235,-1.0548597854200001
ACH-000237,-1.1882137695700001
ACH-000238,-0.540273333102
ACH-000243,-1.26088008902
ACH-000244,-1.01673076893
ACH-000246,-0.8578589295110001
ACH-000248,-0.918299327426
ACH-000250,-1.12479626713
ACH-000251,-0.640629291661
ACH-000253,-0.92634495514
ACH-000255,-1.0753618624299999
ACH-000256,-1.37983118739
ACH-000257,-0.933950713233
ACH-000258,-1.5178609608200002
ACH-000259,-1.0508641626000002
ACH-000260,-1.18162676063
ACH-000261,-0.966591064841
ACH-000262,-1.16184539308
ACH-000263,-0.879054398735
ACH-000264,-0.908531259843
