,EPYC (1833)
ACH-000004,0.19772937695599999
ACH-000007,-0.0388190363285
ACH-000009,-0.0730576641177
ACH-000011,-0.0954074510214
ACH-000012,0.038162285192999995
ACH-000013,-0.00800673264863
ACH-000014,-0.00768001302531
ACH-000015,-0.0208816526534
ACH-000017,-0.151038027786
ACH-000018,0.129492628224
ACH-000019,0.159314574895
ACH-000021,-0.126991005594
ACH-000022,0.0245207471013
ACH-000025,-0.168149030073
ACH-000028,-0.07115444405600001
ACH-000030,0.00011423590785899999
ACH-000035,0.00439792174206
ACH-000036,0.140052445034
ACH-000037,-0.10264848629000001
ACH-000039,-0.161653163008
ACH-000040,-0.208161746631
ACH-000041,0.0150313138296
ACH-000042,-0.012385009111799999
ACH-000045,0.0256289501484
ACH-000047,0.061203536773699996
ACH-000052,-0.129975727455
ACH-000053,0.0385135268144
ACH-000054,-0.14628807699100002
ACH-000055,-0.126893291647
ACH-000060,0.143915260459
ACH-000067,-0.0361829938897
ACH-000070,-0.0563483060501
ACH-000075,0.161836581286
ACH-000078,0.036346556812400004
ACH-000082,-0.418909245848
ACH-000085,0.270307480147
ACH-000086,-0.130052263477
ACH-000087,-0.236229977308
ACH-000092,-0.063267797572
ACH-000095,-0.0569660929438
ACH-000097,-0.0375874813084
ACH-000098,0.14649407941
ACH-000099,-0.00934596167672
ACH-000108,0.163933835226
ACH-000113,0.0336784158297
ACH-000115,-0.012245107133400001
ACH-000116,-0.045399310119
ACH-000118,-0.08529515493249999
ACH-000120,0.046537338483499995
ACH-000123,0.16433624110700001
ACH-000127,0.0804362283454
ACH-000128,-0.162167382984
ACH-000132,0.136974711431
ACH-000133,-0.0863039189587
ACH-000137,-0.09822925207580001
ACH-000138,-0.0029606890943400005
ACH-000142,-0.019155433473200003
ACH-000143,0.022856081506799998
ACH-000146,0.0356786923961
ACH-000148,0.0380342610391
ACH-000150,-0.148248123299
ACH-000152,-0.18255941264199999
ACH-000153,0.020515699793900003
ACH-000159,0.11733098286900001
ACH-000160,0.0636261737616
ACH-000163,-0.0196387174969
ACH-000167,-0.216385359129
ACH-000168,-0.0967564023754
ACH-000169,-0.1560167343
ACH-000178,-0.0327539063864
ACH-000182,0.00402322853753
ACH-000183,0.105842126752
ACH-000188,-0.015286496652
ACH-000189,-0.0188633763935
ACH-000190,0.148890416434
ACH-000198,-0.010842779177899999
ACH-000204,-0.109348994094
ACH-000206,-0.102529457536
ACH-000207,0.0153405498125
ACH-000211,-0.0398136382879
ACH-000215,0.0053097134404799995
ACH-000221,0.0723887607379
ACH-000222,0.08225042648839999
ACH-000223,-0.0133325124678
ACH-000226,-0.229693646599
ACH-000227,0.031889496548599995
ACH-000228,0.267315881677
ACH-000231,0.052787018004
ACH-000232,-0.0726460460258
ACH-000233,0.0446011726561
ACH-000234,0.0666029477037
ACH-000235,-0.014140208566600001
ACH-000237,-0.25882971982299996
ACH-000238,-0.0164016317353
ACH-000243,0.011590095980499999
ACH-000244,0.137705684593
ACH-000246,-0.023552722714299996
ACH-000248,-0.09976723531060001
ACH-000250,-0.000125071991673
ACH-000251,-0.0753156471064
ACH-000253,-0.11628966781500001
ACH-000255,0.189170410856
ACH-000256,0.144717652127
ACH-000257,-0.163355100157
ACH-000258,-0.49114443697300003
ACH-000259,-0.0403137916704
ACH-000260,0.0139231558892
ACH-000261,-0.131756900308
ACH-000262,-0.185614631519
ACH-000263,0.209942433534
ACH-000264,0.06197931050419999
ACH-000265,-0.158341966361
ACH-000266,0.017837840196599997
ACH-000272,0.08638751270390001
ACH-000273,-0.0927925891921
ACH-000274,0.029491275293700003
ACH-000277,-0.0805083234363
ACH-000278,-0.278080940228
ACH-000279,-0.038750395691499996
ACH-000280,0.11249973347200001
ACH-000281,-0.0112529566776
ACH-000288,-0.0574373911275
ACH-000291,0.0820128983872
ACH-000293,-0.101578671238
ACH-000294,-0.0125604525839
ACH-000295,0.381866036629
ACH-000296,-0.133517185653
ACH-000302,0.18421249882100002
ACH-000304,-0.248052808576
ACH-000307,0.05316322691269999
ACH-000308,0.0249966060209
ACH-000310,-0.0704401936851
ACH-000311,-0.057722555279099995
ACH-000312,0.019698745309
ACH-000315,0.334291442142
ACH-000316,0.0498917220522
ACH-000317,0.0980352669668
ACH-000318,-0.09117660927610001
ACH-000319,-0.153091849774
ACH-000320,-0.115460975019
ACH-000322,0.17907558829700002
ACH-000323,0.093790335056
ACH-000324,-0.0474350428957
ACH-000329,-0.0117772839455
ACH-000330,-0.0963676415657
ACH-000331,-0.17170748995000001
ACH-000332,0.0115638245483
ACH-000334,-0.277977918404
ACH-000335,-0.321201650513
ACH-000336,-0.118628191252
ACH-000337,0.124660583028
ACH-000339,-0.0850234917668
ACH-000341,-0.0170251391692
ACH-000348,0.0655576448368
ACH-000350,0.0494079962407
ACH-000352,0.132586589027
ACH-000356,0.173327891438
ACH-000361,0.0611851597846
ACH-000362,0.09895979653789999
ACH-000363,0.08296894687860001
ACH-000364,-0.00470498294356
ACH-000365,0.039560745247400005
ACH-000366,0.051658313815
ACH-000368,0.022532303033
ACH-000374,-0.10322299376
ACH-000375,0.23205088698100002
ACH-000376,0.009987272289059998
ACH-000381,0.331653631213
ACH-000383,0.041280889812199996
ACH-000387,-0.018705851454400003
ACH-000389,0.0580782965741
ACH-000390,0.0525896839872
ACH-000393,-0.0824988331383
ACH-000395,0.145968264008
ACH-000397,-0.0157227099297
ACH-000401,0.061620905944499996
ACH-000402,-0.135123422269
ACH-000403,-0.0332435011545
ACH-000404,-0.026617523151599997
ACH-000406,-0.0157128343209
ACH-000407,0.0691757095477
ACH-000408,0.116396670644
ACH-000410,0.0148298176588
ACH-000411,0.0023584559232199998
ACH-000414,-0.13867654062999998
ACH-000415,0.11713591974000001
ACH-000416,-0.151011232695
ACH-000420,-0.0379124500705
ACH-000421,0.00715929199583
ACH-000424,0.0921258328977
ACH-000425,0.11377267575
ACH-000426,0.0215408621912
ACH-000427,-0.118314711984
ACH-000433,-0.0437383937313
ACH-000436,-0.132045902866
ACH-000444,-0.06582181097459999
ACH-000445,0.0717800359045
ACH-000448,0.0155459945829
ACH-000450,-0.0889667478279
ACH-000452,-0.0175628499572
ACH-000454,-0.106064660768
ACH-000458,-0.11042132218699999
ACH-000459,0.00571364674209
ACH-000460,0.0592186825634
ACH-000461,0.06790443199389999
ACH-000463,0.0730463017478
ACH-000464,-0.0162128082838
ACH-000466,0.186847238101
ACH-000467,0.126254804247
ACH-000468,-0.0872582360519
ACH-000469,0.086718754145
ACH-000470,-0.00109373683817
ACH-000471,0.0415728246134
ACH-000472,-0.0427245275662
ACH-000473,-0.035456108122
ACH-000475,-0.0642639783707
ACH-000476,0.0289900456739
ACH-000477,-0.192335809356
ACH-000480,-0.213433744958
ACH-000481,0.132449347326
ACH-000483,-0.07915904507299999
ACH-000484,-0.036965959584199994
ACH-000485,-0.00126088314494
ACH-000486,0.0680950653249
ACH-000487,0.0973396672686
ACH-000488,0.0682048244647
ACH-000490,-0.0426162464348
ACH-000491,0.0509282700026
ACH-000495,0.204230709901
ACH-000496,0.026797461394599997
ACH-000499,0.21167118860999998
ACH-000500,-0.0335031284405
ACH-000502,0.0301309551653
ACH-000503,-0.194290180725
ACH-000505,0.0649307702153
