,NIPBL (25836)
ACH-000374,-0.31811978172
ACH-000375,-0.383517819263
ACH-000376,-0.300447415299
ACH-000381,-0.19259824206700002
ACH-000383,-0.650297238566
ACH-000387,-0.705514544875
ACH-000389,-0.08568044479
ACH-000390,-0.41227771739
ACH-000393,-0.293444447071
ACH-000395,-0.569821623977
ACH-000397,-0.6104381539370001
ACH-000401,-0.35805993775
ACH-000402,-0.466119187963
ACH-000403,0.027621216384099995
ACH-000404,-0.46208157510799996
ACH-000406,-0.386503577799
ACH-000407,-0.052331906591999995
ACH-000408,0.0202927651727
ACH-000410,-0.00893543413024
ACH-000411,-0.310543784508
ACH-000414,-0.504407957575
ACH-000415,-0.47118183821500004
ACH-000416,-0.6930412111900001
ACH-000420,-0.294737927207
ACH-000421,-0.0559866082094
ACH-000424,-0.925894453613
ACH-000425,-0.711452673532
ACH-000426,-1.10307731706
ACH-000427,-0.5508545494820001
ACH-000433,-0.218636056589
ACH-000436,-0.9641794815160001
ACH-000444,-0.5113137647529999
ACH-000445,0.00119934626598
ACH-000448,-0.335533457949
ACH-000450,-0.431151327245
ACH-000452,-0.16826965528700003
ACH-000454,-0.041427601982199996
ACH-000458,-0.163361664478
ACH-000459,-0.661842751504
ACH-000460,0.35425913735200004
ACH-000461,-0.103645435466
ACH-000463,-0.261108827203
ACH-000464,-0.728545759357
ACH-000466,-0.649717253645
ACH-000467,-0.5786644271670001
ACH-000468,-0.250039895375
ACH-000469,-0.31533016806499997
ACH-000470,-0.33498625907900004
ACH-000471,-0.318075897289
ACH-000472,-0.926154198745
ACH-000473,-0.53070733391
ACH-000475,-0.590528764678
ACH-000476,-0.0494138871117
ACH-000477,-1.09089954514
ACH-000480,-0.39513776094
ACH-000481,-0.314361748885
ACH-000483,-0.444043772171
ACH-000484,-0.34345337918700003
ACH-000485,-0.47545219341300005
ACH-000486,-0.538700837639
ACH-000487,-0.397422942448
ACH-000488,-0.31344954779199996
ACH-000490,-0.467634516453
ACH-000491,-0.55723660277
ACH-000495,-1.0882659720899999
ACH-000496,-0.13499994920999997
ACH-000499,-1.0481558353899998
ACH-000500,-0.37239247545299997
ACH-000502,-0.33572548889
ACH-000503,-0.317944750295
ACH-000505,-0.140278537313
ACH-000507,-0.460699973306
ACH-000510,-0.184000618255
ACH-000511,-0.305080062735
ACH-000512,-0.518115901805
ACH-000516,-0.158117427732
ACH-000517,-0.47227607828199997
ACH-000518,0.08438870691839999
ACH-000520,-0.292298129114
ACH-000521,0.302917753058
ACH-000522,-0.37546592009
ACH-000524,0.110411943092
ACH-000527,-0.8145000544069999
ACH-000528,-0.477373889348
ACH-000537,-0.130535418688
ACH-000541,0.34438084345700004
ACH-000542,-0.161646608384
ACH-000544,-0.984841355836
ACH-000545,-0.285897581123
ACH-000547,-0.853608865686
ACH-000548,-0.34439304850100005
ACH-000549,-0.613239066571
ACH-000550,-0.22928120130899998
ACH-000552,-0.699175696584
ACH-000556,-0.210282288557
ACH-000557,-0.6831514242389999
ACH-000570,-0.699605983623
ACH-000571,-0.682350985212
ACH-000573,-0.135759610895
ACH-000576,-0.5317822777660001
ACH-000580,-0.925802046532
ACH-000584,0.00357299962348
ACH-000585,-0.577799206761
ACH-000588,-0.662241423236
ACH-000589,-0.347197662435
ACH-000591,0.09646747787789998
ACH-000593,-0.202338328257
ACH-000600,-0.0821957350708
ACH-000601,-0.726009180504
ACH-000604,-0.570802611134
ACH-000605,-0.824132677641
ACH-000606,-0.400991244647
ACH-000608,-0.786473203193
ACH-000614,-1.0407000277200003
ACH-000616,-0.37955631370399995
ACH-000618,-0.0679229291481
ACH-000619,-0.437626283714
ACH-000620,-0.9446464891399999
ACH-000621,-0.41020298198700006
ACH-000622,-0.7428111889929999
ACH-000623,-0.15409012020500001
ACH-000624,-0.43868186495899997
ACH-000627,0.42938515003399996
ACH-000630,0.56395842177
ACH-000632,0.0263855995725
ACH-000633,0.100293664112
ACH-000637,-0.577828802892
ACH-000638,-0.0562219911401
ACH-000646,-0.472142969882
ACH-000647,-0.274111706551
ACH-000648,-0.021920841826499997
ACH-000649,0.205848685028
ACH-000651,-0.04787545717569999
ACH-000652,-1.0249519040200001
ACH-000653,-0.785886736259
ACH-000657,-0.6835819919670001
ACH-000658,-0.30529641647399997
ACH-000661,-0.36454968348899996
ACH-000662,-0.17818286379099998
ACH-000663,-0.693685605677
ACH-000665,-0.24564298298700002
ACH-000671,-0.9876210297589999
ACH-000673,-1.166803762
ACH-000676,-0.433343615026
ACH-000677,-0.499357784485
ACH-000681,-0.6529414513449999
ACH-000682,-0.00400700590088
ACH-000683,-0.663476902071
ACH-000684,0.620379948735
ACH-000688,-0.027802883878099996
ACH-000693,-0.45877584250799996
ACH-000694,-0.306407221709
ACH-000695,-0.219478563908
ACH-000696,-0.25597894364999996
ACH-000697,-0.487213213403
ACH-000699,-0.38594237170100004
ACH-000701,-1.03341708849
ACH-000706,-0.333220998035
ACH-000711,-0.219436687388
ACH-000713,-0.201106856305
ACH-000714,-0.308936014999
ACH-000718,-0.35580858157
ACH-000720,-0.160750345598
ACH-000721,-0.661068281571
ACH-000724,0.239024380172
ACH-000725,-0.760766843902
ACH-000732,-0.46479140067
ACH-000734,-0.731354483028
ACH-000735,-0.0653582861151
ACH-000736,-0.296316177186
ACH-000738,-0.438630058671
ACH-000746,-0.86956136154
ACH-000747,-0.328046180959
ACH-000748,-0.6111066874050001
ACH-000753,0.191036080548
ACH-000756,-0.0627041626522
ACH-000757,-0.07460280313369999
ACH-000758,-0.224961185102
ACH-000760,-0.245019259852
ACH-000763,-0.630752457871
ACH-000764,-0.36052314465199997
ACH-000765,-0.48197619438600003
ACH-000766,-0.0241794003104
ACH-000767,-0.41206405353799996
ACH-000768,-0.582071310884
ACH-000769,-0.629985319826
ACH-000770,-0.0537084151994
ACH-000771,-0.600050269846
ACH-000773,-0.486047282795
ACH-000776,-0.282363214211
ACH-000777,-0.48189307064099995
ACH-000778,-0.624279635742
ACH-000781,-0.7988100032979999
ACH-000782,-0.42844406945600005
ACH-000783,-0.337572095132
ACH-000784,-0.32001361343699997
ACH-000785,-0.229469998195
ACH-000787,0.0886148969328
ACH-000788,-0.10122776638
ACH-000791,-0.20522856316
ACH-000792,0.174093447687
ACH-000794,-0.360931626425
ACH-000796,-0.33967879694700004
ACH-000799,-0.360250771614
ACH-000800,-0.258168120841
ACH-000802,-0.396269391846
ACH-000804,-0.9469977621089999
ACH-000805,-0.273583082885
ACH-000809,-0.786271865775
ACH-000810,-0.6071967166610001
ACH-000811,-0.6527965552530001
ACH-000817,-0.584875225767
ACH-000819,-0.144950811323
ACH-000820,-0.0873049131601
ACH-000821,-0.375100601236
ACH-000822,-0.805813802497
ACH-000823,-0.8771919595280001
ACH-000824,-0.09628079521680001
ACH-000827,-0.588920526751
ACH-000829,-0.651132683465
ACH-000831,-0.28195891058600003
ACH-000832,-0.408590138726
ACH-000833,-0.598731566875
ACH-000834,-0.9076874735480001
ACH-000835,0.119623891565
ACH-000836,0.0659780602635
ACH-000837,-0.35564393291100005
ACH-000838,-0.7756704152159999
ACH-000839,0.10685252221699999
ACH-000840,-0.344312036656
ACH-000841,-0.244810323187
ACH-000843,-0.605153295629
ACH-000846,-0.224775396009
ACH-000847,-0.433434494619
ACH-000848,-0.339200705515
ACH-000849,-0.157924758315
ACH-000851,-0.35175091199600006
ACH-000855,-0.588885300399
ACH-000856,0.165555472289
ACH-000858,-0.110967158659
ACH-000859,-0.610858103031
ACH-000861,-0.6614377361029999
ACH-000862,-0.440370871756
ACH-000865,-0.296808211327
ACH-000866,-0.660016513133
ACH-000867,0.034365924041300004
ACH-000869,-0.7580713746250001
ACH-000872,-0.667180797713
ACH-000873,-0.392578034718
ACH-000876,-0.774941740176
ACH-000878,-0.418778167197
ACH-000880,-0.627466572122
ACH-000881,-0.487326640917
ACH-000882,-0.661812891385
ACH-000884,-0.25949950674600003
ACH-000885,-0.103063973268
ACH-000887,-0.199750458106
ACH-000888,-0.185588205661
ACH-000889,-1.0513906366099999
ACH-000890,-0.330598206175
ACH-000896,-0.0024784844750700002
ACH-000898,-0.569828194394
ACH-000900,-0.246310435417
ACH-000901,-0.317641027315
ACH-000905,-0.411298449229
ACH-000906,-0.42562508296400003
ACH-000907,-0.28652857141800003
ACH-000910,-0.411402082618
ACH-000911,-0.17691601790199998
ACH-000912,-0.379724103844
ACH-000913,-1.06426335114
ACH-000915,-0.21920425035799998
ACH-000916,-0.35259345974899997
ACH-000917,-0.112685985955
ACH-000921,-0.171845601736
ACH-000924,0.0753476133203
ACH-000926,-0.29631451392499997
ACH-000928,-0.8589117903829999
ACH-000929,-0.37561679254299996
ACH-000932,-0.830629078531
ACH-000935,-0.593678087814
ACH-000936,-0.468151952317
ACH-000937,-0.712121177462
ACH-000938,-0.652721705613
ACH-000939,-0.023179235877
ACH-000941,-0.675999000107
ACH-000943,-0.507739731831
ACH-000946,-0.332645889949
ACH-000947,-0.578734234944
ACH-000948,-0.509222986259
ACH-000950,-0.824535012561
ACH-000953,-1.15179879574
ACH-000957,-0.44409305879699995
ACH-000958,-0.869491608029
ACH-000960,-0.504083595519
ACH-000963,0.08647972295330002
ACH-000968,-0.9712450849940001
ACH-000969,-0.670768604573
ACH-000973,-0.558230979759
ACH-000974,-0.304701008852
ACH-000975,0.328737268014
ACH-000976,-0.640824477428
ACH-000978,-0.14730254236600002
ACH-000980,-0.0853398353074
ACH-000984,-0.499663312702
ACH-000986,-0.22964466978
ACH-000988,-0.44219218353
ACH-000993,-0.331274329187
ACH-000994,-0.858942293847
ACH-000996,-0.817255478583
ACH-001001,-0.182816340942
ACH-001020,0.162912179238
ACH-001028,-0.362848755611
ACH-001031,-0.727478350884
ACH-001038,-0.615764296142
ACH-001048,0.008615080817770002
ACH-001050,-0.724337998864
ACH-001053,-0.709282497818
ACH-001054,-0.0547549347261
ACH-001061,-0.368921872873
ACH-001067,-0.600262427553
ACH-001075,-0.32100639181999996
ACH-001096,-0.515537838469
ACH-001128,0.9944720056790001
ACH-001134,-0.496153621824
ACH-001151,-0.386193850389
ACH-001163,-0.6774773295569999
ACH-001164,-0.506757290881
ACH-001173,0.06362869164940001
ACH-001183,-0.541139973152
ACH-001184,-0.985522939883
ACH-001190,-0.277752188684
ACH-001192,-0.9369223914489999
ACH-001193,-0.19568787901700002
ACH-001196,-0.442537366892
ACH-001197,-0.6726230434170001
ACH-001205,-0.7252330331739999
ACH-001211,-0.178808775906
ACH-001212,0.07687506781
ACH-001228,-0.47690928885300005
ACH-001232,-0.381235978419
ACH-001239,-0.646252762111
ACH-001274,-0.376506358633
ACH-001275,-0.334479174808
ACH-001277,-0.164817951393
ACH-001278,-0.541954712579
ACH-001280,-0.7981775441769999
ACH-001283,-0.599981242222
ACH-001289,-0.36172012055299996
ACH-001295,-0.215116263588
ACH-001300,-0.36512603982
ACH-001301,-0.6153759282729999
ACH-001302,0.0619483589919
ACH-001303,-0.787046239039
ACH-001306,-0.0713068511283
ACH-001318,-0.697195554938
ACH-001322,-0.228901520876
ACH-001328,-0.21475896195099997
ACH-001332,-0.104453237412
ACH-001333,-0.207407777388
ACH-001336,-0.17774160663199998
ACH-001340,-0.219736177995
ACH-001346,-0.419590539089
ACH-001353,-0.324939994689
ACH-001354,0.177417651676
ACH-001367,-0.494046211863
ACH-001368,-0.16943193839899998
ACH-001374,-0.241567011379
ACH-001375,-0.463118510193
ACH-001377,-0.231220631294
ACH-001380,0.148575261312
ACH-001391,-0.6525655763679999
ACH-001407,-0.0564237818565
ACH-001408,-0.494389491902
ACH-001413,0.0947705783722
ACH-001430,-0.40665690222199996
ACH-001431,-0.860619847198
ACH-001450,-0.748995105115
ACH-001496,-0.0463732617533
ACH-001500,0.12417562674799999
ACH-001521,-0.872094799932
ACH-001523,-0.129238537917
ACH-001532,-0.863370827182
ACH-001536,-0.0411068548823
ACH-001550,0.0674092455288
ACH-001552,-0.3024933574
ACH-001554,-0.501373311456
ACH-001645,-0.507929419631
ACH-001654,-0.545430620256
ACH-001715,-0.27021815076
ACH-001735,-0.48976820752300004
ACH-001736,-0.863303933341
ACH-001737,0.296726413021
ACH-001740,-0.7597641426909999
ACH-001745,-0.34698915733499996
ACH-001750,-0.281209436328
ACH-001765,-0.432132040917
ACH-001956,-0.452164724319
ACH-001957,-0.234858557797
