,SAC3D1 (29901)
ACH-000527,0.023572626238099997
ACH-000528,-0.067447097452
ACH-000537,-0.18677301597600002
ACH-000541,-0.496687564767
ACH-000542,-0.137533780966
ACH-000544,-0.12030419740800001
ACH-000545,-0.284749273816
ACH-000547,0.195972572465
ACH-000548,-0.0653782246739
ACH-000549,-0.152304424584
ACH-000550,0.0864201364518
ACH-000552,-0.0319840634663
ACH-000556,-0.0285422003228
ACH-000557,0.0582439378781
ACH-000570,-0.0899940879674
ACH-000571,0.05673620156359999
ACH-000573,0.0151223598194
ACH-000576,0.19849734909000002
ACH-000580,0.0788733986784
ACH-000584,-0.018817575763900002
ACH-000585,-0.186973433541
ACH-000588,-0.2687529695
ACH-000589,0.0691732639555
ACH-000591,0.00987160835227
ACH-000593,-0.0804990648482
ACH-000600,-0.09575437373739999
ACH-000601,0.021440566390200002
ACH-000604,-0.0594161854123
ACH-000605,-0.020894022088799997
ACH-000606,-0.158334208509
ACH-000608,-0.037208344822699996
ACH-000614,-0.12326071505899999
ACH-000616,-0.040754019743599997
ACH-000618,-0.040206291600800005
ACH-000619,-0.36382663308300006
ACH-000620,0.11543942498700001
ACH-000621,-0.0687736003952
ACH-000622,0.034912343157
ACH-000623,0.0760565310607
ACH-000624,-0.0054543733497700005
ACH-000627,0.056755363782
ACH-000630,-0.17634504401999998
ACH-000632,-0.07127021835149999
ACH-000633,-0.0804505191222
ACH-000637,0.0704175730602
ACH-000638,-0.16084651834799998
ACH-000646,0.0347808743158
ACH-000647,0.13941107296
ACH-000648,-0.16985317949700002
ACH-000649,-0.10410494399700002
ACH-000651,-0.027935685147599996
ACH-000652,0.107375605688
ACH-000653,-0.306796223709
ACH-000657,-0.07611613068249999
ACH-000658,-0.0250737339311
ACH-000661,0.0805633557348
ACH-000662,0.353270452196
ACH-000663,-0.100164986897
ACH-000665,-0.161459874363
ACH-000671,-0.019439222364700002
ACH-000673,-0.118894087137
ACH-000676,-0.0503061119293
ACH-000677,0.0811053168467
ACH-000681,0.19637644262200002
ACH-000682,0.135683932305
ACH-000683,-0.0142092802917
ACH-000684,-0.08453857650730001
ACH-000688,0.0133736567576
ACH-000693,-0.216624605665
ACH-000694,-0.12197279695699999
ACH-000695,-0.273166083984
ACH-000696,-0.031643944476900006
ACH-000697,-0.08698988770819999
ACH-000699,0.0335951534631
ACH-000701,0.0919253123715
ACH-000706,-0.0692839290223
ACH-000711,-0.0230705595475
ACH-000713,-0.123926106401
ACH-000714,-0.269700642448
ACH-000718,0.009174122825129999
ACH-000720,-0.122758827921
ACH-000721,0.0367346237593
ACH-000724,0.086339627675
ACH-000725,-0.012081874257700001
ACH-000732,0.0102357632397
ACH-000734,-0.260633430919
ACH-000735,-0.0341367558219
ACH-000736,0.113925630207
ACH-000738,-0.0730818068947
ACH-000746,0.117671036118
ACH-000747,0.034168679742900006
ACH-000748,-0.276733959238
ACH-000753,-0.109203636375
ACH-000756,-0.161532727499
ACH-000757,0.0199542231985
ACH-000758,-0.126310849254
ACH-000760,-0.0810095268866
ACH-000763,-0.100906550505
ACH-000764,-0.153479451384
ACH-000765,-0.0741306230547
ACH-000766,-0.19007073086399998
ACH-000767,-0.0375601903114
ACH-000768,-0.07239221037860001
ACH-000769,-0.0195567567115
ACH-000770,-0.016400344133
ACH-000771,-0.254894404472
ACH-000773,0.019086246944099997
ACH-000776,-0.252581584629
ACH-000777,-0.0716346061357
ACH-000778,-0.327294252039
ACH-000781,-0.0976491593398
ACH-000782,-0.19183337054400001
ACH-000783,0.019575581468900004
ACH-000784,0.0976677022799
ACH-000785,0.246376247311
ACH-000787,0.047959940145
ACH-000788,-8.11177835356e-05
ACH-000791,0.0561785524851
ACH-000792,-0.0670838757007
ACH-000794,-0.233428764155
ACH-000796,-0.0515729800334
ACH-000799,-0.102786016137
ACH-000800,0.43058473958800003
ACH-000802,-0.0585897484253
ACH-000804,0.05279627260750001
ACH-000805,-0.38281516501199997
ACH-000809,-0.0031286276006399997
ACH-000810,-0.113355355289
ACH-000811,0.0249472956891
ACH-000817,-0.0969836202431
ACH-000819,-0.09195079082239999
ACH-000820,-0.08395611608039999
ACH-000821,0.167700782519
ACH-000822,-0.0334343304488
ACH-000823,-0.126693219772
ACH-000824,-0.037887932607
ACH-000827,-0.13891432342499999
ACH-000829,0.141437342766
ACH-000831,-0.0912500195311
ACH-000832,-0.024809174955500002
ACH-000833,-0.0296138162708
ACH-000834,-0.0686226739964
ACH-000835,-0.028400154286000002
ACH-000836,-0.134365623907
ACH-000837,-0.0140876964411
ACH-000838,-0.0271911893976
ACH-000839,-0.37989045545500005
ACH-000840,-0.09005053972660002
ACH-000841,0.00686194836518
ACH-000843,-0.34063550425300004
ACH-000846,-0.145024025811
ACH-000847,-0.0797559418
ACH-000848,-0.179171384007
ACH-000849,0.08416107603610001
ACH-000851,0.21487448834399997
ACH-000855,0.018240580801599997
ACH-000856,0.170268261636
ACH-000858,0.00882478512146
ACH-000859,-0.189336980156
ACH-000861,0.074235673232
ACH-000862,0.19509836420499999
ACH-000865,-0.09564861067849999
ACH-000866,0.0999133068686
ACH-000867,-0.0986425195655
ACH-000869,-0.006090424066890001
ACH-000872,-0.010445120655
ACH-000873,-0.150700371419
ACH-000876,0.0045081352667
ACH-000878,-0.150166137486
ACH-000880,0.0137138886124
ACH-000881,-0.0207999579574
ACH-000882,-0.051766002443
ACH-000884,0.137630812496
ACH-000885,0.08616608468810001
ACH-000887,-0.189885304917
ACH-000888,0.03706977237280001
ACH-000889,0.149259842576
ACH-000890,-0.127793389405
ACH-000896,0.09096310923419999
ACH-000898,-0.05661057324080001
ACH-000900,-0.009105588587600001
ACH-000901,-0.2456262016
ACH-000905,-0.113376120368
ACH-000906,-0.0955894428153
ACH-000907,0.15959706842399998
ACH-000910,0.0716923299053
ACH-000911,-0.0843113120682
ACH-000912,-0.342634447885
ACH-000913,-0.12809324317
ACH-000915,0.17581099126299998
ACH-000916,-0.563604579579
ACH-000917,-0.43670564563500003
ACH-000921,-0.10467130827299999
ACH-000924,-0.0775060173623
ACH-000926,-0.000451191943426
ACH-000928,0.0856139723646
ACH-000929,-0.0468779628957
ACH-000932,0.024230179726299997
ACH-000935,-0.06151927837500001
ACH-000936,-0.121376588523
ACH-000937,0.0263666330091
ACH-000938,0.0379821798124
ACH-000939,-0.238018119062
ACH-000941,-0.159592485421
ACH-000943,0.0227816839732
ACH-000946,-0.140210369182
ACH-000947,-0.00127033922155
ACH-000948,-0.0949024810602
ACH-000950,-0.129565417091
ACH-000953,-0.14098028157700002
ACH-000957,0.038337007502599996
ACH-000958,0.188611272915
ACH-000960,-0.10402307013
ACH-000963,-0.188516091429
ACH-000968,-0.209527204924
ACH-000969,0.044164702120199996
ACH-000973,-0.0465331445022
ACH-000974,-0.030592629169
ACH-000975,0.116986992
ACH-000976,-0.188256262645
ACH-000978,-0.079045732231
ACH-000980,-0.12281281694
ACH-000984,-0.163918743813
ACH-000986,0.0935538663192
ACH-000988,-0.112994813771
ACH-000993,0.0366896884143
ACH-000994,0.111082164318
ACH-000996,-0.185363178228
ACH-001001,-0.0132824635384
ACH-001020,0.463428669052
ACH-001028,-0.0672177759514
ACH-001031,-0.161886426402
ACH-001038,-0.12150859836200001
ACH-001048,-0.047161936767800006
ACH-001050,-0.0029192729008700002
ACH-001053,-0.0856853633251
ACH-001054,-0.09390940018039999
ACH-001061,-0.203022832464
ACH-001067,0.161864305438
ACH-001075,0.0159473975021
ACH-001096,-0.00126764484718
ACH-001128,0.05823430225409999
ACH-001134,-0.056716355601399995
ACH-001151,-0.0225436599002
ACH-001163,-0.0482322978185
ACH-001164,0.008790450562629998
ACH-001173,-0.056247611222400004
ACH-001183,-0.0948725342332
ACH-001184,0.170988899651
ACH-001190,-0.154714040328
ACH-001192,-0.131506962003
ACH-001193,0.27655779042
ACH-001196,0.0042868082231199995
ACH-001197,-0.05218821786069999
ACH-001205,-0.234845476272
ACH-001211,0.055351792275400005
ACH-001212,0.26934741139400004
ACH-001228,0.0293225454519
ACH-001232,-0.0258529124212
ACH-001239,0.160238393234
ACH-001274,0.24560482291400001
ACH-001275,-0.183438329698
ACH-001277,-0.08651710476410002
ACH-001278,-0.09094498619319999
ACH-001280,-0.039622045721
ACH-001283,-0.0159446718561
ACH-001289,-0.0762879896783
ACH-001295,-0.10366195781
ACH-001300,-0.132709570744
ACH-001301,-0.11767655272199999
ACH-001302,-0.0891330900195
ACH-001303,0.232300995659
ACH-001306,-0.23761991895799997
ACH-001318,-0.11421733545999999
ACH-001322,-0.227212227222
ACH-001328,-0.260868748158
ACH-001332,-0.156435421518
ACH-001333,0.0014072501297499999
ACH-001336,-0.155751296258
ACH-001340,-0.193078514373
ACH-001346,-0.081044283447
ACH-001353,-0.121550557125
ACH-001354,0.279988025421
ACH-001367,-0.0338848865685
ACH-001368,-0.152844853545
ACH-001374,-0.309254636066
ACH-001375,-0.0608864312485
ACH-001377,-0.0387325638696
ACH-001380,-0.234362034883
ACH-001391,-0.0527698322966
ACH-001407,-0.109622094177
ACH-001408,-0.026323342217700003
ACH-001413,-0.09595652023769999
ACH-001430,-0.101013979024
ACH-001431,-0.126896418929
ACH-001450,-0.11993364761
ACH-001496,-0.13695502606499999
ACH-001500,-0.128399849595
ACH-001521,-0.09986199391850001
ACH-001523,-0.000799994251263
ACH-001532,-0.10392765834100001
ACH-001536,-0.0161332856226
ACH-001550,-0.0457090111113
ACH-001552,-0.0113960926951
ACH-001554,-0.16027246376499998
ACH-001645,-0.036089659855
ACH-001654,0.0319133333722
ACH-001715,-0.042913287776100005
ACH-001735,-0.14203523516799998
ACH-001736,-0.0622231694493
ACH-001737,0.317635353547
ACH-001740,0.156206926405
ACH-001745,-0.07705855356439999
ACH-001750,-0.162624787257
ACH-001765,-0.0321244448283
ACH-001956,-0.09672810694939998
ACH-001957,-0.141540126944
