,LOXL3 (84695)
ACH-000004,-0.337687551772
ACH-000007,-0.295041610991
ACH-000009,-0.180599445856
ACH-000011,-0.430531667967
ACH-000012,-0.223354206759
ACH-000013,-0.163352763075
ACH-000014,-0.162029285689
ACH-000015,-0.196248811133
ACH-000017,-0.263118857393
ACH-000018,-0.17297946803
ACH-000019,-0.374905596152
ACH-000021,-0.311560498878
ACH-000022,-0.336757993273
ACH-000025,-0.108950055754
ACH-000028,-0.270868842762
ACH-000030,-0.24388555511799997
ACH-000035,-0.38271332615599996
ACH-000036,-0.213245219354
ACH-000037,-0.23344774400600002
ACH-000039,-0.260419549228
ACH-000040,-0.19746488204
ACH-000041,-0.0353033288028
ACH-000042,-0.41818572238000007
ACH-000045,-0.190250611704
ACH-000047,-0.14211071549499998
ACH-000052,-0.246190807216
ACH-000053,-0.13221453173699999
ACH-000054,-0.137976117065
ACH-000055,-0.29326035235500003
ACH-000060,-0.189136792465
ACH-000067,-0.07627583166610001
ACH-000070,-0.250898330648
ACH-000075,-0.258423285324
ACH-000078,-0.251689952452
ACH-000082,-0.10390157961799999
ACH-000085,-0.24104171734299998
ACH-000086,-0.198615111389
ACH-000087,-0.13209031592599998
ACH-000092,-0.48608085100599996
ACH-000095,-0.143298595779
ACH-000097,-0.133857882962
ACH-000098,-0.05506798175
ACH-000099,-0.23853270231600002
ACH-000108,-0.0421376558813
ACH-000113,-0.133431743149
ACH-000115,-0.217603540703
ACH-000116,-0.312880032185
ACH-000118,-0.20314744377900001
ACH-000120,-0.21034947675299998
ACH-000123,-0.17147832895799997
ACH-000127,-0.254270462642
ACH-000128,-0.30244692980099996
ACH-000132,-0.156639620773
ACH-000133,-0.2710811729
ACH-000137,-0.35951227370300004
ACH-000138,-0.120393820473
ACH-000142,-0.319642643365
ACH-000143,-0.13233334997
ACH-000146,-0.225814657408
ACH-000148,0.0331741622895
ACH-000150,-0.165738285142
ACH-000152,-0.192844086121
ACH-000153,0.025217109282
ACH-000159,-0.361643275059
ACH-000160,-0.18864647997
ACH-000163,-0.204629761236
ACH-000167,-0.177371422755
ACH-000168,-0.129719556662
ACH-000169,-0.24592196110300002
ACH-000178,-0.17739906721700002
ACH-000182,-0.226426717978
ACH-000183,-0.148859693995
ACH-000188,-0.222149854126
ACH-000189,-0.029424515677400002
ACH-000190,-0.33519626444600004
ACH-000198,-0.20679424497999999
ACH-000204,-0.382076256356
ACH-000206,-0.165956658675
ACH-000207,-0.469089206111
ACH-000211,-0.210157929625
ACH-000215,-0.30111279395
ACH-000221,-0.118019109443
ACH-000222,-0.19598035677900003
ACH-000223,-0.150050803172
ACH-000226,-0.09311897304910001
ACH-000227,-0.34925892024300004
ACH-000228,-0.291847086882
ACH-000231,-0.163215577325
ACH-000232,-0.149901745867
ACH-000233,-0.22869908663600003
ACH-000234,-0.45987996418099997
ACH-000235,-0.2086439697
ACH-000237,-0.132823591714
ACH-000238,-0.420470305642
ACH-000243,-0.21888395632
ACH-000244,-0.22028835017499998
ACH-000246,-0.2738793439
ACH-000248,-0.19931362105300002
ACH-000250,-0.172808440891
ACH-000251,-0.383899371926
ACH-000253,-0.214660210523
ACH-000255,-0.07540777251019999
ACH-000256,-0.17019940546300003
ACH-000257,0.10817267127699999
ACH-000258,-0.132913683071
ACH-000259,-0.158567242614
ACH-000260,-0.294443012206
ACH-000261,-0.238118424525
ACH-000262,-0.05805695363940001
ACH-000263,0.335549024979
ACH-000264,-0.19160590485999998
ACH-000265,-0.246527245644
ACH-000266,-0.15278237406
ACH-000272,-0.48186104950900005
ACH-000273,-0.237030070493
ACH-000274,-0.139376620522
ACH-000277,-0.217460740487
ACH-000278,-0.193157312528
ACH-000279,-0.302212660606
ACH-000280,-0.0987585340726
ACH-000281,-0.174548189833
ACH-000288,-0.349498983179
ACH-000291,-0.24792785001200002
ACH-000293,-0.46898588540700004
ACH-000294,-0.14467772959300002
ACH-000295,-0.0770332884199
ACH-000296,-0.120051599987
ACH-000302,-0.156694978176
ACH-000304,-0.18842069624899999
ACH-000307,-0.149624389956
ACH-000308,-0.20221214422800002
ACH-000310,-0.210490613783
ACH-000311,-0.299414578261
ACH-000312,-0.029317718489700002
ACH-000315,-0.520019123817
ACH-000316,-0.10923832158399999
ACH-000317,-0.343266893819
ACH-000318,-0.2164574574
ACH-000319,-0.222038787922
ACH-000320,-0.153176409579
ACH-000322,-0.0411555312999
ACH-000323,0.0658049280186
ACH-000324,-0.140990292013
ACH-000329,-0.0422004568327
ACH-000330,-0.316913997588
ACH-000331,-0.177807883343
ACH-000332,-0.203106724331
ACH-000334,-0.112193916566
ACH-000335,-0.012618837364299999
ACH-000336,-0.0653206610574
ACH-000337,-0.15311998242
ACH-000339,-0.08591727695830001
ACH-000341,-0.130024884571
ACH-000348,-0.295009124353
ACH-000350,-0.0673240056804
ACH-000352,-0.198769553684
ACH-000356,-0.447566106676
ACH-000361,-0.257024186253
ACH-000362,-0.215893098049
ACH-000363,-0.24427586481400002
ACH-000364,-0.346450538014
ACH-000365,-0.21904989625799998
ACH-000366,-0.212714521896
ACH-000368,-0.160075118941
ACH-000374,-0.201137973719
ACH-000375,-0.28468109348299997
ACH-000376,-0.310252039751
ACH-000381,-0.42698358872000003
ACH-000383,-0.190314250584
ACH-000387,-0.26562686899599997
ACH-000389,-0.563714409684
ACH-000390,-0.37861737696099995
ACH-000393,-0.38470973601400005
ACH-000395,-0.0337867113583
ACH-000397,-0.186067563252
ACH-000401,-0.024616713006099997
ACH-000402,-0.250081162089
ACH-000403,-0.163424865737
ACH-000404,-0.0670177376827
ACH-000406,-0.103327667766
ACH-000407,-0.297468821219
ACH-000408,-0.28665434691999997
ACH-000410,-0.34130913934699997
ACH-000411,-0.30595810119100003
ACH-000414,-0.145581359964
ACH-000415,-0.383481072948
ACH-000416,-0.179309859107
ACH-000420,-0.253344694914
ACH-000421,-0.23529788789500003
ACH-000424,-0.176801143092
ACH-000425,-0.24700956517900002
ACH-000426,-0.00581212389769
ACH-000427,-0.217873964292
ACH-000433,-0.114413000911
ACH-000436,-0.18354144653299997
ACH-000444,-0.0876762157457
ACH-000445,-0.263811588996
ACH-000448,-0.12420405806700001
ACH-000450,-0.12375406662999999
ACH-000452,-0.269379739224
ACH-000454,-0.298200427139
ACH-000458,-0.10044621182399999
ACH-000459,-0.275860370383
ACH-000460,-0.19212294740400002
ACH-000461,-0.37305930087399997
ACH-000463,-0.0592981966813
ACH-000464,-0.413321851286
ACH-000466,-0.544099626524
ACH-000467,-0.0468990233556
ACH-000468,-0.15770008144099998
ACH-000469,-0.215292151743
ACH-000470,-0.132324275046
ACH-000471,-0.197942393062
ACH-000472,-0.1871440302
ACH-000473,-0.436046753262
ACH-000475,-0.13504161011
ACH-000476,-0.138547489302
ACH-000477,-0.140241114769
ACH-000480,-0.361912044502
ACH-000481,-0.188224606351
ACH-000483,-0.147413402469
ACH-000484,-0.5752421732399999
ACH-000485,-0.24750587161899998
ACH-000486,-0.326318436236
ACH-000487,-0.0840486571106
ACH-000488,-0.267871420052
ACH-000490,-0.327434380996
ACH-000491,-0.2067723937
ACH-000495,-0.463336312175
ACH-000496,-0.235523042608
ACH-000499,-0.573838065888
ACH-000500,-0.0815413127646
ACH-000502,-0.25635332162700003
ACH-000503,-0.381236886506
ACH-000505,-0.235474289877
ACH-000507,-0.050561619149199995
ACH-000510,-0.26586415444899997
ACH-000511,-0.197402800017
ACH-000512,-0.479457981456
ACH-000516,-0.116065298653
ACH-000517,-0.17477504022999998
ACH-000518,-0.18419291706799998
ACH-000520,-0.121810495198
ACH-000521,-0.277776488363
ACH-000522,-0.209845732958
ACH-000524,-0.26449821160500003
ACH-000527,-0.22292763952199998
ACH-000528,-0.117203852301
ACH-000537,0.0606842291208
ACH-000541,-0.14895770184499998
ACH-000542,-0.148126193366
ACH-000544,-0.33537266583
ACH-000545,-0.260389468136
ACH-000547,-0.14644979998299998
ACH-000548,-0.149915306109
ACH-000549,-0.41238861756300005
ACH-000550,-0.00435006085575
ACH-000552,-0.181258918737
ACH-000556,-0.268909208359
ACH-000557,-0.122775893794
ACH-000570,-0.290275850863
ACH-000571,-0.11175993892200001
ACH-000573,-0.341985198892
ACH-000576,-0.128054826525
ACH-000580,-0.10646008345699999
ACH-000584,-0.23823960658799997
ACH-000585,-0.30969142306499997
ACH-000588,-0.253419341748
ACH-000589,-0.083148212033
ACH-000591,-0.333449728503
ACH-000593,-0.306959907822
ACH-000600,-0.257855471618
ACH-000601,-0.225685432024
ACH-000604,-0.00858810278424
ACH-000605,-0.290213022035
ACH-000606,-0.328135069823
ACH-000608,-0.11998754982200001
ACH-000614,-0.17689453675
ACH-000616,-0.145281334855
ACH-000618,-0.329167934425
ACH-000619,-0.286054678856
ACH-000620,-0.160053067439
ACH-000621,-0.0960285158808
ACH-000622,-0.170698412071
ACH-000623,-0.18891048344900002
ACH-000624,-0.237944128521
ACH-000627,-0.169676136235
ACH-000630,-0.28787845812
ACH-000632,-0.22657439132100002
ACH-000633,-0.39840441992
ACH-000637,-0.260292557286
ACH-000638,-0.402356316767
ACH-000646,-0.17304978172200003
ACH-000647,-0.20204987854000003
ACH-000648,-0.05631125436290001
ACH-000649,-0.225838821901
ACH-000651,-0.351306300854
ACH-000652,0.106151142786
ACH-000653,-0.283617844683
ACH-000657,-0.14906163207999998
ACH-000658,-0.15725466778
ACH-000661,-0.117189236228
ACH-000662,-0.142037914723
ACH-000663,0.0215771031473
ACH-000665,-0.41049380029700006
ACH-000671,-0.10789961156099999
ACH-000673,-0.24805180640399999
ACH-000676,-0.147111295591
ACH-000677,-0.027679699283599996
ACH-000681,-0.0991001492772
ACH-000682,-0.281312878771
ACH-000683,-0.33350696244600003
ACH-000684,-0.285285858991
ACH-000688,-0.00599448707316
ACH-000693,-0.25214256117199996
ACH-000694,-0.24959623328000002
ACH-000695,-0.176646195997
ACH-000696,-0.257852177769
ACH-000697,-0.116074917273
ACH-000699,-0.113060423607
ACH-000701,-0.381532011745
ACH-000706,-0.024919681303699998
ACH-000711,-0.25818606410100003
ACH-000713,-0.19280192962499998
ACH-000714,-0.35404786420400003
ACH-000718,-0.137270707467
ACH-000720,-0.0621970885877
ACH-000721,-0.29173253680399996
ACH-000724,-0.452232363225
ACH-000725,-0.430296876519
