,BPGM (669)
ACH-000004,0.0652130801642
ACH-000007,0.25031753513099997
ACH-000009,0.116574733303
ACH-000011,0.0054338880540800005
ACH-000012,0.11674132958200001
ACH-000013,0.13761272105699998
ACH-000014,-0.316837929169
ACH-000015,0.126267118457
ACH-000017,0.006520901635850001
ACH-000018,0.31458510217700003
ACH-000019,0.167986977798
ACH-000021,0.0803201828528
ACH-000022,0.04257404952359999
ACH-000025,0.0409335594856
ACH-000028,0.219844169062
ACH-000030,0.119070277271
ACH-000035,-0.0885214431845
ACH-000036,0.0673049090197
ACH-000037,-0.219964364633
ACH-000039,0.030581182525299996
ACH-000040,-0.13197951518200002
ACH-000041,0.0496205317525
ACH-000042,-0.0848806732723
ACH-000045,-0.134285196454
ACH-000047,-0.0438582279783
ACH-000052,0.028504971756500002
ACH-000053,0.128899380107
ACH-000054,-0.0609407420098
ACH-000055,-0.287275509521
ACH-000060,0.0554587674916
ACH-000067,0.0454441718212
ACH-000070,-0.027558205758199998
ACH-000075,0.121530187294
ACH-000078,0.0419656615372
ACH-000082,0.08814762715590001
ACH-000085,-0.212365095847
ACH-000086,0.0675332715512
ACH-000087,-0.009076540801129998
ACH-000092,0.19672403012200002
ACH-000095,0.107463464285
ACH-000097,0.0582356751645
ACH-000098,0.107503359679
ACH-000099,0.08645213252119999
ACH-000108,-0.12073777491900001
ACH-000113,0.19827813904599997
ACH-000115,0.315388337271
ACH-000116,0.277268465196
ACH-000118,0.06893143645580001
ACH-000120,0.0828682498293
ACH-000123,0.123930299879
ACH-000127,0.160195619708
ACH-000128,0.233182636545
ACH-000132,0.111710317849
ACH-000133,0.187944227366
ACH-000137,0.161991911947
ACH-000138,0.021913291773000002
ACH-000142,0.311934414664
ACH-000143,0.0114514581185
ACH-000146,0.043886431661300004
ACH-000148,0.08228358991439999
ACH-000150,0.240408828741
ACH-000152,0.208348683855
ACH-000153,0.185781652518
ACH-000159,0.059356640761199994
ACH-000160,-0.0827085307743
ACH-000163,0.0768634130924
ACH-000167,0.0047805285153100004
ACH-000168,-0.006271717691039999
ACH-000169,0.12695996917400001
ACH-000178,0.09013008708879999
ACH-000182,0.194316241569
ACH-000183,-0.07516312994339999
ACH-000188,0.23901499719
ACH-000189,-0.163830618679
ACH-000190,0.24820659325999997
ACH-000198,0.116549329408
ACH-000204,0.147353085417
ACH-000206,0.04158874604
ACH-000207,0.111952348233
ACH-000211,0.0760575445059
ACH-000215,0.0478568843163
ACH-000221,-0.00643171590637
ACH-000222,-0.0017818548245099998
ACH-000223,0.21711673265099998
ACH-000226,0.0804250271793
ACH-000227,-0.0682790144646
ACH-000228,0.104890164793
ACH-000231,0.164255756419
ACH-000232,0.0370360429867
ACH-000233,0.215514166528
ACH-000234,0.24827113531599998
ACH-000235,-0.024237080847400002
ACH-000237,0.180700444512
ACH-000238,0.059118912650699997
ACH-000243,0.0546107223276
ACH-000244,0.137482211526
ACH-000246,0.181500804512
ACH-000248,-0.22728442354400002
ACH-000250,0.0529474369174
ACH-000251,-0.07617587025169999
ACH-000253,-0.08952021645569999
ACH-000255,-0.107578431623
ACH-000256,0.286327622421
ACH-000257,-0.029496202037299996
ACH-000258,0.11864217818600001
ACH-000259,0.107589597855
ACH-000260,0.043251183562500004
ACH-000261,0.23617585244199998
ACH-000262,-0.0816703451083
ACH-000263,0.06488320073319999
ACH-000264,0.0314064590631
ACH-000265,0.09135970710689999
ACH-000266,0.0724013383672
ACH-000272,-0.0390791954691
ACH-000273,0.07149233881580001
ACH-000274,0.00946170408013
ACH-000277,-0.0368702690629
ACH-000278,-0.024515126345500002
ACH-000279,0.0625070018714
ACH-000280,0.10604179163899999
ACH-000281,0.10014000678099999
ACH-000288,0.014686526548
ACH-000291,0.24561004112100002
ACH-000293,0.123090116525
ACH-000294,0.197082624505
ACH-000295,0.22157496937399998
ACH-000296,0.153691323227
ACH-000302,0.11633626049799999
ACH-000304,-0.0935618828273
ACH-000307,0.19245063258200001
ACH-000308,0.219569108803
ACH-000310,0.014323703176200001
ACH-000311,-0.112482044951
ACH-000312,-0.0007577758201619999
ACH-000315,-0.139862245187
ACH-000316,0.178750571056
ACH-000317,-0.131493897463
ACH-000318,0.0836474900173
ACH-000319,0.0627542982693
ACH-000320,-0.235275115119
ACH-000322,-0.282310173826
ACH-000323,0.006957596563180001
ACH-000324,0.206715293908
ACH-000329,0.055707308631499995
ACH-000330,0.08207128992689999
ACH-000331,0.114914386769
ACH-000332,0.03218107185
ACH-000334,0.131691413721
ACH-000335,0.344641880845
ACH-000336,-0.16839276042999998
ACH-000337,0.0198256428598
ACH-000339,0.0980580655891
ACH-000341,0.42927742583000006
ACH-000348,0.16417414304199998
ACH-000350,0.0433590183708
ACH-000352,0.214487099808
ACH-000356,0.0630309465794
ACH-000361,0.245756288256
ACH-000362,0.12113861911599999
ACH-000363,0.1918709445
ACH-000364,0.0787752145788
ACH-000365,0.129330520241
ACH-000366,0.14877636659000001
ACH-000368,0.11457762411399999
ACH-000374,-0.0370394476893
ACH-000375,-0.13727635080999998
ACH-000376,0.00512650891862
ACH-000381,0.198955906855
ACH-000383,0.138150548355
ACH-000387,0.107436820009
ACH-000389,0.1016826337
ACH-000390,-0.00104160166298
ACH-000393,-0.0420719585645
ACH-000395,0.0641278725361
ACH-000397,0.027144609936700002
ACH-000401,-0.414043476581
ACH-000402,0.40239132094499996
ACH-000403,0.0799000518571
ACH-000404,0.241523555836
ACH-000406,0.0538736513972
ACH-000407,0.122056798026
ACH-000408,0.19912097913600002
ACH-000410,0.19069472823199998
ACH-000411,0.061420320810400005
ACH-000414,0.0469603665623
ACH-000415,0.05276783125580001
ACH-000416,0.143268940339
ACH-000420,-0.0660305658454
ACH-000421,0.0680616128473
ACH-000424,0.20244105621300001
ACH-000425,0.103332204265
ACH-000426,0.43576165518999993
ACH-000427,0.16643052890499999
ACH-000433,0.399166130281
ACH-000436,0.23992215638
ACH-000444,-0.146421620504
ACH-000445,0.045314287405300004
ACH-000448,0.046934121647
ACH-000450,-0.201635771688
ACH-000452,-0.0009988436047289999
ACH-000454,0.128518566525
ACH-000458,0.229242542834
ACH-000459,-0.150972804603
ACH-000460,0.17861085645999997
ACH-000461,0.231810913011
ACH-000463,0.0621118829891
ACH-000464,0.101992441635
ACH-000466,0.129462262026
ACH-000467,-0.0220890315264
ACH-000468,0.010748869128700001
ACH-000469,-0.055124470150899996
ACH-000470,0.0616843500667
ACH-000471,0.162821109192
ACH-000472,0.0780326843288
ACH-000473,0.230965080724
ACH-000475,0.19610226612599999
ACH-000476,0.0914771801752
ACH-000477,0.0473122481747
ACH-000480,0.16232393371099998
ACH-000481,0.149614558493
ACH-000483,0.23377019003600003
ACH-000484,0.0812750316673
ACH-000485,0.021019490830299997
ACH-000486,0.0204432112463
ACH-000487,0.0804433522058
ACH-000488,0.0769023693034
ACH-000490,0.0754301206035
ACH-000491,-0.0550181066919
ACH-000495,-0.061306907157
ACH-000496,0.12312184392200001
ACH-000499,0.0347066358256
ACH-000500,0.331215652608
ACH-000502,0.186717692615
ACH-000503,-0.277782501761
ACH-000505,0.110112193827
ACH-000507,0.026676222175500003
ACH-000510,0.137937724344
ACH-000511,0.0048736558470600004
ACH-000512,0.059610154508100005
ACH-000516,0.019405086594900003
ACH-000517,0.20216236261599999
ACH-000518,0.174195628565
ACH-000520,-0.08357994087189999
ACH-000521,-0.012028893738
ACH-000522,0.221443244751
ACH-000524,0.235573410957
ACH-000527,0.0997688275457
ACH-000528,0.09262740481239999
ACH-000537,0.08754670451580002
ACH-000541,0.19099073126
ACH-000542,0.0683287772493
ACH-000544,0.0639968039507
ACH-000545,-0.119720802424
ACH-000547,0.194035760423
ACH-000548,0.0790783175448
ACH-000549,0.023612887657
ACH-000550,-0.174924599059
ACH-000552,0.205467192832
ACH-000556,0.11484052937400001
ACH-000557,0.201874205447
ACH-000570,0.032900824131099994
ACH-000571,-0.09191940588
ACH-000573,0.134092094632
ACH-000576,0.15767961764
ACH-000580,0.23184901019600002
ACH-000584,0.0393705386342
ACH-000585,0.150563905704
ACH-000588,0.0523507157771
ACH-000589,-0.168059651755
ACH-000591,0.15140240859
ACH-000593,0.0765696379786
ACH-000600,0.39360480313699997
ACH-000601,0.08026649510310001
ACH-000604,0.140943401496
ACH-000605,0.0993663803664
ACH-000606,0.160579573947
ACH-000608,0.110673800034
ACH-000614,-0.009674465156319999
ACH-000616,0.11488645143
ACH-000618,0.137460187255
ACH-000619,0.057442901093100004
ACH-000620,0.203753733612
ACH-000621,-0.09155756982439998
ACH-000622,0.25238602488899997
ACH-000623,0.0664741689867
ACH-000624,0.140454534202
ACH-000627,0.047518679768000005
ACH-000630,0.055734626074
ACH-000632,0.214804893883
ACH-000633,0.010178147848700001
ACH-000637,0.149794148654
ACH-000638,0.0924949634015
ACH-000646,0.024315505090799997
ACH-000647,0.132475834737
ACH-000648,-0.0314797290569
