,ISG15 (9636)
ACH-000215,-0.197946874986
ACH-000221,0.0224881492835
ACH-000222,-0.197784510647
ACH-000223,-0.16004496856699998
ACH-000226,0.0465593395102
ACH-000227,0.149730445249
ACH-000228,-0.0125059283625
ACH-000231,-0.370619482226
ACH-000232,-0.173412980158
ACH-000233,-0.119651133301
ACH-000234,-0.23637873275199997
ACH-000235,-0.0644155589079
ACH-000237,-0.383899853383
ACH-000238,-0.13499900253900002
ACH-000243,-0.036671171368
ACH-000244,0.061603153256099996
ACH-000246,-0.00256248508806
ACH-000248,-0.0664950788083
ACH-000250,-0.0987758574495
ACH-000251,-0.6934267809389999
ACH-000253,-0.239808788062
ACH-000255,0.010895359842299997
ACH-000256,-0.773746195418
ACH-000257,0.0453955010169
ACH-000258,-0.297780001067
ACH-000259,-0.247801995118
ACH-000260,-0.152264792289
ACH-000261,0.101518629732
ACH-000262,-0.0206405234049
ACH-000263,-0.316348561551
ACH-000264,-0.11220446813400001
ACH-000265,-0.165102560227
ACH-000266,-0.192917238842
ACH-000272,-0.10430826982699999
ACH-000273,-0.9605946672490001
ACH-000274,-0.132349733009
ACH-000277,0.00488091609717
ACH-000278,-0.257804994494
ACH-000279,-0.16677507978199999
ACH-000280,-0.176421981742
ACH-000281,-0.0811999108927
ACH-000288,-0.282016099546
ACH-000291,-0.28281540308
ACH-000293,-0.269244214696
ACH-000294,-0.011077594369
ACH-000295,-0.318259975159
ACH-000296,-0.191392403297
ACH-000302,-0.118214643323
ACH-000304,0.0016319952227600001
ACH-000307,-0.186833352115
ACH-000308,-0.0857361290195
ACH-000310,0.047217514831499996
ACH-000311,-0.12327232711
ACH-000312,-0.20392995839699998
ACH-000315,-0.302107540438
ACH-000316,-0.0516261494048
ACH-000317,-0.0414033961229
ACH-000318,-0.172276668475
ACH-000319,-0.196139913233
ACH-000320,-0.117713599193
ACH-000322,-0.10401280945699999
ACH-000323,-0.24260148336999998
ACH-000324,-0.00926052662679
ACH-000329,-0.240679494875
ACH-000330,0.05453057012490001
ACH-000331,-0.160063785329
ACH-000332,-0.284187322101
ACH-000334,-0.191605777738
ACH-000335,0.04714737322319999
ACH-000336,-0.00935161894368
ACH-000337,-0.202112968827
ACH-000339,-0.0722116536555
ACH-000341,-0.14880536882200002
ACH-000348,-0.223616305673
ACH-000350,0.0234617554763
ACH-000352,-0.104505595343
ACH-000356,-0.145521583612
ACH-000361,0.000294224908343
ACH-000362,-0.23699672027399998
ACH-000363,-0.13893760812
ACH-000364,-0.07793556499
ACH-000365,-0.0461311559619
ACH-000366,-0.0120433697444
ACH-000368,-0.0801463279699
ACH-000374,-0.151402311998
ACH-000375,0.0589000792918
ACH-000376,-0.156738062502
ACH-000381,0.156911870842
ACH-000383,-0.149820121298
ACH-000387,-0.021306418349599995
ACH-000389,-0.23035750606400002
ACH-000390,-0.215818011123
ACH-000393,-0.0983704838078
ACH-000395,-0.232689387666
ACH-000397,-0.181108265515
ACH-000401,-0.11319616678300001
ACH-000402,0.028495833469500003
ACH-000403,-0.0585624362428
ACH-000404,0.327926424746
ACH-000406,-0.10045260198599999
ACH-000407,-0.122541391568
ACH-000408,0.072913373044
ACH-000410,-0.096572785295
ACH-000411,-0.11391039354100001
ACH-000414,-0.04773287093169999
ACH-000415,0.100786493039
ACH-000416,-0.157519504599
ACH-000420,-0.14843264302
ACH-000421,-0.195771243515
ACH-000424,-0.175974918158
ACH-000425,-0.18491059001200003
ACH-000426,-0.142874245742
ACH-000427,-0.514107291881
ACH-000433,0.045768325894400004
ACH-000436,-0.0150206367585
ACH-000444,-0.056045993501500004
ACH-000445,-0.271811380086
ACH-000448,0.09684479389080002
ACH-000450,-0.108330282558
ACH-000452,-0.130869768424
ACH-000454,-0.163926477084
ACH-000458,-0.109441026556
ACH-000459,-0.0842452274054
ACH-000460,-0.206636944258
ACH-000461,-0.090397867629
ACH-000463,-0.00349123557054
ACH-000464,-0.321639343516
ACH-000466,-0.292891913283
ACH-000467,-0.0497319575627
ACH-000468,0.0735207223854
ACH-000469,-0.385773591403
ACH-000470,-0.154524879678
ACH-000471,-0.08500897425319999
ACH-000472,-0.08642455495950001
ACH-000473,-0.09904994076899999
ACH-000475,-0.136709468518
ACH-000476,-0.184449359269
ACH-000477,0.047796880851800005
ACH-000480,-0.022697170853800002
ACH-000481,-0.041818765217
ACH-000483,-0.179822101191
ACH-000484,-0.000506155139996
ACH-000485,0.039812815092800005
ACH-000486,0.0808505813611
ACH-000487,-0.219764998093
ACH-000488,-0.121657103
ACH-000490,-0.139301647217
ACH-000491,-0.0964125601955
ACH-000495,-0.012834840663399998
ACH-000496,-0.176189988132
ACH-000499,-0.156243525409
ACH-000500,0.557181166442
ACH-000502,-0.00490544729508
ACH-000503,0.23569217696199998
ACH-000505,0.024492078388299997
ACH-000507,-0.128922888066
ACH-000510,0.0168297986456
ACH-000511,-0.252603317783
ACH-000512,-0.0653677974368
ACH-000516,-0.0360372176175
ACH-000517,-0.217003723067
ACH-000518,-0.0335089157987
ACH-000520,0.029239763357700004
ACH-000521,-0.20355476114999999
ACH-000522,-0.120528941219
ACH-000524,-0.142230682536
ACH-000527,-0.0372708714462
ACH-000528,0.04273020870540001
ACH-000537,-0.249962811479
ACH-000541,-0.0246447560371
ACH-000542,-0.10454290427000001
ACH-000544,-0.19625109368700003
ACH-000545,0.0496131662464
ACH-000547,-0.332473344421
ACH-000548,-0.922522182738
ACH-000549,-0.225142737069
ACH-000550,-0.42356030725999994
ACH-000552,-0.033642597465499996
ACH-000556,0.061912653998499996
ACH-000557,-0.22319964515500001
ACH-000570,-0.154649898115
ACH-000571,-0.189449080414
ACH-000573,0.0271795272353
ACH-000576,-0.120480981102
ACH-000580,-0.146280131757
ACH-000584,-0.197692095194
ACH-000585,-0.029451621554099996
ACH-000588,-0.250962641493
ACH-000589,-0.0428494737732
ACH-000591,-0.375553528899
ACH-000593,-0.18809768127300003
ACH-000600,-0.103652613984
ACH-000601,-0.0991221501697
ACH-000604,-0.0393136064714
ACH-000605,-0.0789389891516
ACH-000606,-0.09195410815610001
ACH-000608,-0.0038540474170900003
ACH-000614,-0.147990696513
ACH-000616,0.0784787192145
ACH-000618,-0.0634164818339
ACH-000619,-0.41775737358099996
ACH-000620,-0.261765041888
ACH-000621,-0.0805820154875
ACH-000622,0.0927122701267
ACH-000623,-0.115854824733
ACH-000624,-0.0681113308313
ACH-000627,-0.0950624546012
ACH-000630,-0.10661017566299999
ACH-000632,-0.19768195364
ACH-000633,-0.0486087456904
ACH-000637,-0.0647098218325
ACH-000638,-0.0743358532088
ACH-000646,-0.148671358202
ACH-000647,-0.011651475498999999
ACH-000648,-0.27470552936000003
ACH-000649,-0.146161613193
ACH-000651,-0.0283869515686
ACH-000652,-0.211656665227
ACH-000653,-0.0380325418116
ACH-000657,-0.11964271575799999
ACH-000658,-0.0743976104104
ACH-000661,-0.15601791951400001
ACH-000662,-0.13008614309699998
ACH-000663,-0.0417203352272
ACH-000665,0.0462801609239
ACH-000671,-0.10884994403699999
ACH-000673,-0.158992836158
ACH-000676,-0.035504660408300005
ACH-000677,0.0150769004256
ACH-000681,-0.149160905884
ACH-000682,-0.004514612183050001
ACH-000683,-0.101902295379
ACH-000684,-0.10229484803200001
ACH-000688,-0.0528719912629
ACH-000693,-0.055588769789300004
ACH-000694,-0.030152699575299997
ACH-000695,0.0549069296169
ACH-000696,-0.09700295399839999
ACH-000697,0.0151344793864
ACH-000699,0.113244352316
ACH-000701,0.050059627012300004
ACH-000706,0.0797298038639
ACH-000711,-0.026903680422299996
ACH-000713,-0.14106658259000002
ACH-000714,0.0033765430956900003
ACH-000718,-0.158555409215
ACH-000720,-0.112930418994
ACH-000721,-0.143437417423
ACH-000724,-0.0140072884466
ACH-000725,-0.00355347491218
ACH-000732,0.05256995664419999
ACH-000734,-0.0272992048452
ACH-000735,-0.131326577641
ACH-000736,-0.147150992961
ACH-000738,-0.058553087054900005
ACH-000746,-0.220467174071
ACH-000747,0.0588492592791
ACH-000748,-0.12000361483
ACH-000753,-0.130925897959
ACH-000756,0.00660549911638
ACH-000757,-0.0933040921886
ACH-000758,0.0199723247545
ACH-000760,-0.140135438394
ACH-000763,-0.024174961825900003
ACH-000764,0.0525431996543
ACH-000765,-0.20387673137200002
ACH-000766,-0.0436177003281
ACH-000767,-0.17885774870299997
ACH-000768,0.0455839842645
ACH-000769,0.02313090115
ACH-000770,-0.241098153111
ACH-000771,-0.126458105403
ACH-000773,0.018863069663499998
ACH-000776,-0.176946568415
ACH-000777,-0.0717702784183
ACH-000778,0.039707028390199996
ACH-000781,-0.14096042852
ACH-000782,-0.11736665867
ACH-000783,-0.168801427883
ACH-000784,-0.09364722436470001
ACH-000785,-0.159287700408
ACH-000787,-0.08985778029660002
ACH-000788,-0.0912197355188
ACH-000791,-0.15695517778100002
ACH-000792,-0.378099011557
ACH-000794,-0.28248513696600003
ACH-000796,-0.0866997201537
ACH-000799,0.0294327757936
ACH-000800,-0.42216753087
ACH-000802,0.0067617038803
ACH-000804,-0.210337941046
ACH-000805,-0.27509919384799997
ACH-000809,-0.08919921299189999
ACH-000810,-0.92113603986
ACH-000811,-0.098485812368
ACH-000817,-0.201677288978
ACH-000819,-0.0478203349253
ACH-000820,-0.17502474902399998
ACH-000821,0.035005618330199995
ACH-000822,0.00748901475825
ACH-000823,-0.0505014841966
ACH-000824,-0.133346937528
ACH-000827,-0.277079850038
ACH-000829,-0.261383455079
ACH-000831,0.019197159499
ACH-000832,-0.100632453407
ACH-000833,-0.384855769212
ACH-000834,-0.145652143457
ACH-000835,-0.0944449499439
ACH-000836,-0.11817543645400001
ACH-000837,0.0341414653238
ACH-000838,-0.07359739615830001
ACH-000839,-0.403820692809
ACH-000840,-1.08317970244
ACH-000841,-0.131850956123
ACH-000843,-0.036600514003599996
ACH-000846,-0.09483799822619998
ACH-000847,-0.242876675869
ACH-000848,-0.20054413442299998
ACH-000849,-0.174541177652
ACH-000851,0.0186901652626
ACH-000855,-0.00147526359013
ACH-000856,-0.140435791418
ACH-000858,-0.0995194789948
ACH-000859,0.0307089877337
ACH-000861,0.0450547538251
ACH-000862,0.0705215654609
ACH-000865,-0.079010382139
ACH-000866,-0.147764450115
ACH-000867,-0.0730193132345
ACH-000869,-0.0227613142195
ACH-000872,-0.015305782734299998
ACH-000873,-0.156798002498
ACH-000876,-0.19268170354000003
ACH-000878,-0.245064849621
ACH-000880,-0.11597035307
ACH-000881,-0.101260324544
ACH-000882,-0.0508212239195
ACH-000884,-0.20293963730999998
ACH-000885,-0.063898836884
ACH-000887,-0.126562070271
ACH-000888,-0.185430994211
ACH-000889,-0.12523289774399998
ACH-000890,0.051737824205200005
ACH-000896,-0.0289738757217
ACH-000898,-0.09401871770209999
ACH-000900,0.0595655775187
ACH-000901,-0.138295499977
ACH-000905,-0.0139159736408
ACH-000906,-0.0114256622775
ACH-000907,-0.030713999345700002
ACH-000910,-0.153825222791
ACH-000911,-0.10507053178400001
ACH-000912,-0.16142885704600002
ACH-000913,-0.5592284051449999
ACH-000915,-0.161898717804
ACH-000916,-0.377166824094
ACH-000917,0.126048897268
ACH-000921,-0.132130912735
ACH-000924,-0.149598788624
ACH-000926,-0.28538060808800003
ACH-000928,0.11380884744999999
ACH-000929,-0.0666305397651
ACH-000932,-0.0819871700373
ACH-000935,-0.353997697872
ACH-000936,0.0162488932492
ACH-000937,-0.06766150642850001
ACH-000938,-0.119124644824
ACH-000939,-0.050267989237599994
ACH-000941,0.0506968255116
ACH-000943,-0.0847310204997
ACH-000946,-0.011563274400500001
ACH-000947,-0.0663741954328
ACH-000948,-0.073838606997
ACH-000950,0.056107876947
ACH-000953,-0.165667779835
ACH-000957,-0.107233959935
ACH-000958,0.17221283083500002
ACH-000960,-0.246545964504
ACH-000963,-0.27585902048
ACH-000968,-0.139097142724
ACH-000969,0.166535243256
ACH-000973,-0.16856527114199998
ACH-000974,-0.14951910043400002
ACH-000975,-0.246378808689
ACH-000976,-0.193675562033
ACH-000978,-0.22849279266800002
ACH-000980,-0.17890805203899998
ACH-000984,0.103323121556
ACH-000986,-0.027100783646900002
ACH-000988,0.11886758907299999
ACH-000993,-0.286058677588
ACH-000994,-0.167682090009
ACH-000996,0.206882939528
ACH-001001,-0.08342725615
ACH-001020,-0.36110393965899995
ACH-001028,-0.04938160964369999
ACH-001031,-0.12071754505799999
ACH-001038,-0.012063998390000002
ACH-001048,-0.383824256247
ACH-001050,-0.0171249351305
ACH-001053,-0.120011837904
ACH-001054,-0.21924261147100002
ACH-001061,-0.125367525189
ACH-001067,-0.280643274289
ACH-001075,0.006140750094140001
ACH-001096,-0.304761614696
ACH-001128,-0.109255522984
ACH-001134,-0.140718889382
ACH-001151,-0.0556725300911
ACH-001163,-0.0568824532346
ACH-001164,-0.622802583593
ACH-001173,-0.20056615356
ACH-001183,0.11085659278200001
ACH-001184,-0.0627866119727
ACH-001190,-0.126366449391
ACH-001192,-0.034297300594200004
ACH-001193,-0.220815698856
ACH-001196,-0.163376793664
ACH-001197,-0.170713566468
ACH-001205,-0.165446329368
ACH-001211,-0.0386009979515
ACH-001212,0.219358806283
ACH-001228,-0.0410321337077
ACH-001232,-0.294213271397
ACH-001239,0.00877683497886
ACH-001274,-0.16434803046
ACH-001275,0.171273432387
ACH-001277,-0.341287266763
ACH-001278,-0.051288121698900006
ACH-001280,-0.300197419992
ACH-001283,-0.0605657386305
ACH-001289,-0.129467968454
ACH-001295,-0.193919245519
ACH-001300,-0.16274467670700002
ACH-001301,-0.140380595626
ACH-001302,-0.20128331773299998
ACH-001303,0.016818424920099998
ACH-001306,-0.0556458945845
ACH-001318,-0.323838834115
ACH-001322,-0.102009094504
ACH-001328,-0.124601739329
ACH-001332,-0.16596329005899998
ACH-001333,0.035565192461000004
ACH-001336,-0.04044145307119999
ACH-001340,-0.19351265217099997
ACH-001346,-0.420512432623
ACH-001353,-0.201466173849
ACH-001354,-0.07590917814130001
ACH-001367,-0.134119548021
ACH-001368,-0.119794848997
ACH-001374,-0.19916431395
ACH-001375,-0.150198845675
ACH-001377,-0.0694509983457
ACH-001380,-0.19502017816300002
ACH-001391,-0.44850938836599996
ACH-001407,-0.00359967865774
ACH-001408,0.104305524787
ACH-001413,0.18286471555599998
ACH-001430,0.214959887253
ACH-001431,-0.438545215083
ACH-001450,-0.276131153397
ACH-001496,-0.191017248764
ACH-001500,-0.222661916908
ACH-001521,0.019336228364
ACH-001523,-0.0414175166332
ACH-001532,-0.19027871534600002
ACH-001536,-0.780961903544
ACH-001550,0.022392014225300003
ACH-001552,-0.21089260584199998
ACH-001554,-0.170053067518
ACH-001645,-0.0746996245837
ACH-001654,-0.1159354372
ACH-001715,-0.163043499295
ACH-001735,-0.249558182998
ACH-001736,-0.16808266598000002
ACH-001737,-0.479063334395
ACH-001740,-0.10171102634099999
ACH-001745,-0.17069991063499998
ACH-001750,-0.07864082999819999
ACH-001765,0.00677748799996
ACH-001956,-0.0321753015392
ACH-001957,-0.426867854416
