,GMNN (51053)
ACH-000248,-0.322911946787
ACH-000250,-0.20084186063499998
ACH-000251,-1.1125739343899999
ACH-000253,-0.477060426264
ACH-000255,-0.565738141746
ACH-000256,-0.26906377361
ACH-000257,-0.6826027792110001
ACH-000258,-0.328724889087
ACH-000259,-0.109365688445
ACH-000260,-0.120219422521
ACH-000261,-0.462602512257
ACH-000262,-0.497130856022
ACH-000263,-0.117225232207
ACH-000264,-0.352858257299
ACH-000265,-0.6511685647469999
ACH-000266,-1.01511549937
ACH-000272,-0.49700586125600005
ACH-000273,-0.34258145120399996
ACH-000274,0.0335259256981
ACH-000277,-0.38034825921899995
ACH-000278,-0.442162940044
ACH-000279,-0.30241060848900003
ACH-000280,-0.677427923442
ACH-000281,-0.657690891534
ACH-000288,-0.187206605818
ACH-000291,0.0637445213313
ACH-000293,-0.354776461695
ACH-000294,-0.488357892598
ACH-000295,-0.47024284243500003
ACH-000296,-0.681884785309
ACH-000302,-0.348912291233
ACH-000304,-0.37599648976800004
ACH-000307,-0.697205658275
ACH-000308,-0.942144736846
ACH-000310,-0.5816347288329999
ACH-000311,-0.9107552784399999
ACH-000312,-0.401014446337
ACH-000315,-0.240332319592
ACH-000316,-0.657812405725
ACH-000317,-0.33556005994099997
ACH-000318,-0.575627308978
ACH-000319,-0.185302243183
ACH-000320,-0.92368939279
ACH-000322,-0.57421225206
ACH-000323,-0.142010301273
ACH-000324,-0.635467203926
ACH-000329,-0.892235380157
ACH-000330,-0.643056016993
ACH-000331,-0.768169011602
ACH-000332,-0.888591255628
ACH-000334,-1.0062212187100001
ACH-000335,-0.39370161765100004
ACH-000336,-0.0909586580479
ACH-000337,-0.7071584871269999
ACH-000339,-0.571997190755
ACH-000341,-0.25032757655
ACH-000348,-0.337345772913
ACH-000350,-0.780254416305
ACH-000352,-0.6363660085289999
ACH-000356,-0.7306712025579999
ACH-000361,-0.257387969609
ACH-000362,-0.677808484966
ACH-000363,-0.159309625343
ACH-000364,-1.06081898434
ACH-000365,-0.774493189426
ACH-000366,-0.0850431144359
ACH-000368,-0.408437263534
ACH-000374,-0.90931161849
ACH-000375,-0.448261222299
ACH-000376,-0.6139686661779999
ACH-000381,-0.552323470919
ACH-000383,-0.40853932645499996
ACH-000387,-0.917826543774
ACH-000389,-0.583640318243
ACH-000390,-0.468979529304
ACH-000393,-0.41846502209200004
ACH-000395,-0.622736018165
ACH-000397,-0.100130292434
ACH-000401,-0.316159950325
ACH-000402,-0.521566361189
ACH-000403,-1.13896022256
ACH-000404,-0.5112974703109999
ACH-000406,-0.218733947011
ACH-000407,-0.24565262372299998
ACH-000408,-0.7934745026890001
ACH-000410,-0.607950183174
ACH-000411,-0.917017075931
ACH-000414,-0.38363939595299995
ACH-000415,-0.805666128416
ACH-000416,-0.907891180742
ACH-000420,-0.773755676029
ACH-000421,-0.926649905414
ACH-000424,-0.476941735428
ACH-000425,-0.42715208448700004
ACH-000426,-1.13673278311
ACH-000427,-1.41254694263
ACH-000433,-1.04036780244
ACH-000436,-0.330420960303
ACH-000444,-0.7697684194
ACH-000445,-0.674606407174
ACH-000448,-0.542087846321
ACH-000450,-0.596558828076
ACH-000452,-0.9037679974200001
ACH-000454,-0.39756878997699996
ACH-000458,-0.5156256074660001
ACH-000459,-0.267728437729
ACH-000460,-0.649385885307
ACH-000461,-0.44799768810199997
ACH-000463,-0.697493271372
ACH-000464,-0.268151436514
ACH-000466,-0.946601152166
ACH-000467,-0.30505260030000003
ACH-000468,-1.00093574997
ACH-000469,-0.0469621071406
ACH-000470,-0.996534187263
ACH-000471,-0.377115556002
ACH-000472,0.088489345559
ACH-000473,-0.569725597364
ACH-000475,-0.09855984570019999
ACH-000476,-0.5675004071890001
ACH-000477,-0.0631726144105
ACH-000480,-0.0207924639764
ACH-000481,-1.18946662745
ACH-000483,-0.274790745309
ACH-000484,-1.04100204844
ACH-000485,-0.935826060668
ACH-000486,-0.101334248685
ACH-000487,-0.84446618185
ACH-000488,-0.77667225473
ACH-000490,-0.40551820997599997
ACH-000491,-0.595841232246
ACH-000495,-0.248252981775
ACH-000496,-0.6907001244390001
ACH-000499,-0.028542865953900005
ACH-000500,-0.631868835989
ACH-000502,-0.81789748913
ACH-000503,-0.46715828412
ACH-000505,-0.641981155468
ACH-000507,-0.216969855563
ACH-000510,-0.57714869224
ACH-000511,-0.457850845633
ACH-000512,-0.574561701114
ACH-000516,-0.279514085854
ACH-000517,-1.00756201051
ACH-000518,-0.7146985543790001
ACH-000520,-0.715579527537
ACH-000521,-0.970300608707
ACH-000522,-0.765448836953
ACH-000524,-0.858313850504
ACH-000527,-1.05681757079
ACH-000528,-0.682695393126
ACH-000537,-0.5471554315
ACH-000541,-1.23008865487
ACH-000542,-0.527346284247
ACH-000544,-0.6863373475319999
ACH-000545,-0.48031156868600006
ACH-000547,-0.802815742474
ACH-000548,-0.263875812346
ACH-000549,-0.7243909259710001
ACH-000550,-0.317783782693
ACH-000552,-0.209695281661
ACH-000556,-0.30235970930399997
ACH-000557,0.115290826651
ACH-000570,-0.49375944195200006
ACH-000571,-0.34427587438699997
ACH-000573,-1.00196631571
ACH-000576,-0.553396409472
ACH-000580,-0.607993888818
ACH-000584,-0.7795122805210001
ACH-000585,-0.7492169993250001
ACH-000588,-0.61054977161
ACH-000589,-1.0986068550299999
ACH-000591,-0.24926902048799998
ACH-000593,-0.264221748296
ACH-000600,-0.154787665661
ACH-000601,-0.5769979699610001
ACH-000604,-0.80216185587
ACH-000605,-0.940548612149
ACH-000606,-0.816155888934
ACH-000608,-0.151162032817
ACH-000614,-0.15645259818399998
ACH-000616,-0.742768036796
ACH-000618,-1.1072780557
ACH-000619,-0.9607495059810001
ACH-000620,-0.306952110222
ACH-000621,-0.281242410943
ACH-000622,-0.563760312251
ACH-000623,-0.260684886146
ACH-000624,-0.782817262523
ACH-000627,-0.9523095155879999
ACH-000630,-0.860936649213
ACH-000632,-0.308075940718
ACH-000633,-0.359942474907
ACH-000637,-1.00229914752
ACH-000638,-0.816651394327
ACH-000646,-0.967744744137
ACH-000647,-0.267434738485
ACH-000648,-0.703261263774
ACH-000649,-0.610875059049
ACH-000651,-0.451605549565
ACH-000652,-0.781437367722
ACH-000653,-0.834785074898
ACH-000657,-0.570639571571
ACH-000658,-0.516313404474
ACH-000661,-0.3559590069
ACH-000662,-0.819286700178
ACH-000663,-0.400716289879
ACH-000665,-0.46691133634599996
ACH-000671,-0.806360248047
ACH-000673,-0.834470744501
ACH-000676,-0.27547760561900003
ACH-000677,-0.989237606423
ACH-000681,-0.392651266452
ACH-000682,-0.492645966402
ACH-000683,-0.5869247033470001
ACH-000684,-0.283602740485
ACH-000688,-0.0977319507709
ACH-000693,-0.716224539197
ACH-000694,-0.9868744427299999
ACH-000695,-0.250192716757
ACH-000696,-0.655952907974
ACH-000697,-0.396600157934
ACH-000699,-1.41477549004
ACH-000701,-1.21925352244
ACH-000706,-0.42116048940399997
ACH-000711,-0.666570680374
ACH-000713,-0.573778307681
ACH-000714,-0.640551047086
ACH-000718,-1.2215480037
ACH-000720,-0.36746541484800005
ACH-000721,-0.682079702184
ACH-000724,-0.43346896547499997
ACH-000725,-0.389779889719
ACH-000732,-0.84674780348
ACH-000734,-0.180105176878
ACH-000735,-0.319495705449
ACH-000736,-0.43148154676899997
ACH-000738,-0.789991008157
ACH-000746,-0.149746275478
ACH-000747,-0.6759021147579999
ACH-000748,-0.466185651342
ACH-000753,-0.669232488225
ACH-000756,-0.22014165303000002
ACH-000757,-0.6825782954109999
ACH-000758,-0.855902046892
ACH-000760,-0.367200335155
ACH-000763,-0.741990495876
ACH-000764,-0.845880953294
ACH-000765,-0.37925025873400003
ACH-000766,-0.855908134236
ACH-000767,-0.704736879085
ACH-000768,-0.46075219788000005
ACH-000769,-0.7956599271089999
ACH-000770,-0.306326107979
ACH-000771,-0.664611311815
ACH-000773,-0.339369963296
ACH-000776,-0.682258529296
ACH-000777,-0.815086056207
ACH-000778,-0.332436999831
ACH-000781,-1.1467982999600002
ACH-000782,0.115275194082
ACH-000783,-0.915380872966
ACH-000784,-0.12875130461200002
ACH-000785,-1.43117628063
ACH-000787,-0.783754431577
ACH-000788,-0.588060895972
ACH-000791,-0.8776290268989999
ACH-000792,-1.0843843150599999
ACH-000794,-0.326739660539
ACH-000796,-1.13774181936
ACH-000799,-0.306286995468
ACH-000800,-0.42603173041000003
ACH-000802,-0.740673235342
ACH-000804,-0.56531422444
ACH-000805,-0.157679467995
ACH-000809,-0.379396438622
ACH-000810,-0.11465422885299999
ACH-000811,-0.732622160555
ACH-000817,-0.590967717534
ACH-000819,-0.830053775658
ACH-000820,-1.06062834479
ACH-000821,-0.583142877252
ACH-000822,-0.189993607901
ACH-000823,-0.6748906004170001
ACH-000824,-0.627686214398
ACH-000827,-0.591348948163
ACH-000829,-0.35217521299500004
ACH-000831,-0.9459119676540001
ACH-000832,-0.590969377624
ACH-000833,-0.323531627584
ACH-000834,-0.415646042682
ACH-000835,-0.792362220413
ACH-000836,-0.6944643028599999
ACH-000837,-0.933390301995
ACH-000838,-0.864424831153
ACH-000839,-0.395905211846
ACH-000840,-0.595229706327
ACH-000841,-1.09691740885
ACH-000843,-0.630097780726
ACH-000846,-0.640308965121
ACH-000847,-0.697827011784
ACH-000848,-0.512271400148
ACH-000849,-0.0977295511365
ACH-000851,-0.610956182584
ACH-000855,-0.331739331721
ACH-000856,-0.6613170516770001
ACH-000858,-0.409701401601
ACH-000859,-0.892004950674
ACH-000861,-0.925141288584
ACH-000862,-0.21624868178599999
ACH-000865,-0.981587824092
ACH-000866,-0.27690060697700003
ACH-000867,-0.74043966749
ACH-000869,-1.18435058001
ACH-000872,-0.624504382442
ACH-000873,-0.728996126118
ACH-000876,-0.464495526026
ACH-000878,-0.701093540751
ACH-000880,-0.935825969226
ACH-000881,-0.310560586014
ACH-000882,-0.36688912222099995
ACH-000884,-0.629770336656
ACH-000885,-0.781859991152
ACH-000887,-0.301998097724
ACH-000888,-0.830394710674
ACH-000889,-0.7057767113969999
ACH-000890,0.09698662283260001
ACH-000896,-0.048141009610800006
ACH-000898,-0.456333069586
ACH-000900,-0.612136482964
ACH-000901,-0.87869561942
ACH-000905,-0.247593717362
ACH-000906,-0.24365491823199997
ACH-000907,-0.277393832579
ACH-000910,-0.653922264693
ACH-000911,-1.00757842876
ACH-000912,-0.842835359946
ACH-000913,-0.494352782469
ACH-000915,-0.306047233941
ACH-000916,-0.6991222693510001
ACH-000917,-0.869423873334
ACH-000921,-0.23592911095199998
ACH-000924,0.0286652088735
ACH-000926,-0.290462635518
ACH-000928,-0.274434184161
ACH-000929,-0.575012224541
ACH-000932,-0.337989220415
ACH-000935,-0.305616794988
ACH-000936,-0.0663356311804
ACH-000937,-0.284731263518
ACH-000938,-0.425057840735
ACH-000939,-0.5718081906310001
ACH-000941,-0.338956293313
ACH-000943,-0.366956853279
ACH-000946,-0.913325243503
ACH-000947,-0.701809692728
ACH-000948,-0.6929181627159999
ACH-000950,-0.4323081227100001
ACH-000953,-0.248712593207
ACH-000957,-0.24996280059300002
ACH-000958,-1.04834417994
ACH-000960,-0.256612973514
ACH-000963,-0.567328462581
ACH-000968,-0.615697302256
ACH-000969,-1.26023757985
ACH-000973,-0.584773724361
ACH-000974,-0.633942609093
ACH-000975,-0.50738175319
ACH-000976,-0.449907232861
ACH-000978,-0.325677112537
ACH-000980,-0.385967877809
ACH-000984,-0.714401026467
ACH-000986,-0.9198602713349999
ACH-000988,-0.482262604141
ACH-000993,-0.524643265802
ACH-000994,-0.694466358314
ACH-000996,-0.197161911967
ACH-001001,-0.9250283960410001
ACH-001020,-0.9058118818709999
ACH-001028,-0.641738024201
ACH-001031,-0.24437509159899998
ACH-001038,-0.327438510636
ACH-001048,-0.551636335985
ACH-001050,-0.21900096548099998
ACH-001053,-0.538855080083
ACH-001054,-0.203827717008
ACH-001061,-0.818591050322
ACH-001067,-0.7224915330149999
ACH-001075,-0.720634984747
ACH-001096,-0.389547362673
ACH-001128,-1.1059388494600002
ACH-001134,-0.881221437112
ACH-001151,-0.965315036503
ACH-001163,-0.8309665325300001
ACH-001164,-0.19578836638900002
ACH-001173,-0.712637898776
ACH-001183,-0.929751520027
ACH-001184,-0.09575671912839999
ACH-001190,-0.739758911891
ACH-001192,-0.731260584275
ACH-001193,-0.287176313412
ACH-001196,-0.580155634018
ACH-001197,-0.51533797221
ACH-001205,-0.40268737432999996
ACH-001211,-0.6957372523659999
ACH-001212,-0.866660420968
ACH-001228,-0.331847427584
ACH-001232,-0.30381678686700003
ACH-001239,-0.24216913873399998
ACH-001274,-0.636200003319
ACH-001275,-0.301581042309
ACH-001277,-0.769966611822
ACH-001278,-0.346418263665
ACH-001280,-0.0490541720945
ACH-001283,-0.585321295136
ACH-001289,-0.610791490033
ACH-001295,-0.263313530426
ACH-001300,-0.330074629024
ACH-001301,-0.44357317766599996
ACH-001302,-0.0024570618505100005
ACH-001303,-0.35973066744599996
ACH-001306,-0.298496747438
ACH-001318,-0.477586323758
ACH-001322,-0.682645976673
ACH-001328,-0.35402869504
ACH-001332,-0.49222169561800005
ACH-001333,-0.47848367532700004
ACH-001336,-0.29923799954
ACH-001340,-0.323930106873
ACH-001346,-0.8443641267199999
ACH-001353,-0.457156327617
ACH-001354,-0.288225374737
ACH-001367,-0.462574323816
ACH-001368,-0.8150546328839999
ACH-001374,-0.44810650184399997
ACH-001375,-0.592230954133
ACH-001377,-0.512573627374
ACH-001380,-0.8795137099760001
ACH-001391,-0.49974496163500004
ACH-001407,-0.178801466193
ACH-001408,-0.592752338294
ACH-001413,-0.08990341469419999
ACH-001430,-0.507353272326
ACH-001431,-0.24955956658700001
ACH-001450,-0.27102123413199997
ACH-001496,-0.581304891949
ACH-001500,-0.47255312953100004
ACH-001521,-0.393694846228
ACH-001523,-0.35424431005
ACH-001532,-0.6542158709629999
ACH-001536,-0.17218518998
ACH-001550,-1.33440278548
ACH-001552,-0.417679817129
ACH-001554,-0.675383217326
ACH-001645,-0.6515970287839999
ACH-001654,-0.895632163218
ACH-001715,-0.6613975512120001
ACH-001735,-0.129745667884
ACH-001736,-0.40501798087800006
ACH-001737,-0.691236410931
ACH-001740,-0.100814182916
ACH-001745,0.043363705205699994
ACH-001750,-0.5184620934749999
ACH-001765,-0.19000567117400002
ACH-001956,-0.893320691327
ACH-001957,-0.6941594763689999
