,OR5AS1 (219447)
ACH-000160,-0.27602582088100003
ACH-000163,-0.0848928390683
ACH-000167,-0.0471610634451
ACH-000168,-0.0932681773837
ACH-000169,-0.150330968443
ACH-000178,0.0360516879469
ACH-000182,-0.018245441669499998
ACH-000183,-0.0827745300589
ACH-000188,-0.308731742103
ACH-000189,-0.029409294985099997
ACH-000190,-0.131719138096
ACH-000198,-0.14245517336
ACH-000204,-0.29267555885200003
ACH-000206,-0.24718369183699998
ACH-000207,-0.022322286532
ACH-000211,-0.049016705764300006
ACH-000215,0.00230709478531
ACH-000221,-0.0540510873015
ACH-000222,-0.27265806681
ACH-000223,-0.0847381792619
ACH-000226,-0.261793466972
ACH-000227,-0.282183218198
ACH-000228,-0.11966156160800001
ACH-000231,-0.112282881393
ACH-000232,0.00213685833648
ACH-000233,-0.228697987026
ACH-000234,0.014199832249
ACH-000235,-0.273365409843
ACH-000237,-0.149998230173
ACH-000238,-0.046005386668099994
ACH-000243,-0.155175300319
ACH-000244,-0.10290412885500001
ACH-000246,-0.112608791495
ACH-000248,-0.114725371743
ACH-000250,-0.00473054711315
ACH-000251,0.179851043317
ACH-000253,-0.00633881678284
ACH-000255,-0.0011749098030699998
ACH-000256,-0.153477719008
ACH-000257,0.279873652646
ACH-000258,-0.136677303609
ACH-000259,-0.0811872199367
ACH-000260,-0.29269775755399996
ACH-000261,-0.178369056659
ACH-000262,-0.079069991092
ACH-000263,0.14056966807399998
ACH-000264,0.022403416757900002
ACH-000265,-0.10983325689300001
ACH-000266,-0.137848443334
ACH-000272,0.039110344946
ACH-000273,-0.18465886211899998
ACH-000274,-0.08712256133580001
ACH-000277,-0.166032150046
ACH-000278,-0.0508058941205
ACH-000279,-0.0329128450399
ACH-000280,-0.143531172986
ACH-000281,-0.030945432867099998
ACH-000288,-0.11349277260500001
ACH-000291,-0.09521598086489999
ACH-000293,-0.0102720196977
ACH-000294,-0.201818965999
ACH-000295,0.0587743578379
ACH-000296,0.10558490148399999
ACH-000302,-0.0805164697982
ACH-000304,-0.224048745849
ACH-000307,-0.049691256706999996
ACH-000308,-0.12507053275399999
ACH-000310,-0.179934392565
ACH-000311,-0.344091929964
ACH-000312,-0.15186026645700001
ACH-000315,0.132827128289
ACH-000316,-0.06839082040149999
ACH-000317,-0.5964164222389999
ACH-000318,-0.237611306764
ACH-000319,-0.195397327316
ACH-000320,-0.264858220833
ACH-000322,-0.133400948449
ACH-000323,0.07697928504099999
ACH-000324,-0.293241121759
ACH-000329,-0.140343578352
ACH-000330,-0.292860659075
ACH-000331,-0.0206659609315
ACH-000332,-0.129826983473
ACH-000334,-0.111403060632
ACH-000335,-0.19126197792
ACH-000336,0.09584558092869999
ACH-000337,-0.14959359220899998
ACH-000339,-0.120802852613
ACH-000341,-0.13983449033700002
ACH-000348,0.0224999492841
ACH-000350,0.0182472883523
ACH-000352,0.21001561831
ACH-000356,-0.404544224056
ACH-000361,-0.237775772106
ACH-000362,0.09771970070180001
ACH-000363,-0.06017471671230001
ACH-000364,0.0931846219112
ACH-000365,-0.25258417481400003
ACH-000366,-0.0261479197199
ACH-000368,0.192312259046
ACH-000374,-0.0652488918982
ACH-000375,0.0335245910409
ACH-000376,-0.200370818978
ACH-000381,-0.14045461476600002
ACH-000383,-0.192054736772
ACH-000387,-0.142332299818
ACH-000389,0.0651120353278
ACH-000390,-0.0853077940903
ACH-000393,-0.252538120965
ACH-000395,-0.24566399728
ACH-000397,-0.0279562578283
ACH-000401,0.09471064890830001
ACH-000402,0.295649306621
ACH-000403,-0.109354392999
ACH-000404,-0.17936869555799997
ACH-000406,-0.220219212236
ACH-000407,0.028975729753299997
ACH-000408,-0.0606834516577
ACH-000410,-0.0200337961933
ACH-000411,-0.208513251269
ACH-000414,-0.118702266233
ACH-000415,-0.16513974207
ACH-000416,-0.0786699962081
ACH-000420,-0.0301188437982
ACH-000421,-0.052947020943900004
ACH-000424,-0.17897425479899998
ACH-000425,-0.0859940013591
ACH-000426,0.024201080257900003
ACH-000427,-0.12311504861099999
ACH-000433,-0.217550809993
ACH-000436,0.029069781083499998
ACH-000444,0.0363982823798
ACH-000445,0.03037850537
ACH-000448,-0.33034477069699997
ACH-000450,-0.09193125743529999
ACH-000452,-0.225758006019
ACH-000454,-0.120858305688
ACH-000458,-0.188560782071
ACH-000459,-0.0192492657035
ACH-000460,-0.166981550877
ACH-000461,-0.100613561162
ACH-000463,-0.168394613194
ACH-000464,-0.16190432800000001
ACH-000466,-0.0542597463471
ACH-000467,0.0035368880237399997
ACH-000468,-0.114472480706
ACH-000469,0.103418194458
ACH-000470,-0.22216826152
ACH-000471,-0.0651740790645
ACH-000472,-0.027665575558700004
ACH-000473,-0.0303416403412
ACH-000475,-0.149917438681
ACH-000476,-0.0360644248933
ACH-000477,-0.31890245456300004
ACH-000480,-0.0865802653459
ACH-000481,-0.0778057116799
ACH-000483,-0.0806258408854
ACH-000484,-0.0653228980052
ACH-000485,0.047730868852199994
ACH-000486,-0.118896008995
ACH-000487,-0.0479062220861
ACH-000488,0.0539945124085
ACH-000490,-0.136038631983
ACH-000491,-0.364966449449
ACH-000495,0.0435961294962
ACH-000496,-0.227376320146
ACH-000499,0.0655966961658
ACH-000500,-0.035450436705099994
ACH-000502,-0.077013117581
ACH-000503,0.170744364739
ACH-000505,-0.132567479012
ACH-000507,-0.115974465877
ACH-000510,0.0460869244334
ACH-000511,-0.00559602823255
ACH-000512,-0.19306635056200003
ACH-000516,0.052883176873500005
ACH-000517,-0.0644392454546
ACH-000518,-0.0316240774603
ACH-000520,-0.08013047781499999
ACH-000521,0.09096780745269999
ACH-000522,-0.21661317537099997
ACH-000524,-0.18323712533
ACH-000527,-0.0650842908886
ACH-000528,-0.056067631352699994
ACH-000537,-0.12152259485400001
ACH-000541,0.13131371564799998
ACH-000542,-0.14310613647700002
ACH-000544,0.0795335122737
ACH-000545,-0.14761252644099998
ACH-000547,-0.116957523865
ACH-000548,-0.103096654303
ACH-000549,0.04495572197980001
ACH-000550,-0.054604483028300003
ACH-000552,0.046414730878699996
ACH-000556,-0.0298894762532
ACH-000557,0.0228171554385
ACH-000570,-0.017751338422
ACH-000571,0.06408815590009999
ACH-000573,-0.00706218000792
ACH-000576,0.030564691836099996
ACH-000580,-0.24359063580600002
ACH-000584,-0.052431353494699996
ACH-000585,-0.0783140468417
ACH-000588,-0.23842097103
ACH-000589,-0.111140523146
ACH-000591,0.06877857872019999
ACH-000593,-0.0277980856597
ACH-000600,-0.0703845590201
ACH-000601,-0.12705289818
ACH-000604,-0.171166117588
ACH-000605,-0.187730138506
ACH-000606,-0.152181684044
ACH-000608,-0.08638854105799999
ACH-000614,-0.301545736611
ACH-000616,0.0780975933688
ACH-000618,-0.15662314064400001
ACH-000619,-0.303019753686
ACH-000620,-0.0522011341064
ACH-000621,-0.20397824190000002
ACH-000622,0.050383150892
ACH-000623,-0.0266257409255
ACH-000624,-0.123313997633
ACH-000627,-0.21942054145599998
ACH-000630,-0.07676999252660001
ACH-000632,-0.166338056111
ACH-000633,-0.138291816661
ACH-000637,-0.41769503508
ACH-000638,-0.133575167832
ACH-000646,-0.275634321197
ACH-000647,-0.148685861327
ACH-000648,-0.047197863396399996
ACH-000649,0.0569291799255
ACH-000651,0.014086409746299999
ACH-000652,0.08923741577019999
ACH-000653,-0.019757842648599998
ACH-000657,-0.11903177841700001
ACH-000658,-0.170544668859
ACH-000661,-0.276925103981
ACH-000662,0.232726455726
ACH-000663,0.07029460815210001
ACH-000665,-0.261050322391
ACH-000671,-0.180553684454
ACH-000673,-0.0347762529843
ACH-000676,-0.09192262343039999
ACH-000677,0.121284073368
ACH-000681,-0.06510180308680001
ACH-000682,-0.0907406515904
ACH-000683,-0.11557250732
ACH-000684,-0.0738552933842
ACH-000688,-0.15297957908399998
ACH-000693,-0.0359706738262
ACH-000694,-0.0695903571848
ACH-000695,-0.35176728449199995
ACH-000696,-0.131577110272
ACH-000697,-0.11588548394
ACH-000699,-0.108679375437
ACH-000701,-0.07111103538750001
ACH-000706,-0.00433326247061
ACH-000711,-0.0567637846269
ACH-000713,-0.140438991019
ACH-000714,-0.17062044704100002
ACH-000718,-0.24273674642499998
ACH-000720,0.00824857808245
ACH-000721,-0.120047729585
ACH-000724,-0.19216182890099998
ACH-000725,0.0551597946793
ACH-000732,-0.12459360104100001
ACH-000734,-0.08524563599400001
ACH-000735,-0.117068592178
ACH-000736,0.10010023249700001
ACH-000738,-0.113186814578
ACH-000746,-0.21411393549600002
ACH-000747,-0.0604242314543
ACH-000748,-0.242643809163
ACH-000753,-0.0952936158064
ACH-000756,-0.115456556022
ACH-000757,-0.148075579102
ACH-000758,-0.36007906019
ACH-000760,-0.088889775748
ACH-000763,-0.305005274767
ACH-000764,0.0087076579948
ACH-000765,-0.0588208482429
ACH-000766,-0.122613672403
ACH-000767,-0.0380544649725
ACH-000768,-0.0948836720653
ACH-000769,-0.0875149403214
ACH-000770,-0.149616841978
ACH-000771,0.012263091714600001
ACH-000773,-0.146528610902
ACH-000776,0.0895427983527
ACH-000777,0.0700256711517
ACH-000778,-0.036736992821499996
ACH-000781,-0.159287972833
ACH-000782,-0.056601095364300004
ACH-000783,-0.218267276418
ACH-000784,-0.0379610609412
ACH-000785,-0.0886322972632
ACH-000787,0.029113829986799997
ACH-000788,-0.0904674899027
ACH-000791,-0.161300237525
ACH-000792,-0.0753043034613
ACH-000794,-0.219456387876
ACH-000796,-0.0288299023009
ACH-000799,-0.36846668073
ACH-000800,0.0999035661235
ACH-000802,0.0515105325432
ACH-000804,-0.20498575367
ACH-000805,0.0009110283066369999
ACH-000809,0.030765077994200002
ACH-000810,0.0984099111049
ACH-000811,0.0355088129531
ACH-000817,-0.104159480634
ACH-000819,-0.14286635699
ACH-000820,0.128483806612
ACH-000821,-0.0844444772976
ACH-000822,-0.101126468834
ACH-000823,-0.15887151349300002
ACH-000824,-0.052464636505300005
ACH-000827,-0.21997430335999998
ACH-000829,-0.157507212723
ACH-000831,0.0991393077076
ACH-000832,-0.15122914951199998
ACH-000833,0.244606058633
ACH-000834,-0.236259509071
ACH-000835,-0.013465048152000001
ACH-000836,-0.207383802975
ACH-000837,-0.0594896662782
ACH-000838,0.11943981513499999
ACH-000839,-0.193348305896
ACH-000840,-0.119173080012
ACH-000841,-0.25363553848700005
ACH-000843,-0.130907735554
ACH-000846,-0.127560592793
ACH-000847,-0.0762371453818
ACH-000848,-0.211461559101
ACH-000849,0.14336444648399999
ACH-000851,-0.184383928234
ACH-000855,-0.24980948607700001
ACH-000856,-0.12901383472300001
ACH-000858,0.0032937182707199995
ACH-000859,-0.0121285868392
ACH-000861,-0.277372474666
ACH-000862,0.00406565894044
ACH-000865,-0.018703720513400003
ACH-000866,-0.048490952509000006
ACH-000867,-0.0655981226567
ACH-000869,-0.11177974336100001
ACH-000872,-0.111784325889
ACH-000873,-0.295336584924
ACH-000876,-0.17865704102899999
ACH-000878,0.017563818244400002
ACH-000880,-0.11193590448599999
ACH-000881,-0.09358808903060001
ACH-000882,0.0754120353588
ACH-000884,0.0289605889192
ACH-000885,0.07890416637289999
ACH-000887,-0.169132752847
ACH-000888,-0.136531461446
ACH-000889,0.0169998329991
ACH-000890,-0.205559988039
ACH-000896,-0.0625947918276
ACH-000898,-0.153766484598
ACH-000900,-0.25539094414700003
ACH-000901,-0.23511950514000002
ACH-000905,-0.044751939808800004
ACH-000906,-0.209655438165
ACH-000907,0.185554719946
ACH-000910,0.019502151132900002
ACH-000911,-0.150323002701
ACH-000912,-0.075893757444
ACH-000913,-0.0509722903585
ACH-000915,-0.101825164709
ACH-000916,-0.0586553244461
ACH-000917,0.0525926915008
ACH-000921,-0.225074125633
ACH-000924,-0.11174537608200001
ACH-000926,0.193877192989
ACH-000928,-0.0607080117265
ACH-000929,-0.336304676091
ACH-000932,-0.0791735209486
ACH-000935,-0.09735578456910002
ACH-000936,-0.303803235071
ACH-000937,-0.0828211965778
ACH-000938,0.109518373272
ACH-000939,-0.147586218572
ACH-000941,-0.13164825070900002
ACH-000943,-0.082531338739
ACH-000946,-0.18529621485300002
ACH-000947,-0.07869330726269999
ACH-000948,-0.206987653261
ACH-000950,-0.0463207702621
ACH-000953,-0.163648073186
ACH-000957,-0.19452502866799998
ACH-000958,-0.0738552179554
ACH-000960,-0.0204112051995
ACH-000963,-0.20545989680500001
ACH-000968,-0.060692150017499995
ACH-000969,-0.111240454266
ACH-000973,-0.115455664892
ACH-000974,-0.0681729570934
ACH-000975,-0.0155727831277
ACH-000976,0.09050551598989999
ACH-000978,-0.00549505270813
ACH-000980,-0.113629826293
ACH-000984,-0.14240370532299998
ACH-000986,-0.07894659632939999
ACH-000988,0.116908773793
ACH-000993,-0.04463617984619999
ACH-000994,-0.233749644696
ACH-000996,-0.08388490960739999
ACH-001001,-0.208183188814
ACH-001020,-0.06542249151809999
ACH-001028,-0.09897578429199999
ACH-001031,-0.169101664923
ACH-001038,0.0040555260060300006
ACH-001048,0.00822077093021
ACH-001050,-0.0958919441217
ACH-001053,-0.121271922753
ACH-001054,-0.193660437651
ACH-001061,-0.0639661592339
ACH-001067,-0.0825507989723
ACH-001075,-0.0542488998384
ACH-001096,0.033796052389099995
ACH-001128,-0.05250204492330001
ACH-001134,-0.0111432164455
ACH-001151,0.14794172692399998
ACH-001163,-0.0049634774311
ACH-001164,0.0423799974543
ACH-001173,0.0210953041312
ACH-001183,0.038198650961300006
ACH-001184,-0.0375192802734
ACH-001190,-0.16417971207499998
ACH-001192,0.0404522002761
ACH-001193,-0.410417860888
ACH-001196,-0.366542445379
ACH-001197,-0.111852753508
ACH-001205,-0.133386373659
ACH-001211,-0.0254874506746
ACH-001212,0.09518735544439999
ACH-001228,-0.11879914180199999
ACH-001232,-0.0953008712905
ACH-001239,-0.070165893261
ACH-001274,-0.030461867935799997
ACH-001275,-0.022869115432099997
ACH-001277,-0.292451163127
ACH-001278,0.151737980409
ACH-001280,-0.0178784544157
ACH-001283,-0.056702244320400004
ACH-001289,-0.07889406301530001
ACH-001295,-0.0984892819356
ACH-001300,-0.15801390988800001
ACH-001301,-0.225550328536
ACH-001302,-0.403864973179
ACH-001303,0.10225165614399999
ACH-001306,-0.0016736109039200001
ACH-001318,-0.08885433693360001
ACH-001322,-0.0278727514843
ACH-001328,-0.128616996985
ACH-001332,-0.222918357716
ACH-001333,0.177771372986
ACH-001336,-0.233805825546
ACH-001340,-0.13384634905099999
ACH-001346,-0.18291716319499998
ACH-001353,0.0119149992399
ACH-001354,-0.0982544825383
ACH-001367,0.17750618836100002
ACH-001368,-0.200318597341
ACH-001374,0.129136884505
ACH-001375,0.0314162166725
ACH-001377,-0.035485712056699995
ACH-001380,-0.061675291762499994
ACH-001391,-0.281623615778
ACH-001407,-0.0702873131299
ACH-001408,-0.0387190750021
ACH-001413,-0.0859218084885
ACH-001430,-0.135306161483
ACH-001431,0.0581817893272
ACH-001450,-0.157713851782
ACH-001496,0.0224860523544
ACH-001500,-0.204255752161
ACH-001521,-0.163439587692
ACH-001523,-0.281210964076
ACH-001532,-0.0912045236948
ACH-001536,-0.104047879441
ACH-001550,-0.17705831327
ACH-001552,0.13627235524700002
ACH-001554,-0.31654787899500003
ACH-001645,-0.21902929176600003
ACH-001654,-0.11623172009400001
ACH-001715,-0.12110418497099999
ACH-001735,-0.0984031980382
ACH-001736,-0.123013404655
ACH-001737,-0.156911916474
ACH-001740,-0.07999709172410001
ACH-001745,-0.0354960457169
ACH-001750,0.0261009021967
ACH-001765,0.0274648497473
ACH-001956,-0.218171885872
ACH-001957,-0.146204583582
