,UBE2K (3093)
ACH-000339,-0.216977975812
ACH-000341,-0.07915974811769999
ACH-000348,-0.414944773133
ACH-000350,-0.247636291207
ACH-000352,-0.228408278785
ACH-000356,-0.36871104604000005
ACH-000361,-0.123113653662
ACH-000362,-0.251560374734
ACH-000363,-0.127688977558
ACH-000364,-0.613262586112
ACH-000365,-0.120036799542
ACH-000366,-0.30897718304099997
ACH-000368,-0.460180766459
ACH-000374,-0.26048778719
ACH-000375,-0.768614921373
ACH-000376,-0.20058584640299998
ACH-000381,-0.0921013780224
ACH-000383,-0.274488217827
ACH-000387,-0.519622248742
ACH-000389,0.0644775171077
ACH-000390,-0.231901584543
ACH-000393,-0.38345072040399997
ACH-000395,-0.667594736679
ACH-000397,-0.414401498593
ACH-000401,-0.556516551023
ACH-000402,-0.651432482275
ACH-000403,-0.129075736841
ACH-000404,0.168351976224
ACH-000406,-0.367933622989
ACH-000407,-0.347393841157
ACH-000408,-0.243892001285
ACH-000410,-0.477403303909
ACH-000411,-0.203416759607
ACH-000414,-0.269922372183
ACH-000415,-0.413644675595
ACH-000416,0.00580416495226
ACH-000420,-0.204265171335
ACH-000421,-0.295314529679
ACH-000424,-0.374946493917
ACH-000425,-0.0860698916463
ACH-000426,-0.8051563239120001
ACH-000427,0.0420728375727
ACH-000433,-0.20555000412799998
ACH-000436,-0.482494652787
ACH-000444,-0.0806949229102
ACH-000445,-0.205670155059
ACH-000448,-0.024063307990299997
ACH-000450,-0.295117082892
ACH-000452,-0.398869566317
ACH-000454,-0.560516729202
ACH-000458,-0.478876452348
ACH-000459,0.10728273287999998
ACH-000460,-0.09295192683730001
ACH-000461,-0.519238571658
ACH-000463,-0.45104162929499997
ACH-000464,-0.792832471903
ACH-000466,-0.38604732510799994
ACH-000467,-0.135340092687
ACH-000468,-0.44483181086
ACH-000469,0.24445073782200002
ACH-000470,-0.31973402331
ACH-000471,-0.55138049173
ACH-000472,-0.279851043257
ACH-000473,-0.23469641345400002
ACH-000475,-0.204137576995
ACH-000476,-0.45203947589500004
ACH-000477,0.524570912897
ACH-000480,-0.574449595784
ACH-000481,-0.167013067013
ACH-000483,-0.156189215308
ACH-000484,-0.529344413217
ACH-000485,-0.11654560437000001
ACH-000486,0.043943007180699996
ACH-000487,0.0271045157602
ACH-000488,-0.55034012304
ACH-000490,-0.183046985522
ACH-000491,-0.250976588748
ACH-000495,0.37309868007799996
ACH-000496,-0.214822896785
ACH-000499,-0.42552913264
ACH-000500,0.285160219276
ACH-000502,-0.13974443674
ACH-000503,-0.8679565352240001
ACH-000505,-0.487758885239
ACH-000507,-0.500039335913
ACH-000510,-0.23169741940000002
ACH-000511,-0.523087267079
ACH-000512,-1.02096919255
ACH-000516,-0.300669907315
ACH-000517,-0.330633511735
ACH-000518,-0.47316714658799996
ACH-000520,-0.25362264015700003
ACH-000521,0.0044993671221700005
ACH-000522,-0.266022415313
ACH-000524,0.024445796290599998
ACH-000527,-0.22283024806200002
ACH-000528,-0.153559644737
ACH-000537,-0.25066718771499996
ACH-000541,-0.320552170682
ACH-000542,-0.08067255343110001
ACH-000544,-0.364649469213
ACH-000545,-0.274678522582
ACH-000547,0.0539517479945
ACH-000548,-0.559127565967
ACH-000549,-0.531932557718
ACH-000550,-0.0724808776261
ACH-000552,0.0550140702561
ACH-000556,-0.414863984583
ACH-000557,-0.50495156665
ACH-000570,-0.37094005011299996
ACH-000571,-0.594019311899
ACH-000573,-0.389176913616
ACH-000576,-0.45181237239699995
ACH-000580,-0.0700445420242
ACH-000584,-0.49839161880099997
ACH-000585,-0.17179229808
ACH-000588,-0.43728239833899996
ACH-000589,-0.147523069009
ACH-000591,-0.450741482055
ACH-000593,-0.200676605762
ACH-000600,-0.246726928286
ACH-000601,-0.307967407729
ACH-000604,-0.469086232332
ACH-000605,-0.08236834704089999
ACH-000606,-0.103457410079
ACH-000608,-0.302833370188
ACH-000614,0.14162388048900001
ACH-000616,-0.326905571972
ACH-000618,-0.244400353905
ACH-000619,-0.624953502244
ACH-000620,-0.0750905562158
ACH-000621,-0.436543944675
ACH-000622,-0.14247801232899998
ACH-000623,-0.141505746743
ACH-000624,-0.415154626946
ACH-000627,-0.684027300784
ACH-000630,-0.175153763504
ACH-000632,-0.138094182663
ACH-000633,-0.14012729019300002
ACH-000637,-0.44407225241899995
ACH-000638,-0.147757041049
ACH-000646,0.147734016291
ACH-000647,-0.468662365707
ACH-000648,-0.544238716896
ACH-000649,-0.11696672313300001
ACH-000651,-0.13991956492000002
ACH-000652,-0.0186458891269
ACH-000653,-0.171041708689
ACH-000657,-0.256894124487
ACH-000658,-0.498147044454
ACH-000661,0.057449677133
ACH-000662,-0.49110490299599996
ACH-000663,0.510549555175
ACH-000665,-0.267019076561
ACH-000671,-0.616840013592
ACH-000673,-0.339296180642
ACH-000676,-0.30618127036
ACH-000677,-0.342506509972
ACH-000681,0.218961732102
ACH-000682,-0.24985557401
ACH-000683,-0.32078540458
ACH-000684,-0.0669095868543
ACH-000688,-0.32687763914900003
ACH-000693,-0.509413297571
ACH-000694,-0.10221645336200001
ACH-000695,-0.200301801541
ACH-000696,-0.263380731752
ACH-000697,-0.34567310715099997
ACH-000699,-0.46293939347400004
ACH-000701,-0.11126180102199999
ACH-000706,-0.580858739548
ACH-000711,-0.261305446056
ACH-000713,-0.446942269446
ACH-000714,-0.04403914994
ACH-000718,-0.18195893394200002
ACH-000720,-0.283989453015
ACH-000721,-0.20586324390500002
ACH-000724,-0.11234811015900001
ACH-000725,-0.452077084533
ACH-000732,-0.5656836622
ACH-000734,-0.13712996925
ACH-000735,-0.369168684318
ACH-000736,-0.651408001237
ACH-000738,-0.311946390257
ACH-000746,-0.237002095241
ACH-000747,-0.171800284819
ACH-000748,-0.266189765099
ACH-000753,-0.12494904234200001
ACH-000756,-0.347323094994
ACH-000757,-0.141734813294
ACH-000758,-0.298616266242
ACH-000760,-0.008890593925219998
ACH-000763,0.051537408858599996
ACH-000764,-0.5281382784699999
ACH-000765,-0.165985114471
ACH-000766,-0.345346652096
ACH-000767,-0.61698969521
ACH-000768,-0.635268132231
ACH-000769,-0.034590802194
ACH-000770,-0.23066759426800001
ACH-000771,-0.20229947035700002
ACH-000773,-0.625836923188
ACH-000776,0.104952923935
ACH-000777,-0.38046452624
ACH-000778,-0.34474004421099996
ACH-000781,-0.23864621111099998
ACH-000782,-0.44106309388000003
ACH-000783,-0.280413444224
ACH-000784,-0.09665642315169999
ACH-000785,-0.357958553996
ACH-000787,-0.35321369518600004
ACH-000788,-0.179640713037
ACH-000791,-0.0403708019584
ACH-000792,-0.257635673994
ACH-000794,-0.8883087812039999
ACH-000796,-0.464422843032
ACH-000799,-0.246029174549
ACH-000800,-0.315204905193
ACH-000802,-0.303925835167
ACH-000804,-0.292817294329
ACH-000805,-0.0142945219082
ACH-000809,-0.327859205574
ACH-000810,-0.228275050128
ACH-000811,-0.18455721592399998
ACH-000817,-0.34267186515500003
ACH-000819,-0.0290850387243
ACH-000820,-0.7832631117739999
ACH-000821,-0.634827746117
ACH-000822,-0.31286426791
ACH-000823,-0.307347108218
ACH-000824,-0.718426079824
ACH-000827,-0.14731560009000003
ACH-000829,-0.11284704238500001
ACH-000831,-0.394815571522
ACH-000832,-0.524764025914
ACH-000833,-0.018202640866900002
ACH-000834,-0.34589054784400003
ACH-000835,-0.222214822458
ACH-000836,-0.708217389908
ACH-000837,-0.189802389731
ACH-000838,-0.944806605712
ACH-000839,-0.929416782424
ACH-000840,-0.341574173625
ACH-000841,-0.0475135672671
ACH-000843,-0.30338710605
ACH-000846,-0.287337647515
ACH-000847,-0.412730942105
ACH-000848,-0.33724790229199997
ACH-000849,-0.16814240007
ACH-000851,0.0026795944670900003
ACH-000855,-0.39546616452100003
ACH-000856,-0.21110787694000002
ACH-000858,-0.418827001875
ACH-000859,-0.0670715359192
ACH-000861,-0.261031835928
ACH-000862,-0.33808609875699996
ACH-000865,-0.32803737953699996
ACH-000866,0.049050196229999996
ACH-000867,-0.24540739009399998
ACH-000869,-0.187275728039
ACH-000872,-0.101348397612
ACH-000873,-0.34740477027500005
ACH-000876,-0.517460705603
ACH-000878,-0.562281731197
ACH-000880,-0.569527587848
ACH-000881,-0.10824064467700001
ACH-000882,0.0832261236958
ACH-000884,-0.23713907173700002
ACH-000885,0.0340477013277
ACH-000887,-0.31963036423
ACH-000888,-0.71755588258
ACH-000889,-0.477983904951
ACH-000890,-0.198859328193
ACH-000896,-0.304068660544
ACH-000898,-0.214398875622
ACH-000900,-0.169370844732
ACH-000901,-0.164598442281
ACH-000905,-0.14687281948
ACH-000906,-0.322824396969
ACH-000907,-0.033685191488200004
ACH-000910,-0.125097076022
ACH-000911,-0.897330640494
ACH-000912,-0.180560267759
ACH-000913,-0.31755689753000005
ACH-000915,-0.0749406116537
ACH-000916,-0.0652854769095
ACH-000917,-0.324980845948
ACH-000921,-0.296473306697
ACH-000924,-0.394341205754
ACH-000926,-0.5192221173520001
ACH-000928,-0.08899027103250001
ACH-000929,-0.6839496046279999
ACH-000932,-0.0339579107512
ACH-000935,0.120037055012
ACH-000936,-0.307399917691
ACH-000937,-0.204461794421
ACH-000938,-0.285859113381
ACH-000939,-0.511354119145
ACH-000941,-0.462467920968
ACH-000943,-0.154695154965
ACH-000946,-0.033051976119300004
ACH-000947,-0.202314632832
ACH-000948,-0.696034734228
ACH-000950,-0.0824846616919
ACH-000953,-0.25494644045299997
ACH-000957,-0.29128148096400003
ACH-000958,-0.18600442213799998
ACH-000960,-0.117820702188
ACH-000963,-0.183430285231
ACH-000968,-0.241248782042
ACH-000969,-0.29317119986900003
ACH-000973,-0.469249802493
ACH-000974,-0.0998028948147
ACH-000975,-0.273633694102
ACH-000976,-0.591713608802
ACH-000978,-0.274810285431
ACH-000980,-0.186499373981
ACH-000984,-0.236918527631
ACH-000986,-0.23089222155699998
ACH-000988,-0.313302293679
ACH-000993,-0.019776883014099998
ACH-000994,-0.482591790669
ACH-000996,-0.479879584247
ACH-001001,-0.39689557430699995
ACH-001020,0.0146395102211
ACH-001028,-0.0954500997566
ACH-001031,0.9191325112950001
ACH-001038,-0.210197728887
ACH-001048,-0.21327103815600001
ACH-001050,-0.0392393143367
ACH-001053,-0.455365590289
ACH-001054,-0.376954099692
ACH-001061,-0.306721922949
ACH-001067,-0.0153747123377
ACH-001075,-0.406347578169
ACH-001096,-0.428054071189
ACH-001128,-0.7117586847190001
ACH-001134,0.0159999637376
ACH-001151,-0.32917609624899996
ACH-001163,-0.13673617956599998
ACH-001164,-0.40045418449500003
ACH-001173,-0.249698396772
ACH-001183,-0.31187927891899997
ACH-001184,0.0389352542801
ACH-001190,-0.632584052481
ACH-001192,-0.31396510184
ACH-001193,-0.37706176695200005
ACH-001196,-0.265850522949
ACH-001197,-0.44713144402500005
ACH-001205,-0.633659795408
ACH-001211,-0.419151671367
ACH-001212,-0.38145201115599997
ACH-001228,-0.334678502606
ACH-001232,-0.43328476067599997
ACH-001239,0.0615671921736
ACH-001274,0.08147259344789999
ACH-001275,-0.0933578150667
ACH-001277,-0.0062958134375500005
ACH-001278,-0.164186133631
ACH-001280,-0.28570824794599997
ACH-001283,-0.539797891937
ACH-001289,-0.240018534918
ACH-001295,-0.41047462522100003
ACH-001300,0.155941348004
ACH-001301,-0.379183884759
ACH-001302,0.315409577308
ACH-001303,-0.30154173315
ACH-001306,-0.114844401289
ACH-001318,-0.150416743135
ACH-001322,-0.317610496795
ACH-001328,-0.16184560170600001
ACH-001332,-0.41716749860299995
ACH-001333,-0.383117845771
ACH-001336,-0.303817687247
ACH-001340,-0.171119045651
ACH-001346,-0.385628973598
ACH-001353,-0.52621810146
ACH-001354,-0.294721868926
ACH-001367,-0.320624019869
ACH-001368,-0.21840413954500001
ACH-001374,-0.751976111783
ACH-001375,-0.5742297453949999
ACH-001377,-0.128023688816
ACH-001380,-0.249543891486
ACH-001391,0.019182951408200002
ACH-001407,-0.348627343898
ACH-001408,-0.463195261206
ACH-001413,0.08085003268360001
ACH-001430,-0.182498388379
ACH-001431,0.27499469001800003
ACH-001450,-0.277177355828
ACH-001496,-0.48674459597099995
ACH-001500,-0.51856675305
ACH-001521,-0.122211380562
ACH-001523,-0.197441069672
ACH-001532,0.013597408848700003
ACH-001536,-0.232812843263
ACH-001550,-0.196929709223
ACH-001552,-0.358068353117
ACH-001554,-0.21741431707699999
ACH-001645,-0.06253233377589999
ACH-001654,-0.18629998200999998
ACH-001715,-0.5903510186300001
ACH-001735,-0.123662513388
ACH-001736,-0.371782518715
ACH-001737,-0.34824923209200004
ACH-001740,-0.039836078397499995
ACH-001745,0.012104956622799997
ACH-001750,-0.137435346395
ACH-001765,-0.19881323945
ACH-001956,-0.13979008921299999
ACH-001957,0.305247310187
